Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Total;Educación superior;2021;166
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Total;2023;288
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Total;2022;300
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Total;2021;301
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Educación primaria e inferior;2023;47
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Educación primaria e inferior;2022;46
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Educación primaria e inferior;2021;46
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Primera etapa de Educación Secundaria y similar;2023;119
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Primera etapa de Educación Secundaria y similar;2022;127
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Primera etapa de Educación Secundaria y similar;2021;132
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;54
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;56
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;57
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Educación superior;2023;68
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Educación superior;2022;71
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Hombres;Educación superior;2021;66
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Total;2023;372
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Total;2022;366
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Total;2021;368
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Educación primaria e inferior;2023;76
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Educación primaria e inferior;2022;77
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Educación primaria e inferior;2021;81
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Primera etapa de Educación Secundaria y similar;2023;142
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Primera etapa de Educación Secundaria y similar;2022;135
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Primera etapa de Educación Secundaria y similar;2021;135
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;50
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;53
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;52
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Educación superior;2023;104
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Educación superior;2022;101
09 Burgos;09059 Burgos;0905905039 Burgos sección 05039;Mujeres;Educación superior;2021;100
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Total;2023;1.506
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Total;2022;1.531
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Total;2021;1.555
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Educación primaria e inferior;2023;169
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Educación primaria e inferior;2022;175
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Educación primaria e inferior;2021;184
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Primera etapa de Educación Secundaria y similar;2023;298
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Primera etapa de Educación Secundaria y similar;2022;306
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Primera etapa de Educación Secundaria y similar;2021;303
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;285
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;302
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;316
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Educación superior;2023;754
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Educación superior;2022;748
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Total;Educación superior;2021;752
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Total;2023;659
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Total;2022;684
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Total;2021;692
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Educación primaria e inferior;2023;56
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Educación primaria e inferior;2022;57
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Educación primaria e inferior;2021;62
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Primera etapa de Educación Secundaria y similar;2023;146
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Primera etapa de Educación Secundaria y similar;2022;150
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Primera etapa de Educación Secundaria y similar;2021;149
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;142
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;154
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;160
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Educación superior;2023;315
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Educación superior;2022;323
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Hombres;Educación superior;2021;321
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Total;2023;847
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Total;2022;847
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Total;2021;863
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Educación primaria e inferior;2023;113
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Educación primaria e inferior;2022;118
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Educación primaria e inferior;2021;122
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Primera etapa de Educación Secundaria y similar;2023;152
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Primera etapa de Educación Secundaria y similar;2022;156
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Primera etapa de Educación Secundaria y similar;2021;154
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;143
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;148
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;156
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Educación superior;2023;439
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Educación superior;2022;425
09 Burgos;09059 Burgos;0905905040 Burgos sección 05040;Mujeres;Educación superior;2021;431
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Total;2023;1.403
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Total;2022;1.408
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Total;2021;1.389
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Educación primaria e inferior;2023;132
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Educación primaria e inferior;2022;142
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Educación primaria e inferior;2021;144
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Primera etapa de Educación Secundaria y similar;2023;281
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Primera etapa de Educación Secundaria y similar;2022;276
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Primera etapa de Educación Secundaria y similar;2021;274
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;269
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;275
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;276
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Educación superior;2023;721
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Educación superior;2022;715
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Total;Educación superior;2021;695
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Total;2023;676
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Total;2022;678
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Total;2021;673
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Educación primaria e inferior;2023;61
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Educación primaria e inferior;2022;68
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Educación primaria e inferior;2021;66
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Primera etapa de Educación Secundaria y similar;2023;144
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Primera etapa de Educación Secundaria y similar;2022;139
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Primera etapa de Educación Secundaria y similar;2021;141
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;143
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;146
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;147
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Educación superior;2023;328
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Educación superior;2022;325
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Hombres;Educación superior;2021;319
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Total;2023;727
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Total;2022;730
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Total;2021;716
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Educación primaria e inferior;2023;71
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Educación primaria e inferior;2022;74
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Educación primaria e inferior;2021;78
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Primera etapa de Educación Secundaria y similar;2023;137
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Primera etapa de Educación Secundaria y similar;2022;137
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Primera etapa de Educación Secundaria y similar;2021;133
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;126
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;129
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;129
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Educación superior;2023;393
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Educación superior;2022;390
09 Burgos;09059 Burgos;0905905041 Burgos sección 05041;Mujeres;Educación superior;2021;376
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Total;2023;1.866
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Total;2022;1.885
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Total;2021;1.877
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Educación primaria e inferior;2023;144
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Educación primaria e inferior;2022;149
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Educación primaria e inferior;2021;159
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Primera etapa de Educación Secundaria y similar;2023;369
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Primera etapa de Educación Secundaria y similar;2022;399
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Primera etapa de Educación Secundaria y similar;2021;395
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;426
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;418
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;409
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Educación superior;2023;927
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Educación superior;2022;919
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Total;Educación superior;2021;914
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Total;2023;911
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Total;2022;913
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Total;2021;913
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Educación primaria e inferior;2023;73
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Educación primaria e inferior;2022;70
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Educación primaria e inferior;2021;75
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Primera etapa de Educación Secundaria y similar;2023;207
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Primera etapa de Educación Secundaria y similar;2022;224
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Primera etapa de Educación Secundaria y similar;2021;223
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;212
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;209
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;199
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Educación superior;2023;419
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Educación superior;2022;410
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Hombres;Educación superior;2021;416
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Total;2023;955
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Total;2022;972
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Total;2021;964
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Educación primaria e inferior;2023;71
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Educación primaria e inferior;2022;79
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Educación primaria e inferior;2021;84
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Primera etapa de Educación Secundaria y similar;2023;162
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Primera etapa de Educación Secundaria y similar;2022;175
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Primera etapa de Educación Secundaria y similar;2021;172
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;214
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;209
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;210
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Educación superior;2023;508
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Educación superior;2022;509
09 Burgos;09059 Burgos;0905905042 Burgos sección 05042;Mujeres;Educación superior;2021;498
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Total;2023;1.215
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Total;2022;1.199
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Total;2021;1.183
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Educación primaria e inferior;2023;60
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Educación primaria e inferior;2022;57
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Educación primaria e inferior;2021;57
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Primera etapa de Educación Secundaria y similar;2023;191
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Primera etapa de Educación Secundaria y similar;2022;193
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Primera etapa de Educación Secundaria y similar;2021;202
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;279
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;282
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;272
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Educación superior;2023;685
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Educación superior;2022;667
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Total;Educación superior;2021;652
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Total;2023;574
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Total;2022;558
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Total;2021;550
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Educación primaria e inferior;2023;34
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Educación primaria e inferior;2022;30
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Educación primaria e inferior;2021;30
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Primera etapa de Educación Secundaria y similar;2023;103
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Primera etapa de Educación Secundaria y similar;2022;97
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Primera etapa de Educación Secundaria y similar;2021;103
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;152
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;156
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;147
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Educación superior;2023;285
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Educación superior;2022;275
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Hombres;Educación superior;2021;270
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Total;2023;641
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Total;2022;641
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Total;2021;633
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Educación primaria e inferior;2023;26
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Educación primaria e inferior;2022;27
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Educación primaria e inferior;2021;27
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Primera etapa de Educación Secundaria y similar;2023;88
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Primera etapa de Educación Secundaria y similar;2022;96
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Primera etapa de Educación Secundaria y similar;2021;99
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;127
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;126
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;125
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Educación superior;2023;400
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Educación superior;2022;392
09 Burgos;09059 Burgos;0905905043 Burgos sección 05043;Mujeres;Educación superior;2021;382
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Total;2023;934
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Total;2022;901
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Total;2021;915
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Educación primaria e inferior;2023;167
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Educación primaria e inferior;2022;152
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Educación primaria e inferior;2021;153
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Primera etapa de Educación Secundaria y similar;2023;309
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Primera etapa de Educación Secundaria y similar;2022;298
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Primera etapa de Educación Secundaria y similar;2021;297
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;152
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;147
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;156
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Educación superior;2023;306
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Educación superior;2022;304
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Total;Educación superior;2021;309
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Total;2023;454
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Total;2022;420
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Total;2021;425
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Educación primaria e inferior;2023;90
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Educación primaria e inferior;2022;80
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Educación primaria e inferior;2021;72
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Primera etapa de Educación Secundaria y similar;2023;142
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Primera etapa de Educación Secundaria y similar;2022;129
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Primera etapa de Educación Secundaria y similar;2021;135
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;77
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;71
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;77
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Educación superior;2023;145
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Educación superior;2022;140
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Hombres;Educación superior;2021;141
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Total;2023;480
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Total;2022;481
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Total;2021;490
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Educación primaria e inferior;2023;77
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Educación primaria e inferior;2022;72
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Educación primaria e inferior;2021;81
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Primera etapa de Educación Secundaria y similar;2023;167
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Primera etapa de Educación Secundaria y similar;2022;169
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Primera etapa de Educación Secundaria y similar;2021;162
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;75
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;76
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;79
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Educación superior;2023;161
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Educación superior;2022;164
09 Burgos;09059 Burgos;0905905044 Burgos sección 05044;Mujeres;Educación superior;2021;168
09 Burgos;09059 Burgos;0905905045 Burgos sección 05045;Total;Total;2023;1.202
09 Burgos;09059 Burgos;0905905045 Burgos sección 05045;Total;Total;2022;1.177
09 Burgos;09059 Burgos;0905905045 Burgos sección 05045;Total;Total;2021;1.208
