Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
49 Zamora;49003 Alcañices;;Total;Primera etapa de Educación Secundaria y similar;2021;377
49 Zamora;49003 Alcañices;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;182
49 Zamora;49003 Alcañices;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;179
49 Zamora;49003 Alcañices;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;168
49 Zamora;49003 Alcañices;;Total;Educación superior;2023;200
49 Zamora;49003 Alcañices;;Total;Educación superior;2022;186
49 Zamora;49003 Alcañices;;Total;Educación superior;2021;179
49 Zamora;49003 Alcañices;;Hombres;Total;2023;533
49 Zamora;49003 Alcañices;;Hombres;Total;2022;522
49 Zamora;49003 Alcañices;;Hombres;Total;2021;523
49 Zamora;49003 Alcañices;;Hombres;Educación primaria e inferior;2023;113
49 Zamora;49003 Alcañices;;Hombres;Educación primaria e inferior;2022;117
49 Zamora;49003 Alcañices;;Hombres;Educación primaria e inferior;2021;125
49 Zamora;49003 Alcañices;;Hombres;Primera etapa de Educación Secundaria y similar;2023;222
49 Zamora;49003 Alcañices;;Hombres;Primera etapa de Educación Secundaria y similar;2022;221
49 Zamora;49003 Alcañices;;Hombres;Primera etapa de Educación Secundaria y similar;2021;219
49 Zamora;49003 Alcañices;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;115
49 Zamora;49003 Alcañices;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;109
49 Zamora;49003 Alcañices;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;104
49 Zamora;49003 Alcañices;;Hombres;Educación superior;2023;83
49 Zamora;49003 Alcañices;;Hombres;Educación superior;2022;75
49 Zamora;49003 Alcañices;;Hombres;Educación superior;2021;75
49 Zamora;49003 Alcañices;;Mujeres;Total;2023;468
49 Zamora;49003 Alcañices;;Mujeres;Total;2022;465
49 Zamora;49003 Alcañices;;Mujeres;Total;2021;464
49 Zamora;49003 Alcañices;;Mujeres;Educación primaria e inferior;2023;129
49 Zamora;49003 Alcañices;;Mujeres;Educación primaria e inferior;2022;132
49 Zamora;49003 Alcañices;;Mujeres;Educación primaria e inferior;2021;138
49 Zamora;49003 Alcañices;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;155
49 Zamora;49003 Alcañices;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;152
49 Zamora;49003 Alcañices;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;158
49 Zamora;49003 Alcañices;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;67
49 Zamora;49003 Alcañices;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;70
