Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Educación superior;2023;17
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Educación superior;2022;20
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Educación superior;2021;18
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Total;2023;69
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Total;2022;75
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Total;2021;77
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Educación primaria e inferior;2023;28
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Educación primaria e inferior;2022;33
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Educación primaria e inferior;2021;35
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;20
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;20
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;20
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;8
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;7
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;8
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Educación superior;2023;13
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Educación superior;2022;15
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Educación superior;2021;14
37 Salamanca;37002 Agallas;;Total;Total;2023;125
37 Salamanca;37002 Agallas;;Total;Total;2022;126
