Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
34 Palencia;34003 Abia de las Torres;;Total;Primera etapa de Educación Secundaria y similar;2022;43
34 Palencia;34003 Abia de las Torres;;Total;Primera etapa de Educación Secundaria y similar;2021;46
34 Palencia;34003 Abia de las Torres;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;39
34 Palencia;34003 Abia de las Torres;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;38
34 Palencia;34003 Abia de las Torres;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;34
34 Palencia;34003 Abia de las Torres;;Total;Educación superior;2023;52
34 Palencia;34003 Abia de las Torres;;Total;Educación superior;2022;53
34 Palencia;34003 Abia de las Torres;;Total;Educación superior;2021;51
34 Palencia;34003 Abia de las Torres;;Hombres;Total;2023;86
34 Palencia;34003 Abia de las Torres;;Hombres;Total;2022;90
34 Palencia;34003 Abia de las Torres;;Hombres;Total;2021;86
34 Palencia;34003 Abia de las Torres;;Hombres;Educación primaria e inferior;2023;7
34 Palencia;34003 Abia de las Torres;;Hombres;Educación primaria e inferior;2022;10
34 Palencia;34003 Abia de las Torres;;Hombres;Educación primaria e inferior;2021;9
34 Palencia;34003 Abia de las Torres;;Hombres;Primera etapa de Educación Secundaria y similar;2023;27
34 Palencia;34003 Abia de las Torres;;Hombres;Primera etapa de Educación Secundaria y similar;2022;28
34 Palencia;34003 Abia de las Torres;;Hombres;Primera etapa de Educación Secundaria y similar;2021;28
34 Palencia;34003 Abia de las Torres;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;25
34 Palencia;34003 Abia de las Torres;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;27
34 Palencia;34003 Abia de las Torres;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;24
34 Palencia;34003 Abia de las Torres;;Hombres;Educación superior;2023;27
34 Palencia;34003 Abia de las Torres;;Hombres;Educación superior;2022;25
34 Palencia;34003 Abia de las Torres;;Hombres;Educación superior;2021;25
34 Palencia;34003 Abia de las Torres;;Mujeres;Total;2023;67
34 Palencia;34003 Abia de las Torres;;Mujeres;Total;2022;71
34 Palencia;34003 Abia de las Torres;;Mujeres;Total;2021;71
34 Palencia;34003 Abia de las Torres;;Mujeres;Educación primaria e inferior;2023;17
34 Palencia;34003 Abia de las Torres;;Mujeres;Educación primaria e inferior;2022;17
34 Palencia;34003 Abia de las Torres;;Mujeres;Educación primaria e inferior;2021;17
