Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
09082 Castildelgado;0908201 Castildelgado distrito 01;;Fuente de ingreso: otros ingresos;2016;.
09082 Castildelgado;0908201 Castildelgado distrito 01;;Fuente de ingreso: otros ingresos;2015;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: salario;2023;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: salario;2022;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: salario;2021;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: salario;2020;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: salario;2019;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: salario;2018;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: salario;2017;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: salario;2016;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: salario;2015;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: pensiones;2023;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: pensiones;2022;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: pensiones;2021;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: pensiones;2020;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: pensiones;2019;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: pensiones;2018;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: pensiones;2017;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: pensiones;2016;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: pensiones;2015;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: prestaciones por desempleo;2023;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otras prestaciones;2023;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otras prestaciones;2022;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otras prestaciones;2021;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otras prestaciones;2020;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otras prestaciones;2019;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otras prestaciones;2018;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otras prestaciones;2017;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otras prestaciones;2016;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otras prestaciones;2015;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otros ingresos;2023;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otros ingresos;2022;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otros ingresos;2021;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otros ingresos;2020;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otros ingresos;2019;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otros ingresos;2018;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otros ingresos;2017;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otros ingresos;2016;.
09082 Castildelgado;0908201 Castildelgado distrito 01;0908201001 Castildelgado sección 01001;Fuente de ingreso: otros ingresos;2015;.
09083 Castil de Peones;;;Fuente de ingreso: salario;2023;.
09083 Castil de Peones;;;Fuente de ingreso: salario;2022;.
09083 Castil de Peones;;;Fuente de ingreso: salario;2021;.
09083 Castil de Peones;;;Fuente de ingreso: salario;2020;.
09083 Castil de Peones;;;Fuente de ingreso: salario;2019;.
09083 Castil de Peones;;;Fuente de ingreso: salario;2018;.
09083 Castil de Peones;;;Fuente de ingreso: salario;2017;.
09083 Castil de Peones;;;Fuente de ingreso: salario;2016;.
09083 Castil de Peones;;;Fuente de ingreso: salario;2015;.
09083 Castil de Peones;;;Fuente de ingreso: pensiones;2023;.
09083 Castil de Peones;;;Fuente de ingreso: pensiones;2022;.
09083 Castil de Peones;;;Fuente de ingreso: pensiones;2021;.
09083 Castil de Peones;;;Fuente de ingreso: pensiones;2020;.
09083 Castil de Peones;;;Fuente de ingreso: pensiones;2019;.
09083 Castil de Peones;;;Fuente de ingreso: pensiones;2018;.
09083 Castil de Peones;;;Fuente de ingreso: pensiones;2017;.
09083 Castil de Peones;;;Fuente de ingreso: pensiones;2016;.
09083 Castil de Peones;;;Fuente de ingreso: pensiones;2015;.
09083 Castil de Peones;;;Fuente de ingreso: prestaciones por desempleo;2023;.
09083 Castil de Peones;;;Fuente de ingreso: prestaciones por desempleo;2022;.
09083 Castil de Peones;;;Fuente de ingreso: prestaciones por desempleo;2021;.
09083 Castil de Peones;;;Fuente de ingreso: prestaciones por desempleo;2020;.
09083 Castil de Peones;;;Fuente de ingreso: prestaciones por desempleo;2019;.
09083 Castil de Peones;;;Fuente de ingreso: prestaciones por desempleo;2018;.
09083 Castil de Peones;;;Fuente de ingreso: prestaciones por desempleo;2017;.
09083 Castil de Peones;;;Fuente de ingreso: prestaciones por desempleo;2016;.
09083 Castil de Peones;;;Fuente de ingreso: prestaciones por desempleo;2015;.
09083 Castil de Peones;;;Fuente de ingreso: otras prestaciones;2023;.
09083 Castil de Peones;;;Fuente de ingreso: otras prestaciones;2022;.
09083 Castil de Peones;;;Fuente de ingreso: otras prestaciones;2021;.
09083 Castil de Peones;;;Fuente de ingreso: otras prestaciones;2020;.
09083 Castil de Peones;;;Fuente de ingreso: otras prestaciones;2019;.
09083 Castil de Peones;;;Fuente de ingreso: otras prestaciones;2018;.
09083 Castil de Peones;;;Fuente de ingreso: otras prestaciones;2017;.
09083 Castil de Peones;;;Fuente de ingreso: otras prestaciones;2016;.
09083 Castil de Peones;;;Fuente de ingreso: otras prestaciones;2015;.
09083 Castil de Peones;;;Fuente de ingreso: otros ingresos;2023;.
09083 Castil de Peones;;;Fuente de ingreso: otros ingresos;2022;.
09083 Castil de Peones;;;Fuente de ingreso: otros ingresos;2021;.
09083 Castil de Peones;;;Fuente de ingreso: otros ingresos;2020;.
09083 Castil de Peones;;;Fuente de ingreso: otros ingresos;2019;.
09083 Castil de Peones;;;Fuente de ingreso: otros ingresos;2018;.
09083 Castil de Peones;;;Fuente de ingreso: otros ingresos;2017;.
09083 Castil de Peones;;;Fuente de ingreso: otros ingresos;2016;.
09083 Castil de Peones;;;Fuente de ingreso: otros ingresos;2015;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: salario;2023;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: salario;2022;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: salario;2021;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: salario;2020;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: salario;2019;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: salario;2018;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: salario;2017;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: salario;2016;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: salario;2015;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: pensiones;2023;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: pensiones;2022;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: pensiones;2021;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: pensiones;2020;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: pensiones;2019;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: pensiones;2018;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: pensiones;2017;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: pensiones;2016;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: pensiones;2015;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: prestaciones por desempleo;2023;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otras prestaciones;2023;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otras prestaciones;2022;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otras prestaciones;2021;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otras prestaciones;2020;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otras prestaciones;2019;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otras prestaciones;2018;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otras prestaciones;2017;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otras prestaciones;2016;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otras prestaciones;2015;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otros ingresos;2023;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otros ingresos;2022;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otros ingresos;2021;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otros ingresos;2020;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otros ingresos;2019;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otros ingresos;2018;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otros ingresos;2017;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otros ingresos;2016;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;;Fuente de ingreso: otros ingresos;2015;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: salario;2023;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: salario;2022;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: salario;2021;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: salario;2020;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: salario;2019;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: salario;2018;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: salario;2017;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: salario;2016;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: salario;2015;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: pensiones;2023;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: pensiones;2022;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: pensiones;2021;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: pensiones;2020;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: pensiones;2019;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: pensiones;2018;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: pensiones;2017;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: pensiones;2016;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: pensiones;2015;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: prestaciones por desempleo;2023;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otras prestaciones;2023;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otras prestaciones;2022;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otras prestaciones;2021;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otras prestaciones;2020;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otras prestaciones;2019;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otras prestaciones;2018;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otras prestaciones;2017;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otras prestaciones;2016;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otras prestaciones;2015;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otros ingresos;2023;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otros ingresos;2022;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otros ingresos;2021;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otros ingresos;2020;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otros ingresos;2019;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otros ingresos;2018;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otros ingresos;2017;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otros ingresos;2016;.
09083 Castil de Peones;0908301 Castil de Peones distrito 01;0908301001 Castil de Peones sección 01001;Fuente de ingreso: otros ingresos;2015;.
09084 Castrillo de la Reina;;;Fuente de ingreso: salario;2023;47,5
09084 Castrillo de la Reina;;;Fuente de ingreso: salario;2022;49,2
09084 Castrillo de la Reina;;;Fuente de ingreso: salario;2021;47,1
09084 Castrillo de la Reina;;;Fuente de ingreso: salario;2020;43,2
09084 Castrillo de la Reina;;;Fuente de ingreso: salario;2019;47,7
09084 Castrillo de la Reina;;;Fuente de ingreso: salario;2018;47,5
09084 Castrillo de la Reina;;;Fuente de ingreso: salario;2017;44,6
09084 Castrillo de la Reina;;;Fuente de ingreso: salario;2016;43,2
09084 Castrillo de la Reina;;;Fuente de ingreso: salario;2015;51
09084 Castrillo de la Reina;;;Fuente de ingreso: pensiones;2023;35,8
09084 Castrillo de la Reina;;;Fuente de ingreso: pensiones;2022;36,3
09084 Castrillo de la Reina;;;Fuente de ingreso: pensiones;2021;35,3
09084 Castrillo de la Reina;;;Fuente de ingreso: pensiones;2020;37,8
09084 Castrillo de la Reina;;;Fuente de ingreso: pensiones;2019;37,8
09084 Castrillo de la Reina;;;Fuente de ingreso: pensiones;2018;40,4
09084 Castrillo de la Reina;;;Fuente de ingreso: pensiones;2017;41,4
09084 Castrillo de la Reina;;;Fuente de ingreso: pensiones;2016;43,3
09084 Castrillo de la Reina;;;Fuente de ingreso: pensiones;2015;36,1
09084 Castrillo de la Reina;;;Fuente de ingreso: prestaciones por desempleo;2023;1,3
09084 Castrillo de la Reina;;;Fuente de ingreso: prestaciones por desempleo;2022;1,6
09084 Castrillo de la Reina;;;Fuente de ingreso: prestaciones por desempleo;2021;2,7
09084 Castrillo de la Reina;;;Fuente de ingreso: prestaciones por desempleo;2020;5,3
09084 Castrillo de la Reina;;;Fuente de ingreso: prestaciones por desempleo;2019;1,9
09084 Castrillo de la Reina;;;Fuente de ingreso: prestaciones por desempleo;2018;1,3
09084 Castrillo de la Reina;;;Fuente de ingreso: prestaciones por desempleo;2017;1,8
09084 Castrillo de la Reina;;;Fuente de ingreso: prestaciones por desempleo;2016;2,6
09084 Castrillo de la Reina;;;Fuente de ingreso: prestaciones por desempleo;2015;2,7
09084 Castrillo de la Reina;;;Fuente de ingreso: otras prestaciones;2023;2,2
09084 Castrillo de la Reina;;;Fuente de ingreso: otras prestaciones;2022;3,2
09084 Castrillo de la Reina;;;Fuente de ingreso: otras prestaciones;2021;4,3
09084 Castrillo de la Reina;;;Fuente de ingreso: otras prestaciones;2020;3,6
09084 Castrillo de la Reina;;;Fuente de ingreso: otras prestaciones;2019;2
09084 Castrillo de la Reina;;;Fuente de ingreso: otras prestaciones;2018;2,1
09084 Castrillo de la Reina;;;Fuente de ingreso: otras prestaciones;2017;1,5
09084 Castrillo de la Reina;;;Fuente de ingreso: otras prestaciones;2016;1,2
09084 Castrillo de la Reina;;;Fuente de ingreso: otras prestaciones;2015;1,1
09084 Castrillo de la Reina;;;Fuente de ingreso: otros ingresos;2023;13,2
09084 Castrillo de la Reina;;;Fuente de ingreso: otros ingresos;2022;9,7
09084 Castrillo de la Reina;;;Fuente de ingreso: otros ingresos;2021;10,7
09084 Castrillo de la Reina;;;Fuente de ingreso: otros ingresos;2020;10,1
09084 Castrillo de la Reina;;;Fuente de ingreso: otros ingresos;2019;10,6
09084 Castrillo de la Reina;;;Fuente de ingreso: otros ingresos;2018;8,7
09084 Castrillo de la Reina;;;Fuente de ingreso: otros ingresos;2017;10,6
09084 Castrillo de la Reina;;;Fuente de ingreso: otros ingresos;2016;9,7
09084 Castrillo de la Reina;;;Fuente de ingreso: otros ingresos;2015;9,1
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: salario;2023;47,5
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: salario;2022;49,2
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: salario;2021;47,1
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: salario;2020;43,2
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: salario;2019;47,7
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: salario;2018;47,5
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: salario;2017;44,6
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: salario;2016;43,2
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: salario;2015;51
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: pensiones;2023;35,8
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: pensiones;2022;36,3
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: pensiones;2021;35,3
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: pensiones;2020;37,8
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: pensiones;2019;37,8
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: pensiones;2018;40,4
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: pensiones;2017;41,4
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: pensiones;2016;43,3
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: pensiones;2015;36,1
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2023;1,3
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;1,6
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;2,7
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;5,3
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;1,9
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;1,3
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;1,8
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;2,6
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;2,7
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: otras prestaciones;2023;2,2
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: otras prestaciones;2022;3,2
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: otras prestaciones;2021;4,3
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: otras prestaciones;2020;3,6
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: otras prestaciones;2019;2
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: otras prestaciones;2018;2,1
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: otras prestaciones;2017;1,5
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: otras prestaciones;2016;1,2
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: otras prestaciones;2015;1,1
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: otros ingresos;2023;13,2
09084 Castrillo de la Reina;0908401 Castrillo de la Reina distrito 01;;Fuente de ingreso: otros ingresos;2022;9,7
