Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: salario;2016;39,8
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: salario;2015;39,6
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: pensiones;2023;44,4
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: pensiones;2022;47,5
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: pensiones;2021;44,1
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: pensiones;2020;43,3
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: pensiones;2019;42,7
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: pensiones;2018;46,2
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: pensiones;2017;47,4
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: pensiones;2016;45,7
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: pensiones;2015;42,3
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: prestaciones por desempleo;2023;0,7
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;1,1
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;1,4
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;2,6
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;1,3
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;0,7
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;1,3
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;1,7
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;2,1
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otras prestaciones;2023;3,3
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otras prestaciones;2022;2,8
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otras prestaciones;2021;3,9
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otras prestaciones;2020;3,3
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otras prestaciones;2019;3,2
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otras prestaciones;2018;3,8
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otras prestaciones;2017;3,2
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otras prestaciones;2016;2,4
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otras prestaciones;2015;3,1
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otros ingresos;2023;8,9
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otros ingresos;2022;8,2
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otros ingresos;2021;8,5
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otros ingresos;2020;10,6
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otros ingresos;2019;12,1
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otros ingresos;2018;13,2
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otros ingresos;2017;9
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otros ingresos;2016;10,4
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Fuente de ingreso: otros ingresos;2015;13
37002 Agallas;;;Fuente de ingreso: salario;2023;40,7
37002 Agallas;;;Fuente de ingreso: salario;2022;41,4
37002 Agallas;;;Fuente de ingreso: salario;2021;39
37002 Agallas;;;Fuente de ingreso: salario;2020;38
37002 Agallas;;;Fuente de ingreso: salario;2019;40,9
37002 Agallas;;;Fuente de ingreso: salario;2018;39,6
37002 Agallas;;;Fuente de ingreso: salario;2017;40,2
37002 Agallas;;;Fuente de ingreso: salario;2016;39,8
37002 Agallas;;;Fuente de ingreso: salario;2015;40,6
37002 Agallas;;;Fuente de ingreso: pensiones;2023;37,8
37002 Agallas;;;Fuente de ingreso: pensiones;2022;41,3
37002 Agallas;;;Fuente de ingreso: pensiones;2021;39,9
37002 Agallas;;;Fuente de ingreso: pensiones;2020;40,8
37002 Agallas;;;Fuente de ingreso: pensiones;2019;37,9
37002 Agallas;;;Fuente de ingreso: pensiones;2018;40,5
37002 Agallas;;;Fuente de ingreso: pensiones;2017;38,8
37002 Agallas;;;Fuente de ingreso: pensiones;2016;39,8
37002 Agallas;;;Fuente de ingreso: pensiones;2015;38,6
37002 Agallas;;;Fuente de ingreso: prestaciones por desempleo;2023;1
37002 Agallas;;;Fuente de ingreso: prestaciones por desempleo;2022;1,9
37002 Agallas;;;Fuente de ingreso: prestaciones por desempleo;2021;3,3
37002 Agallas;;;Fuente de ingreso: prestaciones por desempleo;2020;4
37002 Agallas;;;Fuente de ingreso: prestaciones por desempleo;2019;1,3
37002 Agallas;;;Fuente de ingreso: prestaciones por desempleo;2018;3,5
37002 Agallas;;;Fuente de ingreso: prestaciones por desempleo;2017;4,9
37002 Agallas;;;Fuente de ingreso: prestaciones por desempleo;2016;4,4
37002 Agallas;;;Fuente de ingreso: prestaciones por desempleo;2015;4,9
37002 Agallas;;;Fuente de ingreso: otras prestaciones;2023;4
37002 Agallas;;;Fuente de ingreso: otras prestaciones;2022;5,7
37002 Agallas;;;Fuente de ingreso: otras prestaciones;2021;4,3
37002 Agallas;;;Fuente de ingreso: otras prestaciones;2020;8,4
37002 Agallas;;;Fuente de ingreso: otras prestaciones;2019;6,3
37002 Agallas;;;Fuente de ingreso: otras prestaciones;2018;6
37002 Agallas;;;Fuente de ingreso: otras prestaciones;2017;5,3
37002 Agallas;;;Fuente de ingreso: otras prestaciones;2016;5,2
37002 Agallas;;;Fuente de ingreso: otras prestaciones;2015;4,8
37002 Agallas;;;Fuente de ingreso: otros ingresos;2023;16,5
37002 Agallas;;;Fuente de ingreso: otros ingresos;2022;9,7
37002 Agallas;;;Fuente de ingreso: otros ingresos;2021;13,5
37002 Agallas;;;Fuente de ingreso: otros ingresos;2020;8,8
37002 Agallas;;;Fuente de ingreso: otros ingresos;2019;13,6
37002 Agallas;;;Fuente de ingreso: otros ingresos;2018;10,3
37002 Agallas;;;Fuente de ingreso: otros ingresos;2017;11
37002 Agallas;;;Fuente de ingreso: otros ingresos;2016;10,8
37002 Agallas;;;Fuente de ingreso: otros ingresos;2015;11,1
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: salario;2023;40,7
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: salario;2022;41,4
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: salario;2021;39
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: salario;2020;38
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: salario;2019;40,9
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: salario;2018;39,6
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: salario;2017;40,2
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: salario;2016;39,8
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: salario;2015;40,6
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: pensiones;2023;37,8
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: pensiones;2022;41,3
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: pensiones;2021;39,9
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: pensiones;2020;40,8
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: pensiones;2019;37,9
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: pensiones;2018;40,5
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: pensiones;2017;38,8
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: pensiones;2016;39,8
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: pensiones;2015;38,6
