Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: salario;2022;56,2
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: salario;2021;54,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: salario;2020;53,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: salario;2019;58,3
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: salario;2018;57,3
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: salario;2017;56,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: salario;2016;54,5
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: salario;2015;52,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: pensiones;2023;28,6
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: pensiones;2022;28,8
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: pensiones;2021;27
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: pensiones;2020;27,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: pensiones;2019;28,3
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: pensiones;2018;27,3
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: pensiones;2017;29
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: pensiones;2016;28,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: pensiones;2015;29,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: prestaciones por desempleo;2023;1,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;2,2
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;3,8
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;4,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;2,4
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;1,8
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;2,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;3,5
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;3,4
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otras prestaciones;2023;3,2
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otras prestaciones;2022;2,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otras prestaciones;2021;1,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otras prestaciones;2020;1,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otras prestaciones;2019;2
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otras prestaciones;2018;2,8
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otras prestaciones;2017;2,3
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otras prestaciones;2016;2
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otras prestaciones;2015;2,5
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otros ingresos;2023;13,3
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otros ingresos;2022;9,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otros ingresos;2021;12,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otros ingresos;2020;11,5
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otros ingresos;2019;9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otros ingresos;2018;10,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otros ingresos;2017;9,3
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otros ingresos;2016;11,2
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;;Fuente de ingreso: otros ingresos;2015;11,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: salario;2023;53,1
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: salario;2022;56,2
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: salario;2021;54,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: salario;2020;53,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: salario;2019;58,3
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: salario;2018;57,3
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: salario;2017;56,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: salario;2016;54,5
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: salario;2015;52,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: pensiones;2023;28,6
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: pensiones;2022;28,8
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: pensiones;2021;27
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: pensiones;2020;27,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: pensiones;2019;28,3
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: pensiones;2018;27,3
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: pensiones;2017;29
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: pensiones;2016;28,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: pensiones;2015;29,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2023;1,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;2,2
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;3,8
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;4,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;2,4
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;1,8
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;2,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;3,5
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;3,4
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otras prestaciones;2023;3,2
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otras prestaciones;2022;2,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otras prestaciones;2021;1,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otras prestaciones;2020;1,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otras prestaciones;2019;2
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otras prestaciones;2018;2,8
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otras prestaciones;2017;2,3
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otras prestaciones;2016;2
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otras prestaciones;2015;2,5
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otros ingresos;2023;13,3
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otros ingresos;2022;9,9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otros ingresos;2021;12,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otros ingresos;2020;11,5
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otros ingresos;2019;9
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otros ingresos;2018;10,7
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otros ingresos;2017;9,3
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otros ingresos;2016;11,2
49095 Hiniesta, La;4909501 Hiniesta, La distrito 01;4909501001 Hiniesta, La sección 01001;Fuente de ingreso: otros ingresos;2015;11,7
49096 Jambrina;;;Fuente de ingreso: salario;2023;51,7
49096 Jambrina;;;Fuente de ingreso: salario;2022;50,5
49096 Jambrina;;;Fuente de ingreso: salario;2021;44,5
49096 Jambrina;;;Fuente de ingreso: salario;2020;44,4
49096 Jambrina;;;Fuente de ingreso: salario;2019;41,6
49096 Jambrina;;;Fuente de ingreso: salario;2018;39,6
49096 Jambrina;;;Fuente de ingreso: salario;2017;38,9
49096 Jambrina;;;Fuente de ingreso: salario;2016;42,3
49096 Jambrina;;;Fuente de ingreso: salario;2015;45,7
49096 Jambrina;;;Fuente de ingreso: pensiones;2023;33,3
49096 Jambrina;;;Fuente de ingreso: pensiones;2022;34,3
49096 Jambrina;;;Fuente de ingreso: pensiones;2021;35,3
49096 Jambrina;;;Fuente de ingreso: pensiones;2020;36,5
49096 Jambrina;;;Fuente de ingreso: pensiones;2019;39,6
49096 Jambrina;;;Fuente de ingreso: pensiones;2018;41
49096 Jambrina;;;Fuente de ingreso: pensiones;2017;41,9
49096 Jambrina;;;Fuente de ingreso: pensiones;2016;37,5
49096 Jambrina;;;Fuente de ingreso: pensiones;2015;34,9
49096 Jambrina;;;Fuente de ingreso: prestaciones por desempleo;2023;1
49096 Jambrina;;;Fuente de ingreso: prestaciones por desempleo;2022;1,1
49096 Jambrina;;;Fuente de ingreso: prestaciones por desempleo;2021;1,6
49096 Jambrina;;;Fuente de ingreso: prestaciones por desempleo;2020;2,7
49096 Jambrina;;;Fuente de ingreso: prestaciones por desempleo;2019;1,7
49096 Jambrina;;;Fuente de ingreso: prestaciones por desempleo;2018;1,5
49096 Jambrina;;;Fuente de ingreso: prestaciones por desempleo;2017;2,3
49096 Jambrina;;;Fuente de ingreso: prestaciones por desempleo;2016;3,6
49096 Jambrina;;;Fuente de ingreso: prestaciones por desempleo;2015;2,8
49096 Jambrina;;;Fuente de ingreso: otras prestaciones;2023;3,5
49096 Jambrina;;;Fuente de ingreso: otras prestaciones;2022;3,6
49096 Jambrina;;;Fuente de ingreso: otras prestaciones;2021;2,7
49096 Jambrina;;;Fuente de ingreso: otras prestaciones;2020;3,5
49096 Jambrina;;;Fuente de ingreso: otras prestaciones;2019;4,5
49096 Jambrina;;;Fuente de ingreso: otras prestaciones;2018;5,5
49096 Jambrina;;;Fuente de ingreso: otras prestaciones;2017;4,8
49096 Jambrina;;;Fuente de ingreso: otras prestaciones;2016;2,4
49096 Jambrina;;;Fuente de ingreso: otras prestaciones;2015;2,1
49096 Jambrina;;;Fuente de ingreso: otros ingresos;2023;10,5
49096 Jambrina;;;Fuente de ingreso: otros ingresos;2022;10,5
49096 Jambrina;;;Fuente de ingreso: otros ingresos;2021;15,9
49096 Jambrina;;;Fuente de ingreso: otros ingresos;2020;13
49096 Jambrina;;;Fuente de ingreso: otros ingresos;2019;12,5
49096 Jambrina;;;Fuente de ingreso: otros ingresos;2018;12,4
49096 Jambrina;;;Fuente de ingreso: otros ingresos;2017;12,1
49096 Jambrina;;;Fuente de ingreso: otros ingresos;2016;14,3
49096 Jambrina;;;Fuente de ingreso: otros ingresos;2015;14,5
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: salario;2023;51,7
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: salario;2022;50,5
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: salario;2021;44,5
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: salario;2020;44,4
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: salario;2019;41,6
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: salario;2018;39,6
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: salario;2017;38,9
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: salario;2016;42,3
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: salario;2015;45,7
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: pensiones;2023;33,3
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: pensiones;2022;34,3
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: pensiones;2021;35,3
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: pensiones;2020;36,5
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: pensiones;2019;39,6
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: pensiones;2018;41
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: pensiones;2017;41,9
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: pensiones;2016;37,5
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: pensiones;2015;34,9
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2023;1
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;1,1
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;1,6
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;2,7
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;1,7
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;1,5
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;2,3
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;3,6
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;2,8
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otras prestaciones;2023;3,5
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otras prestaciones;2022;3,6
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otras prestaciones;2021;2,7
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otras prestaciones;2020;3,5
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otras prestaciones;2019;4,5
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otras prestaciones;2018;5,5
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otras prestaciones;2017;4,8
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otras prestaciones;2016;2,4
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otras prestaciones;2015;2,1
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otros ingresos;2023;10,5
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otros ingresos;2022;10,5
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otros ingresos;2021;15,9
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otros ingresos;2020;13
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otros ingresos;2019;12,5
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otros ingresos;2018;12,4
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otros ingresos;2017;12,1
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otros ingresos;2016;14,3
49096 Jambrina;4909601 Jambrina distrito 01;;Fuente de ingreso: otros ingresos;2015;14,5
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: salario;2023;51,7
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: salario;2022;50,5
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: salario;2021;44,5
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: salario;2020;44,4
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: salario;2019;41,6
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: salario;2018;39,6
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: salario;2017;38,9
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: salario;2016;42,3
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: salario;2015;45,7
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: pensiones;2023;33,3
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: pensiones;2022;34,3
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: pensiones;2021;35,3
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: pensiones;2020;36,5
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: pensiones;2019;39,6
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: pensiones;2018;41
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: pensiones;2017;41,9
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: pensiones;2016;37,5
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: pensiones;2015;34,9
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: prestaciones por desempleo;2023;1
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;1,1
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;1,6
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;2,7
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;1,7
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;1,5
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;2,3
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;3,6
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;2,8
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otras prestaciones;2023;3,5
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otras prestaciones;2022;3,6
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otras prestaciones;2021;2,7
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otras prestaciones;2020;3,5
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otras prestaciones;2019;4,5
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otras prestaciones;2018;5,5
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otras prestaciones;2017;4,8
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otras prestaciones;2016;2,4
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otras prestaciones;2015;2,1
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otros ingresos;2023;10,5
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otros ingresos;2022;10,5
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otros ingresos;2021;15,9
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otros ingresos;2020;13
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otros ingresos;2019;12,5
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otros ingresos;2018;12,4
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otros ingresos;2017;12,1
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otros ingresos;2016;14,3
49096 Jambrina;4909601 Jambrina distrito 01;4909601001 Jambrina sección 01001;Fuente de ingreso: otros ingresos;2015;14,5
49097 Justel;;;Fuente de ingreso: salario;2023;.
49097 Justel;;;Fuente de ingreso: salario;2022;.
49097 Justel;;;Fuente de ingreso: salario;2021;.
49097 Justel;;;Fuente de ingreso: salario;2020;.
49097 Justel;;;Fuente de ingreso: salario;2019;.
49097 Justel;;;Fuente de ingreso: salario;2018;.
49097 Justel;;;Fuente de ingreso: salario;2017;.
49097 Justel;;;Fuente de ingreso: salario;2016;.
49097 Justel;;;Fuente de ingreso: salario;2015;.
49097 Justel;;;Fuente de ingreso: pensiones;2023;.
49097 Justel;;;Fuente de ingreso: pensiones;2022;.
49097 Justel;;;Fuente de ingreso: pensiones;2021;.
49097 Justel;;;Fuente de ingreso: pensiones;2020;.
49097 Justel;;;Fuente de ingreso: pensiones;2019;.
49097 Justel;;;Fuente de ingreso: pensiones;2018;.
49097 Justel;;;Fuente de ingreso: pensiones;2017;.
49097 Justel;;;Fuente de ingreso: pensiones;2016;.
49097 Justel;;;Fuente de ingreso: pensiones;2015;.
49097 Justel;;;Fuente de ingreso: prestaciones por desempleo;2023;.
49097 Justel;;;Fuente de ingreso: prestaciones por desempleo;2022;.
49097 Justel;;;Fuente de ingreso: prestaciones por desempleo;2021;.
49097 Justel;;;Fuente de ingreso: prestaciones por desempleo;2020;.
49097 Justel;;;Fuente de ingreso: prestaciones por desempleo;2019;.
49097 Justel;;;Fuente de ingreso: prestaciones por desempleo;2018;.
49097 Justel;;;Fuente de ingreso: prestaciones por desempleo;2017;.
49097 Justel;;;Fuente de ingreso: prestaciones por desempleo;2016;.
49097 Justel;;;Fuente de ingreso: prestaciones por desempleo;2015;.
49097 Justel;;;Fuente de ingreso: otras prestaciones;2023;.
49097 Justel;;;Fuente de ingreso: otras prestaciones;2022;.
49097 Justel;;;Fuente de ingreso: otras prestaciones;2021;.
49097 Justel;;;Fuente de ingreso: otras prestaciones;2020;.
49097 Justel;;;Fuente de ingreso: otras prestaciones;2019;.
49097 Justel;;;Fuente de ingreso: otras prestaciones;2018;.
49097 Justel;;;Fuente de ingreso: otras prestaciones;2017;.
49097 Justel;;;Fuente de ingreso: otras prestaciones;2016;.
49097 Justel;;;Fuente de ingreso: otras prestaciones;2015;.
49097 Justel;;;Fuente de ingreso: otros ingresos;2023;.
49097 Justel;;;Fuente de ingreso: otros ingresos;2022;.
49097 Justel;;;Fuente de ingreso: otros ingresos;2021;.
49097 Justel;;;Fuente de ingreso: otros ingresos;2020;.
49097 Justel;;;Fuente de ingreso: otros ingresos;2019;.
49097 Justel;;;Fuente de ingreso: otros ingresos;2018;.
49097 Justel;;;Fuente de ingreso: otros ingresos;2017;.
49097 Justel;;;Fuente de ingreso: otros ingresos;2016;.
49097 Justel;;;Fuente de ingreso: otros ingresos;2015;.
49097 Justel;4909701 Justel distrito 01;;Fuente de ingreso: salario;2023;.
49097 Justel;4909701 Justel distrito 01;;Fuente de ingreso: salario;2022;.
49097 Justel;4909701 Justel distrito 01;;Fuente de ingreso: salario;2021;.
49097 Justel;4909701 Justel distrito 01;;Fuente de ingreso: salario;2020;.
49097 Justel;4909701 Justel distrito 01;;Fuente de ingreso: salario;2019;.
49097 Justel;4909701 Justel distrito 01;;Fuente de ingreso: salario;2018;.
49097 Justel;4909701 Justel distrito 01;;Fuente de ingreso: salario;2017;.
