CUSEC,dist_min_ceas_km,n_ceas_1km,n_ceas_5km,n_ceas_15km,n_ceas_30km,disp_ponderada_ceas
3701501001,25.28572413606403,0,0,0,2,0.2
3701601001,8.95555166362821,0,0,11,14,3.5999999999999996
3701701001,6.218490679303186,0,0,1,12,1.4000000000000001
3701801001,5.376211053885504,0,0,1,2,0.4
3701901001,18.020626984552873,0,0,0,13,1.3
3702001001,13.910163354096891,0,0,3,14,2.0
3702101001,6.8659922013468275,0,0,1,13,1.5000000000000002
3702201001,3.7081670421738426,0,1,1,4,0.9
3702301001,4.7073040750109625,0,1,11,12,3.7
3702401001,4.487945973542912,0,1,1,5,1.0
3702501001,20.40890763473467,0,0,0,1,0.1
3702601001,12.2885859379332,0,0,1,4,0.6000000000000001
3702701001,15.880046271869288,0,0,0,13,1.3
3702801001,25.654323246367245,0,0,0,4,0.4
3702901001,13.839265337799308,0,0,1,5,0.7
3703001001,8.466670415614137,0,0,1,13,1.5000000000000002
3703101001,21.20135267531279,0,0,0,14,1.4000000000000001
3703201001,6.342384726104719,0,0,12,12,3.5999999999999996
3703301001,13.436469797323635,0,0,1,13,1.5000000000000002
3703401001,16.404064058985487,0,0,0,13,1.3
3703501001,18.047890708354526,0,0,0,4,0.4
3703601001,11.498732404712992,0,0,2,3,0.7
3703701001,14.808041199396525,0,0,2,2,0.6
3703801001,17.125349108074143,0,0,0,14,1.4000000000000001
3703901001,25.85987622424936,0,0,0,4,0.4
3704001001,12.702520405062465,0,0,1,13,1.5000000000000002
3704101001,8.983355941708291,0,0,2,3,0.7
3704201001,7.023207174252398,0,0,2,2,0.6
3704401001,21.073882637888598,0,0,0,2,0.2
3704501001,9.628150325017252,0,0,2,2,0.6
3704601003,0.3609570598068962,1,1,1,4,1.3
3704602001,0.0,1,1,1,4,1.3
3704602002,0.35406718401902276,1,1,1,4,1.3
3704603001,0.5088488184005598,1,1,1,4,1.3
3704603002,0.8270522749735794,1,1,1,4,1.3
3704603003,0.5467557994707077,1,1,1,4,1.3
3704604001,0.9698985929655054,1,1,1,4,1.3
3704604002,1.131479110130083,0,1,1,4,0.9
3704604003,0.5560826719305786,1,1,1,4,1.3
3704604004,1.296685035961023,0,1,1,4,0.9
3704604005,1.4009219789524359,0,1,1,4,0.9
3704701001,15.760119744244705,0,0,0,14,1.4000000000000001
3704901001,20.223492411367708,0,0,0,2,0.2
3705001001,9.646149257092418,0,0,1,2,0.4
3705101001,9.027957069002515,0,0,1,4,0.6000000000000001
3705201001,21.64011157307173,0,0,0,3,0.30000000000000004
3705401001,11.820235152391676,0,0,2,2,0.6
3705501001,14.56464005958978,0,0,2,2,0.6
3705601001,33.9776233827845,0,0,0,0,0.0
3705701001,4.830141365497892,0,1,1,4,0.9
3705801001,13.38667202937836,0,0,2,3,0.7
3705901001,23.592803231021325,0,0,0,3,0.30000000000000004
3706001001,11.55273974878109,0,0,1,13,1.5000000000000002
3706101001,10.63656628320642,0,0,1,2,0.4
3706201001,16.341519498533778,0,0,0,14,1.4000000000000001
3706301001,6.932251193148632,0,0,1,5,0.7
3706501001,18.199559759042874,0,0,0,2,0.2
3706701001,3.192360263459953,0,10,11,13,6.5
3706701002,5.840755069805109,0,0,11,13,3.5
3706801001,11.284648722874953,0,0,1,2,0.4
3706901001,9.834268562363334,0,0,12,13,3.6999999999999997
3707001001,6.91573029976027,0,0,12,13,3.6999999999999997
3707101001,5.488927222421934,0,0,1,4,0.6000000000000001
3707201001,18.013699503164467,0,0,0,12,1.2000000000000002
3707301001,12.477730643763225,0,0,9,13,3.0999999999999996
3707401001,13.769723586198678,0,0,2,2,0.6
3707701001,10.482075960103183,0,0,1,4,0.6000000000000001
3707801001,6.213240698381,0,0,1,3,0.5
3707901001,22.121662021757672,0,0,0,12,1.2000000000000002
3708001001,4.247879588295744,0,1,1,4,0.9
3708101001,14.217977097814636,0,0,1,5,0.7
3708201001,21.37723388416867,0,0,0,4,0.4
3708301001,5.891982432041092,0,0,1,3,0.5
3708501001,2.171781297222533,0,10,12,12,6.6
3708501002,2.192672756238578,0,10,12,12,6.6
3708501003,1.8719126594071007,0,11,12,12,6.8999999999999995
3708501004,4.705500770604645,0,1,12,12,3.9
3708601001,8.686699445393163,0,0,2,2,0.6
3708701001,9.24371914869738,0,0,11,13,3.5
3708801001,14.842310138067305,0,0,1,2,0.4
3708901001,9.721590748426339,0,0,2,4,0.8
3709001001,13.204144402588101,0,0,1,3,0.5
3709101001,31.641377365236437,0,0,0,0,0.0
3709201001,8.180579623683897,0,0,11,13,3.5
3709601001,15.439829591315387,0,0,0,2,0.2
3709701001,19.52970640842098,0,0,0,3,0.30000000000000004
3709801001,16.091402995713906,0,0,0,3,0.30000000000000004
3709901001,10.470447093596253,0,0,2,2,0.6
3710001001,23.31363046605436,0,0,0,2,0.2
3710101001,14.359249410720762,0,0,2,2,0.6
3710201001,15.480720835852987,0,0,0,1,0.1
3710301001,9.151009144879819,0,0,1,5,0.7
3710401001,10.117831164702757,0,0,2,3,0.7
3710601001,16.134482498372332,0,0,0,3,0.30000000000000004
3710701001,0.31251381121373745,2,2,2,2,2.0
3710701002,0.0,2,2,2,2,2.0
3710702001,7.081683304265995,0,0,2,2,0.6
3710702002,0.8102798753544603,2,2,2,2,2.0
3710702003,7.094871582977258,0,0,2,2,0.6
3710702004,6.861435095143741,0,0,2,2,0.6
3710702005,3.6830787191401786,0,2,2,2,1.2
3710702006,13.214268571764185,0,0,2,3,0.7
3710702007,6.46404890498299,0,0,2,2,0.6
3710702008,1.145350856467065,0,2,2,2,1.2
3710703001,2.882325820918654,0,2,2,2,1.2
3710801001,11.83820834212906,0,0,2,13,1.7000000000000002
3710901001,16.108769163362982,0,0,0,3,0.30000000000000004
3711001001,13.836404116686246,0,0,1,13,1.5000000000000002
3711201001,12.572698624255175,0,0,2,4,0.8
3711301001,16.549470122585245,0,0,0,2,0.2
3711401001,22.64763241507798,0,0,0,4,0.4
3711501001,18.333890367943564,0,0,0,3,0.30000000000000004
3711601001,11.640093078461549,0,0,1,1,0.3
3711701001,4.966866548194457,0,1,11,13,3.8000000000000003
3711801001,8.85878813771909,0,0,1,14,1.6
3711901001,8.909996200316208,0,0,2,2,0.6
3712001001,15.229384995887125,0,0,0,3,0.30000000000000004
3712101001,9.412992789368918,0,0,1,13,1.5000000000000002
3712201001,9.536484006865102,0,0,1,13,1.5000000000000002
3712301001,10.162225049285562,0,0,2,2,0.6
3712401001,9.171855715038843,0,0,2,4,0.8
3712501001,4.825604780018587,0,1,2,4,1.0999999999999999
3712601001,13.755590831213516,0,0,2,3,0.7
3712701001,19.93158158533981,0,0,0,2,0.2
3712801001,14.824707981417378,0,0,1,12,1.4000000000000001
3712901001,8.642245165088271,0,0,11,13,3.5
3713001001,16.210444240949364,0,0,0,13,1.3
3713101001,13.824864313296306,0,0,1,4,0.6000000000000001
3713201001,38.122231020068384,0,0,0,0,0.0
3713301001,7.469038259630116,0,0,2,4,0.8
3713401001,17.428821484122057,0,0,0,14,1.4000000000000001
3713501001,17.683825597153234,0,0,0,3,0.30000000000000004
3713601001,22.639844128620368,0,0,0,2,0.2
3713701001,22.016360976505496,0,0,0,4,0.4
3713801001,5.499579087861548,0,0,1,4,0.6000000000000001
3713901001,5.810800662850071,0,0,1,4,0.6000000000000001
3714001001,21.8009509286723,0,0,0,2,0.2
3714101001,14.81789116415275,0,0,1,2,0.4
3714201001,11.806841436871887,0,0,8,13,2.9
3714301001,17.054907804329307,0,0,0,3,0.30000000000000004
3714401001,14.208554671904917,0,0,1,12,1.4000000000000001
3714501001,14.131904283728863,0,0,2,2,0.6
3714601001,12.724650381455666,0,0,1,3,0.5
3714701001,9.530091431025685,0,0,1,4,0.6000000000000001
3714801001,7.414765964552426,0,0,1,13,1.5000000000000002
3714901001,25.72118742453453,0,0,0,4,0.4
3715001001,10.804571623437049,0,0,1,3,0.5
3715101001,17.4641281257403,0,0,0,12,1.2000000000000002
3715201001,12.351008895587329,0,0,10,14,3.4
3715401001,5.868413589712472,0,0,2,2,0.6
3715501001,5.55399813249814,0,0,1,5,0.7
3715601001,1.9515314111277993,0,1,1,5,1.0
3715601002,0.0,1,1,1,4,1.3
3715601003,3.7104532259867877,0,1,1,3,0.8
3715701001,17.639188007396488,0,0,0,2,0.2
3715801001,21.53870744580663,0,0,0,3,0.30000000000000004
3715901001,4.978066994707989,0,1,1,4,0.9
3716001001,29.76012269824314,0,0,0,2,0.2
3716101001,11.466906388723002,0,0,1,3,0.5
3716201001,21.837048499981073,0,0,0,3,0.30000000000000004
3716301001,6.637543839330155,0,0,1,4,0.6000000000000001
3716401001,13.832156158400718,0,0,1,14,1.6
3716501001,17.305499819188974,0,0,0,3,0.30000000000000004
3716601001,16.851827576557035,0,0,0,2,0.2
3716701001,11.924195347561383,0,0,1,12,1.4000000000000001
3716801001,18.314337202661545,0,0,0,2,0.2
3716901001,17.269251289390464,0,0,0,4,0.4
3717001001,0.0,1,1,1,2,1.1
3717101001,10.05144109041064,0,0,2,4,0.8
3717201001,0.0,1,1,1,4,1.3
3717301001,23.744869978654204,0,0,0,2,0.2
3717302001,23.843929305790216,0,0,0,2,0.2
3717401001,9.958483961877567,0,0,1,3,0.5
3717501001,8.18751624055736,0,0,10,13,3.3
3717601001,17.826069313270605,0,0,0,3,0.30000000000000004
3717701001,14.628929023033402,0,0,1,4,0.6000000000000001
3717801001,16.271702585805507,0,0,0,4,0.4
3717901001,8.366796214721974,0,0,1,3,0.5
3718001001,21.333031997410767,0,0,0,4,0.4
3718101001,18.164171145599997,0,0,0,2,0.2
3718201001,7.913410960988342,0,0,1,13,1.5000000000000002
3718301001,18.8773929619458,0,0,0,3,0.30000000000000004
3718401001,25.24504244679548,0,0,0,2,0.2
3718501001,8.329889246370952,0,0,11,13,3.5
3718601001,16.917914846344573,0,0,0,12,1.2000000000000002
3718701001,23.437066744941546,0,0,0,13,1.3
3718801001,15.434429796565984,0,0,0,5,0.5
3718901001,17.088268007716046,0,0,0,6,0.6000000000000001
3719001001,28.243711144132924,0,0,0,2,0.2
3719101001,18.08060291449561,0,0,0,2,0.2
3719201001,7.509003178023713,0,0,12,12,3.5999999999999996
3719301001,13.834158233891339,0,0,1,4,0.6000000000000001
3719401001,14.845984618340006,0,0,1,3,0.5
3719501001,12.160154874463242,0,0,1,4,0.6000000000000001
3719601001,16.479539733029096,0,0,0,3,0.30000000000000004
3719701001,5.940468090316522,0,0,2,4,0.8
3719801001,18.449730500783524,0,0,0,4,0.4
3719901001,21.2105863536612,0,0,0,4,0.4
3720001001,10.596435654467776,0,0,1,3,0.5
3720101001,11.043462015295969,0,0,1,3,0.5
3720201001,6.925012094784167,0,0,11,13,3.5
3720301001,17.757347828045134,0,0,0,14,1.4000000000000001
3720401001,17.055470401378585,0,0,0,3,0.30000000000000004
3720501001,15.310864961812818,0,0,0,13,1.3
3720601001,15.943016093481909,0,0,0,13,1.3
3720701001,7.5813156651077325,0,0,11,13,3.5
3720801001,5.169296269369383,0,0,2,2,0.6
3720901001,11.06945356138595,0,0,12,12,3.5999999999999996
3721101001,13.598166211240223,0,0,1,3,0.5
3721201001,5.4560456273396465,0,0,1,4,0.6000000000000001
3721301001,9.15888176400206,0,0,2,5,0.9
3721401001,14.624100589689071,0,0,1,2,0.4
3721501001,5.523526191624584,0,0,1,4,0.6000000000000001
3721601001,8.563477807955419,0,0,1,14,1.6
3721701001,5.466538994329615,0,0,1,4,0.6000000000000001
3721801001,12.575493280793227,0,0,2,4,0.8
3721901001,7.619753130015421,0,0,2,3,0.7
3722101001,41.67876224560812,0,0,0,0,0.0
3722201001,14.002881666846852,0,0,1,12,1.4000000000000001
3722301001,19.776862345279888,0,0,0,2,0.2
3722401001,13.948518756755771,0,0,1,13,1.5000000000000002
3722501001,13.939216656549373,0,0,1,13,1.5000000000000002
3722601001,12.13213806756047,0,0,1,11,1.3
3722801001,13.292359504456392,0,0,1,3,0.5
3722901001,15.189680739368121,0,0,0,12,1.2000000000000002
3723001001,10.493526689316928,0,0,11,13,3.5
3723101001,10.205391663235979,0,0,1,10,1.2
3723201001,8.504171151084998,0,0,1,3,0.5
3723301001,8.966358054766948,0,0,2,2,0.6
3723401001,37.66418509830603,0,0,0,0,0.0
3723501001,17.974000795817908,0,0,0,2,0.2
3723601001,10.845089803905521,0,0,1,13,1.5000000000000002
3723701001,14.948339060214419,0,0,1,5,0.7
3723801001,12.684222344337979,0,0,10,13,3.3
3723901001,18.8005335053891,0,0,0,14,1.4000000000000001
3724001001,5.755538313566436,0,0,12,12,3.5999999999999996
3724101001,23.56767933664951,0,0,0,3,0.30000000000000004
3724201001,14.618083670737366,0,0,1,3,0.5
3724301001,20.273936204363714,0,0,0,2,0.2
3724401001,9.360918086702496,0,0,1,3,0.5
3724501001,34.418246669111355,0,0,0,0,0.0
3724601001,2.3499814895865603,0,1,1,4,0.9
3724601002,3.328085122561674,0,1,1,4,0.9
3724602001,0.0,1,1,1,4,1.3
3724602002,2.696440972971374,0,1,1,4,0.9
3724701001,11.454109182618707,0,0,2,13,1.7000000000000002
3724801001,5.088241737572431,0,0,2,2,0.6
3724901001,9.547972765642983,0,0,2,3,0.7
3725001001,26.189468259347365,0,0,0,2,0.2
3725101001,8.788559578943946,0,0,2,4,0.8
3725201001,15.997252997210161,0,0,0,4,0.4
3725301001,12.609770459612779,0,0,9,12,3.0
3725401001,19.361130842481284,0,0,0,14,1.4000000000000001
3725501001,6.619501347188424,0,0,1,4,0.6000000000000001
3725601001,15.348459511479065,0,0,0,3,0.30000000000000004
3725701001,8.999583021043318,0,0,2,2,0.6
3725801001,24.26987613315276,0,0,0,2,0.2
3725901001,8.653394968619853,0,0,2,4,0.8
3726001001,9.301183841437394,0,0,1,4,0.6000000000000001
3726101001,14.452140438959788,0,0,1,4,0.6000000000000001
3726201001,17.415803259279876,0,0,0,3,0.30000000000000004
3726301001,6.486354326783844,0,0,1,4,0.6000000000000001
3726401001,30.98369214173622,0,0,0,0,0.0
3726501001,11.534374469507883,0,0,2,3,0.7
3726601001,28.806171801513102,0,0,0,2,0.2
3726701001,23.18908432792162,0,0,0,5,0.5
3726801001,7.163868573716468,0,0,2,2,0.6
3726901001,25.526068834057064,0,0,0,2,0.2
3727001001,24.34241074531081,0,0,0,12,1.2000000000000002
3727101001,19.33521999544654,0,0,0,12,1.2000000000000002
3727201001,9.787817112996835,0,0,2,2,0.6
3727301001,8.892360962520211,0,0,1,2,0.4
3727401001,0.40229693505029857,5,11,11,12,8.7
3727401002,0.6920257013364921,5,11,11,12,8.7
3727401003,0.7279750841983001,4,11,11,12,8.299999999999999
3727401004,0.5053669549837229,5,11,11,12,8.7
3727401005,0.45080628676498613,5,11,11,12,8.7
3727401006,0.0,5,11,11,12,8.7
3727401007,0.0,5,11,11,12,8.7
3727401008,0.2005128468267113,5,11,11,12,8.7
3727401009,0.27417772636910775,4,11,11,12,8.299999999999999
3727401010,0.4285639695537983,6,11,11,12,9.1
3727401011,0.40710613160064785,7,11,11,12,9.5
3727401012,0.27423289964105924,5,11,11,12,8.7
3727402001,0.6549511208869307,4,11,11,12,8.299999999999999
3727402002,0.47316206307983555,5,11,11,12,8.7
3727402003,0.39694754902602863,4,11,11,12,8.299999999999999
3727402004,0.6477883802464858,2,11,11,12,7.499999999999999
3727402005,0.34711722152045577,1,11,11,12,7.1
3727402006,0.48720777530644044,1,11,11,12,7.1
3727402007,0.15525411005391548,1,11,11,12,7.1
3727402008,0.2585253558846249,1,11,11,12,7.1
3727402009,0.4207122225435183,4,11,11,12,8.299999999999999
3727402010,0.4452765057085091,2,11,11,12,7.499999999999999
3727402011,0.0,1,11,11,12,7.1
3727402012,0.3346163900668502,3,11,11,12,7.8999999999999995
3727402013,0.3004015424226818,1,11,11,12,7.1
3727402014,0.6063163439966801,4,11,11,12,8.299999999999999
3727402015,0.21169892746671293,1,11,11,12,7.1
3727402016,0.5238311428917936,1,11,11,12,7.1
3727402017,0.18909674946825283,1,11,11,12,7.1
3727402018,1.197332642146084,0,11,11,12,6.699999999999999
3727402019,1.3693447118430409,0,10,11,13,6.5
3727402020,0.5715192047686269,1,11,11,12,7.1
3727403001,0.8765709394158414,1,11,11,12,7.1
3727403002,0.5556391712523375,5,11,11,12,8.7
3727403003,0.0,1,11,11,12,7.1
3727403004,0.3035270891895716,5,11,11,12,8.7
3727403005,0.49256364576560213,1,11,11,12,7.1
3727403006,0.902394085718282,1,11,11,12,7.1
3727403007,0.9619076283065999,1,11,11,12,7.1
3727403008,0.30604296201171344,1,11,11,12,7.1
3727403009,0.90937577628536,3,11,11,12,7.8999999999999995
3727403010,1.507730034939068,0,11,11,12,6.699999999999999
3727403011,1.0485799438032617,0,11,11,12,6.699999999999999
3727403012,0.18686129517098227,1,11,11,12,7.1
3727403013,2.202409648187451,0,8,11,12,5.799999999999999
3727403014,0.6715098094715551,1,11,11,12,7.1
3727403015,0.42362276879224076,1,11,11,12,7.1
3727403016,0.8776254907987615,1,11,11,12,7.1
3727403017,0.0,1,11,11,12,7.1
3727403018,0.7881067891187113,1,11,11,12,7.1
3727403019,0.870634575094204,4,11,11,12,8.299999999999999
3727403020,1.7987124052378407,0,11,11,12,6.699999999999999
3727404001,0.45378172074526113,7,11,11,12,9.5
3727404002,0.25244258466905756,2,11,11,12,7.499999999999999
3727404003,0.16983218464511088,6,11,11,12,9.1
3727404004,0.0,6,11,11,12,9.1
3727404005,0.2566964309523171,5,11,11,12,8.7
3727404006,0.2189429516013608,5,11,11,12,8.7
3727404008,0.5293934163984093,2,11,11,12,7.499999999999999
3727404009,0.4470894346396262,1,11,11,12,7.1
3727404010,0.2059112031142811,1,11,11,12,7.1
3727404011,0.33861384164347175,2,11,11,12,7.499999999999999
3727404012,0.6804344161582827,3,11,11,13,8.0
3727404013,0.0,2,11,11,12,7.499999999999999
3727404014,0.3952503283306492,2,11,11,12,7.499999999999999
3727404016,0.37022107616988054,4,11,11,12,8.299999999999999
3727404017,0.7479687162581468,4,11,11,12,8.299999999999999
3727404018,0.3046900750520294,2,11,11,12,7.499999999999999
3727404019,0.23242400492597556,2,11,11,13,7.6
3727404020,0.535940255260156,4,11,11,12,8.299999999999999
3727404021,0.24658043972935176,1,11,11,13,7.2
3727404022,0.6233998991378362,1,11,11,13,7.2
3727404023,1.157839365651311,0,10,11,13,6.5
3727404024,2.1564303491768015,0,11,11,12,6.699999999999999
3727404025,0.6743004009308287,1,11,11,12,7.1
3727405001,0.6103654418919419,4,11,11,12,8.299999999999999
3727405002,0.4604087317571204,3,11,11,12,7.8999999999999995
3727405003,0.5638756853126184,3,11,11,12,7.8999999999999995
3727405004,0.5360557818467054,3,11,11,12,7.8999999999999995
3727405006,0.4375946551324927,4,11,11,12,8.299999999999999
3727405007,0.6191158852012161,4,11,11,12,8.299999999999999
3727405008,1.202571535275767,0,10,11,13,6.5
3727405009,0.2519816762681197,2,11,11,13,7.6
3727405010,0.4368007154958907,2,11,11,13,7.6
3727405011,0.7079544116388652,3,10,11,13,7.7
3727405012,0.0,2,11,11,13,7.6
3727405013,0.5273996004449356,2,10,11,13,7.3
3727405014,0.7040328318707767,2,10,11,13,7.3
3727405015,0.32541695874340776,2,11,11,13,7.6
3727405016,0.6558133608112776,2,10,11,13,7.3
3727405017,0.22863869083378746,2,11,11,13,7.6
3727405018,0.47167186824193097,2,11,11,13,7.6
3727405019,0.35100795361582576,3,11,11,12,7.8999999999999995
3727405020,0.8754650416267981,2,10,11,13,7.3
3727405022,0.6343282217922163,2,10,11,13,7.3
3727405025,0.8826116837474556,2,10,11,13,7.3
3727405026,0.3076637463191069,2,11,11,13,7.6
3727406001,0.2357382748384418,2,11,11,12,7.499999999999999
3727406002,0.3489849353584019,3,11,11,12,7.8999999999999995
3727406003,0.5209558588762444,4,11,11,12,8.299999999999999
3727406004,0.5959256501908335,4,11,11,12,8.299999999999999
3727406005,0.38491170799463215,3,11,11,12,7.8999999999999995
3727406006,0.3426931036635363,3,11,11,12,7.8999999999999995
3727406007,0.22043950037363985,3,11,11,12,7.8999999999999995
3727406008,0.46472824949860014,3,11,11,13,8.0
3727406009,0.7017892754820105,3,11,11,13,8.0
3727406010,0.5658083694955386,3,11,11,12,7.8999999999999995
3727406011,0.4460571106742345,1,11,11,12,7.1
3727406012,0.5139243265613509,3,11,11,12,7.8999999999999995
3727406013,0.4787835125822381,3,11,11,12,7.8999999999999995
3727406014,0.23889535227980127,2,11,11,13,7.6
3727406015,0.5433558942557821,3,11,11,13,8.0
3727406016,0.6046916617053757,4,11,11,12,8.299999999999999
3727406017,0.6750324614075929,3,11,11,13,8.0
3727406019,1.0526655600185217,0,10,11,13,6.5
3727406020,1.8768592479811252,0,10,11,13,6.5
3727406021,1.0489065841531713,0,10,11,13,6.5
3727406022,0.5119042855879811,3,11,11,13,8.0
3727406023,0.7417448954592913,1,10,11,13,6.8999999999999995
3727501001,17.19299909703149,0,0,0,2,0.2
3727601001,11.463514011848988,0,0,1,4,0.6000000000000001
3727701001,8.861060095107733,0,0,1,6,0.8
3727801001,7.219793348585833,0,0,11,13,3.5
3727901001,17.538609941878477,0,0,0,3,0.30000000000000004
3728001001,10.682697270299252,0,0,2,2,0.6
3728101001,12.356257228125664,0,0,1,2,0.4
3728201001,6.724610137156025,0,0,2,4,0.8
3728301001,21.353069741866914,0,0,0,3,0.30000000000000004
3728401001,8.342143387825702,0,0,1,4,0.6000000000000001
3728501001,29.63469447866291,0,0,0,4,0.4
3728601001,14.822771966049803,0,0,1,2,0.4
3728701001,3.754855690214153,0,1,1,4,0.9
3728801001,12.519904586606032,0,0,10,14,3.4
3728901001,11.980158447495333,0,0,1,2,0.4
3729001001,16.254032219049286,0,0,0,12,1.2000000000000002
3729101001,16.609071562682153,0,0,0,14,1.4000000000000001
3729201001,12.509230326721667,0,0,1,12,1.4000000000000001
3729301001,19.402891395397354,0,0,0,3,0.30000000000000004
3729401001,2.2514152704056856,0,10,12,12,6.6
3729401002,2.483515251532711,0,10,12,12,6.6
3729401003,2.742092851797693,0,9,12,12,6.299999999999999
3729401004,3.516990939221665,0,8,12,12,6.0
3729401005,2.5200022943833953,0,10,12,12,6.6
3729401006,3.516926461551702,0,5,12,12,5.1
3729401007,4.311702280234015,0,2,12,12,4.2
3729401008,1.312693116521292,0,11,11,12,6.699999999999999
3729401009,3.1834994705605464,0,9,12,12,6.299999999999999
3729601001,13.966739675921197,0,0,1,3,0.5
3729701001,10.163019419603623,0,0,1,5,0.7
3729801001,10.047006031828024,0,0,1,4,0.6000000000000001
3729901001,14.071199005527385,0,0,1,2,0.4
3730001001,10.643323898719387,0,0,2,4,0.8
3730101001,22.784281901874426,0,0,0,4,0.4
3730201001,27.085745970561167,0,0,0,2,0.2
3730301001,21.681902861265762,0,0,0,2,0.2
3730401001,8.457689105887404,0,0,1,2,0.4
3730501001,12.041016357327038,0,0,1,3,0.5
3730601001,17.579197346995432,0,0,0,3,0.30000000000000004
3730701001,20.917990317777168,0,0,0,3,0.30000000000000004
3730901001,9.31916685830047,0,0,1,4,0.6000000000000001
3731001001,13.368993907178169,0,0,1,13,1.5000000000000002
3731101001,33.74021872657088,0,0,0,0,0.0
3731201001,11.308880185465057,0,0,2,5,0.9
3731301001,23.04831581554926,0,0,0,2,0.2
3731401001,23.054761344011535,0,0,0,7,0.7000000000000001
3731501001,13.272158750813407,0,0,1,4,0.6000000000000001
3731601001,0.0,1,1,1,2,1.1
3731701001,21.391821973379948,0,0,0,4,0.4
3731801001,10.517292080077139,0,0,1,12,1.4000000000000001
3731901001,10.428417742489962,0,0,1,4,0.6000000000000001
3732001001,7.290063554955152,0,0,2,2,0.6
3732101001,14.98840223128945,0,0,2,3,0.7
3732201001,4.769191241991723,0,1,11,12,3.7
3732201002,6.380590680767392,0,0,12,12,3.5999999999999996
3732301001,12.379361277758589,0,0,1,12,1.4000000000000001
3732401001,12.49532586876449,0,0,2,11,1.5
3732501001,5.291782148967923,0,0,1,4,0.6000000000000001
3732701001,17.000382790244405,0,0,0,13,1.3
3732801001,26.389539782337145,0,0,0,3,0.30000000000000004
3732901001,14.119517472522128,0,0,1,3,0.5
3733001001,12.294805918696193,0,0,1,5,0.7
3733101001,10.519714203127451,0,0,2,4,0.8
3733201001,7.6974607989904795,0,0,1,4,0.6000000000000001
3733301001,9.165080128134015,0,0,2,4,0.8
3733401001,19.10434287991841,0,0,0,2,0.2
3733501001,21.395403478160055,0,0,0,13,1.3
3733601001,5.960777323991764,0,0,2,12,1.6
3733701001,10.524588956163166,0,0,2,2,0.6
3733801001,14.724913161209722,0,0,1,13,1.5000000000000002
3733901001,6.001972920404845,0,0,1,4,0.6000000000000001
3734001001,12.188082527636425,0,0,2,2,0.6
3734101001,11.377862271415111,0,0,2,4,0.8
3734201001,10.634436821044588,0,0,11,14,3.5999999999999996
3734301001,5.182291872334391,0,0,1,4,0.6000000000000001
3734401001,22.10599545094541,0,0,0,14,1.4000000000000001
3734501001,14.635901100829017,0,0,1,12,1.4000000000000001
3734601001,19.0914645179234,0,0,0,13,1.3
3734701001,13.779066185365224,0,0,5,13,2.3
3734801001,10.821852860059828,0,0,1,13,1.5000000000000002
3734901001,16.85372355797852,0,0,0,2,0.2
3735001001,27.408788936290343,0,0,0,2,0.2
3735101001,17.766360294824707,0,0,0,3,0.30000000000000004
3735201001,5.333871411566002,0,0,3,13,1.9
3735301001,17.861213808898672,0,0,0,3,0.30000000000000004
3735401001,2.599491987913076,0,8,11,13,5.8999999999999995
3735401002,3.585931047632122,0,4,11,13,4.7
3735401003,3.0282486137141187,0,8,11,13,5.8999999999999995
3735401004,2.588824123137786,0,9,11,13,6.199999999999999
3735501001,11.957795645108122,0,0,1,4,0.6000000000000001
3735601001,16.712764256550585,0,0,0,2,0.2
3735701001,26.583040095399724,0,0,0,2,0.2
3735801001,8.415840239137,0,0,1,5,0.7
3735901001,20.19272257510282,0,0,0,2,0.2
3736001001,18.405895263852692,0,0,0,3,0.30000000000000004
3736101001,12.964423375578486,0,0,2,2,0.6
3736201001,4.039822140527717,0,5,11,13,5.0
3736201002,3.583321427991371,0,5,11,13,5.0
3736201003,3.50979062987201,0,6,11,13,5.3
3736201004,3.5924079417945443,0,5,11,13,5.0
3736301001,14.69891751229262,0,0,2,2,0.6
3736401001,24.1980085292686,0,0,0,2,0.2
3736501001,11.772396030414892,0,0,1,12,1.4000000000000001
3736601001,9.00547898800257,0,0,2,3,0.7
3736701001,14.677145555953892,0,0,2,2,0.6
3736801001,18.849646234510228,0,0,0,3,0.30000000000000004
3736901001,12.85033462993732,0,0,1,3,0.5
3737001001,10.650385658900872,0,0,1,4,0.6000000000000001
3737101001,31.681620494227374,0,0,0,0,0.0
3737201001,16.67842773341804,0,0,0,14,1.4000000000000001
3737301001,16.5703953409382,0,0,0,4,0.4
3737401001,14.771293794426727,0,0,1,15,1.7000000000000002
3737501001,18.851603930795942,0,0,0,14,1.4000000000000001
3737601001,0.0,2,2,2,2,2.0
3737601002,3.868308787383062,0,2,2,2,1.2
3737701001,8.411782421075598,0,0,2,2,0.6
3737801001,13.296604975103119,0,0,2,2,0.6
3737901001,16.446605053491737,0,0,0,13,1.3
3738001001,15.293569417448747,0,0,0,12,1.2000000000000002
3738101001,22.905869198848112,0,0,0,2,0.2
3738201001,12.014559069528046,0,0,1,3,0.5
4000101001,13.468039579198617,0,0,3,7,1.2999999999999998
4000201001,13.310739039351603,0,0,3,8,1.4
4000301001,17.3371286212747,0,0,0,6,0.6000000000000001
4000401001,19.198427852648756,0,0,0,5,0.5
4000501001,28.65122915357541,0,0,0,2,0.2
4000601001,6.545527253530252,0,0,4,4,1.2
4000701001,15.008032337707451,0,0,0,10,1.0
4000801001,28.9935333662249,0,0,0,2,0.2
