CUSEC,dist_min_infantil_y_primaria_km,n_infantil_y_primaria_1km,n_infantil_y_primaria_5km,n_infantil_y_primaria_15km,n_infantil_y_primaria_30km,disp_ponderada_infantil_y_primaria,dist_min_adultos_e_idiomas_km,n_adultos_e_idiomas_1km,n_adultos_e_idiomas_5km,n_adultos_e_idiomas_15km,n_adultos_e_idiomas_30km,disp_ponderada_adultos_e_idiomas,dist_min_secundaria_y_bachillerato_km,n_secundaria_y_bachillerato_1km,n_secundaria_y_bachillerato_5km,n_secundaria_y_bachillerato_15km,n_secundaria_y_bachillerato_30km,disp_ponderada_secundaria_y_bachillerato,dist_min_educación_especial_km,n_educación_especial_1km,n_educación_especial_5km,n_educación_especial_15km,n_educación_especial_30km,disp_ponderada_educación_especial,dist_min_formación_profesional_km,n_formación_profesional_1km,n_formación_profesional_5km,n_formación_profesional_15km,n_formación_profesional_30km,disp_ponderada_formación_profesional
4201701001,11.573240504373361,0,0,13,17,4.3,13.723665462318559,0,0,2,2,0.6,13.447615292579947,0,0,2,4,0.8,16.920527502713213,0,0,0,1,0.1,13.723665462318559,0,0,2,2,0.6
4201801001,20.240035698349047,0,0,0,4,0.4,26.2614611230257,0,0,0,1,0.1,21.729311852812767,0,0,0,2,0.2,50.416020625099584,0,0,0,0,0.0,27.752057676039012,0,0,0,1,0.1
4201901001,0.0,2,2,3,22,4.2,18.93377034156359,0,0,0,3,0.30000000000000004,17.71588834315299,0,0,0,4,0.4,20.99038077540658,0,0,0,1,0.1,18.93377034156359,0,0,0,2,0.2
4202001001,0.0,1,2,2,7,2.1,0.6416743043866361,1,1,1,1,1.0,0.6416743043866361,1,1,1,1,1.0,29.26136964070176,0,0,0,1,0.1,1.7307468525229341,0,1,1,1,0.6
4202001002,0.6416743043866361,1,2,2,7,2.1,0.0,1,1,1,1,1.0,0.0,1,1,1,1,1.0,29.44469400065872,0,0,0,1,0.1,2.268170831229454,0,1,1,1,0.6
4202001003,0.0,1,2,2,6,2.0,2.268170831229454,0,1,1,1,0.6,2.268170831229454,0,1,1,1,0.6,29.967447384679964,0,0,0,1,0.1,0.0,1,1,1,1,1.0
4202101001,8.840889965849131,0,0,1,2,0.4,27.351023754948407,0,0,0,1,0.1,27.351023754948407,0,0,0,1,0.1,36.49320815791816,0,0,0,0,0.0,35.52528768497397,0,0,0,0,0.0
4202201001,11.536470089873804,0,0,1,15,1.7000000000000002,19.443613010346198,0,0,0,3,0.30000000000000004,19.443613010346198,0,0,0,6,0.6000000000000001,28.12026818849034,0,0,0,1,0.1,26.079602981998303,0,0,0,2,0.2
4202301001,22.864979457344045,0,0,0,4,0.4,27.03913574673873,0,0,0,1,0.1,27.03913574673873,0,0,0,1,0.1,54.99843783930025,0,0,0,0,0.0,25.71977047666513,0,0,0,1,0.1
4202401001,15.71866218554213,0,0,0,19,1.9000000000000001,17.640744603648365,0,0,0,3,0.30000000000000004,17.640744603648365,0,0,0,6,0.6000000000000001,20.509521157250745,0,0,0,1,0.1,17.640744603648365,0,0,0,2,0.2
4202501001,0.0,1,1,1,2,1.1,47.5000387566419,0,0,0,0,0.0,0.0,1,1,1,1,1.0,71.90107587377304,0,0,0,0,0.0,48.733115329831946,0,0,0,0,0.0
4202501002,10.88231742169969,0,0,2,2,0.6,36.775623528349584,0,0,0,0,0.0,12.067162592235967,0,0,1,1,0.3,63.12690978428033,0,0,0,0,0.0,37.762181293278545,0,0,0,0,0.0
4202601001,10.654850151583288,0,0,1,2,0.4,30.89932341953373,0,0,0,0,0.0,30.89932341953373,0,0,0,0,0.0,53.80093192141768,0,0,0,0,0.0,28.858495344699765,0,0,0,1,0.1
4202701001,6.401982282243781,0,0,2,16,2.0,21.706946819001054,0,0,0,2,0.2,20.713000870318087,0,0,0,4,0.4,24.331675022853627,0,0,0,1,0.1,21.706946819001054,0,0,0,2,0.2
4202801001,8.789005362267854,0,0,3,16,2.2,17.779926550387184,0,0,0,2,0.2,16.99398982517683,0,0,0,4,0.4,20.701470847371912,0,0,0,1,0.1,17.779926550387184,0,0,0,2,0.2
4202901001,21.218893160945566,0,0,0,4,0.4,22.110655148013397,0,0,0,1,0.1,22.110655148013397,0,0,0,1,0.1,51.14056486902188,0,0,0,0,0.0,21.218893160945566,0,0,0,1,0.1
4203001001,8.603021914137772,0,0,2,4,0.8,10.651049134484621,0,0,1,1,0.3,10.651049134484621,0,0,1,1,0.3,36.4699153344497,0,0,0,0,0.0,8.603021914137772,0,0,1,1,0.3
4203101001,17.054861849578973,0,0,0,1,0.1,32.05081296075467,0,0,0,0,0.0,32.05081296075467,0,0,0,0,0.0,57.388034719869104,0,0,0,0,0.0,30.261483452100453,0,0,0,0,0.0
4203201001,8.793398323708892,0,0,1,7,0.9000000000000001,25.20707668347784,0,0,0,1,0.1,15.48501952690035,0,0,0,2,0.2,43.39429896233704,0,0,0,0,0.0,29.599666815164454,0,0,0,1,0.1
4203301001,14.144524476310053,0,0,2,9,1.3,26.066312669324848,0,0,0,1,0.1,14.800899681694114,0,0,1,2,0.4,38.627978453128,0,0,0,0,0.0,29.073068312385423,0,0,0,1,0.1
4203401001,10.485650226069748,0,0,1,3,0.5,10.485650226069748,0,0,1,1,0.3,10.485650226069748,0,0,1,2,0.4,55.734651573524104,0,0,0,0,0.0,53.26100219381724,0,0,0,0,0.0
4203501001,0.0,1,1,1,5,1.4,29.30444629592992,0,0,0,1,0.1,23.178490092790636,0,0,0,2,0.2,46.907723043112526,0,0,0,0,0.0,27.044811032962567,0,0,0,1,0.1
4203601001,18.732962008469997,0,0,0,13,1.3,30.019619665942997,0,0,0,0,0.0,19.039879824811358,0,0,0,3,0.30000000000000004,32.45637057100154,0,0,0,0,0.0,34.189181902490965,0,0,0,0,0.0
4203701001,8.873453012359862,0,0,1,3,0.5,22.091084227034127,0,0,0,1,0.1,22.091084227034127,0,0,0,1,0.1,30.84237569385062,0,0,0,0,0.0,24.344377271577418,0,0,0,1,0.1
4203801001,13.953072717471906,0,0,1,17,1.9000000000000001,13.626144042847246,0,0,1,3,0.5,13.626144042847246,0,0,1,5,0.7,22.407368831887965,0,0,0,1,0.1,15.593517781879074,0,0,0,3,0.30000000000000004
4203901001,10.204099435896515,0,0,1,4,0.6000000000000001,10.204099435896515,0,0,1,1,0.3,10.204099435896515,0,0,1,2,0.4,51.72722998711611,0,0,0,0,0.0,49.493316804688796,0,0,0,0,0.0
4204101001,6.910602751272202,0,0,1,13,1.5000000000000002,22.315808764715058,0,0,0,3,0.30000000000000004,22.315808764715058,0,0,0,5,0.5,28.852340572895717,0,0,0,1,0.1,27.284110128786967,0,0,0,2,0.2
4204201001,8.158556624739617,0,0,14,18,4.6000000000000005,10.008700505978235,0,0,2,2,0.6,9.273051314984802,0,0,4,4,1.2,12.97851596178751,0,0,1,1,0.3,10.008700505978235,0,0,2,2,0.6
4204301001,0.0,1,1,4,10,2.5,11.745385856509055,0,0,1,1,0.3,0.0,1,1,2,3,1.4000000000000001,50.32289501357942,0,0,0,0,0.0,43.8192787632171,0,0,0,0,0.0
4204301002,0.7806687474606612,1,1,4,10,2.5,10.98771191831321,0,0,1,1,0.3,0.7806687474606612,1,1,2,3,1.4000000000000001,51.10239462644362,0,0,0,0,0.0,44.424804292958996,0,0,0,0,0.0
4204301003,1.2965412684176951,0,1,4,10,2.1,12.763057097966044,0,0,1,1,0.3,1.2965412684176951,0,1,2,3,0.9999999999999999,49.203083920605216,0,0,0,0,0.0,43.31208463662166,0,0,0,0,0.0
4204401001,10.887153953577574,0,0,1,14,1.6,17.75065285003102,0,0,0,3,0.30000000000000004,17.75065285003102,0,0,0,5,0.5,19.444672389806776,0,0,0,1,0.1,17.75065285003102,0,0,0,2,0.2
4204501001,10.167897341100451,0,0,3,18,2.4,20.543450343676454,0,0,0,1,0.1,17.990818215381637,0,0,0,4,0.4,31.098153785194356,0,0,0,0,0.0,32.33856734981271,0,0,0,0,0.0
4204601001,12.141137709657563,0,0,4,25,3.3,26.02652427731085,0,0,0,3,0.30000000000000004,25.442126803861427,0,0,0,7,0.7000000000000001,25.667452096286155,0,0,0,1,0.1,27.315017371307817,0,0,0,2,0.2
4204801001,10.823498679429349,0,0,1,4,0.6000000000000001,20.792569208704254,0,0,0,1,0.1,20.792569208704254,0,0,0,1,0.1,44.04112948368002,0,0,0,0,0.0,18.682500624331023,0,0,0,1,0.1
4204901001,13.226919998358659,0,0,6,18,3.0,14.433082480038577,0,0,2,3,0.7,14.433082480038577,0,0,1,5,0.7,16.46724942706562,0,0,0,1,0.1,14.433082480038577,0,0,1,2,0.4
4205001001,16.902213465127545,0,0,0,3,0.30000000000000004,25.458680040431208,0,0,0,1,0.1,25.458680040431208,0,0,0,1,0.1,40.065611275198265,0,0,0,0,0.0,27.65921950215426,0,0,0,1,0.1
4205101001,20.282043919819525,0,0,0,2,0.2,22.882887910959916,0,0,0,1,0.1,22.882887910959916,0,0,0,1,0.1,47.209663698926626,0,0,0,0,0.0,45.85335876241152,0,0,0,0,0.0
4205201001,19.22107703463485,0,0,0,9,0.9,22.04833927406286,0,0,0,1,0.1,20.588197631207926,0,0,0,3,0.30000000000000004,58.92671377174479,0,0,0,0,0.0,46.228263166559834,0,0,0,0,0.0
4205301001,17.219197458318796,0,0,0,9,0.9,19.243964487912894,0,0,0,1,0.1,18.570775222514982,0,0,0,3,0.30000000000000004,58.09158479541007,0,0,0,0,0.0,44.19717840965886,0,0,0,0,0.0
4205401001,15.502280789380947,0,0,0,17,1.7000000000000002,22.38422335614441,0,0,0,2,0.2,21.98198834985871,0,0,0,5,0.5,25.559312098327588,0,0,0,1,0.1,22.38422335614441,0,0,0,2,0.2
4205501001,0.0,1,3,5,19,4.2,27.837344512724048,0,0,0,2,0.2,4.277743299875147,0,1,1,5,1.0,46.17153381047606,0,0,0,0,0.0,47.35158043573491,0,0,0,0,0.0
4205601001,13.618241801789871,0,0,4,16,2.4000000000000004,22.714169499803916,0,0,0,2,0.2,22.112193321230592,0,0,0,4,0.4,25.79481195268746,0,0,0,1,0.1,22.714169499803916,0,0,0,2,0.2
4205701001,8.78220063214015,0,0,2,5,0.9,15.668255501411316,0,0,0,1,0.1,8.78220063214015,0,0,1,2,0.4,42.025740903214505,0,0,0,0,0.0,38.937684368789796,0,0,0,0,0.0
4205801001,11.264075849780545,0,0,3,20,2.6,12.900365368080207,0,0,1,4,0.6000000000000001,18.918302048029247,0,0,0,5,0.5,20.082882055408756,0,0,0,1,0.1,18.98454058696322,0,0,0,1,0.1
4205901001,14.26609775859739,0,0,2,7,1.1,16.43682618382581,0,0,0,1,0.1,16.43682618382581,0,0,0,2,0.2,32.58093426190015,0,0,0,0,0.0,14.26609775859739,0,0,1,1,0.3
4206001001,11.989519319605208,0,0,2,8,1.2000000000000002,26.709267802270418,0,0,0,1,0.1,21.33438244371282,0,0,0,2,0.2,34.881429757929766,0,0,0,0,0.0,31.67997148711108,0,0,0,0,0.0
4206101001,9.764203004881125,0,0,5,26,3.6,16.572814983173494,0,0,0,3,0.30000000000000004,17.542803648096786,0,0,0,5,0.5,16.896534761898813,0,0,0,1,0.1,17.41018923235408,0,0,0,2,0.2
4206201001,14.26146981212322,0,0,1,5,0.7,21.630850394629466,0,0,0,1,0.1,14.26146981212322,0,0,1,2,0.4,40.729823175787146,0,0,0,0,0.0,37.55038310456561,0,0,0,0,0.0
4206301001,28.34099814575738,0,0,0,1,0.1,37.98379090773008,0,0,0,0,0.0,33.56974895722091,0,0,0,0,0.0,55.73637182510106,0,0,0,0,0.0,47.21649832154245,0,0,0,0,0.0
4206401001,13.369972527525483,0,0,1,4,0.6000000000000001,13.369972527525483,0,0,1,1,0.3,13.369972527525483,0,0,1,2,0.4,46.182418922288505,0,0,0,0,0.0,44.25728754697003,0,0,0,0,0.0
4206501001,13.662530357450327,0,0,3,16,2.2,16.255866632767706,0,0,0,2,0.2,15.848944382172586,0,0,0,4,0.4,19.42647367938489,0,0,0,1,0.1,16.255866632767706,0,0,0,2,0.2
4206801001,7.342424533099097,0,0,2,4,0.8,6.742178704718483,0,0,1,1,0.3,6.742178704718483,0,0,1,1,0.3,34.08040655094694,0,0,0,0,0.0,8.38144105184408,0,0,1,1,0.3
4206901001,0.0,2,2,8,14,4.4,7.625547380806618,0,0,1,1,0.3,0.0,1,1,2,3,1.4000000000000001,37.46677525932123,0,0,0,0,0.0,37.68194821926114,0,0,0,0,0.0
4207001001,11.727152544519312,0,0,2,21,2.5,27.68089718138481,0,0,0,2,0.2,15.989088142479329,0,0,0,4,0.4,36.9706126845836,0,0,0,0,0.0,38.46319231425089,0,0,0,0,0.0
4207101001,15.574206370999764,0,0,0,18,1.8,15.557183588905113,0,0,0,3,0.30000000000000004,15.557183588905113,0,0,0,5,0.5,15.34446985441165,0,0,0,1,0.1,16.76570138870216,0,0,0,3,0.30000000000000004
4207301001,5.623903971315059,0,0,3,3,0.8999999999999999,5.623903971315059,0,0,1,1,0.3,5.623903971315059,0,0,2,2,0.6,51.36673022080112,0,0,0,0,0.0,48.75712413040523,0,0,0,0,0.0
4207501001,6.238322588598874,0,0,2,5,0.9,17.120265043451923,0,0,0,1,0.1,6.238322588598874,0,0,1,2,0.4,48.62678336178723,0,0,0,0,0.0,45.528204862240706,0,0,0,0,0.0
4207601001,21.000156416427398,0,0,0,1,0.1,31.200194657714647,0,0,0,0,0.0,31.200194657714647,0,0,0,0,0.0,48.6325344017623,0,0,0,0,0.0,43.528141928362245,0,0,0,0,0.0
4207801001,0.0,2,2,9,15,4.699999999999999,13.202853925055523,0,0,1,1,0.3,6.325366746067639,0,0,2,4,0.8,43.77241003338422,0,0,0,0,0.0,44.00536816884333,0,0,0,0,0.0
4207901001,14.075194598122609,0,0,1,4,0.6000000000000001,13.492908585661583,0,0,1,1,0.3,13.492908585661583,0,0,1,1,0.3,30.58688618892867,0,0,0,0,0.0,15.758462419731158,0,0,0,1,0.1
4208001001,8.47973117258598,0,0,3,15,2.1,24.111081752765863,0,0,0,1,0.1,13.709068810500076,0,0,1,4,0.6000000000000001,40.11818445672449,0,0,0,0,0.0,38.99340840584142,0,0,0,0,0.0
4208101001,6.696495238960864,0,0,1,11,1.3,31.04053600215947,0,0,0,0,0.0,15.272373716415713,0,0,0,3,0.30000000000000004,40.26567987956919,0,0,0,0,0.0,39.26039783669892,0,0,0,0,0.0
4208201001,11.33683550824789,0,0,4,16,2.4000000000000004,22.472580896438515,0,0,0,2,0.2,21.734867961477867,0,0,0,4,0.4,25.443123630625664,0,0,0,1,0.1,22.472580896438515,0,0,0,2,0.2
4208301001,8.342244299750687,0,0,2,5,0.9,8.059237866842155,0,0,1,1,0.3,8.059237866842155,0,0,1,1,0.3,37.399869783707416,0,0,0,0,0.0,8.342244299750687,0,0,1,1,0.3
4208401001,14.377814240027513,0,0,4,8,1.6,14.377814240027513,0,0,1,1,0.3,14.377814240027513,0,0,2,3,0.7,54.19980885845535,0,0,0,0,0.0,45.81714257697474,0,0,0,0,0.0
4208501001,15.223894549777377,0,0,0,13,1.3,16.31630706010157,0,0,0,1,0.1,16.15822960386006,0,0,0,3,0.30000000000000004,41.57724857986631,0,0,0,0,0.0,40.361490513375614,0,0,0,0,0.0
4208601001,13.626874612948827,0,0,6,12,2.4,14.369430473194306,0,0,1,2,0.4,13.792913810228736,0,0,2,3,0.7,35.59711249403614,0,0,0,0,0.0,34.472414877184924,0,0,0,0,0.0
4208701001,5.913297373444901,0,0,14,21,4.9,8.99198914935319,0,0,2,2,0.6,8.022770002663785,0,0,4,4,1.2,11.691365187399393,0,0,1,1,0.3,8.99198914935319,0,0,2,2,0.6
4208801001,21.51068112505864,0,0,0,2,0.2,30.58765738509418,0,0,0,0,0.0,29.584237200581764,0,0,0,1,0.1,45.956024742745655,0,0,0,0,0.0,32.7142696547517,0,0,0,0,0.0
4208901001,7.375076891350289,0,0,14,18,4.6000000000000005,11.972676196877405,0,0,2,2,0.6,11.013498138783108,0,0,4,4,1.2,14.676173304465863,0,0,1,1,0.3,11.972676196877405,0,0,2,2,0.6
4209001001,11.226366341963946,0,0,1,7,0.9000000000000001,19.61186912499701,0,0,0,1,0.1,19.61186912499701,0,0,0,2,0.2,29.732095447455553,0,0,0,1,0.1,17.678441282824615,0,0,0,1,0.1
4209201001,11.570631908285211,0,0,2,13,1.7000000000000002,28.524694400761,0,0,0,2,0.2,23.91514795106099,0,0,0,4,0.4,32.422875427543964,0,0,0,0,0.0,29.227672172601498,0,0,0,1,0.1
4209301001,13.812002270104621,0,0,1,5,0.7,17.41887516418395,0,0,0,1,0.1,13.812002270104621,0,0,1,2,0.4,36.34472750359807,0,0,0,0,0.0,33.247136477994864,0,0,0,0,0.0
4209401001,0.0,1,1,14,21,5.6000000000000005,9.705471443304742,0,0,2,3,0.7,8.352334133669432,0,0,4,4,1.2,11.012575672331717,0,0,1,1,0.3,9.511268683971155,0,0,2,2,0.6
4209501001,0.0,2,2,3,23,4.3,16.035341084449858,0,0,0,4,0.4,15.534556772921233,0,0,0,5,0.5,13.76801388165898,0,0,1,1,0.3,15.609276167374714,0,0,0,3,0.30000000000000004
4209601001,0.0,1,1,1,14,2.3,26.77965444111183,0,0,0,4,0.4,26.821048564772322,0,0,0,6,0.6000000000000001,27.65355921594176,0,0,0,1,0.1,26.821048564772322,0,0,0,2,0.2
4209701001,9.998207539954553,0,0,2,5,0.9,17.42697618094156,0,0,0,1,0.1,9.998207539954553,0,0,1,2,0.4,50.27954235897848,0,0,0,0,0.0,37.8282199608862,0,0,0,0,0.0
4209801001,5.125607272763067,0,0,4,19,2.7,25.81529823632096,0,0,0,2,0.2,9.181119753219363,0,0,1,5,0.7,44.19681295580386,0,0,0,0,0.0,45.564943677108744,0,0,0,0,0.0
4210001001,11.303873048843363,0,0,1,4,0.6000000000000001,11.303873048843363,0,0,1,1,0.3,11.303873048843363,0,0,1,2,0.4,34.51502955059915,0,0,0,0,0.0,31.998060743266663,0,0,0,0,0.0
4210301001,0.0,1,1,3,19,3.2,15.360176855567087,0,0,0,4,0.4,15.360176855567087,0,0,0,5,0.5,27.07079094659519,0,0,0,1,0.1,25.820288691389948,0,0,0,1,0.1
4210501001,8.921044162137456,0,0,2,9,1.3,20.038598809005997,0,0,0,2,0.2,8.921044162137456,0,0,1,3,0.5,49.02284488847566,0,0,0,0,0.0,47.95345324120733,0,0,0,0,0.0
4210601001,17.403239829146592,0,0,0,18,1.8,20.03913204942542,0,0,0,3,0.30000000000000004,19.809048739499946,0,0,0,6,0.6000000000000001,23.240762032377614,0,0,0,1,0.1,20.03913204942542,0,0,0,2,0.2
4210701001,15.97749577210147,0,0,0,19,1.9000000000000001,24.79676416795886,0,0,0,3,0.30000000000000004,21.58108442325855,0,0,0,6,0.6000000000000001,30.92351362865408,0,0,0,0,0.0,27.730729715835533,0,0,0,2,0.2
4210801001,16.101200992006,0,0,0,3,0.30000000000000004,19.45048689006538,0,0,0,1,0.1,19.45048689006538,0,0,0,1,0.1,35.47515446450307,0,0,0,0,0.0,21.675356896375586,0,0,0,1,0.1
4211001001,11.691205842779427,0,0,3,6,1.2,12.892916031937022,0,0,1,1,0.3,11.691205842779427,0,0,2,2,0.6,37.34439719739004,0,0,0,0,0.0,34.37739556969651,0,0,0,0,0.0
4211101001,7.619911244563798,0,0,3,6,1.2,9.676023707036732,0,0,1,1,0.3,9.676023707036732,0,0,1,1,0.3,29.223820303505203,0,0,0,1,0.1,7.619911244563798,0,0,1,1,0.3
4211301001,0.0,1,1,1,2,1.1,36.95789349963858,0,0,0,0,0.0,20.708118339683384,0,0,0,1,0.1,65.55792256016552,0,0,0,0,0.0,37.311249093873855,0,0,0,0,0.0
4211501001,9.656906803877707,0,0,1,1,0.3,34.25104208384784,0,0,0,0,0.0,30.328062769134245,0,0,0,0,0.0,63.667106535709344,0,0,0,0,0.0,34.01985778198858,0,0,0,0,0.0
4211601001,7.186680218212751,0,0,4,14,2.2,12.825738160445317,0,0,1,2,0.4,12.825738160445317,0,0,1,3,0.5,31.397228128232925,0,0,0,0,0.0,30.20110274341041,0,0,0,0,0.0
4211701001,4.863552239208147,0,2,8,17,3.9,9.005533331066315,0,0,1,1,0.3,7.6141505846610675,0,0,1,3,0.5,31.08145819590673,0,0,0,0,0.0,31.573390004404207,0,0,0,0,0.0
4211801001,17.259117195138874,0,0,0,3,0.30000000000000004,16.622254661299987,0,0,0,1,0.1,16.622254661299987,0,0,0,1,0.1,36.24943991155766,0,0,0,0,0.0,18.754471766807388,0,0,0,1,0.1
4211901001,24.672504644349193,0,0,0,3,0.30000000000000004,30.10942972090985,0,0,0,0,0.0,24.672504644349193,0,0,0,1,0.1,48.86406858895175,0,0,0,0,0.0,32.0662223616158,0,0,0,0,0.0
4212001001,11.278593542431354,0,0,2,9,1.3,22.20899715164864,0,0,0,1,0.1,11.278593542431354,0,0,1,3,0.5,52.680273791066675,0,0,0,0,0.0,51.611787338632396,0,0,0,0,0.0
4212101001,14.442371679959672,0,0,2,11,1.5,14.442371679959672,0,0,1,1,0.3,17.77787087214648,0,0,0,2,0.2,42.877342273161375,0,0,0,0,0.0,42.153985825536964,0,0,0,0,0.0
4212301001,14.571156680178674,0,0,1,4,0.6000000000000001,13.966967198722129,0,0,1,1,0.3,13.966967198722129,0,0,1,1,0.3,39.50588380610231,0,0,0,0,0.0,15.562741106269884,0,0,0,1,0.1
4212401001,15.629619527383626,0,0,0,17,1.7000000000000002,26.67924836864911,0,0,0,1,0.1,21.625789188615656,0,0,0,3,0.30000000000000004,31.08363329610554,0,0,0,0,0.0,32.67020434319436,0,0,0,0,0.0
4212501001,11.221132854549655,0,0,4,18,2.6,22.49035175944808,0,0,0,1,0.1,15.22284256802755,0,0,0,4,0.4,34.885234431795986,0,0,0,0,0.0,36.15488661885586,0,0,0,0,0.0
4212701001,11.20275728557463,0,0,4,12,2.0,18.063744614441692,0,0,0,1,0.1,13.337179737719445,0,0,2,3,0.7,48.90818721154004,0,0,0,0,0.0,47.686411859528924,0,0,0,0,0.0
4212801001,15.453041356895149,0,0,0,17,1.7000000000000002,17.619020414273187,0,0,0,2,0.2,17.4942789194088,0,0,0,4,0.4,20.815814922221637,0,0,0,1,0.1,17.619020414273187,0,0,0,2,0.2
4212901001,0.0,1,1,8,16,3.9000000000000004,22.42213303075713,0,0,0,1,0.1,6.390099318325124,0,0,1,4,0.6000000000000001,44.02493736147564,0,0,0,0,0.0,44.97094824429977,0,0,0,0,0.0
4213001001,11.666162148158229,0,0,2,15,1.9,11.19223557836183,0,0,1,3,0.5,11.19223557836183,0,0,1,5,0.7,26.46457485555177,0,0,0,1,0.1,13.395137758543921,0,0,1,3,0.5
4213101001,12.799433355601554,0,0,1,13,1.5000000000000002,16.3676626327156,0,0,0,3,0.30000000000000004,16.3676626327156,0,0,0,4,0.4,28.35460189728973,0,0,0,1,0.1,18.611876147775234,0,0,0,3,0.30000000000000004
4213201001,7.358153928253801,0,0,1,4,0.6000000000000001,7.358153928253801,0,0,1,1,0.3,7.358153928253801,0,0,1,2,0.4,41.09957442677514,0,0,0,0,0.0,38.78964794807245,0,0,0,0,0.0
4213401001,0.0,1,1,3,4,1.7000000000000002,0.0,1,1,1,1,1.0,0.0,1,1,2,2,1.3,45.75102585457957,0,0,0,0,0.0,43.15783371203749,0,0,0,0,0.0
4213401002,7.908770930929191,0,0,3,4,0.9999999999999999,7.908770930929191,0,0,1,1,0.3,7.908770930929191,0,0,2,2,0.6,41.0506810325945,0,0,0,0,0.0,38.20670901785225,0,0,0,0,0.0
4213501001,9.578251639904394,0,0,2,16,2.0,27.32966877959946,0,0,0,2,0.2,26.627946136369896,0,0,0,4,0.4,30.334025651028703,0,0,0,0,0.0,27.32966877959946,0,0,0,2,0.2
4213901001,13.363358334787389,0,0,1,5,0.7,13.363358334787389,0,0,1,1,0.3,13.363358334787389,0,0,1,2,0.4,33.63745512598469,0,0,0,0,0.0,31.37057848658384,0,0,0,0,0.0
4214001001,9.879119493056141,0,0,1,3,0.5,19.75154384335271,0,0,0,1,0.1,19.75154384335271,0,0,0,2,0.2,34.373114602549435,0,0,0,0,0.0,32.79950939069801,0,0,0,0,0.0
4214101001,10.10369439887704,0,0,2,22,2.6,21.939215214259818,0,0,0,3,0.30000000000000004,26.7942187931792,0,0,0,5,0.5,29.63937877559073,0,0,0,1,0.1,28.07483081083422,0,0,0,2,0.2
4214201001,13.296860982713254,0,0,1,5,0.7,13.296860982713254,0,0,1,1,0.3,13.296860982713254,0,0,1,2,0.4,32.754867627372725,0,0,0,0,0.0,30.041829698353588,0,0,0,0,0.0
4214401001,0.0,1,1,3,20,3.3000000000000003,19.959943564565958,0,0,0,3,0.30000000000000004,19.959943564565958,0,0,0,5,0.5,18.584872664613208,0,0,0,1,0.1,19.02647160639324,0,0,0,3,0.30000000000000004
4214501001,11.423034594952414,0,0,2,6,1.0,20.703514678219257,0,0,0,1,0.1,11.761345247491304,0,0,1,2,0.4,46.96090338793203,0,0,0,0,0.0,34.21711662343589,0,0,0,0,0.0
4214801001,15.544393419189353,0,0,0,2,0.2,24.24365488265776,0,0,0,1,0.1,24.24365488265776,0,0,0,1,0.1,42.85111608747164,0,0,0,0,0.0,41.6654837812879,0,0,0,0,0.0
4214901001,8.532210846944869,0,0,11,20,4.2,8.686902242270936,0,0,2,3,0.7,8.532210846944869,0,0,4,5,1.3,7.9801394409405555,0,0,1,1,0.3,9.31060784069697,0,0,2,3,0.7
4215101001,5.52202546667286,0,0,5,24,3.4000000000000004,15.941815179378667,0,0,0,3,0.30000000000000004,14.605929645942178,0,0,1,5,0.7,17.348392139821087,0,0,0,1,0.1,15.829602659579788,0,0,0,2,0.2
4215201001,10.73846217961376,0,0,1,7,0.9000000000000001,22.279077254258986,0,0,0,1,0.1,17.791598243697862,0,0,0,3,0.30000000000000004,54.69434187584615,0,0,0,0,0.0,37.6379902628263,0,0,0,0,0.0
4215301001,15.157242236178108,0,0,0,3,0.30000000000000004,24.336452276607293,0,0,0,1,0.1,24.336452276607293,0,0,0,1,0.1,50.08527440224812,0,0,0,0,0.0,22.537916401095547,0,0,0,1,0.1
4215401001,7.118253256773424,0,0,12,19,4.3,9.247122603745265,0,0,2,2,0.6,9.247122603745265,0,0,4,4,1.2,12.395812941019171,0,0,1,1,0.3,9.247122603745265,0,0,2,2,0.6
4215501001,17.470399626466232,0,0,0,4,0.4,30.205540452705705,0,0,0,0,0.0,26.31367363907781,0,0,0,2,0.2,64.30792767551794,0,0,0,0,0.0,43.00162605148009,0,0,0,0,0.0
4215601001,17.602052039057167,0,0,0,3,0.30000000000000004,18.558014884243775,0,0,0,1,0.1,18.558014884243775,0,0,0,2,0.2,43.37190415248279,0,0,0,0,0.0,41.79140811866332,0,0,0,0,0.0
4215701001,11.15271016734282,0,0,1,3,0.5,26.7904081842639,0,0,0,1,0.1,26.7904081842639,0,0,0,1,0.1,50.62633190057782,0,0,0,0,0.0,24.793509548421543,0,0,0,1,0.1
4215801001,15.892136232539567,0,0,0,12,1.2000000000000002,30.04702670729859,0,0,0,0,0.0,18.34336608602344,0,0,0,2,0.2,32.054323736331575,0,0,0,0,0.0,29.93013792896369,0,0,0,1,0.1
4215901001,5.8014781501179105,0,0,3,24,3.0,20.047174300344203,0,0,0,3,0.30000000000000004,18.704905968443928,0,0,0,5,0.5,21.332611061268206,0,0,0,1,0.1,19.89486678874063,0,0,0,2,0.2
4216001001,9.271787064652518,0,0,4,25,3.3,9.271787064652518,0,0,1,3,0.5,16.42216008134925,0,0,0,6,0.6000000000000001,24.167304733019535,0,0,0,1,0.1,23.70955060414927,0,0,0,2,0.2
