CUSEC,dist_min_especializada_km,n_especializada_1km,n_especializada_5km,n_especializada_15km,n_especializada_30km,disp_ponderada_especializada,dist_min_primaria_km,n_primaria_1km,n_primaria_5km,n_primaria_15km,n_primaria_30km,disp_ponderada_primaria
3422501003,6.128482210014071,0,0,2,2,0.6,2.4573377812478814,0,4,10,20,5.199999999999999
3422501004,3.5866857868145647,0,1,2,2,0.8999999999999999,3.5866857868145647,0,8,10,18,6.199999999999999
3422701001,32.54544686274402,0,0,0,0,0.0,12.32217946375043,0,0,2,14,1.8000000000000003
3422801001,38.376166622591896,0,0,0,0,0.0,17.63845620472891,0,0,0,12,1.2000000000000002
3422901001,38.847619094367836,0,0,0,0,0.0,10.903391158144373,0,0,4,12,2.0
3423001001,32.69176238587154,0,0,0,0,0.0,6.792617616393806,0,0,4,10,1.8
3423101001,41.678052704252885,0,0,0,0,0.0,12.463487786122398,0,0,2,8,1.2000000000000002
3423201001,28.789810295499578,0,0,0,1,0.1,0.0,2,2,4,10,3.2
3423301001,45.57997817424725,0,0,0,0,0.0,11.193457806361808,0,0,4,12,2.0
3423401001,35.3166852283788,0,0,0,0,0.0,15.705610967835918,0,0,0,10,1.0
3423601001,43.840232919565565,0,0,0,0,0.0,9.848737487005804,0,0,2,12,1.6
3423701001,11.829262750064546,0,0,2,2,0.6,9.582735067503908,0,0,8,20,3.6
3423801001,16.258939361554262,0,0,0,2,0.2,9.614757267280988,0,0,6,16,2.8
3424001001,23.113119577039335,0,0,0,2,0.2,11.9061149743914,0,0,4,18,2.6
3424101001,32.705195963525505,0,0,0,0,0.0,14.085271498141942,0,0,2,10,1.4
3424201001,38.29556242865298,0,0,0,0,0.0,13.397090895591584,0,0,2,8,1.2000000000000002
3424301001,29.50054638931887,0,0,0,1,0.1,7.488554595788797,0,0,2,16,2.0
3424501001,22.688125012771735,0,0,0,1,0.1,12.7280788034914,0,0,2,4,0.8
3424601001,35.094557417704806,0,0,0,0,0.0,6.884788501282819,0,0,6,10,2.1999999999999997
3490101001,45.03833733203982,0,0,0,0,0.0,0.0,2,2,6,10,3.6
3490201001,32.11736937852128,0,0,0,0,0.0,10.929994935388805,0,0,2,12,1.6
3490301001,42.275001102584405,0,0,0,0,0.0,14.295170651122179,0,0,2,12,1.6
3490401001,15.655556081982718,0,0,0,1,0.1,15.655556081982718,0,0,0,4,0.4
3700101001,32.814798793159675,0,0,0,0,0.0,5.752321694720248,0,0,4,12,2.0
3700201001,27.447828955491698,0,0,0,1,0.1,16.33556747147711,0,0,0,8,0.8
3700301001,31.155136221095443,0,0,0,0,0.0,8.729801168197081,0,0,2,3,0.7
3700401001,54.12244852072872,0,0,0,0,0.0,8.612290086352099,0,0,1,6,0.8
3700501001,21.47565757793671,0,0,0,1,0.1,7.017570020979823,0,0,2,6,1.0
3700601001,33.663780162387816,0,0,0,0,0.0,12.869640096506178,0,0,4,6,1.4
3700701001,40.08696728691013,0,0,0,0,0.0,19.387603045327225,0,0,0,12,1.2000000000000002
3700801001,18.07371210258021,0,0,0,3,0.30000000000000004,4.766881392910011,0,2,4,26,4.0
3700801002,21.853295445188866,0,0,0,3,0.30000000000000004,0.0,2,2,2,28,4.6
3700801003,20.962640080512664,0,0,0,3,0.30000000000000004,4.781734628004881,0,2,2,26,3.6000000000000005
3700901001,16.045265693928005,0,0,0,1,0.1,16.045265693928005,0,0,0,8,0.8
3701001001,32.3476986992369,0,0,0,0,0.0,0.0,2,2,4,8,3.0
3701101001,36.231021154004246,0,0,0,0,0.0,11.357363557962316,0,0,2,6,1.0
3701201001,26.014610577654857,0,0,0,2,0.2,8.838447654548865,0,0,4,28,3.6000000000000005
3701301001,10.587583103579037,0,0,1,1,0.3,10.587583103579037,0,0,4,10,1.8
3701401001,62.628669856738235,0,0,0,0,0.0,0.0,2,2,2,6,2.4
3701501001,23.838770856873456,0,0,0,1,0.1,15.135513190723055,0,0,0,6,0.6000000000000001
3701601001,10.95363344847493,0,0,2,3,0.7,7.816773919095604,0,0,20,28,6.8
3701701001,25.59868354466208,0,0,0,2,0.2,6.218490679303186,0,0,4,30,3.8
3701801001,35.99744045788843,0,0,0,0,0.0,5.376211053885504,0,0,2,12,1.6
3701901001,19.111289061782205,0,0,0,3,0.30000000000000004,8.783564179993608,0,0,2,28,3.2
3702001001,15.89725990406656,0,0,0,3,0.30000000000000004,8.035458360376246,0,0,16,32,6.4
3702101001,24.767855301364794,0,0,0,2,0.2,5.850061870447245,0,0,2,26,3.0000000000000004
3702201001,38.484548410117554,0,0,0,0,0.0,5.740324919328243,0,0,4,14,2.2
3702301001,7.420870760770569,0,0,3,3,0.8999999999999999,6.183040959929514,0,0,18,26,6.199999999999999
3702401001,24.41542403874494,0,0,0,1,0.1,5.889475933625745,0,0,2,12,1.6
3702501001,24.850938832547598,0,0,0,1,0.1,12.069833084337409,0,0,4,6,1.4
3702601001,22.999996349595826,0,0,0,1,0.1,12.2885859379332,0,0,2,10,1.4
3702701001,14.322663562805332,0,0,1,3,0.5,9.38662197458798,0,0,2,30,3.4000000000000004
3702801001,54.89712999838219,0,0,0,0,0.0,9.170993400173453,0,0,1,9,1.1
3702901001,30.566513681170182,0,0,0,0,0.0,9.146810714526966,0,0,2,7,1.1
3703001001,23.378364063601197,0,0,0,3,0.30000000000000004,8.466670415614137,0,0,2,24,2.8000000000000003
3703101001,25.388777504073364,0,0,0,2,0.2,6.9510242503173085,0,0,4,32,4.0
3703201001,7.982837398635603,0,0,3,3,0.8999999999999999,6.401899412111499,0,0,20,28,6.8
3703301001,18.621755719055738,0,0,0,3,0.30000000000000004,5.239715630906511,0,0,8,28,4.4
3703401001,18.484764698421664,0,0,0,3,0.30000000000000004,10.245014291250177,0,0,2,28,3.2
3703501001,35.36017409175157,0,0,0,0,0.0,18.976957339378657,0,0,0,8,0.8
3703601001,29.244680606116837,0,0,0,1,0.1,9.348958616183547,0,0,8,9,2.5
3703701001,19.51860394764878,0,0,0,1,0.1,19.51860394764878,0,0,0,8,0.8
3703801001,20.495133123882997,0,0,0,2,0.2,6.189041991091685,0,0,4,32,4.0
3703901001,19.840134118127786,0,0,0,1,0.1,13.190597836011813,0,0,2,7,1.1
3704001001,5.1443138898515635,0,0,1,3,0.5,11.385450268962368,0,0,5,28,3.8000000000000003
3704101001,33.588833758798,0,0,0,0,0.0,8.983355941708291,0,0,4,14,2.2
3704201001,45.58648013169183,0,0,0,0,0.0,7.023207174252398,0,0,2,8,1.2000000000000002
3704401001,47.126690905888545,0,0,0,0,0.0,0.0,1,1,1,8,1.7000000000000002
3704501001,32.2760969426055,0,0,0,0,0.0,9.628150325017252,0,0,8,14,3.0
3704601001,0.7447829293513905,1,1,1,1,1.0,0.7447829293513905,1,2,2,10,2.4000000000000004
3704601003,0.3609570598068962,1,1,1,1,1.0,0.3609570598068962,1,2,2,10,2.4000000000000004
3704602001,0.0,1,1,1,1,1.0,0.0,1,2,2,10,2.4000000000000004
3704602002,0.35406718401902276,1,1,1,1,1.0,0.35406718401902276,1,2,2,10,2.4000000000000004
3704603001,0.5088488184005598,1,1,1,1,1.0,0.5088488184005598,2,2,2,10,2.8
3704603002,0.8270522749735794,1,1,1,1,1.0,0.5781504855086919,2,2,2,10,2.8
3704603003,0.5467557994707077,1,1,1,1,1.0,0.5467557994707077,2,2,2,10,2.8
3704604001,0.9698985929655054,1,1,1,1,1.0,0.5245436971804607,2,2,2,10,2.8
3704604002,1.131479110130083,0,1,1,1,0.6,0.30219506371489996,1,2,2,10,2.4000000000000004
3704604003,0.5560826719305786,1,1,1,1,1.0,0.5560826719305786,1,2,2,10,2.4000000000000004
3704604004,1.296685035961023,0,1,1,1,0.6,0.17839849891070272,1,2,2,10,2.4000000000000004
3704604005,1.4009219789524359,0,1,1,1,0.6,0.0,1,2,2,10,2.4000000000000004
3704701001,24.825326826103467,0,0,0,3,0.30000000000000004,12.761780364080234,0,0,2,26,3.0000000000000004
3704901001,39.59143604974285,0,0,0,0,0.0,7.942692164605266,0,0,3,7,1.2999999999999998
3705001001,31.191355773414266,0,0,0,0,0.0,9.646149257092418,0,0,4,14,2.2
3705101001,28.719941497725454,0,0,0,1,0.1,5.485424146164274,0,0,2,10,1.4
3705201001,24.352625255033537,0,0,0,1,0.1,10.840772261232237,0,0,2,8,1.2000000000000002
3705401001,18.814514528975423,0,0,0,1,0.1,11.130751427749018,0,0,4,8,1.6
3705501001,27.053568366366154,0,0,0,1,0.1,13.565143859955201,0,0,4,9,1.7
3705601001,30.26436178659627,0,0,0,0,0.0,15.30893485076835,0,0,0,5,0.5
3705701001,39.86035438757309,0,0,0,0,0.0,3.0500079053875258,0,2,2,12,2.2
3705801001,49.5157886766355,0,0,0,0,0.0,13.38667202937836,0,0,3,8,1.4
3705901001,33.22465667699183,0,0,0,0,0.0,6.958002008914601,0,0,2,8,1.2000000000000002
3706001001,19.970031860400514,0,0,0,3,0.30000000000000004,9.768018787248456,0,0,2,24,2.8000000000000003
3706101001,33.17633576248694,0,0,0,0,0.0,10.299018267906721,0,0,4,10,1.8
3706201001,18.19550853262524,0,0,0,3,0.30000000000000004,6.408644575164227,0,0,6,32,4.4
3706301001,15.870697346049637,0,0,0,1,0.1,10.583558852037605,0,0,3,12,1.7999999999999998
3706501001,53.090298207698304,0,0,0,0,0.0,10.943893717757216,0,0,4,8,1.6
3706701001,5.103793046437144,0,0,2,3,0.7,2.739085655651673,0,14,22,28,11.4
3706701002,7.838086222072368,0,0,2,3,0.7,5.206044559234246,0,0,20,28,6.8
3706801001,29.979749963941067,0,0,0,1,0.1,6.557089299546258,0,0,4,12,2.0
3706901001,11.819957764492058,0,0,2,3,0.7,8.159167277064265,0,0,20,28,6.8
3707001001,11.283877158536125,0,0,2,3,0.7,7.706905545454476,0,0,20,26,6.6
3707101001,5.488927222421934,0,0,1,1,0.3,5.488927222421934,0,0,2,12,1.6
3707201001,9.910843707707246,0,0,1,3,0.5,6.975618507038344,0,0,2,26,3.0000000000000004
3707301001,14.03838521640678,0,0,2,3,0.7,0.0,2,2,19,28,8.0
3707401001,19.45503114401454,0,0,0,1,0.1,11.533386006071854,0,0,4,8,1.6
3707701001,34.32547895593069,0,0,0,0,0.0,7.65346210403704,0,0,4,14,2.2
3707801001,6.213240698381,0,0,1,1,0.3,6.2061294401280085,0,0,2,8,1.2000000000000002
3707901001,13.024560831323372,0,0,1,3,0.5,9.963718985866574,0,0,2,26,3.0000000000000004
3708001001,4.247879588295744,0,1,1,1,0.6,4.247879588295744,0,1,2,12,1.9
3708101001,28.71382241836798,0,0,0,1,0.1,0.0,2,2,4,14,3.6
3708201001,31.83741750816045,0,0,0,0,0.0,10.464584176227008,0,0,4,21,2.9000000000000004
3708301001,44.31437795253724,0,0,0,0,0.0,5.206280797871712,0,0,2,14,1.8000000000000003
3708501001,3.9060378469445194,0,2,3,3,1.5,2.3472864344148214,0,13,18,28,10.3
3708501002,3.9437039727055496,0,2,3,3,1.5,2.375313077014348,0,13,18,28,10.3
3708501003,3.545131779084081,0,2,3,3,1.5,1.436097570804868,0,15,20,28,11.3
3708501004,6.447612281989114,0,0,2,3,0.7,3.5840430547364095,0,3,18,28,7.3
3708601001,13.222064964857076,0,0,1,1,0.3,13.21557452666026,0,0,4,8,1.6
3708701001,0.0,1,1,3,3,1.6,9.734283804264631,0,0,16,28,6.0
3708801001,25.38504493481654,0,0,0,1,0.1,8.941738385954311,0,0,4,8,1.6
3708901001,25.187226398211745,0,0,0,1,0.1,6.599848806236997,0,0,4,12,2.0
3709001001,26.632483572360503,0,0,0,1,0.1,5.793082443614896,0,0,6,10,2.1999999999999997
3709101001,38.10901147744314,0,0,0,0,0.0,9.423929524483205,0,0,4,6,1.4
3709201001,10.016294993877858,0,0,2,3,0.7,4.511813149030876,0,2,22,28,7.800000000000001
3709601001,9.360716120712778,0,0,1,1,0.3,9.360716120712778,0,0,2,6,1.0
3709701001,17.75109816410261,0,0,0,1,0.1,13.263756450301866,0,0,2,6,1.0
3709801001,24.025295863088846,0,0,0,1,0.1,3.482542489723006,0,2,4,10,2.4
3709901001,33.897391220858694,0,0,0,0,0.0,10.378312167618098,0,0,8,10,2.6
3710001001,53.29015375781219,0,0,0,0,0.0,6.59832938273787,0,0,3,8,1.4
3710101001,33.182385679903405,0,0,0,0,0.0,9.417969278963694,0,0,5,7,1.7
3710201001,15.480720835852987,0,0,0,1,0.1,15.480720835852987,0,0,0,6,0.6000000000000001
3710301001,24.21569384817604,0,0,0,1,0.1,11.851691600161733,0,0,2,12,1.6
3710401001,29.5973302851745,0,0,0,1,0.1,10.117831164702757,0,0,8,11,2.7
3710601001,37.061880992751746,0,0,0,0,0.0,16.134482498372332,0,0,0,6,0.6000000000000001
3710701001,6.843844708727632,0,0,1,1,0.3,6.843844708727632,0,0,2,8,1.2000000000000002
3710701002,7.081683304265995,0,0,1,1,0.3,7.081683304265995,0,0,2,8,1.2000000000000002
3710702001,0.0,1,1,1,1,1.0,0.0,2,2,2,6,2.4
3710702002,6.286838349974824,0,0,1,1,0.3,6.286838349974824,0,0,2,8,1.2000000000000002
3710702003,7.614839291646138,0,0,1,1,0.3,7.614839291646138,0,0,2,10,1.4
3710702004,11.015292877951367,0,0,1,1,0.3,11.015292877951367,0,0,2,10,1.4
3710702005,5.652655048972885,0,0,1,1,0.3,5.652655048972885,0,0,2,8,1.2000000000000002
3710702006,9.072479489032915,0,0,1,1,0.3,9.072479489032915,0,0,2,6,1.0
3710702007,11.789618851171635,0,0,1,1,0.3,11.789618851171635,0,0,2,8,1.2000000000000002
3710702008,6.113712843387194,0,0,1,1,0.3,6.113712843387194,0,0,2,8,1.2000000000000002
3710703001,9.954983534468655,0,0,1,1,0.3,9.954983534468655,0,0,2,8,1.2000000000000002
3710801001,28.29981724379101,0,0,0,2,0.2,12.408292312390568,0,0,4,26,3.4000000000000004
3710901001,16.108769163362982,0,0,0,1,0.1,7.376279968119376,0,0,2,10,1.4
3711001001,22.38833933641778,0,0,0,2,0.2,7.139176438811527,0,0,2,28,3.2
3711201001,13.95802199298863,0,0,1,1,0.3,8.535329393481419,0,0,6,12,2.4
3711301001,31.123709709709278,0,0,0,0,0.0,13.082780955863683,0,0,2,4,0.8
3711401001,40.5974029555815,0,0,0,0,0.0,18.744394622503563,0,0,0,8,0.8
3711501001,17.22710356327387,0,0,0,1,0.1,17.22710356327387,0,0,0,8,0.8
3711601001,21.721351105144517,0,0,0,1,0.1,11.640093078461549,0,0,2,8,1.2000000000000002
3711701001,5.375656232442569,0,0,3,3,0.8999999999999999,4.8503499516537785,0,3,20,28,7.699999999999999
3711801001,25.063696281454856,0,0,0,2,0.2,4.115917661922403,0,2,2,26,3.6000000000000005
3711901001,15.939931294893317,0,0,0,1,0.1,15.555619679686165,0,0,0,8,0.8
3712001001,26.399193395098887,0,0,0,1,0.1,15.229384995887125,0,0,0,8,0.8
3712101001,18.95428780915189,0,0,0,3,0.30000000000000004,11.609911339709718,0,0,4,28,3.6000000000000005
3712201001,23.549474857926718,0,0,0,3,0.30000000000000004,5.571042240492248,0,0,2,22,2.6
3712301001,40.893754943761934,0,0,0,0,0.0,10.162225049285562,0,0,3,8,1.4
3712401001,23.607444238712613,0,0,0,1,0.1,9.171855715038843,0,0,4,14,2.2
3712501001,29.88594515252908,0,0,0,1,0.1,4.825604780018587,0,2,4,15,2.9
3712601001,41.3693859515786,0,0,0,0,0.0,13.755590831213516,0,0,2,7,1.1
3712701001,24.809515530708904,0,0,0,1,0.1,7.397311629811006,0,0,4,8,1.6
3712801001,27.833317200887567,0,0,0,2,0.2,13.610234782860555,0,0,4,30,3.8
3712901001,8.908834332876076,0,0,3,3,0.8999999999999999,8.78912885174242,0,0,20,26,6.6
3713001001,17.700925992301876,0,0,0,3,0.30000000000000004,4.4398198173936,0,2,4,28,4.2
3713101001,30.41416720052825,0,0,0,0,0.0,10.190823598856548,0,0,2,12,1.6
3713201001,48.53457092946678,0,0,0,0,0.0,18.0110639985166,0,0,0,3,0.30000000000000004
3713301001,7.469038259630116,0,0,1,1,0.3,6.483486949299539,0,0,2,10,1.4
3713401001,28.300102196808062,0,0,0,3,0.30000000000000004,13.844575010028835,0,0,4,22,3.0
3713501001,30.343266621191365,0,0,0,0,0.0,0.0,2,2,2,8,2.6
3713601001,29.376191969755283,0,0,0,1,0.1,0.0,2,2,4,8,3.0
3713701001,20.77792345412319,0,0,0,1,0.1,13.700622935484386,0,0,2,7,1.1
3713801001,18.475471268809493,0,0,0,1,0.1,5.729080848724738,0,0,2,10,1.4
3713901001,15.108936371518062,0,0,0,1,0.1,8.814202395160562,0,0,3,10,1.6
3714001001,24.7900043377359,0,0,0,1,0.1,0.0,2,2,2,8,2.6
3714101001,32.36268753411022,0,0,0,0,0.0,13.315878184974613,0,0,2,10,1.4
3714201001,2.5650269298745987,0,1,3,3,1.2,12.261170179606085,0,0,11,26,4.8
3714301001,35.763426149670394,0,0,0,0,0.0,15.947725778928392,0,0,0,6,0.6000000000000001
3714401001,29.018094159476846,0,0,0,2,0.2,9.559846772058542,0,0,2,17,2.1
3714501001,15.618652074097463,0,0,0,1,0.1,9.51574349326619,0,0,2,8,1.2000000000000002
3714601001,30.842456537139,0,0,0,0,0.0,12.724650381455666,0,0,2,7,1.1
3714701001,21.67812335623009,0,0,0,1,0.1,4.3102117784365905,0,2,6,12,3.0
3714801001,22.40040288765566,0,0,0,2,0.2,9.81625459594355,0,0,2,26,3.0000000000000004
3714901001,28.953750363862966,0,0,0,1,0.1,11.880353851544234,0,0,2,10,1.4
3715001001,29.137725070641203,0,0,0,1,0.1,10.804571623437049,0,0,2,4,0.8
3715101001,11.023278203454312,0,0,1,3,0.5,17.4641281257403,0,0,0,24,2.4000000000000004
3715201001,14.172401464887297,0,0,2,3,0.7,3.4543106407223942,0,2,17,28,6.800000000000001
3715401001,39.60403212799947,0,0,0,0,0.0,5.868413589712472,0,0,2,8,1.2000000000000002
3715501001,18.983904301008334,0,0,0,1,0.1,9.204464499558647,0,0,2,10,1.4
3715601001,19.062476550924,0,0,0,1,0.1,5.4791051964591935,0,0,2,12,1.6
3715601002,20.90479962322868,0,0,0,1,0.1,3.7104532259867877,0,2,2,10,2.0
3715601003,23.501390807810218,0,0,0,1,0.1,0.0,2,2,2,10,2.8
3715701001,24.525011240570883,0,0,0,1,0.1,10.379429173332488,0,0,4,8,1.6
3715801001,27.002916405111456,0,0,0,1,0.1,6.650431089071504,0,0,4,10,1.8
3715901001,27.254499420963484,0,0,0,1,0.1,4.978066994707989,0,2,2,14,2.4000000000000004
3716001001,43.12811412636229,0,0,0,0,0.0,10.629997506742308,0,0,3,7,1.2999999999999998
3716101001,11.466906388723002,0,0,1,1,0.3,9.614963595632338,0,0,4,10,1.8
3716201001,39.999421209331636,0,0,0,0,0.0,18.52690339105786,0,0,0,6,0.6000000000000001
3716301001,6.637543839330155,0,0,1,1,0.3,5.237905357725619,0,0,2,10,1.4
3716401001,17.859247263689426,0,0,0,3,0.30000000000000004,9.136785154629704,0,0,6,32,4.4
3716501001,49.88345775189243,0,0,0,0,0.0,12.499127726659044,0,0,1,8,1.0
3716601001,23.052218470744943,0,0,0,1,0.1,7.431652287206401,0,0,6,8,1.9999999999999998
3716701001,17.540938186889555,0,0,0,3,0.30000000000000004,11.924195347561383,0,0,2,28,3.2
3716801001,18.314337202661545,0,0,0,1,0.1,15.57991899451075,0,0,0,8,0.8
3716901001,34.96038892050442,0,0,0,0,0.0,13.10725603630017,0,0,2,8,1.2000000000000002
3717001001,27.92010166105881,0,0,0,1,0.1,0.0,2,2,2,6,2.4
3717101001,10.86012172694149,0,0,1,1,0.3,10.213600284133525,0,0,4,10,1.8
3717201001,25.143385023603024,0,0,0,1,0.1,0.0,2,2,4,14,3.6
3717301001,33.02924329349526,0,0,0,0,0.0,0.0,2,2,2,5,2.3
3717302001,37.1293848983525,0,0,0,0,0.0,4.1288440007957625,0,2,3,7,1.9
3717401001,34.78974505305906,0,0,0,0,0.0,9.494982212886967,0,0,2,8,1.2000000000000002
3717501001,14.503719612770931,0,0,2,3,0.7,10.636710835433536,0,0,17,28,6.199999999999999
3717601001,26.366963390005328,0,0,0,1,0.1,5.987238075772429,0,0,4,10,1.8
3717701001,28.550963680419645,0,0,0,1,0.1,10.968784132170144,0,0,4,12,2.0
3717801001,43.135746802141234,0,0,0,0,0.0,14.480672264755004,0,0,2,12,1.6
3717901001,43.26418172179625,0,0,0,0,0.0,6.105851093655365,0,0,2,12,1.6
3718001001,49.43831045557136,0,0,0,0,0.0,12.50860965532404,0,0,1,9,1.1
3718101001,24.735172398971457,0,0,0,1,0.1,12.775800884127468,0,0,2,8,1.2000000000000002
3718201001,19.616618377858778,0,0,0,3,0.30000000000000004,5.984196579401206,0,0,2,28,3.2
3718301001,21.867638870080132,0,0,0,1,0.1,8.545360277870088,0,0,2,6,1.0
3718401001,60.208760635727586,0,0,0,0,0.0,4.469963451188207,0,2,3,6,1.8
3718501001,9.917830416138763,0,0,2,3,0.7,4.853491810581884,0,2,22,28,7.800000000000001
3718601001,15.65744592868075,0,0,0,3,0.30000000000000004,16.917914846344573,0,0,0,26,2.6
3718701001,16.456042261362693,0,0,0,3,0.30000000000000004,0.0,2,2,2,24,4.2
3718801001,30.796386083721238,0,0,0,0,0.0,13.13386204915348,0,0,2,9,1.3
3718901001,26.64742752215761,0,0,0,1,0.1,15.32428350488177,0,0,0,14,1.4000000000000001
3719001001,57.465138635408366,0,0,0,0,0.0,8.08204213529874,0,0,3,8,1.4
3719101001,49.29696966691526,0,0,0,0,0.0,5.8840583974881655,0,0,3,8,1.4
3719201001,9.858315170701315,0,0,3,3,0.8999999999999999,8.780623743444973,0,0,16,26,5.8
3719301001,21.08185737768565,0,0,0,1,0.1,0.0,2,2,6,12,3.8000000000000003
3719401001,27.778621216172887,0,0,0,1,0.1,6.505782701972594,0,0,6,10,2.1999999999999997
3719501001,17.97681105641984,0,0,0,1,0.1,3.8422029137835834,0,2,4,12,2.5999999999999996
3719601001,26.885768844905137,0,0,0,1,0.1,5.876880080597503,0,0,4,10,1.8
3719701001,22.869516898031723,0,0,0,1,0.1,5.940468090316522,0,0,4,14,2.2
3719801001,44.91389186162856,0,0,0,0,0.0,18.259033540439933,0,0,0,7,0.7000000000000001
3719901001,29.160598063046287,0,0,0,1,0.1,9.778289167954698,0,0,2,10,1.4
3720001001,31.492629728131202,0,0,0,0,0.0,8.808336558066847,0,0,2,6,1.0
3720101001,11.043462015295969,0,0,1,1,0.3,11.043462015295969,0,0,2,8,1.2000000000000002
3720201001,8.450719557694827,0,0,2,3,0.7,3.0611031027296245,0,2,22,28,7.800000000000001
3720301001,22.571635766761638,0,0,0,3,0.30000000000000004,15.75265065273142,0,0,0,26,2.6
3720401001,21.017868404411946,0,0,0,1,0.1,17.055470401378585,0,0,0,10,1.0
3720501001,17.461607005966954,0,0,0,3,0.30000000000000004,15.215847910609197,0,0,0,24,2.4000000000000004
3720601001,23.411975314605648,0,0,0,2,0.2,4.265808599766058,0,2,2,30,4.0
3720701001,9.417557973495088,0,0,2,3,0.7,6.258026644887826,0,0,22,28,7.199999999999999
3720801001,34.477658759818546,0,0,0,0,0.0,5.169296269369383,0,0,2,8,1.2000000000000002
3720901001,13.28656486265676,0,0,3,3,0.8999999999999999,12.078334379853498,0,0,16,28,6.0
3721101001,28.025263366508042,0,0,0,1,0.1,13.598166211240223,0,0,4,12,2.0
3721201001,5.4560456273396465,0,0,1,1,0.3,4.092055727831657,0,1,2,10,1.7
3721301001,12.723701727303865,0,0,1,1,0.3,11.74314123446861,0,0,4,12,2.0
3721401001,34.003799085320836,0,0,0,0,0.0,5.7725811285781985,0,0,6,8,1.9999999999999998
3721501001,33.696647781472706,0,0,0,0,0.0,6.591609099285248,0,0,4,16,2.4000000000000004
3721601001,26.363598228163244,0,0,0,2,0.2,4.654400640629872,0,2,2,26,3.6000000000000005
3721701001,5.466538994329615,0,0,1,1,0.3,5.466538994329615,0,0,2,12,1.6
3721801001,26.323006486211003,0,0,0,1,0.1,12.575493280793227,0,0,4,8,1.6
3721901001,31.151200184482626,0,0,0,0,0.0,7.619753130015421,0,0,6,14,2.5999999999999996
3722101001,48.24114690430064,0,0,0,0,0.0,19.120401171261044,0,0,0,4,0.4
3722201001,17.66117490975411,0,0,0,3,0.30000000000000004,7.455497492093491,0,0,8,28,4.4
3722301001,24.228445355114882,0,0,0,1,0.1,10.993853530002008,0,0,2,7,1.1
3722401001,23.549968767639825,0,0,0,2,0.2,9.134545959925983,0,0,4,28,3.6000000000000005
3722501001,20.354573989529733,0,0,0,2,0.2,5.84987500615272,0,0,4,28,3.6000000000000005
3722601001,26.133668764351153,0,0,0,3,0.30000000000000004,12.13213806756047,0,0,2,23,2.7
3722801001,34.02197462039985,0,0,0,0,0.0,8.040559711599277,0,0,2,12,1.6
3722901001,16.70412235456407,0,0,0,3,0.30000000000000004,7.651196130159712,0,0,8,28,4.4
3723001001,3.852845128239649,0,1,3,3,1.2,10.425648390401102,0,0,18,26,6.199999999999999
3723101001,29.556133118628424,0,0,0,2,0.2,10.205391663235979,0,0,2,29,3.3000000000000003
3723201001,40.4323160244594,0,0,0,0,0.0,9.675660835336172,0,0,2,10,1.4
3723301001,15.4985593804829,0,0,0,1,0.1,15.4985593804829,0,0,0,8,0.8
3723401001,44.50922477083442,0,0,0,0,0.0,14.256896449578234,0,0,2,4,0.8
3723501001,36.029161623634636,0,0,0,0,0.0,15.03050892062395,0,0,0,8,0.8
3723601001,28.30260273642119,0,0,0,2,0.2,9.94885595095114,0,0,2,22,2.6
3723701001,29.163475127318744,0,0,0,1,0.1,11.502031101718622,0,0,2,14,1.8000000000000003
3723801001,14.515117903893167,0,0,2,3,0.7,0.0,2,2,19,28,8.0
3723901001,26.748333436436997,0,0,0,2,0.2,10.966603041490425,0,0,4,30,3.8
3724001001,7.625604087949314,0,0,2,3,0.7,3.8102024592825203,0,2,20,26,7.199999999999999
3724101001,34.75181757364002,0,0,0,0,0.0,7.971048307086389,0,0,2,8,1.2000000000000002
3724201001,34.591188795017636,0,0,0,0,0.0,13.462348629285847,0,0,2,6,1.0
3724301001,57.260420221710646,0,0,0,0,0.0,8.985670261515743,0,0,3,6,1.2
3724401001,9.360918086702496,0,0,1,1,0.3,9.360918086702496,0,0,2,8,1.2000000000000002
3724501001,41.445612017863915,0,0,0,0,0.0,9.331471899552303,0,0,4,4,1.2
3724601001,40.20387758690017,0,0,0,0,0.0,0.0,2,2,2,14,3.2
3724601002,41.57932885179169,0,0,0,0,0.0,1.40622958759795,0,2,2,16,2.6
3724602001,38.57875260681494,0,0,0,0,0.0,2.3499814895865603,0,2,4,14,2.8
3724602002,41.21186486782876,0,0,0,0,0.0,2.5545946380789863,0,2,2,14,2.4000000000000004
3724701001,25.44265725157074,0,0,0,2,0.2,12.648411260413894,0,0,4,26,3.4000000000000004
3724801001,40.9088863710225,0,0,0,0,0.0,5.088241737572431,0,0,2,8,1.2000000000000002
3724901001,42.49931659839011,0,0,0,0,0.0,9.547972765642983,0,0,2,7,1.1
3725001001,63.514855936473076,0,0,0,0,0.0,7.2679869415758995,0,0,3,6,1.2
3725101001,8.788559578943946,0,0,1,1,0.3,8.672932479933166,0,0,2,10,1.4
3725201001,18.45290851503632,0,0,0,1,0.1,3.352184713281702,0,2,4,12,2.5999999999999996
3725301001,9.31111652563563,0,0,3,3,0.8999999999999999,10.93259396617511,0,0,18,26,6.199999999999999
3725401001,21.209510394101827,0,0,0,2,0.2,8.660316791887878,0,0,4,32,4.0
3725501001,27.524251264086473,0,0,0,1,0.1,5.026795711298889,0,0,2,8,1.2000000000000002
3725601001,35.51921724301864,0,0,0,0,0.0,9.775831671484815,0,0,4,14,2.2
