CUSEC;dist_min_ceas_km;n_ceas_1km;n_ceas_5km;n_ceas_15km;n_ceas_30km;disp_ponderada_ceas;dist_min_especializada_km;n_especializada_1km;n_especializada_5km;n_especializada_15km;n_especializada_30km;disp_ponderada_especializada;dist_min_primaria_km;n_primaria_1km;n_primaria_5km;n_primaria_15km;n_primaria_30km;disp_ponderada_primaria;dist_min_infantil_y_primaria_km;n_infantil_y_primaria_1km;n_infantil_y_primaria_5km;n_infantil_y_primaria_15km;n_infantil_y_primaria_30km;disp_ponderada_infantil_y_primaria;dist_min_adultos_e_idiomas_km;n_adultos_e_idiomas_1km;n_adultos_e_idiomas_5km;n_adultos_e_idiomas_15km;n_adultos_e_idiomas_30km;disp_ponderada_adultos_e_idiomas;dist_min_secundaria_y_bachillerato_km;n_secundaria_y_bachillerato_1km;n_secundaria_y_bachillerato_5km;n_secundaria_y_bachillerato_15km;n_secundaria_y_bachillerato_30km;disp_ponderada_secundaria_y_bachillerato;dist_min_educación_especial_km;n_educación_especial_1km;n_educación_especial_5km;n_educación_especial_15km;n_educación_especial_30km;disp_ponderada_educación_especial;dist_min_formación_profesional_km;n_formación_profesional_1km;n_formación_profesional_5km;n_formación_profesional_15km;n_formación_profesional_30km;disp_ponderada_formación_profesional;dist_min_inclusión_social_km;n_inclusión_social_1km;n_inclusión_social_5km;n_inclusión_social_15km;n_inclusión_social_30km;disp_ponderada_inclusión_social;dist_min_población_general_km;n_población_general_1km;n_población_general_5km;n_población_general_15km;n_población_general_30km;disp_ponderada_población_general;dist_min_toxicomanías_y_adicciones_km;n_toxicomanías_y_adicciones_1km;n_toxicomanías_y_adicciones_5km;n_toxicomanías_y_adicciones_15km;n_toxicomanías_y_adicciones_30km;disp_ponderada_toxicomanías_y_adicciones;dist_min_personas_con_discapacidad_km;n_personas_con_discapacidad_1km;n_personas_con_discapacidad_5km;n_personas_con_discapacidad_15km;n_personas_con_discapacidad_30km;disp_ponderada_personas_con_discapacidad;dist_min_familia_km;n_familia_1km;n_familia_5km;n_familia_15km;n_familia_30km;disp_ponderada_familia;dist_min_mujer_km;n_mujer_1km;n_mujer_5km;n_mujer_15km;n_mujer_30km;disp_ponderada_mujer;dist_min_infancia_y_juventud_km;n_infancia_y_juventud_1km;n_infancia_y_juventud_5km;n_infancia_y_juventud_15km;n_infancia_y_juventud_30km;disp_ponderada_infancia_y_juventud;dist_min_voluntariado_km;n_voluntariado_1km;n_voluntariado_5km;n_voluntariado_15km;n_voluntariado_30km;disp_ponderada_voluntariado;dist_min_personas_mayores_km;n_personas_mayores_1km;n_personas_mayores_5km;n_personas_mayores_15km;n_personas_mayores_30km;disp_ponderada_personas_mayores;Seccion_id
0523201001;7,693;0;0;4;7;1,500;8,179;0;0;3;3;0,900;7,977;0;0;7;15;2,900;3,129;0;1;20;31;7,400;7,749;0;0;2;2;0,600;8,069;0;0;5;6;1,600;8,955;0;0;1;1;0,300;2,876;0;1;2;2;0,900;7,697;0;0;39;40;11,800;7,697;0;0;9;10;2,800;7,697;0;0;4;5;1,300;9,357;0;0;10;10;3,000;9,828;0;0;1;1;0,300;7,697;0;0;3;3;0,900;7,697;0;0;2;2;0,600;9,828;0;0;1;1;0,300;9,828;0;0;2;4;0,800;269
0523301001;11,960;0;0;2;7;1,100;18,754;0;0;0;1;0,100;12,953;0;0;2;13;1,700;6,573;0;0;6;26;3,800;18,754;0;0;0;2;0,200;20,047;0;0;0;4;0,400;39,890;0;0;0;0;0,000;20,047;0;0;0;1;0,100;30,619;0;0;0;0;0,000;40,733;0;0;0;0;0,000;21,332;0;0;0;1;0,100;40,733;0;0;0;0;0,000;42,409;0;0;0;0;0,000;40,733;0;0;0;0;0,000;40,733;0;0;0;0;0,000;42,409;0;0;0;0;0,000;11,960;0;0;1;5;0,700;270
0523401001;7,856;0;0;1;7;0,900;26,149;0;0;0;3;0,300;5,685;0;0;6;17;2,900;5,685;0;0;4;32;4,000;23,855;0;0;0;3;0,300;14,696;0;0;1;7;0,900;27,336;0;0;0;1;0,100;22,501;0;0;0;2;0,200;19,245;0;0;0;39;3,900;19,245;0;0;0;9;0,900;19,245;0;0;0;4;0,400;25,712;0;0;0;10;1,000;25,712;0;0;0;1;0,100;19,245;0;0;0;4;0,400;19,245;0;0;0;2;0,200;25,712;0;0;0;1;0,100;14,696;0;0;1;4;0,600;271
0523501001;9,946;0;0;1;6;0,800;23,643;0;0;0;1;0,100;13,433;0;0;3;16;2,200;10,932;0;0;5;23;3,300;10,932;0;0;2;4;0,800;10,932;0;0;2;8;1,200;50,139;0;0;0;0;0,000;24,491;0;0;0;2;0,200;43,265;0;0;0;0;0,000;23,643;0;0;0;4;0,400;43,265;0;0;0;0;0,000;47,420;0;0;0;0;0,000;23,643;0;0;0;1;0,100;17,957;0;0;0;1;0,100;43,265;0;0;0;0;0,000;47,420;0;0;0;0;0,000;4,342;0;1;2;3;1,000;272
0523601001;11,909;0;0;2;3;0,700;12,070;0;0;1;1;0,300;11,032;0;0;4;6;1,400;8,671;0;0;8;21;3,700;11,536;0;0;2;2;0,600;11,567;0;0;3;4;1,000;68,050;0;0;0;0;0,000;11,567;0;0;1;1;0,300;10,057;0;0;3;7;1,300;69,742;0;0;0;0;0,000;66,912;0;0;0;0;0,000;10,057;0;0;5;5;1,500;69,742;0;0;0;0;0,000;10,057;0;0;1;1;0,300;68,750;0;0;0;0;0,000;69,742;0;0;0;0;0,000;18,546;0;0;0;1;0,100;273
0523701001;13,231;0;0;1;7;0,900;28,690;0;0;0;2;0,200;4,518;0;2;4;17;3,100;5,137;0;0;3;31;3,700;22,295;0;0;0;3;0,300;20,614;0;0;0;8;0,800;29,834;0;0;0;1;0,100;23,934;0;0;0;2;0,200;22,487;0;0;0;31;3,100;22,487;0;0;0;9;0,900;22,487;0;0;0;4;0,400;28,911;0;0;0;10;1,000;28,911;0;0;0;1;0,100;22,487;0;0;0;3;0,300;22,487;0;0;0;2;0,200;28,911;0;0;0;1;0,100;20,614;0;0;0;4;0,400;274
0523801001;11,008;0;0;1;8;1,000;22,314;0;0;0;3;0,300;11,008;0;0;2;17;2,100;0,000;1;1;3;34;4,700;22,047;0;0;0;2;0,200;22,116;0;0;0;6;0,600;22,747;0;0;0;1;0,100;17,575;0;0;0;2;0,200;20,079;0;0;0;39;3,900;21,967;0;0;0;9;0,900;21,967;0;0;0;5;0,500;23,378;0;0;0;10;1,000;24,307;0;0;0;1;0,100;21,967;0;0;0;3;0,300;21,967;0;0;0;2;0,200;24,307;0;0;0;1;0,100;9,936;0;0;1;6;0,800;275
0523901001;15,601;0;0;0;9;0,900;21,034;0;0;0;3;0,300;15,601;0;0;0;16;1,600;5,277;0;0;4;35;4,300;20,920;0;0;0;2;0,200;20,088;0;0;0;6;0,600;21,199;0;0;0;1;0,100;17,213;0;0;0;2;0,200;17,783;0;0;0;39;3,900;21,947;0;0;0;9;0,900;20,088;0;0;0;5;0,500;21,947;0;0;0;10;1,000;23,248;0;0;0;1;0,100;21,947;0;0;0;3;0,300;21,947;0;0;0;2;0,200;23,248;0;0;0;1;0,100;5,134;0;0;1;6;0,800;276
0524001001;4,415;0;2;4;6;2,000;37,973;0;0;0;0;0,000;0,000;2;2;3;7;2,700;0,000;1;3;14;21;6,200;4,505;0;1;2;2;0,900;0,000;1;1;4;6;2,100;37,087;0;0;0;0;0,000;37,087;0;0;0;0;0,000;4,717;0;1;1;1;0,600;37,860;0;0;0;0;0,000;11,552;0;0;1;1;0,300;37,860;0;0;0;0;0,000;39,880;0;0;0;0;0,000;37,860;0;0;0;0;0,000;37,860;0;0;0;0;0,000;39,880;0;0;0;0;0,000;0,000;1;1;2;4;1,500;277
0524002001;0,000;1;1;2;6;1,700;42,456;0;0;0;0;0,000;4,505;0;2;3;7;1,900;4,505;0;3;9;20;4,700;0,000;1;1;1;2;1,100;4,505;0;1;2;5;1,200;41,561;0;0;0;0;0,000;41,561;0;0;0;0;0,000;4,654;0;1;1;1;0,600;42,328;0;0;0;0;0,000;15,948;0;0;0;1;0,100;42,328;0;0;0;0;0,000;44,346;0;0;0;0;0,000;42,328;0;0;0;0;0,000;42,328;0;0;0;0;0,000;44,346;0;0;0;0;0,000;4,505;0;1;1;2;0,700;278
0524101001;2,309;0;1;4;7;1,800;33,442;0;0;0;0;0,000;8,148;0;0;5;9;1,900;2,309;0;2;9;22;4,600;2,309;0;1;2;2;0,900;2,309;0;1;3;7;1,600;32,349;0;0;0;0;0,000;32,349;0;0;0;0;0,000;10,299;0;0;1;9;1,100;30,717;0;0;0;0;0,000;15,441;0;0;0;1;0,100;32,958;0;0;0;0;0,000;34,843;0;0;0;0;0,000;32,958;0;0;0;0;0,000;32,958;0;0;0;0;0,000;34,843;0;0;0;0;0,000;12,343;0;0;1;3;0,500;279
0524101002;0,000;1;1;2;7;1,800;31,535;0;0;0;0;0,000;7,137;0;0;5;9;1,900;0,000;2;2;10;22;5,600;0,000;1;1;1;2;1,100;0,000;1;1;4;7;2,200;30,424;0;0;0;0;0,000;30,424;0;0;0;0;0,000;12,456;0;0;1;9;1,100;28,441;0;0;0;1;0,100;15,518;0;0;0;1;0,100;31,008;0;0;0;0;0,000;32,864;0;0;0;0;0,000;31,008;0;0;0;0;0,000;31,008;0;0;0;0;0,000;32,864;0;0;0;0;0,000;14,075;0;0;2;3;0,700;280
0524201001;12,361;0;0;2;4;0,800;28,397;0;0;0;1;0,100;8,845;0;0;2;11;1,500;6,900;0;0;5;17;2,700;11,893;0;0;2;2;0,600;8,845;0;0;2;5;0,900;34,141;0;0;0;0;0,000;30,985;0;0;0;0;0,000;28,526;0;0;0;12;1,200;28,526;0;0;0;5;0,500;28,526;0;0;0;3;0,300;31,314;0;0;0;0;0,000;31,314;0;0;0;0;0,000;0,000;1;1;1;2;1,100;28,526;0;0;0;1;0,100;31,314;0;0;0;0;0,000;11,394;0;0;1;3;0,500;281
0524301001;11,292;0;0;2;6;1,000;8,490;0;0;3;3;0,900;13,926;0;0;8;16;3,200;8,092;0;0;16;28;6,000;14,139;0;0;1;2;0,400;13,928;0;0;5;8;1,800;14,962;0;0;1;1;0,300;14,962;0;0;1;2;0,400;5,802;0;0;21;40;8,200;11,032;0;0;5;10;2,000;14,139;0;0;1;4;0,600;12,672;0;0;10;10;3,000;12,672;0;0;1;1;0,300;12,672;0;0;2;4;0,800;14,139;0;0;1;2;0,400;12,672;0;0;1;1;0,300;12,672;0;0;2;2;0,600;282
0524401001;5,400;0;0;1;4;0,600;24,080;0;0;0;1;0,100;5,400;0;0;2;8;1,200;5,885;0;0;3;16;2,200;5,400;0;0;1;2;0,400;5,400;0;0;1;5;0,700;71,922;0;0;0;0;0,000;23,548;0;0;0;1;0,100;5,885;0;0;3;6;1,200;73,785;0;0;0;0;0,000;70,621;0;0;0;0;0,000;5,885;0;0;5;5;1,500;73,785;0;0;0;0;0,000;5,885;0;0;1;1;0,300;72,359;0;0;0;0;0,000;73,721;0;0;0;0;0,000;20,793;0;0;0;1;0,100;283
0524501001;8,506;0;0;4;9;1,700;8,396;0;0;3;3;0,900;7,468;0;0;7;16;3,000;7,468;0;0;17;37;7,100;7,788;0;0;2;3;0,700;8,506;0;0;5;12;2,200;7,468;0;0;1;1;0,300;7,468;0;0;2;2;0,600;7,030;0;0;29;40;9,800;7,788;0;0;5;10;2,000;7,788;0;0;1;5;0,700;7,788;0;0;10;10;3,000;9,379;0;0;1;1;0,300;7,788;0;0;2;3;0,700;7,788;0;0;1;2;0,400;9,379;0;0;1;1;0,300;9,379;0;0;2;4;0,800;284
0524601001;12,594;0;0;1;3;0,500;41,726;0;0;0;0;0,000;12,594;0;0;2;8;1,200;12,594;0;0;2;9;1,300;31,323;0;0;0;0;0,000;12,594;0;0;1;2;0,400;50,687;0;0;0;0;0,000;43,439;0;0;0;0;0,000;32,576;0;0;0;0;0,000;46,239;0;0;0;0;0,000;46,239;0;0;0;0;0,000;32,576;0;0;0;0;0,000;51,221;0;0;0;0;0,000;32,576;0;0;0;0;0,000;46,239;0;0;0;0;0,000;51,221;0;0;0;0;0,000;15,500;0;0;0;2;0,200;285
0524701001;4,861;0;1;1;7;1,200;23,531;0;0;0;3;0,300;4,861;0;2;4;15;2,900;4,861;0;1;4;28;3,900;23,059;0;0;0;2;0,200;23,345;0;0;0;5;0,500;24,334;0;0;0;1;0,100;18,056;0;0;0;2;0,200;20,535;0;0;0;39;3,900;20,535;0;0;0;9;0,900;20,535;0;0;0;4;0,400;24,718;0;0;0;10;1,000;24,966;0;0;0;1;0,100;20,535;0;0;0;3;0,300;20,535;0;0;0;2;0,200;24,966;0;0;0;1;0,100;14,229;0;0;1;4;0,600;286
0524901001;7,142;0;0;1;4;0,600;18,345;0;0;0;1;0,100;7,142;0;0;2;6;1,000;5,817;0;0;3;19;2,500;7,142;0;0;1;2;0,400;7,142;0;0;1;5;0,700;70,277;0;0;0;0;0,000;17,825;0;0;0;1;0,100;5,817;0;0;3;6;1,200;72,063;0;0;0;0;0,000;69,050;0;0;0;0;0,000;5,817;0;0;5;5;1,500;72,063;0;0;0;0;0,000;5,817;0;0;1;1;0,300;70,843;0;0;0;0;0,000;72,063;0;0;0;0;0,000;24,818;0;0;0;2;0,200;287
0525101001;9,359;0;0;1;3;0,500;37,177;0;0;0;0;0,000;9,359;0;0;4;10;1,800;9,359;0;0;1;7;0,900;31,046;0;0;0;0;0,000;23,801;0;0;0;2;0,200;38,049;0;0;0;0;0,000;31,671;0;0;0;0;0,000;33,273;0;0;0;0;0,000;33,273;0;0;0;0;0,000;33,273;0;0;0;0;0,000;38,369;0;0;0;0;0,000;38,415;0;0;0;0;0,000;33,273;0;0;0;0;0,000;33,273;0;0;0;0;0,000;38,415;0;0;0;0;0,000;9,659;0;0;1;3;0,500;288
0525201001;7,882;0;0;1;6;0,800;27,281;0;0;0;2;0,200;4,856;0;2;4;17;3,100;4,147;0;1;3;28;3,700;26,698;0;0;0;3;0,300;26,763;0;0;0;6;0,600;28,286;0;0;0;1;0,100;21,887;0;0;0;2;0,200;22,480;0;0;0;39;3,900;22,480;0;0;0;9;0,900;22,480;0;0;0;4;0,400;28,169;0;0;0;10;1,000;28,169;0;0;0;1;0,100;22,480;0;0;0;3;0,300;22,480;0;0;0;2;0,200;28,169;0;0;0;1;0,100;16,920;0;0;0;5;0,500;289
0525301001;8,614;0;0;1;7;0,900;15,555;0;0;0;3;0,300;18,592;0;0;0;17;1,700;8,299;0;0;3;31;3,700;20,898;0;0;0;4;0,400;20,093;0;0;0;10;1,000;21,772;0;0;0;1;0,100;21,772;0;0;0;2;0,200;16,820;0;0;0;40;4,000;17,823;0;0;0;10;1,000;17,823;0;0;0;4;0,400;18,945;0;0;0;10;1,000;18,945;0;0;0;1;0,100;13,219;0;0;1;4;0,600;17,823;0;0;0;2;0,200;18,945;0;0;0;1;0,100;18,945;0;0;0;5;0,500;290
0525401001;5,340;0;0;1;6;0,800;17,047;0;0;0;3;0,300;15,385;0;0;0;15;1,500;5,340;0;0;2;30;3,400;22,780;0;0;0;4;0,400;18,460;0;0;0;9;0,900;23,643;0;0;0;1;0,100;23,643;0;0;0;2;0,200;16,034;0;0;0;40;4,000;21,061;0;0;0;10;1,000;21,061;0;0;0;4;0,400;20,922;0;0;0;10;1,000;20,922;0;0;0;1;0,100;14,583;0;0;1;4;0,600;21,061;0;0;0;2;0,200;20,922;0;0;0;1;0,100;20,922;0;0;0;3;0,300;291
0525601001;14,338;0;0;1;7;0,900;19,462;0;0;0;3;0,300;4,901;0;2;4;15;2,900;4,901;0;1;5;29;4,200;18,798;0;0;0;2;0,200;18,434;0;0;0;6;0,600;20,649;0;0;0;1;0,100;15,745;0;0;0;2;0,200;12,644;0;0;11;40;6,200;12,644;0;0;5;9;1,900;12,644;0;0;3;4;1,000;19,165;0;0;0;10;1,000;19,165;0;0;0;1;0,100;12,644;0;0;1;4;0,600;12,644;0;0;1;2;0,400;19,165;0;0;0;1;0,100;19,165;0;0;0;3;0,300;292
0525701001;14,659;0;0;1;3;0,500;30,005;0;0;0;0;0,000;14,659;0;0;2;8;1,200;14,659;0;0;1;12;1,400;30,005;0;0;0;0;0,000;14,659;0;0;1;1;0,300;44,559;0;0;0;0;0,000;31,823;0;0;0;0;0,000;34,343;0;0;0;0;0,000;42,024;0;0;0;0;0,000;42,024;0;0;0;0;0,000;34,343;0;0;0;0;0,000;45,747;0;0;0;0;0,000;34,343;0;0;0;0;0,000;42,024;0;0;0;0;0,000;45,747;0;0;0;0;0,000;7,423;0;0;1;3;0,500;293
0525801001;9,590;0;0;1;7;0,900;21,392;0;0;0;3;0,300;15,665;0;0;0;17;1,700;9,590;0;0;3;30;3,600;18,858;0;0;0;4;0,400;15,665;0;0;0;10;1,000;27,166;0;0;0;1;0,100;27,166;0;0;0;2;0,200;21,865;0;0;0;32;3,200;21,865;0;0;0;10;1,000;21,865;0;0;0;4;0,400;24,334;0;0;0;10;1,000;24,334;0;0;0;1;0,100;7,007;0;0;1;4;0,600;21,865;0;0;0;2;0,200;24,334;0;0;0;1;0,100;18,397;0;0;0;5;0,500;294
0525901001;12,702;0;0;2;4;0,800;27,054;0;0;0;1;0,100;14,261;0;0;2;13;1,700;9,820;0;0;6;23;3,500;12,684;0;0;2;3;0,700;12,684;0;0;2;4;0,800;46,990;0;0;0;0;0,000;27,712;0;0;0;1;0,100;39,851;0;0;0;0;0,000;27,054;0;0;0;4;0,400;39,851;0;0;0;0;0,000;44,329;0;0;0;0;0,000;27,054;0;0;0;1;0,100;16,497;0;0;0;1;0,100;39,851;0;0;0;0;0,000;44,329;0;0;0;0;0,000;0,000;1;1;2;4;1,500;295
0526001001;14,541;0;0;1;3;0,500;40,892;0;0;0;0;0,000;14,541;0;0;2;8;1,200;14,541;0;0;1;9;1,100;33,891;0;0;0;0;0,000;17,718;0;0;0;2;0,200;43,692;0;0;0;0;0,000;37,379;0;0;0;0;0,000;38,444;0;0;0;0;0,000;39,286;0;0;0;0;0,000;39,286;0;0;0;0;0,000;38,444;0;0;0;0;0,000;44,223;0;0;0;0;0,000;38,444;0;0;0;0;0,000;39,286;0;0;0;0;0,000;44,223;0;0;0;0;0,000;9,940;0;0;1;2;0,400;296
0526101001;8,809;0;0;2;4;0,800;29,661;0;0;0;1;0,100;8,809;0;0;4;8;1,600;3,995;0;1;5;19;3,200;14,704;0;0;1;2;0,400;8,809;0;0;2;5;0,900;55,088;0;0;0;0;0,000;29,178;0;0;0;1;0,100;15,553;0;0;0;6;0,600;57,069;0;0;0;0;0,000;53,666;0;0;0;0;0,000;15,553;0;0;0;5;0,500;57,069;0;0;0;0;0,000;15,553;0;0;0;1;0,100;55,266;0;0;0;0;0,000;56,637;0;0;0;0;0,000;29,646;0;0;0;1;0,100;297
0526201001;11,379;0;0;2;6;1,000;14,067;0;0;1;1;0,300;11,379;0;0;6;10;2,200;0,000;1;1;5;24;4,100;14,067;0;0;1;1;0,300;15,695;0;0;0;4;0,400;43,485;0;0;0;0;0,000;15,695;0;0;0;1;0,100;37,170;0;0;0;0;0,000;44,296;0;0;0;0;0,000;27,531;0;0;0;1;0,100;44,296;0;0;0;0;0,000;45,813;0;0;0;0;0,000;44,296;0;0;0;0;0,000;44,296;0;0;0;0;0,000;45,813;0;0;0;0;0,000;11,379;0;0;1;4;0,600;298
0526301001;9,954;0;0;1;3;0,500;33,839;0;0;0;0;0,000;9,954;0;0;2;8;1,200;9,954;0;0;1;11;1,300;33,839;0;0;0;0;0,000;21,360;0;0;0;1;0,100;37,480;0;0;0;0;0,000;31,560;0;0;0;0;0,000;34,646;0;0;0;0;0,000;34,646;0;0;0;0;0,000;34,646;0;0;0;0;0,000;37,993;0;0;0;0;0,000;38,542;0;0;0;0;0,000;34,646;0;0;0;0;0,000;34,646;0;0;0;0;0,000;38,542;0;0;0;0;0,000;0,000;1;1;1;3;1,200;299
0526401001;4,015;0;1;1;8;1,300;28,831;0;0;0;3;0,300;7,986;0;0;4;15;2,300;4,015;0;1;3;34;4,300;22,705;0;0;0;4;0,400;8,594;0;0;1;8;1,000;31,051;0;0;0;0;0,000;27,088;0;0;0;1;0,100;22,917;0;0;0;19;1,900;22,917;0;0;0;5;0,500;22,917;0;0;0;3;0,300;29,005;0;0;0;1;0,100;29,005;0;0;0;1;0,100;20,969;0;0;0;3;0,300;22,917;0;0;0;1;0,100;29,005;0;0;0;1;0,100;8,594;0;0;1;6;0,800;300
0526501001;4,998;0;1;1;5;1,000;32,408;0;0;0;0;0,000;11,645;0;0;6;10;2,200;4,998;0;1;4;17;2,800;17,532;0;0;0;1;0,100;12,169;0;0;1;3;0,500;33,595;0;0;0;0;0,000;28,554;0;0;0;1;0,100;25,540;0;0;0;11;1,100;25,540;0;0;0;5;0,500;25,540;0;0;0;3;0,300;32,025;0;0;0;0;0,000;32,025;0;0;0;0;0,000;25,540;0;0;0;2;0,200;25,540;0;0;0;1;0,100;32,025;0;0;0;0;0,000;12,169;0;0;1;3;0,500;301
0526601001;15,024;0;0;0;2;0,200;45,460;0;0;0;0;0,000;15,024;0;0;0;8;0,800;13,637;0;0;1;11;1,300;28,215;0;0;0;1;0,100;15,024;0;0;0;3;0,300;47,761;0;0;0;0;0,000;45,042;0;0;0;0;0,000;31,348;0;0;0;0;0,000;48,917;0;0;0;0;0,000;46,210;0;0;0;0;0,000;33,119;0;0;0;0;0,000;49,790;0;0;0;0;0,000;33,119;0;0;0;0;0,000;47,419;0;0;0;0;0,000;48,712;0;0;0;0;0,000;20,239;0;0;0;1;0,100;302
0526701001;17,400;0;0;0;6;0,600;21,700;0;0;0;1;0,100;17,400;0;0;0;12;1,200;12,006;0;0;1;14;1,600;17,453;0;0;0;2;0,200;17,453;0;0;0;4;0,400;65,247;0;0;0;0;0,000;22,477;0;0;0;1;0,100;19,294;0;0;0;3;0,300;64,157;0;0;0;0;0,000;55,152;0;0;0;0;0,000;19,294;0;0;0;5;0,500;66,916;0;0;0;0;0,000;19,294;0;0;0;1;0,100;64,157;0;0;0;0;0,000;66,916;0;0;0;0;0,000;12,071;0;0;1;2;0,400;303
0590101001;10,617;0;0;1;6;0,800;19,798;0;0;0;1;0,100;10,617;0;0;2;12;1,600;6,587;0;0;1;16;1,800;19,798;0;0;0;2;0,200;15,058;0;0;0;4;0,400;57,128;0;0;0;0;0,000;21,160;0;0;0;1;0,100;24,758;0;0;0;3;0,300;55,995;0;0;0;0;0,000;48,219;0;0;0;0;0,000;24,758;0;0;0;5;0,500;58,771;0;0;0;0;0,000;24,758;0;0;0;1;0,100;55,995;0;0;0;0;0,000;58,771;0;0;0;0;0,000;10,617;0;0;1;3;0,500;304
0590201001;17,515;0;0;0;7;0,700;16,104;0;0;0;3;0,300;5,786;0;0;2;16;2,000;5,786;0;0;4;36;4,400;19,790;0;0;0;3;0,300;5,786;0;0;2;10;1,400;20,340;0;0;0;1;0,100;20,340;0;0;0;2;0,200;8,027;0;0;1;42;4,400;8,548;0;0;1;10;1,200;19,790;0;0;0;4;0,400;19,331;0;0;0;10;1,000;19,331;0;0;0;1;0,100;19,331;0;0;0;3;0,300;19,790;0;0;0;2;0,200;19,331;0;0;0;1;0,100;19,331;0;0;0;5;0,500;305
0590301001;22,026;0;0;0;4;0,400;43,592;0;0;0;0;0,000;21,890;0;0;0;10;1,000;13,389;0;0;1;15;1,700;21,890;0;0;0;2;0,200;19,043;0;0;0;5;0,500;41,354;0;0;0;0;0,000;41,775;0;0;0;0;0,000;32,281;0;0;0;0;0,000;42,975;0;0;0;0;0,000;39,795;0;0;0;0;0,000;38,560;0;0;0;0;0,000;43,309;0;0;0;0;0,000;38,560;0;0;0;0;0,000;40,890;0;0;0;0;0,000;42,148;0;0;0;0;0,000;25,196;0;0;0;2;0,200;306
0590401001;11,636;0;0;2;5;0,900;28,095;0;0;0;1;0,100;11,636;0;0;4;10;1,800;12,679;0;0;4;15;2,300;11,636;0;0;1;2;0,400;11,636;0;0;2;4;0,800;67,311;0;0;0;0;0,000;28,955;0;0;0;1;0,100;13,546;0;0;3;3;0,900;65,446;0;0;0;0;0,000;59,533;0;0;0;0;0,000;13,546;0;0;5;5;1,500;68,759;0;0;0;0;0,000;13,546;0;0;1;1;0,300;65,446;0;0;0;0;0,000;68,759;0;0;0;0;0,000;17,243;0;0;0;2;0,200;307
0590501001;4,297;0;1;2;8;1,500;27,407;0;0;0;1;0,100;4,297;0;2;2;13;2,300;4,297;0;1;10;28;5,100;22,600;0;0;0;3;0,300;12,897;0;0;1;5;0,700;32,507;0;0;0;0;0,000;28,651;0;0;0;1;0,100;24,339;0;0;0;9;0,900;33,366;0;0;0;0;0,000;12,897;0;0;1;1;0,300;33,366;0;0;0;0;0,000;35,170;0;0;0;0;0,000;33,366;0;0;0;0;0,000;33,366;0;0;0;0;0,000;35,170;0;0;0;0;0,000;8,942;0;0;2;5;0,900;308
0900101001;9,901;0;0;1;6;0,800;28,147;0;0;0;2;0,200;17,978;0;0;0;7;0,700;9,901;0;0;1;11;1,300;25,090;0;0;0;1;0,100;23,982;0;0;0;2;0,200;31,867;0;0;0;0;0,000;30,786;0;0;0;0;0,000;24,517;0;0;0;33;3,300;28,549;0;0;0;2;0,200;27,300;0;0;0;10;1,000;27,300;0;0;0;11;1,100;27,300;0;0;0;7;0,700;27,300;0;0;0;3;0,300;25,270;0;0;0;5;0,500;28,549;0;0;0;1;0,100;28,549;0;0;0;5;0,500;309
0900301001;6,879;0;0;4;5;1,300;12,870;0;0;2;2;0,600;13,303;0;0;6;12;2,400;11,384;0;0;12;18;4,200;12,870;0;0;2;4;0,800;12,921;0;0;4;5;1,300;13,446;0;0;1;1;0,300;14,350;0;0;1;1;0,300;17,792;0;0;0;11;1,100;17,792;0;0;0;4;0,400;17,792;0;0;0;1;0,100;13,804;0;0;2;11;1,500;17,792;0;0;0;2;0,200;13,804;0;0;1;2;0,400;70,662;0;0;0;0;0,000;30,906;0;0;0;0;0,000;17,792;0;0;0;4;0,400;310
0900601001;9,371;0;0;2;7;1,100;23,648;0;0;0;1;0,100;9,371;0;0;2;12;1,600;9,371;0;0;2;9;1,300;26,383;0;0;0;1;0,100;18,598;0;0;0;4;0,400;46,263;0;0;0;0;0,000;43,550;0;0;0;0;0,000;23,648;0;0;0;2;0,200;42,770;0;0;0;0;0,000;41,325;0;0;0;0;0,000;23,648;0;0;0;1;0,100;41,325;0;0;0;0;0,000;41,325;0;0;0;0;0,000;39,929;0;0;0;0;0,000;42,770;0;0;0;0;0,000;37,370;0;0;0;0;0,000;311
0900701001;5,632;0;0;2;6;1,000;29,442;0;0;0;1;0,100;4,229;0;2;3;8;2,000;4,229;0;1;3;8;1,700;5,632;0;0;1;1;0,300;7,385;0;0;1;2;0,400;40,453;0;0;0;0;0,000;31,288;0;0;0;0;0,000;31,288;0;0;0;0;0,000;31,288;0;0;0;0;0,000;31,288;0;0;0;0;0,000;31,288;0;0;0;0;0,000;31,288;0;0;0;0;0,000;31,288;0;0;0;0;0,000;36,518;0;0;0;0;0,000;36,518;0;0;0;0;0,000;31,288;0;0;0;0;0,000;312
0900901001;7,778;0;0;10;11;3,100;9,776;0;0;3;3;0,900;8,151;0;0;16;18;5,000;4,943;0;2;30;41;10,700;9,896;0;0;3;3;0,900;6,966;0;0;9;10;2,800;10,218;0;0;1;1;0,300;0,000;1;1;4;4;1,900;8,576;0;0;51;62;16,400;8,576;0;0;8;8;2,400;9,148;0;0;6;13;2,500;8,576;0;0;23;24;7,000;8,576;0;0;12;13;3,700;8,576;0;0;9;11;2,900;9,148;0;0;6;7;1,900;8,576;0;0;2;2;0,600;14,145;0;0;5;5;1,500;313
