CUSEC,dist_min_BUS_km,disp_ponderada_BUS,dist_min_RAIL_km,disp_ponderada_RAIL,n_lineas_bus,n_lineas_rail,n_lineas_total
4708101001,7.869549063325682,2.5,25.291298047143673,0.2,0,0,0
4708201001,15.351319872375429,19.8,0.0,2.6,0,15,15
4708301001,2.7735338278710673,23.1,15.490351274372937,0.8,0,0,0
4708401001,0.0,3.3,27.06513963073387,0.2,4,0,4
4708501001,22.408183486700274,1.0,3.274811552382079,2.0,0,0,0
4708501002,22.93883408547972,0.8,3.7696063749141664,2.0,0,0,0
4708501003,22.374495597925588,0.7000000000000001,4.658221530927399,2.1,0,0,0
4708501004,22.697978293276755,0.9,3.5262742729116896,2.0,0,0,0
4708501005,26.87839629039216,0.5,6.9069400281439215,1.6,0,0,0
4708501006,24.201648900036112,0.7000000000000001,6.017286762360802,1.8,0,0,0
4708502001,20.086226355046257,0.9,5.778588770998839,1.8,0,0,0
4708502002,22.333878747837865,1.0,3.533697042922475,2.0,0,0,0
4708502003,22.416267940759067,0.9,3.799582513829435,2.0,0,0,0
4708502004,20.013565636904595,0.7000000000000001,4.693972490088174,2.1,0,0,0
4708503001,25.890756427730967,0.6000000000000001,5.824541129609704,1.5,0,0,0
4708503002,20.147300800492772,1.3,0.0,2.6,0,48,48
4708503003,18.66250889476622,1.0,5.427229571770506,1.7,0,0,0
4708503004,15.894646342631411,2.3000000000000003,4.25266451912627,2.0999999999999996,0,0,0
4708601001,0.0,7.1,24.946819212778365,0.2,2,0,2
4708601002,0.0,2.5,32.10543175357122,0.0,4,0,4
4708602001,2.828850202073581,2.0,31.353418683360925,0.0,0,0,0
4708602002,4.567040888383228,1.7,34.429585532255096,0.0,0,0,0
4708701001,5.603806022680998,14.8,15.778218214234112,0.6000000000000001,0,0,0
4708801001,10.198190074032835,2.5,12.02879563993438,1.0,0,0,0
4708901001,7.3589182865151,2.0,7.3589182865151,1.2,0,0,0
4709001001,10.177973244297345,20.500000000000004,6.456527927274542,1.5,0,0,0
4709001002,6.63419143052466,20.4,10.595016765879837,1.2999999999999998,0,0,0
4709101001,6.653311809279985,2.4,15.820770679084408,0.6000000000000001,0,0,0
4709201001,6.788571243924083,5.1,21.291960044783732,0.4,0,0,0
4709301001,8.049291201877688,19.4,25.55051710267863,0.5,0,0,0
4709401001,4.193220952782818,1.6,30.61296071509091,0.0,0,0,0
4709501001,27.387194147720965,0.5,8.30365700852589,1.5,0,0,0
4709601001,9.883292321251917,1.1,41.74074262097981,0.0,0,0,0
4709701001,11.473397471531609,2.1,26.676937555822125,0.1,0,0,0
4709801001,6.338829453861804,50.8,9.398157496774374,1.5,0,0,0
4709901001,0.0,21.6,22.128410831582897,0.5,2,0,2
4710001001,31.451346981067463,0.0,16.51155831881342,0.7000000000000001,0,0,0
4710101001,10.17054596006042,1.5,0.0,2.3000000000000003,0,2,2
4710101002,6.912609725999829,1.5,4.0017712958691325,1.5,0,0,0
4710201001,14.150508263157999,1.1,7.223481417015416,1.5,0,0,0
4710301001,18.741296084496668,8.3,25.969689604707792,0.4,0,0,0
4710401001,18.52435147490675,0.7000000000000001,12.495668727321027,1.0,0,0,0
4710401002,15.562349725672199,0.9,13.686203507518606,0.8,0,0,0
4710402001,27.41882272222088,0.1,18.258460919005792,0.6000000000000001,0,0,0
4710402002,22.617845981253605,0.6000000000000001,11.19080645942743,1.4,0,0,0
4710501001,13.312414174162235,21.500000000000004,12.898158385950605,1.2000000000000002,0,0,0
4710601001,10.680662795924146,0.5,54.12870589156043,0.0,0,0,0
4710901001,4.182998494658068,1.5,38.40200570741537,0.0,0,0,0
4711001001,5.7982627807803135,21.7,18.61169144215121,0.6000000000000001,0,0,0
4711101001,5.485726200307091,22.8,6.7465085418539505,1.4,0,0,0
4711201001,10.446681187426806,2.4,15.983099336861931,0.5,0,0,0
4711201002,13.544135678317112,1.4000000000000001,18.102727998624417,0.5,0,0,0
4711301001,0.0,2.6,17.626850752864016,0.2,2,0,2
4711401001,0.0,1.3,43.82312950641013,0.0,5,0,5
4711401002,5.525202673569307,0.6000000000000001,48.96236049241533,0.0,0,0,0
4711402001,6.215716113880353,0.6000000000000001,48.33281991378911,0.0,0,0,0
4711402002,2.948409674817426,0.9,42.80807595990252,0.0,0,0,0
4711501001,7.046698289951479,21.3,22.824343348436784,0.5,0,0,0
4711601001,7.1847221649858,0.5,36.8239510039606,0.0,0,0,0
4711701001,18.58459639457499,18.900000000000002,17.21504740376327,0.8,0,0,0
4711801001,7.779865793064071,0.3,36.74953391067043,0.0,0,0,0
4711901001,10.005402729769639,0.3,36.30995492617614,0.0,0,0,0
4712101001,0.0,2.9,11.583846118116888,1.1,2,0,2
4712201001,4.649699164206651,21.7,16.976681983797953,0.7000000000000001,0,0,0
4712202001,0.0,21.5,16.37220204281687,0.7000000000000001,2,0,2
4712301001,22.234156954098705,1.3,4.980759368138289,1.9,0,0,0
4712401001,17.11399884635271,6.2,0.0,2.3,0,15,15
4712501001,17.722115654370754,0.5,41.392698587942995,0.0,0,0,0
4712601001,30.78921440672361,0.0,17.587316936430426,0.5,0,0,0
4712701001,9.75336066039996,0.8,35.363538052972736,0.0,0,0,0
4712801001,11.700359252794845,1.6,50.269603585478976,0.0,0,0,0
4712901001,16.67214170514231,2.2,27.990876677933077,0.2,0,0,0
4713001001,8.9482105547509,23.6,7.519202430205714,2.0,0,0,0
4713101001,12.58862157227191,0.6000000000000001,54.52309534476972,0.0,0,0,0
4713201001,30.256288706908105,0.0,13.960055883890197,1.0,0,0,0
4713301001,4.692176483394071,58.0,4.692176483394071,1.8,0,0,0
4713301002,3.0041021198103803,60.699999999999996,3.507914761945599,1.8,0,0,0
4713401001,12.217772899074712,2.6,46.85974002884117,0.0,0,0,0
4713501001,4.336112191649845,37.7,15.43086240338098,0.8,0,0,0
4713701001,5.928562895809001,0.3,41.25091690147194,0.0,0,0,0
4713801001,27.761727793200883,0.2,7.4182564191890075,1.3,0,0,0
4713901001,11.724546652955372,3.0,9.09819688127888,1.5,0,0,0
4714001001,7.164900448108163,2.4,18.241094830301908,0.6000000000000001,0,0,0
4714101001,32.72383621287934,0.0,16.765830297458688,0.8,0,0,0
4714201001,17.52457524625113,1.9000000000000001,32.608651562945454,0.0,0,0,0
4714301001,10.459429599971404,0.3,41.441392829959824,0.0,0,0,0
4714401001,12.865518416217327,23.500000000000004,9.329220694278911,1.9,0,0,0
4714501001,0.0,6.800000000000001,25.210943393395624,0.4,2,0,2
4714601001,0.0,24.0,10.889662714009548,1.3,2,0,2
4714701001,36.788615104857854,0.0,15.88004052993014,0.6000000000000001,0,0,0
4714801001,23.57904486223381,0.5,32.482412202264314,0.0,0,0,0
4714901001,12.499735287708035,20.400000000000002,25.707029727474584,0.30000000000000004,0,0,0
4715001001,6.643276049324754,2.2,9.204348153029018,0.4,0,0,0
4715101001,10.7355892033661,15.200000000000001,28.722505480750744,0.30000000000000004,0,0,0
4715201001,16.190596368752768,0.6000000000000001,48.62176598079422,0.0,0,0,0
4715301001,10.030938657366434,1.5,9.24664123531464,1.0999999999999999,0,0,0
4715401001,12.354337764666557,19.0,24.17131496419739,0.4,0,0,0
4715501001,1.9332803750974934,71.8,3.241701783581725,1.9,0,0,0
4715501002,3.640372918149115,58.0,3.640372918149115,2.3999999999999995,0,0,0
4715601001,30.99417637564127,0.0,10.728305590944197,1.4,0,0,0
4715701001,14.546850109781856,19.1,22.162649359166444,0.4,0,0,0
4715801001,8.23041863508462,20.0,9.962712531754423,1.6,0,0,0
4715901001,7.814926731485792,21.6,5.321755835175942,1.9,0,0,0
4716001001,0.0,2.5,10.17054596006042,1.0,2,0,2
4716101001,0.0,60.6,10.818126098604193,1.5,4,0,4
4716101002,0.0,63.1,8.25150609948224,1.7,2,0,2
4716101003,0.0,60.199999999999996,8.268742288806234,1.5,2,0,2
4716201001,7.313722087942701,1.5,28.342293589147882,0.2,0,0,0
4716301001,13.958902273111459,1.4,25.43542274691889,0.1,0,0,0
4716401001,10.518879870834779,0.9000000000000001,39.971111704718595,0.0,0,0,0
4716501001,0.0,20.6,20.621240051030615,0.7000000000000001,10,0,10
4716501002,5.845492108946841,8.600000000000001,15.10775162167434,0.7000000000000001,0,0,0
4716501003,6.375304384134738,3.4,16.898358161190515,0.8,0,0,0
4716502001,0.0,23.3,15.198858149706073,0.9,2,0,2
4716502002,0.0,23.5,12.514751433142916,1.3,2,0,2
4716502003,2.670961313676411,22.3,17.861971951642566,0.8,0,0,0
4716601001,4.43683119105237,3.0,15.796589679866617,0.6000000000000001,0,0,0
4716701001,8.395807652557123,1.2000000000000002,9.731996470997949,1.6,0,0,0
4716801001,15.171817332815467,19.3,27.78872387648803,0.1,0,0,0
4716901001,19.350143427846692,0.5,25.946072345997496,0.30000000000000004,0,0,0
4717001001,9.112191918081571,0.7,46.90030495399128,0.0,0,0,0
4717101001,13.930963480512233,20.8,23.900865368350132,0.4,0,0,0
4717201001,3.969936076942549,2.5,33.898589973885755,0.0,0,0,0
4717301001,9.09330120655471,20.3,18.63823315637716,0.7000000000000001,0,0,0
4717401001,9.968801592826523,24.000000000000004,2.6520794170826956,2.1,0,0,0
4717501001,1.641179196453314,45.3,12.239255246070808,1.2000000000000002,0,0,0
4717501002,3.37156538595608,30.4,13.086276697328055,1.0,0,0,0
4717501003,0.0,42.9,13.078270409473037,1.3,2,0,2
4717502001,1.678218776302208,47.7,11.967316096598013,1.2000000000000002,0,0,0
4717502002,4.437559415972418,55.6,9.574499003760991,1.3,0,0,0
4717502003,2.3630640162802767,57.199999999999996,10.715562020425741,1.2000000000000002,0,0,0
4717601001,10.16063194343437,2.1,36.14678214057349,0.0,0,0,0
4717701001,6.21775724050813,2.6,31.318819417175682,0.0,0,0,0
4717801001,18.041731722041547,1.1,35.37430397855655,0.0,0,0,0
4717901001,12.715787483924359,0.8,31.72547732994867,0.0,0,0,0
4718001001,7.411065975169381,0.3,47.08523816383094,0.0,0,0,0
4718101001,1.0833311446023786,12.4,24.35523335596454,0.2,0,0,0
4718201001,7.586511452072716,22.8,0.0,2.7,0,15,15
4718301001,11.08553925859509,1.9,39.05226423966014,0.0,0,0,0
4718401001,7.504939706335898,23.400000000000002,6.470002556852832,1.8,0,0,0
4718501001,4.535114076674384,2.6,29.521738363485756,0.1,0,0,0
4718601001,0.2250303733142249,125.60000000000001,1.3184031354011114,2.1,0,0,0
4718601003,0.0,124.6,1.106639687587264,2.1,10,0,10
4718601006,0.0,123.39999999999999,1.4433452583491324,1.8,16,0,16
4718601007,0.0,123.8,1.1126719173141055,2.0,10,0,10
4718602001,0.22524308535643858,124.2,0.8986647987610935,2.7,0,0,0
4718602002,0.0,123.9,0.7192073730065062,2.4,8,0,8
4718602004,0.0,124.3,0.46804990295490234,2.4,5,0,5
4718602005,0.0,122.5,0.6966476468662065,2.4,11,0,11
4718602006,0.15276357226453013,120.6,0.8370930341166897,2.4,0,0,0
4718602007,0.0,120.5,0.8552329668732759,2.4,10,0,10
4718602008,0.0,123.8,0.9119255371434934,2.4,1,0,1
4718602009,0.0,123.99999999999999,0.9760641497003202,2.4,1,0,1
4718602010,0.1140687285485947,124.2,1.0895737485547279,2.0,0,0,0
4718602012,0.11182462772660962,122.2,0.9079816804306684,2.4,0,0,0
4718602013,0.0,122.2,1.0174746845118752,2.0,9,0,9
4718602014,0.2621696413385131,121.0,1.0735653868133057,2.0,0,0,0
4718602015,0.2531463686945874,119.2,1.210771123851864,2.0,0,0,0
4718602017,0.118797379072392,119.1,1.0420097080032826,2.0,0,0,0
4718602019,0.0,122.69999999999999,0.5041611453111244,2.4,40,0,40
4718603001,0.13408474970384918,124.19999999999999,1.0016527942612679,2.1,0,0,0
4718603002,0.0,125.5,0.7439512549941195,2.7,9,0,9
4718603003,0.0,126.5,0.8539162978488939,2.7,1,0,1
4718603004,0.10503101141080055,125.39999999999999,0.9190565291760455,2.7,0,0,0
4718603005,0.11725036076388176,126.9,0.683716290358612,2.7,0,0,0
4718603007,0.0,127.3,0.6498176943317794,2.7,13,0,13
4718603008,0.0,125.3,0.5454224804359886,2.7,8,0,8
4718603009,0.0,125.2,0.8895145834925936,2.7,14,0,14
4718604001,0.2011060203338359,123.3,0.6686080503229911,2.7,0,0,0
4718604002,0.16954275996597334,123.3,0.635716197940443,2.7,0,0,0
4718604003,0.0,124.0,0.6000219217270014,2.7,7,0,7
4718604004,0.0,122.6,0.779779106643138,2.7,3,0,3
4718604005,0.0,121.5,1.0477105308862387,2.3,6,0,6
4718604006,0.17732898398635996,120.9,0.9388999358142889,2.7,0,0,0
4718604007,0.2007674250686239,121.8,0.7756061614188413,2.7,0,0,0
4718604008,0.1454374984111993,121.7,0.6898795809765014,2.7,0,0,0
4718604009,0.08836990010317396,119.8,0.6528050842398235,2.4,0,0,0
4718604010,0.0,119.0,0.7132941157999414,2.4,2,0,2
4718604011,0.0,117.89999999999999,0.836070150690609,2.4,2,0,2
4718604012,0.0,123.0,0.4759197143020517,2.4,8,0,8
4718604013,0.10469939572014143,123.7,0.5404817398073711,2.7,0,0,0
4718604014,0.12618802337473253,124.9,0.40720424063690164,2.7,0,0,0
4718604015,0.0,123.0,0.3424847512851464,2.4,8,0,8
4718604016,0.0,120.6,0.4655731487376603,2.4,9,0,9
4718604017,0.14092054343290922,122.9,0.21651056735594615,2.4,0,0,0
4718604018,0.0,121.5,0.33104267945340843,2.4,1,0,1
4718604020,0.1582341392045962,118.8,0.5614463351858288,2.4,0,0,0
4718604021,0.0,117.89999999999999,0.685351634625243,2.4,9,0,9
4718604023,0.154378979057504,118.0,0.6581636923509394,2.4,0,0,0
4718604024,0.0,118.0,0.7519816604577462,2.4,1,0,1
4718604025,0.0,118.4,0.8044157567815277,2.4,6,0,6
4718604026,0.0,117.6,0.9053577304472169,2.4,3,0,3
4718604027,0.2327480803546058,114.89999999999999,1.3365145546881427,2.1,0,0,0
4718604028,0.0,117.7,0.9702181283994686,2.4,9,0,9
4718604029,0.0,115.7,1.1761412470701749,2.1,7,0,7
4718604030,0.17109132299385046,121.0,0.6308050436368676,2.4,0,0,0
4718604032,0.0,122.80000000000001,0.9403539496325953,2.7,3,0,3
4718604033,0.09520941165779387,117.6,0.7897116428634331,2.4,0,0,0
4718604034,0.0,123.19999999999999,0.912239691925347,2.7,3,0,3
4718604036,0.0,116.8,1.0625391854223778,2.1,2,0,2
4718604037,0.0,124.80000000000001,0.0,2.4,11,114,125
4718604038,0.0,117.39999999999999,1.2755833142565076,2.3,10,0,10
4718604039,0.0,122.9,0.6856683409444291,2.7,1,0,1
4718604040,0.0,95.1,3.471042697138312,2.0,16,0,16
4718604041,0.0,104.0,2.85268208350363,2.0,3,0,3
4718605001,0.0,124.7,1.4238742380230072,2.1,22,0,22
4718605002,0.0,123.9,1.1875262160168145,2.1,30,0,30
4718605004,0.0,125.10000000000001,1.1355190819543788,2.1,5,0,5
4718605006,0.0,125.7,1.410330156108278,2.1,7,0,7
4718605007,0.0,124.10000000000001,1.5877028009400929,2.1,6,0,6
4718606001,0.0,123.8,1.0043513334779461,2.1,7,0,7
4718606002,0.10904242720109643,125.2,0.9815926704175377,2.7,0,0,0
4718606003,0.0,124.00000000000001,0.8958633771730542,2.7,11,0,11
4718606005,0.1683514111671641,123.8,1.1936657139052504,2.3,0,0,0
4718606006,0.16400315235469334,124.3,1.1647352779226803,2.1,0,0,0
4718606007,0.14812054009359235,124.0,1.2411512365586934,2.1,0,0,0
4718606009,0.19130033361194265,123.0,1.348463005231813,2.1,0,0,0
4718606010,0.0,123.7,1.1573917286766442,2.1,9,0,9
4718606012,0.2254419164166539,121.2,1.392272587427399,2.1,0,0,0
4718606013,0.15381108565287513,119.89999999999999,1.1939555731694447,2.3,0,0,0
4718606014,0.24264408283353386,117.69999999999999,1.5661402270796454,2.1,0,0,0
4718606015,0.1297247061247336,122.69999999999999,1.5189164226232248,2.1,0,0,0
4718606016,0.13533677270056377,121.1,1.7035118985641928,2.1,0,0,0
4718606017,0.16224435181044136,124.89999999999999,1.383728117700013,2.1,0,0,0
4718606018,0.0,123.49999999999999,1.5434694934296018,2.1,1,0,1
4718606019,0.0,121.89999999999999,1.7180688790082401,2.1,6,0,6
4718606020,0.0,114.7,2.001937334546417,2.1,2,0,2
4718606021,0.0,125.1,0.8818577358874707,2.7,7,0,7
4718606022,0.0,106.3,2.586092789859627,2.1,2,0,2
4718606023,0.0,119.0,1.7978801612325492,2.1,3,0,3
4718606024,0.0,114.9,1.979660951627216,2.1,1,0,1
4718606025,0.24960479131186286,117.69999999999999,1.7592355788097072,2.1,0,0,0
4718606026,0.0,119.2,1.6825810169187598,2.1,5,0,5
4718606027,0.1340728021785807,120.50000000000001,1.5501096938563603,2.1,0,0,0
4718606028,0.2093648291578395,119.5,1.6364393988469232,2.1,0,0,0
4718606029,0.2425976798801729,119.3,1.5043813147877574,2.1,0,0,0
4718606030,0.0,119.89999999999999,1.3246981033912446,2.3,5,0,5
4718606031,0.0,89.3,3.911872607048275,2.3,8,0,8
4718606032,0.21558670279923411,121.49999999999999,1.5366558910848362,2.1,0,0,0
4718606034,0.0,121.1,1.2570491796464838,2.3,9,0,9
4718606036,0.0,93.89999999999999,2.539560566948512,2.1,4,0,4
4718606037,0.0779087162978588,121.8,1.239543692990153,2.3,0,0,0
4718606038,0.0,109.8,2.3278702150775854,2.1,2,0,2
4718606039,0.0,111.2,2.068444524030445,2.1,3,0,3
4718607001,0.0,123.60000000000001,1.48593748341978,2.1,7,0,7
4718607003,0.0,124.4,1.1649642019027158,2.1,6,0,6
4718607004,0.0,124.4,1.6463364321593157,2.1,4,0,4
4718607005,0.0,124.4,1.6100185962849245,2.1,3,0,3
4718607006,0.13766414942314495,122.5,1.8130767092724265,2.1,0,0,0
4718607007,0.0,119.0,1.9464554016696178,2.1,4,0,4
4718607008,0.19012592164573613,121.0,1.84469454498832,2.1,0,0,0
4718607010,0.20204938934643496,116.6,1.9296815579391406,2.1,0,0,0
4718607011,0.0,112.2,2.3770338038580223,2.1,2,0,2
4718607013,0.1646437455132063,115.7,1.9386056344432132,2.1,0,0,0
4718607014,0.0,106.5,2.7967127155479217,2.1,3,0,3
4718607015,0.14011576664544284,116.49999999999999,2.093319859460613,2.1,0,0,0
4718607016,0.0,116.2,2.0770471686594276,2.1,7,0,7
4718607018,0.20332691495372682,124.6,1.333350146411463,2.1,0,0,0
4718607019,0.0,115.5,2.1234424253517936,2.1,7,0,7
4718607020,0.07574143583541704,115.4,2.1066767578467642,2.1,0,0,0
4718607021,0.0,113.6,2.1355603215831214,2.1,2,0,2
4718607022,0.0,81.30000000000001,0.0,2.2,2,15,17
4718608001,0.0,121.4,2.013277570423231,2.1,7,0,7
4718608002,0.0,119.99999999999999,1.970970579139607,2.1,12,0,12
4718608004,0.0,116.7,2.278598547503997,2.1,6,0,6
4718608005,0.0,119.5,2.2001484430666705,2.1,2,0,2
4718608006,0.0,115.3,2.5031931314253115,2.1,2,0,2
4718608009,0.0,119.6,2.159253122774192,2.1,3,0,3
4718608012,0.0,119.4,2.170163550039374,2.1,5,0,5
4718608013,0.16535807377245515,118.4,2.3146024290262974,2.1,0,0,0
4718608014,0.09889156250632464,117.8,2.2714309859402793,2.1,0,0,0
4718608015,0.0,118.69999999999999,2.326845683910812,2.1,7,0,7
4718608016,0.0,117.5,2.3593260214313254,2.1,5,0,5
4718608017,0.11814207754889086,116.39999999999999,2.437110471455601,2.1,0,0,0
4718608018,0.07413639633698628,117.1,2.3953225748763685,2.1,0,0,0
4718608020,0.0,118.2,2.2373726724763254,2.1,4,0,4
4718608021,0.15069387673149584,116.8,2.4355853127379263,2.1,0,0,0
4718608023,0.17939533151987777,115.99999999999999,2.5441158441282883,2.1,0,0,0
4718608024,0.0,116.1,2.58476971524827,2.1,1,0,1
4718608025,0.1551642609388939,117.0,2.4234079931051764,2.1,0,0,0
4718608026,0.0,114.99999999999999,2.554872553852028,2.1,5,0,5
4718608027,0.15266099709719574,114.39999999999999,2.6184506200895226,2.1,0,0,0
4718608028,0.0,113.6,2.6560477796789344,2.1,5,0,5
4718608030,0.14584277734288992,115.79999999999998,2.614678609400981,2.1,0,0,0
4718608031,0.0,111.7,2.9131724689313394,2.1,2,0,2
4718608032,0.0,109.19999999999999,2.9660827914756687,2.1,4,0,4
4718608033,0.0,104.79999999999998,3.242291208567764,2.1,4,0,4
4718608034,0.0,102.79999999999998,3.331563882743217,2.1,2,0,2
4718608035,0.0,105.1,3.0083940514392022,2.1,2,0,2
4718608036,0.0,92.5,2.7048599398844826,2.1999999999999997,6,0,6
4718608037,0.0,117.50000000000001,2.3519533590636077,2.1,1,0,1
4718608038,0.16813409178986446,116.0,2.48653365213316,2.1,0,0,0
4718608039,0.1551408216000289,114.99999999999999,2.6802570435026727,2.1,0,0,0
4718609001,0.21194905167400915,123.8,1.5980498053538066,2.1,0,0,0
4718609002,0.0,122.79999999999998,1.7610471134935664,2.1,1,0,1
4718609003,0.23374929800676958,122.3,1.7904739697961158,2.1,0,0,0
4718609004,0.2091540202868328,122.9,1.6911880891548778,2.1,0,0,0
4718609006,0.23763481486735177,123.60000000000001,1.7399748738424976,2.1,0,0,0
4718609007,0.0,121.5,1.891485865376389,2.1,1,0,1
4718609009,0.0,120.1,2.061294676575052,2.1,1,0,1
4718609010,0.0,117.69999999999999,2.234370757517621,2.1,2,0,2
4718609011,0.0,120.19999999999999,2.02418309038379,2.1,2,0,2
4718610001,0.0,99.6,3.8187783802624695,2.3,8,0,8
4718610002,0.0,114.2,2.5520093344594366,2.1,4,0,4
4718610003,0.0,114.6,2.51418910999562,1.8,2,0,2
4718610004,0.1432101622676065,114.09999999999998,2.5215350927765625,1.8,0,0,0
4718610005,0.0,111.69999999999999,2.850634511323886,1.8,6,0,6
4718610006,0.0,104.99999999999999,3.7939878681180295,1.8,7,0,7
4718610007,0.0,114.49999999999999,2.542042491914309,1.8,7,0,7
4718610008,0.0,110.8,2.9436525600269055,1.8,6,0,6
4718610009,0.0,118.5,1.9496386329783435,1.8,1,0,1
4718610010,0.0,119.89999999999999,1.9700444700050517,1.8,1,0,1
4718610011,0.0,123.0,1.3183529493561807,2.0,8,0,8
4718610013,0.0,119.6,1.7689538420101982,1.8,3,0,3
4718610014,0.0,112.3,2.71681795217548,1.8,8,0,8
4718610015,0.14563149066108988,113.1,2.64873491223853,1.8,0,0,0
4718610016,0.20509002125780998,109.89999999999999,3.055503913975922,1.8,0,0,0
4718610017,0.0,121.89999999999999,1.4888719541415067,2.0,2,0,2
4718610018,0.0,118.9,1.845876065265884,1.8,3,0,3
4718610019,0.0,119.4,1.4209076821896853,2.0,3,0,3
4718610020,0.0,120.6,1.625839904550365,1.8,12,0,12
4718610021,0.0,116.19999999999999,2.329506829785725,2.0,1,0,1
4718610022,0.0,116.89999999999999,2.1630587060152213,2.0,1,0,1
4718610024,0.0,117.6,2.3196714836649983,2.0,8,0,8
4718610025,0.0,121.7,1.3144101065977278,2.0,3,0,3
4718610026,0.0,114.3,2.746455081792411,2.1,3,0,3
4718610027,0.0,116.5,2.4543040950041304,2.0,1,0,1
4718610028,0.22016871347953992,115.89999999999999,2.4755593360269588,2.0,0,0,0
4718610029,0.0,118.19999999999999,2.1778312772427992,1.9,4,0,4
4718610030,0.0,107.89999999999999,3.4194085891201964,2.0,3,0,3
4718610031,0.3091079231844097,117.0,1.8911909443375459,2.0,0,0,0
4718610032,0.0,115.89999999999999,2.404803901931302,1.8,7,0,7
4718610033,0.0,118.19999999999999,2.1086154908885875,1.8,8,0,8
4718610034,0.0,116.9,1.8958245447751374,2.0,3,0,3
4718610035,0.2793594718085592,115.59999999999998,2.4709605008204973,1.8,0,0,0
4718610036,0.0,116.9,2.077733338383543,1.8,2,0,2
4718610037,0.0,115.89999999999999,2.5573458558629074,2.0,2,0,2
4718610038,0.0,115.8,2.8020545313725465,2.0,4,0,4
4718610039,0.0,117.3,2.55918323956859,2.0,8,0,8
4718610040,0.0,115.7,2.75454368921132,2.0,8,0,8
4718610041,0.0,117.7,2.0850764474811916,2.0,9,0,9
4718610042,0.0,115.0,2.8641836878960905,1.9,10,0,10
4718610043,0.0,115.0,2.828878739261967,2.0,7,0,7
4718610044,0.23242249485140526,113.10000000000001,3.156603404228568,2.0,0,0,0
4718610045,0.0,114.5,2.946998657081695,2.0,5,0,5
4718610046,0.0,108.89999999999999,3.205046564344267,2.1,6,0,6
4718610047,0.0,105.8,3.5153327352920534,2.1,3,0,3
4718610048,0.0,112.89999999999999,3.182409858788284,1.9,4,0,4
4718610049,0.0,118.5,1.6789953205077708,2.0,5,0,5
4718610050,0.0,109.4,3.4737360925411003,2.0,5,0,5
4718610051,0.0,109.2,3.4259606899769275,2.0,5,0,5
4718610052,0.0,119.5,1.6798199092147512,2.0,3,0,3
4718610053,0.0,112.9,2.667682326134022,2.0,3,0,3
4718610054,0.0,113.39999999999999,3.048154291153783,2.0,5,0,5
4718610055,0.0,117.89999999999999,1.7323586906910482,2.0,3,0,3
4718610056,0.0,114.9,2.0700856697040604,2.0,5,0,5
4718611001,0.0,120.6,0.8267250417080972,2.4,5,0,5
4718611002,0.1441065105810665,119.49999999999999,0.8938642784781641,2.4,0,0,0
4718611003,0.22083036032092365,119.1,0.8597924042600069,2.4,0,0,0
4718611004,0.14013591596354721,119.1,0.905521620388967,2.4,0,0,0
4718611005,0.0,118.3,0.9707545243887264,2.4,15,0,15
4718611006,0.0,117.1,1.1175598845340013,2.0,3,0,3
4718611007,0.17784850486666068,116.5,1.296731114073145,2.1,0,0,0
4718611008,0.18564461142040217,116.69999999999999,1.1536428926204432,2.0,0,0,0
4718611009,0.2098343194934473,117.0,1.3539879217480768,2.0,0,0,0
4718611010,0.0,117.3,1.3954749264596942,2.1,3,0,3
4718611012,0.0,116.9,1.5738236042914364,2.0,19,0,19
4718611013,0.22092504623457312,116.5,1.7464081864966579,2.0,0,0,0
4718611014,0.0,118.9,1.0496343853209034,2.0,12,0,12
4718611015,0.0,117.5,1.2664045532383668,2.0,22,0,22
4718611016,0.19731894386402732,120.69999999999999,0.5762268057485863,2.4,0,0,0
4718611017,0.3681749450185712,117.1,1.241105206257453,2.1,0,0,0
4718611018,0.14505157189819595,112.89999999999999,2.3030975738878463,2.0,0,0,0
4718611019,0.13476670648453642,115.0,1.8706311265362698,2.0,0,0,0
4718611020,0.0,116.10000000000001,1.7837803711134153,2.0,5,0,5
4718611021,0.0,105.0,3.1150447774809025,1.8,3,0,3
4718611022,0.0,113.7,2.044644833964889,2.0,4,0,4
4718611025,0.13861363082271327,114.0,1.9154861952028006,2.0,0,0,0
4718611026,0.0,114.2,2.260998762041943,2.0,15,0,15
4718611027,0.0,113.3,2.211374041281437,2.0,4,0,4
4718611028,0.40708014956518135,120.69999999999999,0.5568387233066566,2.4,0,0,0
4718611029,0.17338535185855025,120.19999999999999,0.7282604566607337,2.4,0,0,0
4718611031,0.0,95.6,3.836695990073092,2.0,9,0,9
4718611032,0.0,98.89999999999999,3.686761366615306,1.8,8,0,8
4718611033,0.0,110.8,2.749887809980912,1.8,10,0,10
4718611034,0.0,103.8,3.191762959105675,1.8,5,0,5
4718611035,0.0,104.39999999999999,3.131732969248749,1.8,9,0,9
4718611036,0.0,113.1,2.543062906783089,2.0,14,0,14
4718611037,0.0,92.3,4.148493522035223,2.0,6,0,6
4718611038,0.0,103.59999999999998,3.1130303158851436,1.8,4,0,4
4718611039,0.0,93.39999999999999,4.126647004152105,1.8,2,0,2
4718611040,0.0,115.2,1.5839911887719862,2.0,16,0,16
4718611041,0.0,90.7,4.277526458872199,1.8,4,0,4
4718611042,0.0,108.89999999999999,2.4604080129548946,2.0,13,0,13
4718611043,0.0,99.8,3.4869281417422413,1.8,4,0,4
