CUSEC_origen;centro_id;CUSEC_servicio;distancia
3735801001;1275;3709201001;25834,170
3735801001;1402;3709201001;25834,170
3735801001;315;3714801001;15468,863
3735801001;595;3723801001;24472,082
3735801001;109;3724001001;24390,244
3735801001;600;3727402011;29730,219
3735801001;966;3727402015;29610,611
3735801001;1428;3727405014;29915,085
3735801001;974;3727405020;29654,667
3735801001;1516;3727405020;29654,667
3735801001;1434;3727406008;29939,812
3735801001;1309;3727406017;29564,936
3735801001;1482;3727406017;29564,936
3735801001;270;3729401004;26898,611
3735801001;1302;3729401004;26898,611
3735801001;1478;3729401005;28292,037
3735801001;709;3729401006;26476,882
3735801001;96;3732201002;25533,426
3735801001;1506;3732201002;25533,426
3735801001;314;3733001001;23425,614
3735801001;727;4706501001;27638,676
3735901001;325;3735701001;6398,773
3735901001;975;3710702003;24630,580
3735901001;1513;3710702004;26762,405
3735901001;685;3710702008;20145,301
3735901001;1351;3710703001;21710,687
3735901001;283;3714001001;17977,848
3735901001;677;3717302001;26503,175
3735901001;451;3727901001;23451,891
3735901001;1288;3727901001;23451,891
3735901001;1134;3737301001;25375,534
3736001001;1388;3736901001;8860,485
3736001001;307;3711301001;18276,304
3736001001;691;3713501001;26485,948
3736001001;144;3717001001;19432,890
3736001001;1487;3717001001;19432,890
3736001001;1113;3719801001;17233,606
3736001001;1398;3736401001;28434,739
3736001001;1134;3737301001;28870,111
3736001001;116;3737601002;17910,521
3736001001;392;3737601002;17910,521
3736001001;1473;4900801001;27980,251
3736001001;411;4912601001;24790,490
3736101001;1398;3736401001;11233,608
3736101001;116;3737601002;9124,674
3736101001;392;3737601002;9124,674
3736101001;376;3701401001;19924,817
3736101001;1497;3704401001;20295,493
3736101001;307;3711301001;28186,818
3736101001;677;3717302001;28955,373
3736101001;1113;3719801001;18869,762
3736101001;1388;3736901001;29109,703
3736101001;1134;3737301001;29329,798
3736101001;1110;4906501001;21160,987
3736201001;278;3736201002;643,388
3736201001;990;3720201001;3061,103
3736201001;347;3727401002;4840,686
3736201001;667;3727401011;4801,525
3736201001;600;3727402011;4990,580
3736201001;966;3727402015;4818,669
3736201001;1002;3727404004;4866,361
3736201001;1541;3727404008;4825,619
3736201001;412;3727404010;4292,226
3736201001;1437;3727404012;3756,246
3736201001;1285;3727404021;3977,588
3736201001;306;3727405001;4570,581
3736201001;1352;3727405007;4248,253
3736201001;723;3727405012;4039,822
3736201001;1428;3727405014;3505,989
3736201001;974;3727405020;3569,831
3736201001;1516;3727405020;3569,831
3736201001;666;3727405025;3221,431
3736201001;1425;3727405025;3221,431
3736201001;436;3727406004;4747,038
3736201001;1434;3727406008;4057,381
3736201001;1309;3727406017;4342,848
3736201001;1482;3727406017;4342,848
3736201001;275;3735401001;3984,867
3736201001;1499;3735401001;3984,867
3736201001;154;3702301001;12982,290
3736201001;316;3702301001;12982,290
3736201001;1400;3706901001;11543,614
3736201001;1407;3707301001;9918,920
3736201001;358;3708501001;8618,776
3736201001;972;3708501001;8618,776
3736201001;1490;3708501001;8618,776
3736201001;374;3708501004;10331,639
3736201001;1275;3709201001;5314,231
3736201001;1402;3709201001;5314,231
3736201001;1286;3711701001;9646,840
3736201001;1384;3711701001;9646,840
3736201001;595;3723801001;9510,267
3736201001;109;3724001001;8821,706
3736201001;1520;3727401006;5632,103
3736201001;695;3727402004;5473,096
3736201001;364;3727403003;6717,772
3736201001;128;3727403008;6666,622
3736201001;1458;3727403008;6666,622
3736201001;675;3727403010;6815,367
3736201001;1353;3727403013;8775,620
3736201001;1339;3727403014;6872,986
3736201001;400;3727403016;7215,432
3736201001;1544;3727403019;6485,863
3736201001;102;3727403020;8839,746
3736201001;602;3727404017;5435,883
3736201001;270;3729401004;7568,107
3736201001;1302;3729401004;7568,107
3736201001;1478;3729401005;7176,425
3736201001;709;3729401006;7077,596
3736201001;155;3700801002;25207,206
3736201001;1523;3700801002;25207,206
3736201001;646;3703801001;18397,389
3736201001;1115;3704001001;19647,888
3736201001;301;3708201001;28025,174
3736201001;965;3708201001;28025,174
3736201001;110;3708701001;15005,271
3736201001;315;3714801001;23609,139
3736201001;96;3732201002;15221,497
3736201001;1506;3732201002;15221,497
3736201001;1264;3737401001;24479,764
3736201001;1537;3737501001;20957,600
3736201001;1367;4905801001;27351,437
3736201002;278;3736201002;0,000
3736201002;990;3720201001;3463,991
3736201002;347;3727401002;4364,283
3736201002;667;3727401011;4287,576
3736201002;600;3727402011;4610,256
3736201002;966;3727402015;4453,127
3736201002;1002;3727404004;4320,166
3736201002;1541;3727404008;4243,858
3736201002;412;3727404010;3687,021
3736201002;1437;3727404012;3204,357
3736201002;602;3727404017;4857,439
3736201002;1285;3727404021;3375,931
3736201002;306;3727405001;4078,770
3736201002;1352;3727405007;3701,207
3736201002;723;3727405012;3583,321
3736201002;1428;3727405014;3116,973
3736201002;974;3727405020;3220,389
3736201002;1516;3727405020;3220,389
3736201002;666;3727405025;2819,726
3736201002;1425;3727405025;2819,726
3736201002;436;3727406004;4310,211
3736201002;1434;3727406008;3658,861
3736201002;1309;3727406017;3989,491
3736201002;1482;3727406017;3989,491
3736201002;275;3735401001;3371,845
3736201002;1499;3735401001;3371,845
3736201002;154;3702301001;12401,274
3736201002;316;3702301001;12401,274
3736201002;1400;3706901001;11763,533
3736201002;1407;3707301001;10026,435
3736201002;358;3708501001;8220,894
3736201002;972;3708501001;8220,894
3736201002;1490;3708501001;8220,894
3736201002;374;3708501004;10056,160
3736201002;110;3708701001;14368,512
3736201002;1275;3709201001;5932,119
3736201002;1402;3709201001;5932,119
3736201002;1286;3711701001;9007,235
3736201002;1384;3711701001;9007,235
3736201002;595;3723801001;10152,378
3736201002;109;3724001001;8828,250
3736201002;1520;3727401006;5102,275
3736201002;695;3727402004;5047,283
3736201002;364;3727403003;6255,970
3736201002;128;3727403008;6226,352
3736201002;1458;3727403008;6226,352
3736201002;675;3727403010;6223,970
3736201002;1353;3727403013;8143,902
3736201002;1339;3727403014;6368,562
3736201002;400;3727403016;6707,253
3736201002;1544;3727403019;5969,519
3736201002;102;3727403020;8330,941
3736201002;270;3729401004;7407,524
3736201002;1302;3729401004;7407,524
3736201002;1478;3729401005;6905,578
3736201002;709;3729401006;6975,394
3736201002;155;3700801002;25075,576
3736201002;1523;3700801002;25075,576
3736201002;646;3703801001;18847,800
3736201002;1115;3704001001;19004,544
3736201002;301;3708201001;28624,668
3736201002;965;3708201001;28624,668
3736201002;315;3714801001;23733,473
3736201002;96;3732201002;15046,711
3736201002;1506;3732201002;15046,711
3736201002;1264;3737401001;24952,736
3736201002;1537;3737501001;21468,852
3736201002;1367;4905801001;27648,242
3736201003;278;3736201002;771,137
3736201003;990;3720201001;3680,661
3736201003;347;3727401002;4320,524
3736201003;667;3727401011;4318,773
3736201003;695;3727402004;4910,286
3736201003;600;3727402011;4403,114
3736201003;966;3727402015;4224,529
3736201003;1002;3727404004;4422,451
3736201003;1541;3727404008;4437,967
3736201003;412;3727404010;3959,741
3736201003;1437;3727404012;3333,527
3736201003;1285;3727404021;3640,995
3736201003;306;3727405001;4066,921
3736201003;1352;3727405007;3811,872
3736201003;723;3727405012;3509,791
3736201003;1428;3727405014;2934,384
3736201003;974;3727405020;2976,076
3736201003;1516;3727405020;2976,076
3736201003;666;3727405025;2661,581
3736201003;1425;3727405025;2661,581
3736201003;436;3727406004;4195,898
3736201003;1434;3727406008;3486,090
3736201003;1309;3727406017;3745,367
3736201003;1482;3727406017;3745,367
3736201003;275;3735401001;4033,837
3736201003;1499;3735401001;4033,837
3736201003;154;3702301001;12566,021
3736201003;316;3702301001;12566,021
3736201003;1400;3706901001;11021,236
3736201003;1407;3707301001;10556,977
3736201003;358;3708501001;8031,065
3736201003;972;3708501001;8031,065
3736201003;1490;3708501001;8031,065
3736201003;374;3708501004;9698,168
3736201003;110;3708701001;14924,510
3736201003;1275;3709201001;5345,906
3736201003;1402;3709201001;5345,906
3736201003;1286;3711701001;9550,778
3736201003;1384;3711701001;9550,778
3736201003;595;3723801001;9672,986
3736201003;109;3724001001;8200,277
3736201003;1520;3727401006;5161,636
3736201003;364;3727403003;6176,033
3736201003;128;3727403008;6109,087
3736201003;1458;3727403008;6109,087
3736201003;675;3727403010;6433,004
3736201003;1353;3727403013;8502,303
3736201003;1339;3727403014;6368,656
3736201003;400;3727403016;6713,717
3736201003;1544;3727403019;5995,564
3736201003;102;3727403020;8334,304
3736201003;602;3727404017;5037,144
3736201003;270;3729401004;6923,128
3736201003;1302;3729401004;6923,128
3736201003;1478;3729401005;6543,922
3736201003;709;3729401006;6435,039
3736201003;96;3732201002;14576,526
3736201003;1506;3732201002;14576,526
3736201003;155;3700801002;24563,783
3736201003;1523;3700801002;24563,783
3736201003;646;3703801001;18085,420
3736201003;1115;3704001001;19481,985
3736201003;301;3708201001;27975,739
3736201003;965;3708201001;27975,739
3736201003;315;3714801001;23035,512
3736201003;1264;3737401001;24196,620
3736201003;1537;3737501001;20730,528
3736201003;1367;4905801001;27986,065
3736201004;278;3736201002;370,102
3736201004;990;3720201001;3484,848
3736201004;347;3727401002;4391,360
3736201004;667;3727401011;4349,961
3736201004;600;3727402011;4559,585
3736201004;966;3727402015;4391,459
3736201004;1002;3727404004;4416,185
3736201004;1541;3727404008;4382,452
3736201004;412;3727404010;3859,720
3736201004;1437;3727404012;3307,329
3736201004;602;3727404017;4991,353
3736201004;1285;3727404021;3543,572
3736201004;306;3727405001;4119,843
3736201004;1352;3727405007;3798,409
3736201004;723;3727405012;3592,408
3736201004;1428;3727405014;3070,504
3736201004;974;3727405020;3144,862
3736201004;1516;3727405020;3144,862
3736201004;666;3727405025;2782,457
3736201004;1425;3727405025;2782,457
3736201004;436;3727406004;4303,291
3736201004;1434;3727406008;3620,688
3736201004;1309;3727406017;3918,386
3736201004;1482;3727406017;3918,386
3736201004;275;3735401001;3713,086
3736201004;1499;3735401001;3713,086
3736201004;154;3702301001;12536,895
3736201004;316;3702301001;12536,895
3736201004;1400;3706901001;11430,036
3736201004;1407;3707301001;10226,255
3736201004;358;3708501001;8185,522
3736201004;972;3708501001;8185,522
3736201004;1490;3708501001;8185,522
3736201004;374;3708501004;9938,602
3736201004;110;3708701001;14673,885
3736201004;1275;3709201001;5607,818
3736201004;1402;3709201001;5607,818
3736201004;1286;3711701001;9306,249
3736201004;1384;3711701001;9306,249
3736201004;595;3723801001;9870,600
3736201004;109;3724001001;8566,342
3736201004;1520;3727401006;5180,688
3736201004;695;3727402004;5031,969
3736201004;364;3727403003;6270,944
3736201004;128;3727403008;6223,334
3736201004;1458;3727403008;6223,334
3736201004;675;3727403010;6374,427
3736201004;1353;3727403013;8363,843
3736201004;1339;3727403014;6421,875
3736201004;400;3727403016;6764,170
3736201004;1544;3727403019;6034,324
3736201004;102;3727403020;8388,548
3736201004;270;3729401004;7222,896
3736201004;1302;3729401004;7222,896
3736201004;1478;3729401005;6783,403
3736201004;709;3729401006;6760,787
3736201004;96;3732201002;14872,861
3736201004;1506;3732201002;14872,861
3736201004;155;3700801002;24880,648
3736201004;1523;3700801002;24880,648
3736201004;646;3703801001;18477,852
3736201004;1115;3704001001;19278,809
3736201004;301;3708201001;28282,292
3736201004;965;3708201001;28282,292
3736201004;315;3714801001;23430,762
3736201004;1264;3737401001;24582,697
3736201004;1537;3737501001;21101,077
3736201004;1367;4905801001;27747,352
3736301001;1134;3737301001;4509,381
3736301001;307;3711301001;9118,578
3736301001;975;3710702003;29424,368
3736301001;691;3713501001;19331,071
3736301001;677;3717302001;26215,002
3736301001;451;3727901001;15997,228
3736301001;1288;3727901001;15997,228
3736301001;116;3737601002;18542,166
3736301001;392;3737601002;18542,166
3736401001;1398;3736401001;0,000
3736401001;1110;4906501001;10543,795
3736401001;376;3701401001;16617,615
3736401001;1497;3704401001;25585,643
3736401001;1113;3719801001;18259,034
3736401001;116;3737601002;20354,174
3736401001;392;3737601002;20354,174
3736401001;1413;4913601001;24536,798
3736501001;144;3717001001;11772,396
3736501001;1487;3717001001;11772,396
3736501001;1388;3736901001;12552,159
3736501001;154;3702301001;24793,553
3736501001;316;3702301001;24793,553
3736501001;1115;3704001001;18273,219
3736501001;1407;3707301001;21518,949
3736501001;358;3708501001;28162,811
3736501001;972;3708501001;28162,811
3736501001;1490;3708501001;28162,811
3736501001;110;3708701001;16723,741
3736501001;1286;3711701001;19526,801
3736501001;1384;3711701001;19526,801
3736501001;1399;3718701001;23711,549
3736501001;1113;3719801001;28206,164
3736501001;990;3720201001;25634,947
3736501001;347;3727401002;26043,260
3736501001;1520;3727401006;25449,030
3736501001;667;3727401011;25621,607
3736501001;695;3727402004;26710,569
3736501001;600;3727402011;27006,854
3736501001;966;3727402015;27074,917
3736501001;364;3727403003;26583,813
3736501001;128;3727403008;26866,110
3736501001;1458;3727403008;26866,110
3736501001;675;3727403010;24229,291
3736501001;1353;3727403013;22296,596
3736501001;1339;3727403014;25964,823
3736501001;400;3727403016;25953,715
3736501001;1544;3727403019;25720,129
3736501001;102;3727403020;26241,809
3736501001;1002;3727404004;25217,706
3736501001;1541;3727404008;24699,768
3736501001;412;3727404010;24423,226
3736501001;1437;3727404012;25225,178
3736501001;602;3727404017;24671,662
3736501001;1285;3727404021;24566,902
3736501001;306;3727405001;25849,505
3736501001;1352;3727405007;25238,600
3736501001;723;3727405012;26112,780
3736501001;1428;3727405014;26490,671
3736501001;974;3727405020;26755,823
3736501001;1516;3727405020;26755,823
3736501001;666;3727405025;26340,384
3736501001;1425;3727405025;26340,384
3736501001;436;3727406004;26421,797
3736501001;1434;3727406008;26574,454
3736501001;1309;3727406017;27000,869
3736501001;1482;3727406017;27000,869
3736501001;1478;3729401005;29055,256
3736501001;275;3735401001;22631,908
3736501001;1499;3735401001;22631,908
3736501001;278;3736201002;25587,829
3736501001;1473;4900801001;25912,595
3736501001;411;4912601001;15400,471
3736601001;116;3737601002;6590,476
3736601001;392;3737601002;6590,476
3736601001;376;3701401001;29216,960
3736601001;1497;3704401001;26216,290
3736601001;307;3711301001;19970,781
3736601001;144;3717001001;28923,726
3736601001;1487;3717001001;28923,726
3736601001;1113;3719801001;17447,789
3736601001;1398;3736401001;19198,901
3736601001;1388;3736901001;20895,132
3736601001;1134;3737301001;24606,830
3736601001;1110;4906501001;27467,655
3736701001;1497;3704401001;6422,415
3736701001;677;3717302001;13131,641
3736701001;116;3737601002;14258,657
3736701001;392;3737601002;14258,657
3736701001;376;3701401001;19191,988
3736701001;307;3711301001;29736,604
3736701001;604;3716001001;16751,834
3736701001;1398;3736401001;23695,049
3736701001;1134;3737301001;23259,637
3736801001;1388;3736901001;6341,845
3736801001;307;3711301001;17638,427
3736801001;691;3713501001;23592,843
3736801001;144;3717001001;18849,646
3736801001;1487;3717001001;18849,646
3736801001;1399;3718701001;28668,286
3736801001;1113;3719801001;20887,817
3736801001;1134;3737301001;29743,413
3736801001;116;3737601002;21764,532
3736801001;392;3737601002;21764,532
3736801001;1473;4900801001;29516,141
3736801001;411;4912601001;24494,487
3736901001;1388;3736901001;0,000
3736901001;144;3717001001;12850,335
3736901001;1487;3717001001;12850,335
3736901001;1115;3704001001;27303,840
3736901001;110;3708701001;27526,455
3736901001;307;3711301001;23805,120
3736901001;691;3713501001;28169,973
3736901001;1399;3718701001;27931,435
3736901001;1113;3719801001;19703,300
3736901001;116;3737601002;26755,189
3736901001;392;3737601002;26755,189
3736901001;1473;4900801001;24900,236
3736901001;411;4912601001;18540,658
3737001001;144;3717001001;10650,386
3737001001;1487;3717001001;10650,386
3737001001;1113;3719801001;8571,231
3737001001;1388;3736901001;12095,918
3737001001;1473;4900801001;14907,440
3737001001;411;4912601001;14249,085
3737001001;1398;3736401001;26238,785
3737001001;116;3737601002;25900,970
3737001001;392;3737601002;25900,970
3737001001;99;4902301001;25251,642
3737001001;414;4902301001;25251,642
3737001001;1110;4906501001;27494,419
3737001001;1413;4913601001;25611,017
3737101001;1129;3713601001;12893,582
3737101001;1125;3726901001;6202,515
3737101001;1351;3710703001;28809,460
3737101001;1362;3722101001;17630,032
3737201001;595;3723801001;4422,317
3737201001;646;3703801001;11197,536
3737201001;1400;3706901001;13313,976
3737201001;301;3708201001;14858,566
3737201001;965;3708201001;14858,566
3737201001;1275;3709201001;8584,088
3737201001;1402;3709201001;8584,088
3737201001;990;3720201001;12803,723
3737201001;278;3736201002;14445,948
3737201001;1537;3737501001;11122,349
3737201001;155;3700801002;29497,011
3737201001;1523;3700801002;29497,011
3737201001;154;3702301001;25641,571
3737201001;316;3702301001;25641,571
3737201001;1407;3707301001;17158,327
3737201001;284;3708101001;27046,225
3737201001;358;3708501001;19687,541
3737201001;972;3708501001;19687,541
3737201001;1490;3708501001;19687,541
3737201001;374;3708501004;19646,399
3737201001;110;3708701001;28814,450
3737201001;1286;3711701001;23449,551
3737201001;1384;3711701001;23449,551
3737201001;315;3714801001;23082,463
3737201001;109;3724001001;15400,431
3737201001;1528;3724602001;29973,738
3737201001;347;3727401002;17399,134
3737201001;1520;3727401006;18407,292
3737201001;667;3727401011;17605,447
3737201001;695;3727402004;17539,131
3737201001;600;3727402011;16891,375
3737201001;966;3727402015;16682,850
3737201001;364;3727403003;18772,069
3737201001;128;3727403008;18553,777
3737201001;1458;3727403008;18553,777
3737201001;675;3727403010;19962,706
3737201001;1353;3727403013;22278,018
3737201001;1339;3727403014;19256,877
3737201001;400;3727403016;19579,653
3737201001;1544;3727403019;19028,424
3737201001;102;3727403020;20987,064
3737201001;1002;3727404004;17866,947
3737201001;1541;3727404008;18066,842
3737201001;412;3727404010;17735,646
3737201001;1437;3727404012;16954,389
3737201001;602;3727404017;18592,793
3737201001;1285;3727404021;17423,814
3737201001;306;3727405001;17283,097
3737201001;1352;3727405007;17344,925
3737201001;723;3727405012;16678,428
3737201001;1428;3727405014;15974,997
3737201001;974;3727405020;15824,797
3737201001;1516;3727405020;15824,797
3737201001;666;3727405025;15852,602
3737201001;1425;3727405025;15852,602
3737201001;436;3727406004;17080,756
3737201001;1434;3727406008;16378,771
3737201001;1309;3727406017;16308,067
3737201001;1482;3727406017;16308,067
3737201001;270;3729401004;16637,394
3737201001;1302;3729401004;16637,394
3737201001;1478;3729401005;17452,944
3737201001;709;3729401006;15824,725
3737201001;96;3732201002;21934,823
3737201001;1506;3732201002;21934,823
3737201001;275;3735401001;17769,696
3737201001;1499;3735401001;17769,696
3737201001;1264;3737401001;15209,931
3737201001;1367;4905801001;26565,121
3737201001;654;4908001001;21527,993
3737201001;730;4908101001;20748,303
3737201001;303;4909301001;25574,507
3737301001;1134;3737301001;0,000
3737301001;307;3711301001;13569,126
3737301001;451;3727901001;14695,561
3737301001;1288;3727901001;14695,561
3737301001;1497;3704401001;28540,326
3737301001;975;3710702003;27658,597
3737301001;685;3710702008;28978,860
3737301001;691;3713501001;22638,427
3737301001;677;3717302001;23091,342
3737301001;325;3735701001;27427,595
3737301001;116;3737601002;20409,866
3737301001;392;3737601002;20409,866
3737401001;1264;3737401001;0,000
3737401001;1537;3737501001;4093,626
3737401001;646;3703801001;6189,042
3737401001;301;3708201001;10464,584
3737401001;965;3708201001;10464,584
3737401001;1528;3724602001;14771,294
3737401001;704;0511402001;29007,025
3737401001;319;0511701001;28356,241
3737401001;155;3700801002;24600,401
3737401001;1523;3700801002;24600,401
3737401001;1400;3706901001;15328,754
3737401001;284;3708101001;20740,884
3737401001;1118;3708301001;19477,512
3737401001;358;3708501001;25482,048
3737401001;972;3708501001;25482,048
3737401001;1490;3708501001;25482,048
3737401001;374;3708501004;23764,451
3737401001;1275;3709201001;19843,851
3737401001;1402;3709201001;19843,851
3737401001;315;3714801001;15055,552
3737401001;990;3720201001;25139,743
3737401001;595;3723801001;18171,757
3737401001;109;3724001001;19744,796
3737401001;1268;3724601001;17018,556
3737401001;405;3724601002;18096,741
3737401001;347;3727401002;25542,582
3737401001;1520;3727401006;26426,976
3737401001;667;3727401011;25923,006
3737401001;695;3727402004;25161,024
3737401001;600;3727402011;24647,279
3737401001;966;3727402015;24504,130
3737401001;364;3727403003;25901,894
3737401001;128;3727403008;25599,411
3737401001;1458;3727403008;25599,411
3737401001;675;3727403010;28021,090
3737401001;1339;3727403014;26565,320
3737401001;400;3727403016;26761,242
3737401001;1544;3727403019;26587,238
3737401001;102;3727403020;27482,481
3737401001;1002;3727404004;26314,851
3737401001;1541;3727404008;26751,864
3737401001;412;3727404010;26793,742
3737401001;1437;3727404012;25917,732
3737401001;602;3727404017;27020,399
3737401001;1285;3727404021;26567,156
3737401001;306;3727405001;25621,546
3737401001;1352;3727405007;26068,172
3737401001;723;3727405012;25177,705
3737401001;1428;3727405014;24628,048
3737401001;974;3727405020;24376,500
3737401001;1516;3727405020;24376,500
3737401001;666;3727405025;24694,640
3737401001;1425;3727405025;24694,640
3737401001;436;3727406004;25137,607
3737401001;1434;3727406008;24725,837
3737401001;1309;3727406017;24391,848
3737401001;1482;3727406017;24391,848
3737401001;270;3729401004;22180,765
3737401001;1302;3729401004;22180,765
3737401001;1478;3729401005;23542,712
3737401001;709;3729401006;21643,932
3737401001;96;3732201002;22388,662
3737401001;1506;3732201002;22388,662
3737401001;314;3733001001;25166,207
3737401001;275;3735401001;28089,184
3737401001;1499;3735401001;28089,184
3737401001;278;3736201002;24952,736
3737401001;727;4706501001;27177,388
3737401001;654;4908001001;28330,198
3737501001;1537;3737501001;0,000
3737501001;646;3703801001;3842,510
3737501001;1264;3737401001;4093,626
3737501001;1400;3706901001;13017,015
3737501001;301;3708201001;9882,773
3737501001;965;3708201001;9882,773
3737501001;595;3723801001;14138,438
3737501001;155;3700801002;24932,154
3737501001;1523;3700801002;24932,154
3737501001;154;3702301001;29275,826
3737501001;316;3702301001;29275,826
3737501001;1407;3707301001;27317,183
3737501001;284;3708101001;21762,188
3737501001;1118;3708301001;23547,518
3737501001;358;3708501001;22935,800
3737501001;972;3708501001;22935,800
3737501001;1490;3708501001;22935,800
3737501001;374;3708501004;21536,158
3737501001;1275;3709201001;16100,078
3737501001;1402;3709201001;16100,078
3737501001;1286;3711701001;29589,617
3737501001;1384;3711701001;29589,617
3737501001;315;3714801001;16058,825
3737501001;990;3720201001;21374,282
3737501001;109;3724001001;17250,960
3737501001;1268;3724601001;21082,353
3737501001;405;3724601002;22178,854
3737501001;1528;3724602001;18851,604
3737501001;347;3727401002;22506,002
3737501001;1520;3727401006;23440,671
3737501001;667;3727401011;22863,359
3737501001;695;3727402004;22216,523
3737501001;600;3727402011;21658,982
3737501001;966;3727402015;21498,033
3737501001;364;3727403003;23082,039
3737501001;128;3727403008;22787,497
3737501001;1458;3727403008;22787,497
3737501001;675;3727403010;25068,838
3737501001;1353;3727403013;27573,152
3737501001;1339;3727403014;23728,346
3737501001;400;3727403016;23956,509
3737501001;1544;3727403019;23699,086
3737501001;102;3727403020;24845,384
3737501001;1002;3727404004;23240,628
3737501001;1541;3727404008;23643,010
3737501001;412;3727404010;23614,227
3737501001;1437;3727404012;22733,656
3737501001;602;3727404017;23968,885
3737501001;1285;3727404021;23365,879
3737501001;306;3727405001;22549,091
3737501001;1352;3727405007;22933,873
3737501001;723;3727405012;22060,965
3737501001;1428;3727405014;21465,248
3737501001;974;3727405020;21224,876
3737501001;1516;3727405020;21224,876
3737501001;666;3727405025;21498,438
3737501001;1425;3727405025;21498,438
3737501001;436;3727406004;22105,657
3737501001;1434;3727406008;21624,403
3737501001;1309;3727406017;21330,463
3737501001;1482;3727406017;21330,463
3737501001;270;3729401004;19554,323
3737501001;1302;3729401004;19554,323
3737501001;1478;3729401005;20858,275
3737501001;709;3729401006;18931,078
3737501001;96;3732201002;21035,513
3737501001;1506;3732201002;21035,513
3737501001;314;3733001001;26924,936
3737501001;275;3735401001;24704,032
3737501001;1499;3735401001;24704,032
3737501001;278;3736201002;21468,852
3737501001;727;4706501001;27779,344
3737501001;654;4908001001;25962,601
3737501001;730;4908101001;28075,042
3737601001;116;3737601002;3868,309
3737601001;392;3737601002;3868,309
3737601001;376;3701401001;29137,620
3737601001;1497;3704401001;21073,883
3737601001;307;3711301001;16549,470
3737601001;691;3713501001;29626,971
3737601001;604;3716001001;29760,123
3737601001;677;3717302001;23843,929
3737601001;1113;3719801001;26404,709
3737601001;1398;3736401001;24198,009
3737601001;1388;3736901001;27208,933
3737601001;1134;3737301001;16570,395
3737601002;116;3737601002;0,000
3737601002;392;3737601002;0,000
3737601002;376;3701401001;26325,040
3737601002;1497;3704401001;20372,921
3737601002;307;3711301001;19648,560
3737601002;677;3717302001;25144,104
3737601002;1113;3719801001;23390,803
3737601002;1398;3736401001;20354,174
3737601002;1388;3736901001;26755,189
3737601002;1134;3737301001;20409,866
3737701001;1134;3737301001;10454,221
3737701001;116;3737601002;11646,317
3737701001;392;3737601002;11646,317
3737701001;1497;3704401001;19215,479
3737701001;307;3711301001;17284,591
3737701001;691;3713501001;29574,197
3737701001;604;3716001001;24392,934
3737701001;677;3717302001;17600,174
3737701001;451;3727901001;25146,020
3737701001;1288;3727901001;25146,020
3737801001;975;3710702003;12543,153
3737801001;1513;3710702004;8008,560
3737801001;685;3710702008;13609,984
3737801001;1351;3710703001;11748,961
3737801001;725;3701001001;26508,864
3737801001;1129;3713601001;21375,281
3737801001;322;3717701001;20837,708
3737801001;1125;3726901001;19585,007
3737801001;451;3727901001;25822,583
3737801001;1288;3727901001;25822,583
3737901001;1407;3707301001;12845,473
3737901001;1367;4905801001;14010,058
3737901001;411;4912601001;13145,288
3737901001;154;3702301001;29646,369
3737901001;316;3702301001;29646,369
3737901001;1115;3704001001;28621,551
3737901001;358;3708501001;29246,008
3737901001;972;3708501001;29246,008
3737901001;1490;3708501001;29246,008
3737901001;110;3708701001;24262,829
3737901001;1275;3709201001;24806,693
3737901001;1402;3709201001;24806,693
3737901001;1286;3711701001;22829,809
3737901001;1384;3711701001;22829,809
3737901001;144;3717001001;16446,605
3737901001;1487;3717001001;16446,605
3737901001;990;3720201001;20082,827
3737901001;595;3723801001;25465,189
3737901001;347;3727401002;25538,378
3737901001;1520;3727401006;25600,749
3737901001;667;3727401011;25201,727
3737901001;695;3727402004;26391,720
3737901001;600;3727402011;26270,668
3737901001;966;3727402015;26201,228
3737901001;364;3727403003;27090,576
3737901001;128;3727403008;27242,674
3737901001;1458;3727403008;27242,674
3737901001;675;3727403010;25380,706
3737901001;1353;3727403013;24996,609
3737901001;1339;3727403014;26762,809
3737901001;400;3727403016;26968,514
3737901001;1544;3727403019;26344,185
3737901001;102;3727403020;28170,969
3737901001;1002;3727404004;24925,719
3737901001;1541;3727404008;24462,187
3737901001;412;3727404010;23844,125
3737901001;1437;3727404012;24203,833
3737901001;602;3727404017;24844,779
3737901001;1285;3727404021;23760,466
3737901001;306;3727405001;25225,494
3737901001;1352;3727405007;24539,327
3737901001;723;3727405012;25077,818
3737901001;1428;3727405014;24993,584
3737901001;974;3727405020;25201,523
3737901001;1516;3727405020;25201,523
3737901001;666;3727405025;24711,059
3737901001;1425;3727405025;24711,059
3737901001;436;3727406004;25741,449
3737901001;1434;3727406008;25402,185
3737901001;1309;3727406017;25849,953
3737901001;1482;3727406017;25849,953
3737901001;270;3729401004;29607,037
3737901001;1302;3729401004;29607,037
3737901001;1478;3729401005;28790,470
3737901001;709;3729401006;29284,805
3737901001;275;3735401001;21369,767
3737901001;1499;3735401001;21369,767
3737901001;278;3736201002;22370,995
3737901001;1388;3736901001;27076,993
3737901001;1473;4900801001;22292,235
3737901001;1463;4905401001;19638,070
3738001001;1115;3704001001;14704,749
3738001001;1407;3707301001;12512,895
3738001001;110;3708701001;10720,975
3738001001;1286;3711701001;11165,214
3738001001;1384;3711701001;11165,214
3738001001;1353;3727403013;13890,760
3738001001;275;3735401001;13093,133
3738001001;1499;3735401001;13093,133
3738001001;154;3702301001;17559,340
