CUSEC,dist_min_inclusión_social_km,n_inclusión_social_1km,n_inclusión_social_5km,n_inclusión_social_15km,n_inclusión_social_30km,disp_ponderada_inclusión_social,dist_min_población_general_km,n_población_general_1km,n_población_general_5km,n_población_general_15km,n_población_general_30km,disp_ponderada_población_general,dist_min_toxicomanías_y_adicciones_km,n_toxicomanías_y_adicciones_1km,n_toxicomanías_y_adicciones_5km,n_toxicomanías_y_adicciones_15km,n_toxicomanías_y_adicciones_30km,disp_ponderada_toxicomanías_y_adicciones,dist_min_personas_con_discapacidad_km,n_personas_con_discapacidad_1km,n_personas_con_discapacidad_5km,n_personas_con_discapacidad_15km,n_personas_con_discapacidad_30km,disp_ponderada_personas_con_discapacidad,dist_min_familia_km,n_familia_1km,n_familia_5km,n_familia_15km,n_familia_30km,disp_ponderada_familia,dist_min_mujer_km,n_mujer_1km,n_mujer_5km,n_mujer_15km,n_mujer_30km,disp_ponderada_mujer,dist_min_infancia_y_juventud_km,n_infancia_y_juventud_1km,n_infancia_y_juventud_5km,n_infancia_y_juventud_15km,n_infancia_y_juventud_30km,disp_ponderada_infancia_y_juventud,dist_min_voluntariado_km,n_voluntariado_1km,n_voluntariado_5km,n_voluntariado_15km,n_voluntariado_30km,disp_ponderada_voluntariado,dist_min_personas_mayores_km,n_personas_mayores_1km,n_personas_mayores_5km,n_personas_mayores_15km,n_personas_mayores_30km,disp_ponderada_personas_mayores
4718603003,0.0,32,81,81,81,61.4,0.0,10,23,24,25,18.200000000000003,0.0,9,22,22,22,16.8,0.7105207086479312,2,13,14,14,8.9,0.0,9,15,15,15,12.6,0.0,3,12,12,12,8.399999999999999,0.0,11,19,20,20,16.1,0.8013109454113277,2,5,5,5,3.8,0.0,4,48,49,50,30.8
4718603004,0.10503101141080055,32,81,81,81,61.4,0.10503101141080055,10,23,24,25,18.200000000000003,0.10503101141080055,9,22,22,22,16.8,0.7681939922399492,2,13,14,14,8.9,0.10503101141080055,9,15,15,15,12.6,0.10503101141080055,3,12,12,12,8.399999999999999,0.10503101141080055,11,19,20,20,16.1,0.709830928386057,2,5,5,5,3.8,0.10503101141080055,4,48,49,50,30.8
4718603005,0.24528784948323912,31,81,81,81,61.0,0.24528784948323912,3,23,24,25,15.4,0.24528784948323912,7,22,22,22,16.0,0.9376590745059885,2,13,14,14,8.9,0.24528784948323912,6,15,15,15,11.399999999999999,0.24528784948323912,3,12,12,12,8.399999999999999,0.24528784948323912,9,19,20,20,15.3,0.9263165286186976,1,5,5,5,3.4,0.24528784948323912,4,48,49,50,30.8
4718603007,0.2094372906095942,33,81,81,81,61.8,0.2094372906095942,3,23,24,25,15.4,0.2094372906095942,7,22,22,22,16.0,0.8502507899529778,3,13,14,14,9.3,0.2094372906095942,6,15,15,15,11.399999999999999,0.2094372906095942,4,12,12,12,8.8,0.2094372906095942,9,19,20,20,15.3,0.9746588046966532,1,5,5,5,3.4,0.2094372906095942,6,48,49,50,31.6
4718603008,0.33470385516129986,27,81,81,81,59.4,0.33470385516129986,3,23,24,25,15.4,0.33470385516129986,5,22,22,22,15.2,0.7901407325690833,3,13,14,14,9.3,0.33470385516129986,5,15,15,15,11.0,0.33470385516129986,2,12,12,12,8.0,0.33470385516129986,7,19,20,20,14.5,1.0776806065147253,0,5,5,5,3.0,0.33470385516129986,5,48,49,50,31.200000000000003
4718603009,0.17702565128173017,34,81,81,81,62.2,0.17702565128173017,10,23,24,25,18.200000000000003,0.17702565128173017,9,22,22,22,16.8,0.5458213609824154,3,13,14,14,9.3,0.17702565128173017,9,15,15,15,12.6,0.17702565128173017,4,12,12,12,8.8,0.17702565128173017,11,19,20,20,16.1,0.7635804150452109,2,5,5,5,3.8,0.17702565128173017,6,48,49,50,31.6
4718604001,0.4605466230002161,19,81,81,81,56.199999999999996,0.4605466230002161,1,23,24,25,14.6,0.4605466230002161,4,22,22,22,14.799999999999999,1.1622795872605556,0,13,14,14,8.1,0.4605466230002161,3,15,15,15,10.2,0.4605466230002161,1,12,12,12,7.6,0.4605466230002161,5,19,20,20,13.700000000000001,1.0042782060680677,0,5,5,5,3.0,0.4605466230002161,1,48,49,50,29.6
4718604002,0.5320111546508025,19,81,81,81,56.199999999999996,0.5320111546508025,1,23,24,25,14.6,0.5320111546508025,4,22,22,22,14.799999999999999,1.228436398471411,0,13,14,14,8.1,0.5320111546508025,3,15,15,15,10.2,0.5320111546508025,1,12,12,12,7.6,0.5320111546508025,5,19,20,20,13.700000000000001,1.0714428030253194,0,5,5,5,3.0,0.5320111546508025,1,48,49,50,29.6
4718604003,0.6634111574417456,10,81,81,81,52.6,0.6995607689093948,1,23,24,25,14.6,0.6634111574417456,2,22,22,22,14.0,1.3447633971317816,0,13,14,14,8.1,0.6995607689093948,2,15,15,15,9.8,0.6995607689093948,1,12,12,12,7.6,0.6634111574417456,4,19,20,20,13.3,1.2239248771305518,0,5,5,5,3.0,0.6995607689093948,1,48,49,50,29.6
4718604004,0.6384376902611058,10,81,81,81,52.6,0.6384376902611058,1,23,24,25,14.6,0.6384376902611058,2,22,22,22,14.0,1.3479412771541923,0,13,14,14,8.1,0.6384376902611058,2,15,15,15,9.8,0.6384376902611058,1,12,12,12,7.6,0.6384376902611058,4,19,20,20,13.3,1.043106329095968,0,5,5,5,3.0,0.6384376902611058,1,48,49,50,29.6
4718604005,0.7868335367504261,13,81,81,81,53.8,0.7868335367504261,1,23,24,25,14.6,0.7868335367504261,3,22,22,22,14.4,1.4865332219639338,0,13,14,14,8.1,0.7868335367504261,3,15,15,15,10.2,0.7868335367504261,3,12,12,12,8.399999999999999,0.7868335367504261,4,19,20,20,13.3,0.9546173388779627,1,5,5,5,3.4,0.7868335367504261,2,48,49,50,30.0
4718604006,0.8565097411844431,10,81,81,81,52.6,0.8565097411844431,1,23,24,25,14.6,0.8565097411844431,2,22,22,22,14.0,1.5669540114222338,0,13,14,14,8.1,0.8565097411844431,2,15,15,15,9.8,0.8565097411844431,1,12,12,12,7.6,0.8565097411844431,4,19,20,20,13.3,1.137207658716533,0,5,5,5,3.0,0.8565097411844431,1,48,49,50,29.6
4718604007,0.7676915462976704,10,81,81,81,52.6,0.8616906167201489,1,23,24,25,14.6,0.7676915462976704,2,22,22,22,14.0,1.5528573757549746,0,13,14,14,8.1,0.8616906167201489,2,15,15,15,9.8,0.8616906167201489,1,12,12,12,7.6,0.7676915462976704,4,19,20,20,13.3,1.2688189120362292,0,5,5,5,3.0,0.8616906167201489,1,48,49,50,29.6
4718604008,0.5403395915956749,5,81,81,81,50.6,1.0969078119941218,0,23,24,25,14.2,0.5403395915956749,1,22,22,22,13.6,1.5756002320277989,0,13,14,14,8.1,1.0969078119941218,0,15,15,15,9.0,1.0969078119941218,0,12,12,12,7.199999999999999,0.5403395915956749,2,19,20,20,12.5,1.6015975883916675,0,5,5,5,3.0,1.0969078119941218,0,48,49,50,29.2
4718604009,0.40642280530201685,5,76,81,81,49.1,1.2317192376295274,0,22,24,25,13.899999999999999,0.40642280530201685,1,17,22,22,12.1,1.560781422518411,0,13,14,14,8.1,1.2317192376295274,0,15,15,15,9.0,1.2317192376295274,0,9,12,12,6.299999999999999,0.40642280530201685,2,17,20,20,11.9,1.7988738022835935,0,5,5,5,3.0,1.2317192376295274,0,48,49,50,29.2
4718604010,0.43858671746426287,5,76,81,81,49.1,1.3191632691360122,0,22,24,25,13.899999999999999,0.43858671746426287,1,17,22,22,12.1,1.6196889638400827,0,13,14,14,8.1,1.3191632691360122,0,15,15,15,9.0,1.3191632691360122,0,9,12,12,6.299999999999999,0.43858671746426287,2,17,20,20,11.9,1.884973121099633,0,5,5,5,3.0,1.3191632691360122,0,48,49,50,29.2
4718604011,0.5260065430243162,5,64,81,81,45.5,1.491116625279635,0,21,24,25,13.6,0.5260065430243162,1,13,22,22,10.899999999999999,1.7299314640449956,0,13,14,14,8.1,1.491116625279635,0,15,15,15,9.0,1.491116625279635,0,8,12,12,6.0,0.5260065430243162,2,17,20,20,11.9,2.0614098975551154,0,5,5,5,3.0,1.491116625279635,0,48,49,50,29.2
4718604012,0.3696007455255563,12,76,81,81,51.9,0.9717092786377981,1,22,24,25,14.299999999999999,0.3696007455255563,2,17,22,22,12.5,1.3648495458393928,0,13,14,14,8.1,0.9717092786377981,2,15,15,15,9.8,0.9717092786377981,1,9,12,12,6.699999999999999,0.3696007455255563,4,17,20,20,12.700000000000001,1.5662293727592547,0,5,5,5,3.0,0.9717092786377981,1,48,49,50,29.6
4718604013,0.4722544371214303,10,81,81,81,52.6,0.9267998756000688,1,23,24,25,14.6,0.4722544371214303,2,22,22,22,14.0,1.40424264039578,0,13,14,14,8.1,0.9267998756000688,2,15,15,15,9.8,0.9267998756000688,1,12,12,12,7.6,0.4722544371214303,4,19,20,20,13.3,1.483516093283938,0,5,5,5,3.0,0.9267998756000688,1,48,49,50,29.6
4718604014,0.3993320774692845,12,81,81,81,53.4,0.8482363823316829,1,23,24,25,14.6,0.3993320774692845,2,22,22,22,14.0,1.26662055361385,0,13,14,14,8.1,0.8482363823316829,2,15,15,15,9.8,0.8482363823316829,1,12,12,12,7.6,0.3993320774692845,4,19,20,20,13.3,1.4663891967720393,0,5,5,5,3.0,0.8482363823316829,1,48,49,50,29.6
4718604015,0.2601636810073389,12,76,81,81,51.9,0.9446959549666996,1,22,24,25,14.299999999999999,0.2601636810073389,2,17,22,22,12.5,1.2422646219806173,0,13,14,14,8.1,0.9446959549666996,2,15,15,15,9.8,0.9446959549666996,1,9,12,12,6.699999999999999,0.2601636810073389,4,17,20,20,12.700000000000001,1.595848494270155,0,5,5,5,3.0,0.9446959549666996,1,48,49,50,29.6
4718604016,0.17918152873246931,7,76,81,81,49.9,1.1721915990693106,0,22,24,25,13.899999999999999,0.17918152873246931,1,17,22,22,12.1,1.365231781139554,0,13,14,14,8.1,1.1721915990693106,0,15,15,15,9.0,1.1721915990693106,0,9,12,12,6.299999999999999,0.17918152873246931,2,17,20,20,11.9,1.8197139655977468,0,5,5,5,3.0,1.1721915990693106,0,48,49,50,29.2
4718604017,0.18712174069181914,12,76,81,81,51.9,0.9430045133977841,1,22,24,25,14.299999999999999,0.18712174069181914,2,17,22,22,12.5,1.1244391244739278,0,13,14,14,8.1,0.9430045133977841,2,15,15,15,9.8,0.9430045133977841,1,9,12,12,6.699999999999999,0.18712174069181914,4,17,20,20,12.700000000000001,1.6424943594072814,0,5,5,5,3.0,0.9430045133977841,1,48,49,50,29.6
4718604018,0.0,7,76,81,81,49.9,1.1275262246749587,0,22,24,25,13.899999999999999,0.0,1,17,22,22,12.1,1.2046032371872724,0,13,14,14,8.1,1.1275262246749587,0,15,15,15,9.0,1.1275262246749587,0,9,12,12,6.299999999999999,0.0,2,17,20,20,11.9,1.8281371716734967,0,5,5,5,3.0,1.1275262246749587,0,48,49,50,29.2
4718604020,0.2306797441250903,7,64,81,81,46.3,1.3393687198054212,0,21,24,25,13.6,0.2306797441250903,1,13,22,22,10.899999999999999,1.4151512518928642,0,13,14,14,8.1,1.3393687198054212,0,15,15,15,9.0,1.3393687198054212,0,8,12,12,6.0,0.2306797441250903,2,17,20,20,11.9,2.00769496497837,0,5,5,5,3.0,1.3393687198054212,0,48,49,50,29.2
4718604021,0.35989044127533587,7,64,81,81,46.3,1.409551510890173,0,21,24,25,13.6,0.35989044127533587,1,13,22,22,10.899999999999999,1.5617765912226818,0,13,14,14,8.1,1.409551510890173,0,15,15,15,9.0,1.409551510890173,0,8,12,12,6.0,0.35989044127533587,2,17,20,20,11.9,2.0353251612228296,0,5,5,5,3.0,1.409551510890173,0,48,49,50,29.2
4718604023,0.3321669892329162,7,64,81,81,46.3,1.4508739977010867,0,21,24,25,13.6,0.3321669892329162,1,13,22,22,10.899999999999999,1.4840943251757868,0,13,14,14,8.1,1.4508739977010867,0,15,15,15,9.0,1.4508739977010867,0,8,12,12,6.0,0.3321669892329162,2,17,20,20,11.9,2.1207708621194765,0,5,5,5,3.0,1.4508739977010867,0,48,49,50,29.2
4718604024,0.4729253440118656,7,64,81,81,46.3,1.5919696940439425,0,21,24,25,13.6,0.4729253440118656,1,13,22,22,10.899999999999999,1.4700032591342058,0,13,14,14,8.1,1.5919696940439425,0,15,15,15,9.0,1.4700032591342058,0,8,12,12,6.0,0.4729253440118656,2,17,20,20,11.9,2.300666975121422,0,5,5,5,3.0,1.4700032591342058,0,48,49,50,29.2
4718604025,0.4742447210803871,7,64,81,81,46.3,1.5731997197797618,0,21,24,25,13.6,0.4742447210803871,1,13,22,22,10.899999999999999,1.6384382063067815,0,13,14,14,8.1,1.5731997197797618,0,15,15,15,9.0,1.5731997197797618,0,8,12,12,6.0,0.4742447210803871,2,17,20,20,11.9,2.2154233414989775,0,5,5,5,3.0,1.5731997197797618,0,48,49,50,29.2
4718604026,0.5841813566831621,7,64,81,81,46.3,1.6823389193753073,0,21,24,25,13.6,0.5841813566831621,1,13,22,22,10.899999999999999,1.6823389193753073,0,13,14,14,8.1,1.6823389193753073,0,15,15,15,9.0,1.6935723759033696,0,8,12,12,6.0,0.5841813566831621,2,17,20,20,11.9,2.3627631445488184,0,5,5,5,3.0,1.6935723759033696,0,48,49,50,29.2
4718604027,1.0294649831634788,0,59,81,81,42.0,1.2441526096978852,0,21,24,25,13.6,1.0294649831634788,0,13,22,22,10.5,1.2441526096978852,0,5,14,14,5.699999999999999,1.2441526096978852,0,15,15,15,9.0,2.0438689443519764,0,7,12,12,5.7,1.0294649831634788,0,17,20,20,11.1,2.309647955459811,0,4,5,5,2.6999999999999997,2.0438689443519764,0,6,49,50,16.6
4718604028,0.639254964231814,5,64,81,81,45.5,1.7085194761421525,0,21,24,25,13.6,0.639254964231814,1,13,22,22,10.899999999999999,1.7847218704974988,0,13,14,14,8.1,1.7085194761421525,0,15,15,15,9.0,1.7085194761421525,0,8,12,12,6.0,0.639254964231814,2,17,20,20,11.9,2.3163436674180824,0,5,5,5,3.0,1.7085194761421525,0,48,49,50,29.2
4718604029,0.8541516794268635,5,59,81,81,44.0,1.4751918107017643,0,21,24,25,13.6,0.8541516794268635,1,13,22,22,10.899999999999999,1.4751918107017643,0,5,14,14,5.699999999999999,1.4751918107017643,0,15,15,15,9.0,1.9475446904182616,0,7,12,12,5.7,0.8541516794268635,2,17,20,20,11.9,2.3621507369729238,0,4,5,5,2.6999999999999997,1.9475446904182616,0,6,49,50,16.6
4718604030,0.45014900321911266,5,76,81,81,49.1,1.1200980863201233,0,22,24,25,13.899999999999999,0.45014900321911266,1,17,22,22,12.1,1.5300201712443078,0,13,14,14,8.1,1.1200980863201233,0,15,15,15,9.0,1.1200980863201233,0,9,12,12,6.299999999999999,0.45014900321911266,2,17,20,20,11.9,1.6645920592163392,0,5,5,5,3.0,1.1200980863201233,0,48,49,50,29.2
4718604032,0.5272943057201701,22,81,81,81,57.4,0.5272943057201701,1,23,24,25,14.6,0.5272943057201701,5,22,22,22,15.2,1.224977705894183,0,13,14,14,8.1,0.5272943057201701,4,15,15,15,10.6,0.5272943057201701,3,12,12,12,8.399999999999999,0.5272943057201701,5,19,20,20,13.700000000000001,0.803036621442881,1,5,5,5,3.4,0.5272943057201701,2,48,49,50,30.0
4718604033,0.4671759732372232,7,64,81,81,46.3,1.5872347135754923,0,21,24,25,13.6,0.4671759732372232,1,13,22,22,10.899999999999999,1.5926150082848085,0,13,14,14,8.1,1.5872347135754923,0,15,15,15,9.0,1.5872347135754923,0,8,12,12,6.0,0.4671759732372232,2,17,20,20,11.9,2.2520814642360807,0,5,5,5,3.0,1.5872347135754923,0,48,49,50,29.2
4718604034,0.6917396943346081,18,81,81,81,55.8,0.6917396943346081,1,23,24,25,14.6,0.6917396943346081,4,22,22,22,14.799999999999999,1.4003278806190325,0,13,14,14,8.1,0.6917396943346081,3,15,15,15,10.2,0.6917396943346081,3,12,12,12,8.399999999999999,0.6917396943346081,6,19,20,20,14.100000000000001,0.979844093828403,1,5,5,5,3.4,0.6917396943346081,2,48,49,50,30.0
4718604036,0.7517759176628468,5,64,81,81,45.5,1.4985797782686143,0,21,24,25,13.6,0.7517759176628468,1,13,22,22,10.899999999999999,1.4985797782686143,0,13,14,14,8.1,1.4985797782686143,0,15,15,15,9.0,1.8047871261360027,0,8,12,12,6.0,0.7517759176628468,2,17,20,20,11.9,2.5111903907079656,0,5,5,5,3.0,1.8047871261360027,0,48,49,50,29.2
4718604037,0.33104267945340843,14,76,81,81,52.699999999999996,0.8539162978488939,1,22,24,25,14.299999999999999,0.33104267945340843,2,17,22,22,12.5,0.9079816804306684,1,13,14,14,8.5,0.8539162978488939,2,15,15,15,9.8,0.8539162978488939,2,9,12,12,7.1,0.33104267945340843,4,17,20,20,12.700000000000001,1.5980498053538066,0,5,5,5,3.0,0.8539162978488939,3,48,49,50,30.400000000000002
4718604038,1.0760653558072835,0,81,81,81,48.6,1.5738375299743974,0,23,24,25,14.2,1.0760653558072835,0,22,22,22,13.2,2.162752015083575,0,13,14,14,8.1,1.5738375299743974,0,15,15,15,9.0,1.5738375299743974,0,12,12,12,7.199999999999999,1.0760653558072835,0,19,20,20,11.700000000000001,1.87585897072991,0,5,5,5,3.0,1.5738375299743974,0,48,49,50,29.2
4718604039,0.606289869554487,10,81,81,81,52.6,0.975363792492655,1,23,24,25,14.6,0.606289869554487,2,22,22,22,14.0,1.5351274273510707,0,13,14,14,8.1,0.975363792492655,2,15,15,15,9.8,0.975363792492655,1,12,12,12,7.6,0.606289869554487,4,19,20,20,13.3,1.456550394679972,0,5,5,5,3.0,0.975363792492655,1,48,49,50,29.6
4718604040,0.0,11,50,81,81,43.699999999999996,0.0,6,11,24,25,13.0,0.0,2,9,22,22,10.1,2.2638141503041895,0,5,14,14,5.699999999999999,0.0,4,11,15,15,9.399999999999999,0.0,2,6,12,12,6.2,0.0,4,13,20,20,11.499999999999998,0.0,2,3,5,5,3.2,4.1228983919337105,0,6,49,50,16.6
4718604041,0.9873289926184414,11,59,81,81,46.4,0.9873289926184414,6,21,24,25,16.0,0.9873289926184414,2,13,22,22,11.299999999999999,1.2765328202027388,0,5,14,14,5.699999999999999,0.9873289926184414,4,15,15,15,10.6,0.9873289926184414,2,7,12,12,6.5,0.9873289926184414,4,17,20,20,12.700000000000001,0.9873289926184414,2,4,5,5,3.5,3.594205986301613,0,6,49,50,16.6
4718605001,0.21194905167400915,32,81,81,81,61.4,0.21194905167400915,10,23,24,25,18.200000000000003,0.21194905167400915,9,22,22,22,16.8,0.23543578524085942,2,13,14,14,8.9,0.21194905167400915,9,15,15,15,12.6,0.6924530267023026,3,12,12,12,8.399999999999999,0.21194905167400915,11,19,20,20,16.1,0.21194905167400915,2,5,5,5,3.8,0.23543578524085942,4,48,49,50,30.8
4718605002,0.0,32,81,81,81,61.4,0.35525100110257085,10,23,24,25,18.200000000000003,0.0,9,22,22,22,16.8,0.35525100110257085,2,13,14,14,8.9,0.0,9,15,15,15,12.6,0.4161118301793658,3,12,12,12,8.399999999999999,0.0,11,19,20,20,16.1,0.48740804923980663,2,5,5,5,3.8,0.35525100110257085,4,48,49,50,30.8
4718605004,0.21509050778712163,32,81,81,81,61.4,0.28936810927962847,10,23,24,25,18.200000000000003,0.21509050778712163,9,22,22,22,16.8,0.5697781064880272,2,13,14,14,8.9,0.21509050778712163,9,15,15,15,12.6,0.28936810927962847,3,12,12,12,8.399999999999999,0.21509050778712163,11,19,20,20,16.1,0.6184540793690819,2,5,5,5,3.8,0.28936810927962847,4,48,49,50,30.8
4718605006,0.24728808326739238,32,81,81,81,61.4,0.4509115826748813,10,23,24,25,18.200000000000003,0.24728808326739238,9,22,22,22,16.8,0.4805333152872587,2,13,14,14,8.9,0.24728808326739238,9,15,15,15,12.6,0.5849651386576032,3,12,12,12,8.399999999999999,0.24728808326739238,11,19,20,20,16.1,0.4509115826748813,2,5,5,5,3.8,0.4805333152872587,4,48,49,50,30.8
4718605007,0.37095101398945013,32,81,81,81,61.4,0.37095101398945013,10,23,24,25,18.200000000000003,0.37095101398945013,9,22,22,22,16.8,0.5179615380234222,2,13,14,14,8.9,0.37095101398945013,9,15,15,15,12.6,0.6858474700334598,3,12,12,12,8.399999999999999,0.37095101398945013,11,19,20,20,16.1,0.37095101398945013,2,5,5,5,3.8,0.5179615380234222,4,48,49,50,30.8
4718606001,0.251623562533922,26,81,81,81,59.0,0.251623562533922,3,23,24,25,15.4,0.251623562533922,6,22,22,22,15.6,0.8800377434104067,2,13,14,14,8.9,0.251623562533922,6,15,15,15,11.399999999999999,0.251623562533922,3,12,12,12,8.399999999999999,0.251623562533922,7,19,20,20,14.5,0.6057649432998913,1,5,5,5,3.4,0.251623562533922,4,48,49,50,30.8
4718606002,0.3551974123754896,22,81,81,81,57.4,0.3551974123754896,1,23,24,25,14.6,0.3551974123754896,5,22,22,22,15.2,1.0224299206242797,0,13,14,14,8.1,0.3551974123754896,4,15,15,15,10.6,0.3551974123754896,3,12,12,12,8.399999999999999,0.3551974123754896,5,19,20,20,13.700000000000001,0.6516486029848315,1,5,5,5,3.4,0.3551974123754896,2,48,49,50,30.0
4718606003,0.38057843048376927,22,81,81,81,57.4,0.38057843048376927,1,23,24,25,14.6,0.38057843048376927,5,22,22,22,15.2,1.0785752674289766,0,13,14,14,8.1,0.38057843048376927,4,15,15,15,10.6,0.38057843048376927,3,12,12,12,8.399999999999999,0.38057843048376927,5,19,20,20,13.700000000000001,0.7568820011407917,1,5,5,5,3.4,0.38057843048376927,2,48,49,50,30.0
4718606005,0.6654967621796004,22,81,81,81,57.4,0.6896014485618652,1,23,24,25,14.6,0.6654967621796004,5,22,22,22,15.2,1.3341474220486995,0,13,14,14,8.1,0.6654967621796004,4,15,15,15,10.6,0.6654967621796004,3,12,12,12,8.399999999999999,0.6654967621796004,5,19,20,20,13.700000000000001,0.6654967621796004,1,5,5,5,3.4,0.6654967621796004,2,48,49,50,30.0
4718606006,0.39800141757528723,26,81,81,81,59.0,0.39800141757528723,3,23,24,25,15.4,0.39800141757528723,6,22,22,22,15.6,0.9345793295588611,2,13,14,14,8.9,0.39800141757528723,6,15,15,15,11.399999999999999,0.39800141757528723,3,12,12,12,8.399999999999999,0.39800141757528723,7,19,20,20,14.5,0.4464080435651614,1,5,5,5,3.4,0.39800141757528723,4,48,49,50,30.8
4718606007,0.41509494011081216,22,81,81,81,57.4,0.5357204637256011,1,23,24,25,14.6,0.41509494011081216,5,22,22,22,15.2,1.0853898940753994,0,13,14,14,8.1,0.41509494011081216,4,15,15,15,10.6,0.41509494011081216,3,12,12,12,8.399999999999999,0.41509494011081216,5,19,20,20,13.700000000000001,0.41509494011081216,1,5,5,5,3.4,0.41509494011081216,2,48,49,50,30.0
4718606009,0.4266324938458338,22,81,81,81,57.4,0.6927699173129102,1,23,24,25,14.6,0.4266324938458338,5,22,22,22,15.2,1.2416724537761077,0,13,14,14,8.1,0.4266324938458338,4,15,15,15,10.6,0.4266324938458338,3,12,12,12,8.399999999999999,0.4266324938458338,5,19,20,20,13.700000000000001,0.4266324938458338,1,5,5,5,3.4,0.4266324938458338,2,48,49,50,30.0
4718606010,0.5483369120904911,22,81,81,81,57.4,0.5483369120904911,1,23,24,25,14.6,0.5483369120904911,5,22,22,22,15.2,1.169327195807745,0,13,14,14,8.1,0.5483369120904911,4,15,15,15,10.6,0.5483369120904911,3,12,12,12,8.399999999999999,0.5483369120904911,5,19,20,20,13.700000000000001,0.555719504763567,1,5,5,5,3.4,0.5483369120904911,2,48,49,50,30.0
4718606012,0.5967419080457853,13,81,81,81,53.8,0.8397604208445463,1,23,24,25,14.6,0.5967419080457853,3,22,22,22,14.4,1.4324750677698757,0,13,14,14,8.1,0.5967419080457853,3,15,15,15,10.2,0.5967419080457853,3,12,12,12,8.399999999999999,0.5967419080457853,4,19,20,20,13.3,0.5967419080457853,1,5,5,5,3.4,0.5967419080457853,2,48,49,50,30.0
4718606013,0.9479472596351798,5,81,81,81,50.6,0.9479472596351798,1,23,24,25,14.6,0.9479472596351798,1,22,22,22,13.6,1.639835390169963,0,13,14,14,8.1,0.9479472596351798,2,15,15,15,9.8,0.9479472596351798,1,12,12,12,7.6,0.9479472596351798,2,19,20,20,12.5,1.014426024312219,0,5,5,5,3.0,0.9479472596351798,1,48,49,50,29.6
4718606014,0.9382738542457166,8,81,81,81,51.8,1.1699923602886697,0,23,24,25,14.2,0.9382738542457166,2,22,22,22,14.0,1.7998234585365238,0,13,14,14,8.1,0.9382738542457166,1,15,15,15,9.4,0.9382738542457166,2,12,12,12,8.0,0.9382738542457166,2,19,20,20,12.5,0.9382738542457166,1,5,5,5,3.4,0.9382738542457166,1,48,49,50,29.6
4718606015,0.29898576588251813,22,81,81,81,57.4,0.8101422224315162,1,23,24,25,14.6,0.29898576588251813,5,22,22,22,15.2,1.2742076539357383,0,13,14,14,8.1,0.29898576588251813,4,15,15,15,10.6,0.29898576588251813,3,12,12,12,8.399999999999999,0.29898576588251813,5,19,20,20,13.700000000000001,0.29898576588251813,1,5,5,5,3.4,0.29898576588251813,2,48,49,50,30.0
4718606016,0.36564980332559316,13,81,81,81,53.8,0.9998600075456484,1,23,24,25,14.6,0.36564980332559316,3,22,22,22,14.4,1.427649823105249,0,13,14,14,8.1,0.36564980332559316,3,15,15,15,10.2,0.36564980332559316,3,12,12,12,8.399999999999999,0.36564980332559316,4,19,20,20,13.3,0.36564980332559316,1,5,5,5,3.4,0.36564980332559316,2,48,49,50,30.0
4718606017,0.255645619228294,22,81,81,81,57.4,0.625167103476119,1,23,24,25,14.6,0.255645619228294,5,22,22,22,15.2,1.077304991799547,0,13,14,14,8.1,0.255645619228294,4,15,15,15,10.6,0.255645619228294,3,12,12,12,8.399999999999999,0.255645619228294,5,19,20,20,13.700000000000001,0.255645619228294,1,5,5,5,3.4,0.255645619228294,2,48,49,50,30.0
4718606018,0.16979728061033494,22,81,81,81,57.4,0.7837437464896588,1,23,24,25,14.6,0.16979728061033494,5,22,22,22,15.2,1.1826765251890015,0,13,14,14,8.1,0.16979728061033494,4,15,15,15,10.6,0.16979728061033494,3,12,12,12,8.399999999999999,0.16979728061033494,5,19,20,20,13.700000000000001,0.16979728061033494,1,5,5,5,3.4,0.16979728061033494,2,48,49,50,30.0
4718606019,0.2492997123393422,13,81,81,81,53.8,0.9679342899621523,1,23,24,25,14.6,0.2492997123393422,3,22,22,22,14.4,1.335539096558882,0,13,14,14,8.1,0.2492997123393422,3,15,15,15,10.2,0.2492997123393422,3,12,12,12,8.399999999999999,0.2492997123393422,4,19,20,20,13.3,0.2492997123393422,1,5,5,5,3.4,0.2492997123393422,2,48,49,50,30.0
4718606020,0.9985905407706182,8,78,81,81,50.9,1.4905245073724114,0,20,24,25,13.299999999999999,0.9985905407706182,2,21,22,22,13.700000000000001,2.0282537098737543,0,13,14,14,8.1,0.9985905407706182,1,14,15,15,9.100000000000001,0.9985905407706182,2,11,12,12,7.699999999999999,0.9985905407706182,2,19,20,20,12.5,0.9985905407706182,1,5,5,5,3.4,0.9985905407706182,1,48,49,50,29.6
4718606021,0.2383871543061008,26,81,81,81,59.0,0.2383871543061008,3,23,24,25,15.4,0.2383871543061008,6,22,22,22,15.6,0.9341395721497263,2,13,14,14,8.9,0.2383871543061008,6,15,15,15,11.399999999999999,0.2383871543061008,3,12,12,12,8.399999999999999,0.2383871543061008,7,19,20,20,14.5,0.7303001642107486,1,5,5,5,3.4,0.2383871543061008,4,48,49,50,30.8
