Municipios;Distritos;Secciones;Sexo;Distribución de la renta por unidad de consumo;Periodo;Total
42022 Almenar de Soria;4202201 Almenar de Soria distrito 01;4202201001 Almenar de Soria sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
42022 Almenar de Soria;4202201 Almenar de Soria distrito 01;4202201001 Almenar de Soria sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
42022 Almenar de Soria;4202201 Almenar de Soria distrito 01;4202201001 Almenar de Soria sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
42022 Almenar de Soria;4202201 Almenar de Soria distrito 01;4202201001 Almenar de Soria sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
42022 Almenar de Soria;4202201 Almenar de Soria distrito 01;4202201001 Almenar de Soria sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
42022 Almenar de Soria;4202201 Almenar de Soria distrito 01;4202201001 Almenar de Soria sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
42022 Almenar de Soria;4202201 Almenar de Soria distrito 01;4202201001 Almenar de Soria sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
42022 Almenar de Soria;4202201 Almenar de Soria distrito 01;4202201001 Almenar de Soria sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
42022 Almenar de Soria;4202201 Almenar de Soria distrito 01;4202201001 Almenar de Soria sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
42022 Almenar de Soria;4202201 Almenar de Soria distrito 01;4202201001 Almenar de Soria sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
42022 Almenar de Soria;4202201 Almenar de Soria distrito 01;4202201001 Almenar de Soria sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
42023 Alpanseque;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
42023 Alpanseque;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
42023 Alpanseque;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
42023 Alpanseque;4202301 Alpanseque distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
42023 Alpanseque;4202301 Alpanseque distrito 01;4202301001 Alpanseque sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
