CP,lat,lon,CUSEC
40421,40.8418,-4.1772,4090101001
40422,40.8202,-4.2099,4015201001
40423,40.81046666666666,-4.2717,4022301001
40424,40.7774,-4.215,4007604001
40430,41.1279,-4.351,4003001001
40440,41.07,-4.4071,4018501001
40441,41.1215,-4.3641,4012801001
40442,41.258,-4.4174,4017601001
40443,41.3003,-4.4079,4017601001
40444,41.0967,-4.4417,4014801001
40445,41.031,-4.5192,4010601001
40446,40.9955,-4.5967,4012101001
40447,41.0809,-4.4263,4014801001
40449,41.0054,-4.42015,4018501001
40450,41.1559,-4.4875,4013801001
40460,41.16685,-4.58905,4018901001
40461,41.1142,-4.5509,4013801002
40462,41.0687,-4.54115,4001501001
40463,41.0664,-4.5998,4005801001
40464,41.0467,-4.6279,4005801001
40465,41.1121,-4.6445,4017801001
40466,41.08025,-4.66955,4012001001
40467,41.1337,-4.6503,4020101001
40468,41.1403,-4.6641,4012901001
40469,41.1162,-4.6959,4006901001
40470,41.1963,-4.4375,4014501001
40480,41.215,-4.5226,4005701002
40490,40.99635,-4.21185,4010101001
40491,41.0391,-4.2368,4002201001
40492,41.038,-4.2958,4001801001
40493,41.072,-4.2391,4023101001
40494,41.0828,-4.33525,4018501001
40495,41.1153,-4.3793,4006801001
40496,41.2215,-4.5931999999999995,4008201001
40500,41.2758,-3.4803,4017001001
40510,41.298700000000004,-3.359783333333333,4017001001
40512,41.323025,-3.301875,4017001001
40513,41.35615,-3.4194500000000003,4017101001
40514,41.373425,-3.374525,4002401001
40515,41.2783,-3.4779,4017001001
40516,41.3682,-3.4995,4007901001
40517,41.3517,-3.5534999999999997,4019601001
40518,41.36585,-3.4924666666666666,4007901001
40520,41.419,-3.3754,4002401001
40529,41.432775,-3.482975,4000501001
40530,41.31706666666667,-3.6748333333333334,4001601001
40531,41.367,-3.6845,4001601001
40532,41.39763333333333,-3.7368,4014401001
40533,41.5127,-3.7779,4001401001
40540,41.432975,-3.682625,4016101001
40541,41.51,-3.7045,4009901001
40542,41.5025,-3.6356,4013201001
40550,41.4119,-3.5883000000000003,4002901001
40551,41.43105,-3.55605,4003901001
40552,41.4581,-3.5605,4003901001
40553,41.4691,-3.5564,4003901001
40554,41.4864,-3.52215,4011501001
40555,41.462,-3.4672,4000801001
40556,41.4447,-3.4128,4010901001
40560,41.330749999999995,-3.6142000000000003,4003201001
40567,41.3901,-3.5899,4015401001
40568,41.3562,-3.614,4003201001
40569,41.3731,-3.6125,4009701001
40590,41.182916666666664,-3.60875,4019101001
40591,41.2203,-3.6037999999999997,4005301001
40592,41.2389,-3.5585,4005401001
40593,41.281,-3.6014,4004601001
40594,41.4142,-3.4049,4002401001
42001,41.767,-2.4727,4217302009
42002,41.7644,-2.4645,4217301001
42003,41.7606,-2.4693,4217302004
42004,41.7652,-2.4724,4217302003
42005,41.7681,-2.4754,4217302009
42070,41.764,-2.4688,4217302002
42071,41.764,-2.4688,4217302002
42080,41.764,-2.4688,4217302002
42100,41.8559,-1.9224,4200401001
42107,41.76955,-1.8759500000000002,4203401001
42108,41.875825,-1.9523,4205701001
42110,41.779,-1.9839,4213401001
42112,41.76982727272727,-2.176609090909091,4210001001
42113,41.886962499999996,-2.0649625,4209301001
42120,41.6235,-2.2249,4209601001
42126,41.51998888888889,-2.053366666666667,4202101001
42127,41.556625,-2.2073,4209601001
42128,41.584157142857144,-2.2977,4218301001
42130,41.70452857142857,-2.225742857142857,4204401001
42132,41.654075,-2.1912125000000002,4209601001
42134,41.72266923076923,-2.3475615384615383,4215401001
42138,41.63146,-2.0728999999999997,4214001001
42140,41.8303,-3.0688,4216401001
42141,41.73825,-3.15778,4208501001
42142,41.798140000000004,-3.2261,4208001001
42145,41.81264,-2.66176,4206101001
42146,41.8018,-2.8173,4204501001
42147,41.7745,-3.0212,4209801001
42148,41.7671875,-2.975025,4219001001
42149,41.8385,-3.0049,4212901001
42150,41.9104,-2.7637,4221501001
42153,41.875375,-2.5793375,4216001001
42154,41.9087,-2.6462,4216001001
42156,41.93855,-3.095975,4211701001
42157,41.9357,-2.8842,4206901001
42158,41.9545,-2.9309,4207801001
42159,41.8858,-2.6158,4216001001
42161,41.946875,-2.40015,4201901001
42162,41.85473636363636,-2.4196272727272725,4208701001
42164,41.899,-2.4831,4201901001
42165,41.93006666666667,-2.56405,4217401001
42166,41.9241,-2.583,4217401001
42167,41.90821666666667,-2.43155,4201901001
42169,41.97818,-2.49158,4201901001
42172,41.98082222222222,-2.3303777777777777,4213501001
42173,42.04338666666667,-2.4003333333333337,4220901001
42174,42.018544444444444,-2.2807,4201401001
42175,41.9734,-2.2025,4216501001
42180,41.858538461538465,-2.312153846153846,4201701001
42181,41.9119,-2.1954875,4209201001
42189,41.83512857142857,-2.2933999999999997,4212801001
42190,41.79351818181818,-2.5532090909090908,4209501001
42191,41.62388888888889,-2.402722222222222,4207101001
42192,41.73272,-2.68874,4220501001
42193,41.670786666666665,-2.85968,4204301003
42200,41.4865,-2.5309,4202001002
42210,41.465225000000004,-2.671625,4203001001
42211,41.50176666666667,-2.6250833333333334,4211101001
42212,41.429899999999996,-2.5688400000000002,4202001003
42213,41.271814285714285,-2.598171428571429,4202301001
42214,41.344699999999996,-2.6213333333333333,4221201001
42216,41.39516666666667,-2.4922666666666666,4200301001
42218,41.540772727272724,-2.4113272727272728,4218301001
42220,41.4337,-2.20985,4208801001
42222,41.366600000000005,-2.31935,4201801001
42223,41.46445,-2.4064125,4207901001
42225,41.44354,-2.32264,4210801001
42230,41.15173,-2.4902699999999998,4211301001
42240,41.13666,-2.372,4202501002
42248,41.21443333333333,-2.4379,4211301001
42250,41.2159,-2.2747,4202501001
42257,41.187025,-2.3407999999999998,4202501002
42258,41.2908,-2.3240333333333334,4201801001
42259,41.17328,-2.22636,4202501001
42260,41.2667,-2.1667,4216701001
42269,41.236450000000005,-2.13105,4211901001
42290,41.689175,-2.5618,4207101001
42291,41.63991818181818,-2.6757999999999997,4214401001
42294,41.583133333333336,-2.7527222222222223,4209001001
42300,41.5862,-3.0652,4204301001
42310,41.5393,-3.1005,4204301003
42311,41.45415,-3.0810166666666667,4204301003
42313,41.527342857142855,-3.0040857142857145,4214501001
42315,41.35398,-3.028826666666667,4215501001
42317,41.716300000000004,-3.019225,4219401001
42318,41.645514285714285,-3.0503,4219401001
42320,41.610425,-3.3229249999999997,4216201003
42328,41.540875,-3.41035,4211601001
42329,41.665800000000004,-3.34065,4210301001
42330,41.5744,-3.2042,4216201001
42340,41.4643,-3.2165,4216201002
42341,41.37756,-3.19164,4212001001
42342,41.455685714285714,-3.3067142857142855,4212001001
42344,41.34471666666667,-3.1712166666666666,4212001001
42345,41.516287500000004,-3.2045875,4216201002
42350,41.6525,-3.1285,4204301003
42351,41.672,-3.2375625,4216201003
42360,41.4656,-2.8615,4203501001
42365,41.528333333333336,-2.8291000000000004,4203501001
42366,41.516733333333335,-2.8921000000000006,4203501001
42367,41.41285,-2.7763999999999998,4204801001
42368,41.360733333333336,-2.8672,4215301001
42391,41.55855,-3.14085,4204301003
47001,41.6505,-4.7287,4718601001
47002,41.6509,-4.7226,4718605002
47003,41.6556,-4.7259,4718609004
47004,41.6462,-4.7222,4718603003
47005,41.6512,-4.7142,4718606018
47006,41.6398,-4.7388,4718611014
47007,41.6373,-4.7351,4718611004
47008,41.6182,-4.7505,4718611034
47009,41.6622,-4.7408,4718610006
47010,41.6653,-4.7163,4718608032
47011,41.6607,-4.7079,4718607014
47012,41.635,-4.7064,4718606031
47013,41.6336,-4.7214,4718604021
47014,41.64,-4.7542,4718610024
47015,41.6468,-4.7475,4718610056
47016,41.6363,-4.7685,4718610051
47017,41.6425,-4.695,4718606036
47018,41.6552,-4.7237,4718609004
47070,41.6552,-4.7237,4718609004
47071,41.6552,-4.7237,4718609004
47080,41.6552,-4.7237,4718609004
47100,41.5032,-5.0005,4716501001
47110,41.5783,-5.2408,4703601001
47111,41.5497,-5.1381,4721001001
47112,41.5562,-5.2047,4711301001
47113,41.5683,-5.12495,4721301001
47114,41.530633333333334,-5.0199,4708301001
47115,41.572100000000006,-5.04425,4701701001
47116,41.4439,-5.1252,4712101001
47120,41.6325,-5.1768,4709701001
47129,41.669079999999994,-5.0883400000000005,4716801001
47130,41.591,-4.8279,4716101001
47131,41.58356,-4.90518,4719101001
47132,41.53123333333333,-4.910733333333334,4716502002
47133,41.590199999999996,-5.12345,4718801001
47134,41.62975,-5.068625,4715101001
47140,41.5815,-4.7233,4707601015
47150,41.5293,-4.7524,4719301001
47151,41.5423,-4.7001,4702301001
47152,41.5541,-4.7922,4718612003
47153,41.6205,-4.7373666666666665,4718611042
47155,41.6946,-4.6903,4715501001
47160,41.47143333333333,-4.5996,4712202001
47161,41.5641,-4.654,4717501003
47162,41.5126,-4.6395,4700701001
47164,41.4473,-4.4895,4714501001
47165,41.4734,-4.5046,4703201001
47166,41.4473,-4.3826,4719401001
47169,41.5327,-4.6167,4712201001
47170,41.6542,-4.6283,4713301001
47171,41.6818,-4.5887,4704401001
47172,41.6852,-4.5464,4722401001
47173,41.6881,-4.5225,4710501001
47174,41.7029,-4.4831,4722101001
47175,41.7284,-4.4282,4711701001
47176,41.7502,-4.3806,4706101001
47177,41.7486,-4.3015,4700901001
47180,41.734,-4.3239,4720601001
47181,41.7403,-4.2687,4720001001
47182,41.7561,-4.2215,4704701001
47183,41.7682,-4.2,4716901001
47184,41.7673,-4.1849,4706201001
47185,41.7546,-4.125,4703401001
47186,41.7565,-4.1036,4706001001
47190,41.6752,-4.9174,4723001001
47191,41.6409,-4.8566,4705101001
47192,41.6485,-4.9596,4704101001
47193,41.6407,-4.7994,4723101002
47194,41.72495,-4.763199999999999,4706601001
47195,41.613150000000005,-4.7818000000000005,4718611039
47196,41.4712,-4.6464,4711101001
47197,41.6262,-4.7636,4718610030
47200,41.7997,-4.5306,4718401001
47209,41.7534,-4.5672,4714401001
47210,41.1817,-4.8031,4701101001
47219,41.14,-4.828749999999999,4714101001
47220,41.3712,-4.844,4712401001
47230,41.4145,-4.7899,4708201001
47231,41.4576,-4.8619,4715901001
47232,41.4111,-4.8293,4719201001
47237,41.3866,-4.7763,4708201001
47238,41.3706,-4.6726,4700501001
47239,41.527249999999995,-4.86145,4721801001
47240,41.4797,-4.772,4718201001
47250,41.4299,-4.6651,4709001002
47260,41.7616,-4.6236,4705501001
47270,41.7573,-4.6988,4705001002
47280,41.8099,-4.6935,4705501001
47281,41.7616,-4.6236,4705501001
47282,41.8305,-4.6518,4717401001
47283,41.8545,-4.6593,4713001001
47290,41.8336,-4.6146,4705701001
47300,41.5975,-4.1202,4711401001
47310,41.4922,-4.1954,4703001001
47311,41.5304,-4.1303,4706301001
47312,41.4814,-4.2794,4701201001
47313,41.520920000000004,-4.25392,4705401001
47314,41.58956666666666,-4.183333333333334,4708001001
47315,41.6417,-4.1559,4711601001
47316,41.671275,-4.123525,4705901001
47317,41.656075,-4.05825,4714301001
47318,41.57553333333333,-4.045566666666667,4711401002
47319,41.5348,-4.075200000000001,4717001001
47320,41.5466,-4.51915,4717502001
47328,41.5367,-4.5329,4711001001
47329,41.665933333333335,-4.451966666666666,4703901001
47330,41.5827,-4.4879,4717301001
47331,41.5698,-4.4494,4715401001
47340,41.6085,-4.434,4715701001
47350,41.6249,-4.3629,4712901001
47359,41.63705,-4.30745,4710301001
47360,41.6197,-4.2177,4712701001
47400,41.3124,-4.9141,4708503003
47410,41.2873,-4.6863,4710401001
47418,41.262033333333335,-4.637933333333333,4700201001
47419,41.208800000000004,-4.6696333333333335,4700801001
47420,41.3612,-4.5335,4707501001
47430,41.3414,-4.5822,4711201001
47440,41.40665,-4.555400000000001,4705301001
47450,41.3183,-4.8394,4712301001
47451,41.3374,-4.7672,4710402002
47452,41.2615,-4.7707,4723201001
47453,41.2287,-4.7856,4713201001
47454,41.2865,-4.7909,4723201001
47460,41.2577,-5.0148,4703101001
47461,41.2579,-5.0149,4703101001
47462,41.2043,-5.0229,4702001001
47463,41.2303,-4.9724,4718901001
47464,41.2676,-5.0568,4710201001
47465,41.3069,-5.0263,4722801001
47470,41.2136,-5.1094,4703501001
47480,41.1975,-5.1441,4706501001
47490,41.4122,-4.9593,4713901001
47491,41.4128,-4.9056,4715801001
47492,41.40275,-4.9482,4708503004
47493,41.2345,-4.8475,4715601001
47494,41.1818,-4.931425,4707801001
47500,41.3304,-5.081,4710101002
47509,41.3721,-5.0124,4713901001
47510,41.3076,-5.2159,4700401001
47511,41.3522,-5.1849,4716001001
47512,41.2928,-5.2081,4700401001
47513,41.2189,-5.2238,4716701001
47520,41.3889,-5.264,4704501001
47529,41.4331,-5.3019,4720401001
47530,41.4813,-5.2845,4715001001
47600,42.0999,-5.0344,4721401001
47606,42.06415,-4.976050000000001,4707001001
47607,42.10365,-5.0387,4719901001
47608,42.142325,-5.116275,4702601001
47609,42.21236666666667,-5.06065,4718701001
47610,41.6597,-4.7842,4723101001
47620,41.6979,-4.8373,4721701002
47630,41.7803,-4.944,4709901001
47639,41.8636,-4.8606,4721201001
47640,41.7116,-4.9833,4711501001
47641,41.7536,-5.069,4704301001
47650,42.0593,-5.0554,4705801001
47664,42.0542,-5.1236,4704801001
47670,42.08835,-5.27205,4701501001
47671,42.0991,-5.2822,4717701001
47672,42.0415,-5.3126,4718301001
47673,42.0096,-5.47275,4919201001
47674,41.9514,-5.2835,4701301001
47675,42.0108,-5.26035,4702401001
47676,42.0589,-5.2357,4722901001
47680,42.1651,-5.2683,4708401001
47686,42.2681,-5.0971,4708901001
47687,42.2434,-5.1422,4708801001
47688,42.2302,-5.181,4709101001
47689,42.1729,-5.2171,4714001001
47690,41.8351,-5.0367,4718501001
47691,41.9861,-5.0721,4709401001
47692,42.0328,-5.1501,4704801001
47800,41.8833,-5.0441,4708602001
47810,41.8929,-5.2186,4720501001
47811,41.8769,-5.1956,4709601001
47812,41.9297,-5.1453,4710901001
47813,41.93715,-5.0547,4722201001
47814,41.96535,-5.1942,4721501001
47815,41.99405,-5.00975,4719601001
47816,41.8819,-4.957999999999999,4718101001
47820,41.8218,-5.1155,4719701001
47830,41.8149,-5.1589,4716401001
47831,41.8214,-5.2589,4712501001
47832,41.8491,-5.2702,4702901001
47840,41.7803,-5.1924,4720701001
47850,41.7592,-5.2479,4722001001
47851,41.7356,-5.3259,4714801001
47860,41.7239,-5.255,4722301001
47862,41.7272,-5.2032,4717801001
47870,41.6523,-5.2663,4716301001
47880,41.6211,-5.2927,4701601001
47881,41.6532,-5.2839,4716301001
47882,41.6725,-5.3047,4704201001
47883,41.6919,-5.2765,4722701001
49001,41.5063,-5.7446,4927501003
49002,41.5063,-5.7446,4927501003
49003,41.5063,-5.7446,4927501003
49004,41.5063,-5.7446,4927501003
49005,41.5063,-5.7446,4927501003
49006,41.5063,-5.7446,4927501003
49007,41.5063,-5.7446,4927501003
49008,41.5063,-5.7446,4927501003
49009,41.5063,-5.7446,4927501003
49010,41.5063,-5.7446,4927501003
49011,41.5063,-5.7446,4927501003
49012,41.5063,-5.7446,4927501003
49013,41.5063,-5.7446,4927501003
49014,41.5063,-5.7446,4927501003
49015,41.5063,-5.7446,4927501003
49016,41.5063,-5.7446,4927501003
49017,41.5063,-5.7446,4927501003
49018,41.5063,-5.7446,4927501003
49019,41.5063,-5.7446,4927501003
49020,41.5063,-5.7446,4927501003
49021,41.5063,-5.7446,4927501003
49022,41.5063,-5.7446,4927501003
49023,41.5063,-5.7446,4927501003
49024,41.5063,-5.7446,4927501003
49025,41.5063,-5.7446,4927501003
49026,41.5063,-5.7446,4927501003
49027,41.49555,-5.77835,4927501003
49028,41.5063,-5.7446,4927501003
49029,41.5063,-5.7446,4927501003
49030,41.5063,-5.7446,4927501003
49031,41.5063,-5.7446,4927501003
49032,41.5063,-5.7446,4927501003
49070,41.5063,-5.7446,4927501003
49071,41.5063,-5.7446,4927501003
49080,41.5063,-5.7446,4927501003
49100,41.9849,-5.4066,4926001001
49110,41.9705,-5.3143,4904301001
49120,41.5827,-5.6605,4911901001
49121,41.5547,-5.7079,4912201001
49122,41.617,-5.6717,4922201001
49123,41.627,-5.6348,4902201001
49124,41.6746,-5.5995,4901601001
49125,41.6838,-5.653,4904701001
49126,41.7266,-5.649,4924601001
49127,41.7001,-5.5419,4916001001
49128,41.7695,-5.502,4903501001
49129,41.8168,-5.468450000000001,4926601001
49130,41.7509,-5.7105,4910801001
49131,41.8987,-5.3596,4925201001
49132,41.925,-5.3404,4926301001
49133,41.9706,-5.4632,4923201001
49134,41.9457,-5.4752,4924801001
49135,41.89533333333333,-5.5788,4917501001
49136,41.8345,-5.6107,4924201001
49137,41.7952,-5.639,4926801001
49140,41.8246,-5.9642,4921401001
49141,41.8347,-5.8888,4906301001
49142,41.7155,-5.6935,4914101001
49143,41.6809,-5.7289,4915501001
49144,41.7063,-5.756,4918601001
49145,41.717,-5.868,4915301001
49146,41.7427,-5.9201,4913801001
49147,41.71995,-5.970750000000001,4913801001
49148,41.796,-5.869699999999999,4913301001
49149,41.6472,-5.804,4912301001
49150,41.4639,-5.6563,4912501001
49151,41.4379,-5.669900000000001,4909001001
49152,41.4323,-5.5671,4921001001
49153,41.3896,-5.536,4923401001
49154,41.334,-5.4671,4914601001
49155,41.3444,-5.41,4902401001
49156,41.2899,-5.4422,4909301001
49157,41.46995,-5.6129999999999995,4910301001
49158,41.4941,-5.5891,4924501001
49159,41.4922,-5.6836,4926101001
49160,41.6535,-5.9971,4903601001
49161,41.68215,-5.92525,4920201001
49162,41.5997,-5.8671,4900901001
49163,41.635,-5.9467,4911101001
49164,41.59985,-6.04485,4923701001
49165,41.569266666666664,-5.992633333333333,4923701001
49166,41.530499999999996,-6.0702,4924701001
49167,41.521,-5.9703,4913501001
49168,41.6196,-6.0876,4907101001
49170,41.4362,-5.7967,4915101001
49171,41.3233,-5.8896,4914901001
49172,41.404,-5.836,4915201001
49173,41.3824,-5.8582,4915201001
49174,41.36325,-5.910349999999999,4907701001
49176,41.323,-5.8853,4914901001
49177,41.23512857142857,-5.966785714285714,4914901001
49178,41.28965,-5.84445,4914901001
49180,41.4751,-5.9165,4900701001
49181,41.5499,-5.913,4927504004
49182,41.5822,-5.9009,4919401001
49183,41.5923,-5.9215,4919401001
49190,41.4474,-5.7307,4912701001
49191,41.408950000000004,-5.6905,4914801001
49192,41.5509,-5.773366666666667,4909501001
49200,41.3665,-6.1122,4902301001
49210,41.2665,-6.0735,4900801001
49211,41.2675,-6.162725,4918301001
49212,41.3878,-6.1978,4913601001
49213,41.40186666666667,-6.285033333333334,4906401001
49214,41.42525,-6.246125,4906401001
49215,41.428133333333335,-6.152299999999999,4910101001
49216,41.33796666666667,-6.014633333333333,4902301001
49220,41.3174,-6.3958,4906501001
49230,41.32795,-6.2989,4926401001
49231,41.3712,-6.3797,4926401001
49232,41.3636,-6.3302,4926401001
49240,41.3354,-6.1707,4926401001
49250,41.5412,-6.15815,4924001001
49251,41.4532,-6.19225,4908801001
49252,41.487,-6.1834,4922101001
49253,41.49,-6.1367,4913101001
49254,41.459199999999996,-6.08075,4912401001
49255,41.4071,-6.0588999999999995,4902301001
49260,41.3928,-6.0101,4902301001
49270,41.3914,-5.9465,4915201001
49271,41.3701,-5.9431,4915201001
49272,41.4021,-5.9482,4915201001
49280,41.4165,-5.8781,4915201001
49281,41.4532,-5.8668,4915201001
49290,41.3909,-6.1468,4902301001
49300,42.054,-6.6335,4916601001
49310,42.0228,-6.3303,4912101001
49317,42.0497,-6.384925,4911201001
49318,42.0216,-6.3079,4915001001
49319,42.083,-6.3412500000000005,4911201001
49320,42.05575,-6.584,4914301001
49321,42.08201666666667,-6.58105,4917901001
49322,42.068175,-6.5327,4914301001
49323,42.137033333333335,-6.5641,4918101001
49324,42.100625,-6.492675,4918101001
49325,42.04101666666667,-6.451883333333334,4901701001
49326,42.0156,-6.2298,4917701001
49327,42.09773333333333,-6.1651,4912001001
49329,41.9853,-6.0762,4923101001
49330,41.995733333333334,-6.165933333333332,4917701001
49331,41.98676666666666,-6.103000000000001,4903201001
49332,41.9947,-6.0266,4903301001
49333,41.933733333333336,-5.9553666666666665,4920401001
49334,41.9047,-6.0154,4906601001
49335,41.89765,-6.1368,4906701001
49336,41.9387,-6.1502,4913901001
49337,41.95815,-6.2153,4906701001
49340,42.1486,-6.2959,4909701001
49341,42.14405,-6.3729,4906201001
49342,42.123466666666666,-6.414166666666667,4906201001
49343,42.1419,-6.2327,4909701001
49344,42.1257,-6.3581,4913401001
49345,42.1033,-6.4054,4906201001
49346,42.1011,-6.412,4906201001
49347,42.0912,-6.418,4906201001
49348,42.0735,-6.461,4901701001
49349,42.0757,-6.4739,4918101001
49350,42.1316,-6.6332,4918901001
49352,42.1316,-6.6332,4918901001
49357,42.1053,-6.6207,4918901001
49358,42.14074,-6.6225,4918901001
49359,42.13395,-6.659375,4922401001
49360,42.099,-6.657900000000001,4908501001
49361,42.1268,-6.6956999999999995,4908501001
49362,42.1129,-6.6768,4908501001
49390,42.0779,-6.616099999999999,4917901001
49391,41.9428,-6.6187,4914501001
49392,41.99862,-6.68826,4914501001
49393,42.018550000000005,-6.5946,4916601001
49394,42.04258,-6.72454,4905001001
49395,42.08988,-6.70132,4905001001
49396,42.070166666666665,-6.682383333333333,4905001001
49400,41.2304,-5.4972,4908102001
49410,41.2514,-5.3832,4908001001
49419,41.2304,-5.3255,4904001001
49420,41.2824,-5.353,4922601001
49430,41.2062,-5.4641,4924101001
49440,41.1665,-5.3683,4903401001
49450,41.14855,-5.3163,4923001001
49500,41.6994,-6.3465,4900301001
49510,41.6349,-6.1408,4907101001
49511,41.6206,-6.2117,4907101001
49512,41.71265,-6.228525,4917201001
49513,41.6646,-6.17775,4918401001
49514,41.651675,-6.23825,4915701001
49515,41.74576666666667,-6.434733333333334,4917301001
49516,41.72366666666667,-6.508166666666667,4922301001
49517,41.72403333333333,-6.465766666666667,4917301001
49518,41.68536666666667,-6.457933333333333,4917301001
49519,41.74326,-6.28444,4917201001
49520,41.87893333333333,-6.445899999999999,4906901001
49521,41.85575,-6.4763,4906901001
49522,41.852533333333334,-6.3403,4910401001
49523,41.7911,-6.364999999999999,4920901001
49524,41.7958,-6.4405,4927301001
49525,41.74665,-6.3693,4920901001
49530,41.5479,-5.6225,4905301001
49539,41.592099999999995,-5.576933333333333,4900601001
49540,41.749500000000005,-6.0065,4906801001
49541,41.67375,-6.08995,4909801001
49542,41.7071,-6.12545,4923301001
49543,41.667100000000005,-6.053699999999999,4909801001
49550,41.78715,-6.0746,4906801001
49559,41.748775,-6.165375,4908701001
49560,41.9028,-6.3805,4910401001
49561,41.9228,-6.3564,4910401001
49562,41.9421,-6.2865,4926201001
49563,41.9587,-6.3393,4926201001
49570,42.0357,-6.9054,4910001001
49571,42.0015,-6.8988,4909401001
49572,41.97735,-6.904175,4909401001
49573,42.043000000000006,-6.94055,4910001001
49574,42.040033333333334,-6.865100000000001,4910001001
49580,42.0733,-7.00185,4915401001
49582,42.1182,-6.957,4915401001
49583,42.1674,-6.8993,4916201001
49590,41.5794,-5.5003,4911401001
49591,41.821533333333335,-6.1706666666666665,4917601001
49592,41.8185,-6.2452,4920801001
49593,41.93955,-6.50825,4911001001
49594,41.97728333333333,-6.437366666666667,4911001001
49600,42.0025,-5.6783,4902102001
49610,42.0736,-6.0155,4920601001
49618,42.08728333333334,-5.982466666666667,4920601001
49619,42.114875,-6.0557,4901801001
49620,41.9998,-5.7136,4920001001
49621,42.04906666666667,-5.9434000000000005,4920601001
49622,42.040499999999994,-5.8772400000000005,4920601001
49623,42.0168,-5.9353,4909201001
49624,41.99325,-5.8782499999999995,4911701001
49625,41.9856,-5.9226,4920501001
49626,41.979375,-5.998525,4903301001
49627,42.019400000000005,-6.048349999999999,4903301001
49628,42.0433,-6.0724,4919301001
49629,42.0616,-6.0479,4902701001
49630,41.8652,-5.4123,4925001001
49637,41.8172,-5.29,4905501001
49638,41.9132,-5.4138,4916501001
49639,41.86275,-5.422750000000001,4916801001
49640,41.9002,-5.486,4904601001
49650,41.9372,-5.5516,4918801001
49660,41.9814,-5.61905,4904101001
49670,42.0038,-5.5453,4908201001
49680,42.0261,-5.5031,4922901001
49690,42.0458,-5.6347,4918701001
49691,42.07485,-5.60405,4918701001
49692,42.105,-5.6416,4911301001
49693,42.0741,-5.769033333333333,4912801001
49694,42.0356,-5.7469,4910901001
49695,42.0983,-5.858,4924301001
49696,42.106833333333334,-5.8749,4900401001
49697,41.946283333333334,-5.853149999999999,4925601001
49698,41.90616,-5.78356,4902901001
49699,41.950425,-5.694575,4919901001
49700,41.3414,-5.7369,4905401001
49706,41.323750000000004,-5.72215,4905401001
49707,41.3388,-5.6769,4919701001
49708,41.3644,-5.75835,4925801001
49709,41.3333,-5.7833,4903101001
49710,41.2558,-5.7105,4905801001
49714,41.3263,-5.628,4908401001
49715,41.3532,-5.5884,4915801001
49716,41.3116,-5.5876,4901301001
49717,41.3202,-5.6173,4919101001
49718,41.2508,-5.7977,4911501001
49719,41.2671,-5.59895,4925501001
49720,41.4127,-5.7528,4915101001
49721,41.4301,-5.7556,4906101001
49722,41.3985,-5.7828,4915101001
49730,41.5744,-5.7392,4905601001
49731,41.6312,-5.7061,4913201001
49740,41.8103,-5.7389,4909101001
49741,41.7683,-5.7616,4910801001
49742,41.7607,-5.7651,4910801001
49743,41.7338,-5.7806,4918601001
49750,41.8786,-5.71,4920701001
49751,41.8792,-5.739,4902501001
49760,41.92635,-5.6707,4927101001
49770,42.0539,-5.7275,4923801001
49780,42.1026,-5.7333,4915901001
49781,42.085800000000006,-5.726100000000001,4922001001
49782,42.0742,-5.7196,4923801001
49783,42.114149999999995,-5.79895,4910501001
49800,41.5242,-5.3953,4921902001
49810,41.5374,-5.3064,4912901001
49820,41.3807,-5.4079,4923901001
49830,41.7228,-5.4518,4902001001
49831,41.6746,-5.4616,4903001001
49832,41.6547,-5.4866,4910701001
49833,41.6308,-5.4725,4908301001
49834,41.6264,-5.4258,4900201001
49835,41.5973,-5.4366,4916301001
49836,41.5415,-5.3884,4921903001
49840,41.6548,-5.3661,4923501001
49850,41.6278,-5.3641,4915601001
49860,41.5977,-5.2977,4924901001
49870,41.5781,-5.3429,4927001001
49871,41.5848,-5.3771,4926701001
49880,41.4817,-5.483,4914701001
49881,41.5068,-5.5098,4921902003
49882,41.4517,-5.4523,4922801001
