Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
37 Salamanca;37002 Agallas;;Hombres;Total;2022;68
37 Salamanca;37002 Agallas;;Hombres;Total;2021;64
37 Salamanca;37002 Agallas;;Hombres;Ocupado/a;2023;19
37 Salamanca;37002 Agallas;;Hombres;Ocupado/a;2022;19
37 Salamanca;37002 Agallas;;Hombres;Ocupado/a;2021;20
37 Salamanca;37002 Agallas;;Hombres;Parado/a;2023;5
37 Salamanca;37002 Agallas;;Hombres;Parado/a;2022;4
37 Salamanca;37002 Agallas;;Hombres;Parado/a;2021;5
37 Salamanca;37002 Agallas;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;35
37 Salamanca;37002 Agallas;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;32
37 Salamanca;37002 Agallas;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;27
37 Salamanca;37002 Agallas;;Hombres;Otra situación de inactividad;2023;10
37 Salamanca;37002 Agallas;;Hombres;Otra situación de inactividad;2022;10
37 Salamanca;37002 Agallas;;Hombres;Otra situación de inactividad;2021;10
37 Salamanca;37002 Agallas;;Hombres;Estudiante;2023;2
37 Salamanca;37002 Agallas;;Hombres;Estudiante;2022;3
37 Salamanca;37002 Agallas;;Hombres;Estudiante;2021;2
37 Salamanca;37002 Agallas;;Mujeres;Total;2023;54
37 Salamanca;37002 Agallas;;Mujeres;Total;2022;58
37 Salamanca;37002 Agallas;;Mujeres;Total;2021;60
37 Salamanca;37002 Agallas;;Mujeres;Ocupado/a;2023;15
37 Salamanca;37002 Agallas;;Mujeres;Ocupado/a;2022;16
37 Salamanca;37002 Agallas;;Mujeres;Ocupado/a;2021;15
37 Salamanca;37002 Agallas;;Mujeres;Parado/a;2023;0
37 Salamanca;37002 Agallas;;Mujeres;Parado/a;2022;0
37 Salamanca;37002 Agallas;;Mujeres;Parado/a;2021;4
37 Salamanca;37002 Agallas;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;14
37 Salamanca;37002 Agallas;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;15
37 Salamanca;37002 Agallas;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;15
37 Salamanca;37002 Agallas;;Mujeres;Otra situación de inactividad;2023;23
37 Salamanca;37002 Agallas;;Mujeres;Otra situación de inactividad;2022;26
37 Salamanca;37002 Agallas;;Mujeres;Otra situación de inactividad;2021;23
37 Salamanca;37002 Agallas;;Mujeres;Estudiante;2023;2
37 Salamanca;37002 Agallas;;Mujeres;Estudiante;2022;1
37 Salamanca;37002 Agallas;;Mujeres;Estudiante;2021;3
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Total;2023;125
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Total;2022;126
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Total;2021;124
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Ocupado/a;2023;34
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Ocupado/a;2022;35
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Ocupado/a;2021;35
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Parado/a;2023;5
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Parado/a;2022;4
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Parado/a;2021;9
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;49
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;47
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;42
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Otra situación de inactividad;2023;33
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Otra situación de inactividad;2022;36
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Otra situación de inactividad;2021;33
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Estudiante;2023;4
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Estudiante;2022;4
