Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;4
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;4
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;5
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Otra situación de inactividad;2023;5
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Otra situación de inactividad;2022;5
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Otra situación de inactividad;2021;4
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Estudiante;2023;2
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Estudiante;2022;2
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Estudiante;2021;1
42 Soria;42004 Ágreda;;Total;Total;2023;2.618
42 Soria;42004 Ágreda;;Total;Total;2022;2.570
42 Soria;42004 Ágreda;;Total;Total;2021;2.583
42 Soria;42004 Ágreda;;Total;Ocupado/a;2023;1.355
42 Soria;42004 Ágreda;;Total;Ocupado/a;2022;1.290
42 Soria;42004 Ágreda;;Total;Ocupado/a;2021;1.254
42 Soria;42004 Ágreda;;Total;Parado/a;2023;74
42 Soria;42004 Ágreda;;Total;Parado/a;2022;99
42 Soria;42004 Ágreda;;Total;Parado/a;2021;152
42 Soria;42004 Ágreda;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;669
42 Soria;42004 Ágreda;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;668
42 Soria;42004 Ágreda;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;658
42 Soria;42004 Ágreda;;Total;Otra situación de inactividad;2023;362
42 Soria;42004 Ágreda;;Total;Otra situación de inactividad;2022;363
42 Soria;42004 Ágreda;;Total;Otra situación de inactividad;2021;379
42 Soria;42004 Ágreda;;Total;Estudiante;2023;158
42 Soria;42004 Ágreda;;Total;Estudiante;2022;150
42 Soria;42004 Ágreda;;Total;Estudiante;2021;140
42 Soria;42004 Ágreda;;Hombres;Total;2023;1.330
42 Soria;42004 Ágreda;;Hombres;Total;2022;1.311
42 Soria;42004 Ágreda;;Hombres;Total;2021;1.317
42 Soria;42004 Ágreda;;Hombres;Ocupado/a;2023;754
42 Soria;42004 Ágreda;;Hombres;Ocupado/a;2022;709
42 Soria;42004 Ágreda;;Hombres;Ocupado/a;2021;705
42 Soria;42004 Ágreda;;Hombres;Parado/a;2023;27
42 Soria;42004 Ágreda;;Hombres;Parado/a;2022;36
42 Soria;42004 Ágreda;;Hombres;Parado/a;2021;44
42 Soria;42004 Ágreda;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;403
42 Soria;42004 Ágreda;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;408
42 Soria;42004 Ágreda;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;410
42 Soria;42004 Ágreda;;Hombres;Otra situación de inactividad;2023;72
42 Soria;42004 Ágreda;;Hombres;Otra situación de inactividad;2022;87
42 Soria;42004 Ágreda;;Hombres;Otra situación de inactividad;2021;85
42 Soria;42004 Ágreda;;Hombres;Estudiante;2023;74
42 Soria;42004 Ágreda;;Hombres;Estudiante;2022;71
42 Soria;42004 Ágreda;;Hombres;Estudiante;2021;73
42 Soria;42004 Ágreda;;Mujeres;Total;2023;1.288
42 Soria;42004 Ágreda;;Mujeres;Total;2022;1.259
42 Soria;42004 Ágreda;;Mujeres;Total;2021;1.266
42 Soria;42004 Ágreda;;Mujeres;Ocupado/a;2023;601
42 Soria;42004 Ágreda;;Mujeres;Ocupado/a;2022;581
42 Soria;42004 Ágreda;;Mujeres;Ocupado/a;2021;549
42 Soria;42004 Ágreda;;Mujeres;Parado/a;2023;47
42 Soria;42004 Ágreda;;Mujeres;Parado/a;2022;63
42 Soria;42004 Ágreda;;Mujeres;Parado/a;2021;108
42 Soria;42004 Ágreda;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;266
42 Soria;42004 Ágreda;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;260
42 Soria;42004 Ágreda;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;248
42 Soria;42004 Ágreda;;Mujeres;Otra situación de inactividad;2023;290
42 Soria;42004 Ágreda;;Mujeres;Otra situación de inactividad;2022;276
42 Soria;42004 Ágreda;;Mujeres;Otra situación de inactividad;2021;294
42 Soria;42004 Ágreda;;Mujeres;Estudiante;2023;84
42 Soria;42004 Ágreda;;Mujeres;Estudiante;2022;79
42 Soria;42004 Ágreda;;Mujeres;Estudiante;2021;67
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Total;2023;1.893
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Total;2022;1.876
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Total;2021;1.904
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Ocupado/a;2023;999
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Ocupado/a;2022;957
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Ocupado/a;2021;945
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Parado/a;2023;55
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Parado/a;2022;79
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Parado/a;2021;114
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;480
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;480
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;479
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Otra situación de inactividad;2023;244
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Otra situación de inactividad;2022;251
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Otra situación de inactividad;2021;262
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Estudiante;2023;115
