Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
40 Segovia;40001 Abades;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;36
40 Segovia;40001 Abades;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;37
40 Segovia;40001 Abades;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;36
40 Segovia;40001 Abades;;Mujeres;Otra situación de inactividad;2023;113
40 Segovia;40001 Abades;;Mujeres;Otra situación de inactividad;2022;106
40 Segovia;40001 Abades;;Mujeres;Otra situación de inactividad;2021;101
40 Segovia;40001 Abades;;Mujeres;Estudiante;2023;30
40 Segovia;40001 Abades;;Mujeres;Estudiante;2022;28
40 Segovia;40001 Abades;;Mujeres;Estudiante;2021;26
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Total;2023;731
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Total;2022;721
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Total;2021;712
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Ocupado/a;2023;420
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Ocupado/a;2022;413
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Ocupado/a;2021;408
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Parado/a;2023;18
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Parado/a;2022;24
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Parado/a;2021;30
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;132
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;129
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;126
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Otra situación de inactividad;2023;127
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Otra situación de inactividad;2022;117
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Otra situación de inactividad;2021;111
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Estudiante;2023;34
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Estudiante;2022;38
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Total;Estudiante;2021;37
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Total;2023;352
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Total;2022;348
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Total;2021;350
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Ocupado/a;2023;231
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Ocupado/a;2022;226
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Ocupado/a;2021;224
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Parado/a;2023;7
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Parado/a;2022;9
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Parado/a;2021;15
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;96
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;92
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;90
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Otra situación de inactividad;2023;14
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Otra situación de inactividad;2022;11
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Otra situación de inactividad;2021;10
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Estudiante;2023;4
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Estudiante;2022;10
