Municipios;Distritos;Secciones;Indicadores demográficos;Periodo;Total
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Edad media de la población;2021;37,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Edad media de la población;2020;37
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Edad media de la población;2019;36,5
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Edad media de la población;2018;36,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Edad media de la población;2017;35,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Edad media de la población;2016;35,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Edad media de la población;2015;34,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población menor de 18 años;2023;24,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población menor de 18 años;2022;24,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población menor de 18 años;2021;25,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población menor de 18 años;2020;25,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población menor de 18 años;2019;26,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población menor de 18 años;2018;26
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población menor de 18 años;2017;26,2
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población menor de 18 años;2016;26,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población menor de 18 años;2015;26,5
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población de 65 y más años;2023;10,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población de 65 y más años;2022;9,5
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población de 65 y más años;2021;8,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población de 65 y más años;2020;8,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población de 65 y más años;2019;7,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población de 65 y más años;2018;7,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población de 65 y más años;2017;7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población de 65 y más años;2016;6,4
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población de 65 y más años;2015;5,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Tamaño medio del hogar;2023;2,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Tamaño medio del hogar;2022;2,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Tamaño medio del hogar;2021;2,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Tamaño medio del hogar;2020;2,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Tamaño medio del hogar;2019;2,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Tamaño medio del hogar;2018;2,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Tamaño medio del hogar;2017;2,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Tamaño medio del hogar;2016;2,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Tamaño medio del hogar;2015;2,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de hogares unipersonales;2023;18,2
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de hogares unipersonales;2022;18,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de hogares unipersonales;2021;18,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de hogares unipersonales;2020;18,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de hogares unipersonales;2019;19,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de hogares unipersonales;2018;19,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de hogares unipersonales;2017;18,2
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de hogares unipersonales;2016;18,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de hogares unipersonales;2015;17,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Población;2023;3.973
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Población;2022;3.926
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Población;2021;3.894
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Población;2020;3.878
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Población;2019;3.800
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Población;2018;3.788
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Población;2017;3.759
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Población;2016;3.716
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Población;2015;3.689
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población española;2023;98,5
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población española;2022;98,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población española;2021;98,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población española;2020;98,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población española;2019;98,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población española;2018;98,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población española;2017;99,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población española;2016;99
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;;Porcentaje de población española;2015;99
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Edad media de la población;2023;41,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Edad media de la población;2022;40,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Edad media de la población;2021;40,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Edad media de la población;2020;40
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Edad media de la población;2019;39,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Edad media de la población;2018;38,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Edad media de la población;2017;38,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Edad media de la población;2016;38,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Edad media de la población;2015;37,5
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población menor de 18 años;2023;20,5
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población menor de 18 años;2022;21,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población menor de 18 años;2021;21,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población menor de 18 años;2020;21,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población menor de 18 años;2019;22,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población menor de 18 años;2018;22,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población menor de 18 años;2017;22,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población menor de 18 años;2016;22,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población menor de 18 años;2015;22,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población de 65 y más años;2023;14,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población de 65 y más años;2022;13,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población de 65 y más años;2021;13
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población de 65 y más años;2020;12,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población de 65 y más años;2019;11,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población de 65 y más años;2018;10,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población de 65 y más años;2017;10,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población de 65 y más años;2016;9,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población de 65 y más años;2015;9,4
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Tamaño medio del hogar;2023;2,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Tamaño medio del hogar;2022;2,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Tamaño medio del hogar;2021;2,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Tamaño medio del hogar;2020;2,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Tamaño medio del hogar;2019;2,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Tamaño medio del hogar;2018;2,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Tamaño medio del hogar;2017;2,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Tamaño medio del hogar;2016;2,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Tamaño medio del hogar;2015;2,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de hogares unipersonales;2023;21,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de hogares unipersonales;2022;22,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de hogares unipersonales;2021;21,5
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de hogares unipersonales;2020;21,2
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de hogares unipersonales;2019;20,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de hogares unipersonales;2018;20,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de hogares unipersonales;2017;19,5
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de hogares unipersonales;2016;19,2
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de hogares unipersonales;2015;19,4
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Población;2023;1.863
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Población;2022;1.828
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Población;2021;1.817
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Población;2020;1.816
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Población;2019;1.811
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Población;2018;1.800
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Población;2017;1.820
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Población;2016;1.789
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Población;2015;1.774
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población española;2023;98,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población española;2022;98,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población española;2021;98,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población española;2020;98,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población española;2019;98,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población española;2018;98,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población española;2017;99,2
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población española;2016;98,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301001 Renedo de Esgueva sección 01001;Porcentaje de población española;2015;99,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Edad media de la población;2023;36,5
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Edad media de la población;2022;35,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Edad media de la población;2021;35,2
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Edad media de la población;2020;34,5
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Edad media de la población;2019;34,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Edad media de la población;2018;33,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Edad media de la población;2017;33,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Edad media de la población;2016;32,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Edad media de la población;2015;31,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población menor de 18 años;2023;27,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población menor de 18 años;2022;28,2
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población menor de 18 años;2021;29,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población menor de 18 años;2020;29,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población menor de 18 años;2019;29,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población menor de 18 años;2018;29,2
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población menor de 18 años;2017;29,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población menor de 18 años;2016;29,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población menor de 18 años;2015;29,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población de 65 y más años;2023;6,5
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población de 65 y más años;2022;5,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población de 65 y más años;2021;5,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población de 65 y más años;2020;4,5
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población de 65 y más años;2019;4,2
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población de 65 y más años;2018;4,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población de 65 y más años;2017;4
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población de 65 y más años;2016;3,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población de 65 y más años;2015;2,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Tamaño medio del hogar;2023;2,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Tamaño medio del hogar;2022;2,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Tamaño medio del hogar;2021;2,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Tamaño medio del hogar;2020;3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Tamaño medio del hogar;2019;2,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Tamaño medio del hogar;2018;2,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Tamaño medio del hogar;2017;2,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Tamaño medio del hogar;2016;2,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Tamaño medio del hogar;2015;2,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de hogares unipersonales;2023;14,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de hogares unipersonales;2022;14,8
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de hogares unipersonales;2021;15,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de hogares unipersonales;2020;16,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de hogares unipersonales;2019;17,4
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de hogares unipersonales;2018;17,3
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de hogares unipersonales;2017;16,9
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de hogares unipersonales;2016;17,5
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de hogares unipersonales;2015;16,2
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Población;2023;2.110
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Población;2022;2.098
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Población;2021;2.077
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Población;2020;2.062
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Población;2019;1.989
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Población;2018;1.988
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Población;2017;1.939
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Población;2016;1.927
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Población;2015;1.915
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población española;2023;98,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población española;2022;98,7
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población española;2021;99
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población española;2020;98,6
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población española;2019;98,5
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población española;2018;98,4
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población española;2017;99
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población española;2016;99,1
47133 Renedo de Esgueva;4713301 Renedo de Esgueva distrito 01;4713301002 Renedo de Esgueva sección 01002;Porcentaje de población española;2015;98,8
47134 Roales de Campos;;;Edad media de la población;2023;56,9
47134 Roales de Campos;;;Edad media de la población;2022;57
47134 Roales de Campos;;;Edad media de la población;2021;56,1
47134 Roales de Campos;;;Edad media de la población;2020;56,6
47134 Roales de Campos;;;Edad media de la población;2019;56,5
47134 Roales de Campos;;;Edad media de la población;2018;56,5
47134 Roales de Campos;;;Edad media de la población;2017;56,3
47134 Roales de Campos;;;Edad media de la población;2016;56,2
47134 Roales de Campos;;;Edad media de la población;2015;55,6
47134 Roales de Campos;;;Porcentaje de población menor de 18 años;2023;3,7
47134 Roales de Campos;;;Porcentaje de población menor de 18 años;2022;3,6
47134 Roales de Campos;;;Porcentaje de población menor de 18 años;2021;4,6
47134 Roales de Campos;;;Porcentaje de población menor de 18 años;2020;3,1
47134 Roales de Campos;;;Porcentaje de población menor de 18 años;2019;4,3
47134 Roales de Campos;;;Porcentaje de población menor de 18 años;2018;3,8
47134 Roales de Campos;;;Porcentaje de población menor de 18 años;2017;3,4
47134 Roales de Campos;;;Porcentaje de población menor de 18 años;2016;3,6
47134 Roales de Campos;;;Porcentaje de población menor de 18 años;2015;4,1
47134 Roales de Campos;;;Porcentaje de población de 65 y más años;2023;34,4
47134 Roales de Campos;;;Porcentaje de población de 65 y más años;2022;35,8
47134 Roales de Campos;;;Porcentaje de población de 65 y más años;2021;36
47134 Roales de Campos;;;Porcentaje de población de 65 y más años;2020;36,9
47134 Roales de Campos;;;Porcentaje de población de 65 y más años;2019;38,9
47134 Roales de Campos;;;Porcentaje de población de 65 y más años;2018;40,9
47134 Roales de Campos;;;Porcentaje de población de 65 y más años;2017;39,5
47134 Roales de Campos;;;Porcentaje de población de 65 y más años;2016;39,4
47134 Roales de Campos;;;Porcentaje de población de 65 y más años;2015;37,2
47134 Roales de Campos;;;Tamaño medio del hogar;2023;2,2
47134 Roales de Campos;;;Tamaño medio del hogar;2022;2,2
47134 Roales de Campos;;;Tamaño medio del hogar;2021;2,2
47134 Roales de Campos;;;Tamaño medio del hogar;2020;2,2
47134 Roales de Campos;;;Tamaño medio del hogar;2019;2,2
47134 Roales de Campos;;;Tamaño medio del hogar;2018;2,1
47134 Roales de Campos;;;Tamaño medio del hogar;2017;2,1
47134 Roales de Campos;;;Tamaño medio del hogar;2016;2,2
47134 Roales de Campos;;;Tamaño medio del hogar;2015;2,3
47134 Roales de Campos;;;Porcentaje de hogares unipersonales;2023;35,1
47134 Roales de Campos;;;Porcentaje de hogares unipersonales;2022;37,3
47134 Roales de Campos;;;Porcentaje de hogares unipersonales;2021;39,7
47134 Roales de Campos;;;Porcentaje de hogares unipersonales;2020;43,2
47134 Roales de Campos;;;Porcentaje de hogares unipersonales;2019;44
47134 Roales de Campos;;;Porcentaje de hogares unipersonales;2018;47,6
47134 Roales de Campos;;;Porcentaje de hogares unipersonales;2017;39,5
