Municipios;Distritos;Secciones;Indicadores demográficos;Periodo;Total
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población menor de 18 años;2021;5,6
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población menor de 18 años;2020;6
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población menor de 18 años;2019;5,4
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población menor de 18 años;2018;6,1
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población menor de 18 años;2017;7,3
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población menor de 18 años;2016;8,7
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población menor de 18 años;2015;9
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población de 65 y más años;2023;40,4
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población de 65 y más años;2022;39
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población de 65 y más años;2021;39
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población de 65 y más años;2020;40,2
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población de 65 y más años;2019;38,8
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población de 65 y más años;2018;37,7
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población de 65 y más años;2017;36,9
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población de 65 y más años;2016;37,6
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población de 65 y más años;2015;36
49016 Aspariegos;4901601 Aspariegos distrito 01;;Tamaño medio del hogar;2023;2
49016 Aspariegos;4901601 Aspariegos distrito 01;;Tamaño medio del hogar;2022;2
49016 Aspariegos;4901601 Aspariegos distrito 01;;Tamaño medio del hogar;2021;2
49016 Aspariegos;4901601 Aspariegos distrito 01;;Tamaño medio del hogar;2020;2
49016 Aspariegos;4901601 Aspariegos distrito 01;;Tamaño medio del hogar;2019;2,1
49016 Aspariegos;4901601 Aspariegos distrito 01;;Tamaño medio del hogar;2018;2,1
49016 Aspariegos;4901601 Aspariegos distrito 01;;Tamaño medio del hogar;2017;2,2
49016 Aspariegos;4901601 Aspariegos distrito 01;;Tamaño medio del hogar;2016;2,2
49016 Aspariegos;4901601 Aspariegos distrito 01;;Tamaño medio del hogar;2015;2,2
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de hogares unipersonales;2023;34,5
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de hogares unipersonales;2022;36
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de hogares unipersonales;2021;37,7
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de hogares unipersonales;2020;38,8
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de hogares unipersonales;2019;35,7
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de hogares unipersonales;2018;35,9
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de hogares unipersonales;2017;34,5
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de hogares unipersonales;2016;35
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de hogares unipersonales;2015;36,3
49016 Aspariegos;4901601 Aspariegos distrito 01;;Población;2023;225
49016 Aspariegos;4901601 Aspariegos distrito 01;;Población;2022;228
49016 Aspariegos;4901601 Aspariegos distrito 01;;Población;2021;231
49016 Aspariegos;4901601 Aspariegos distrito 01;;Población;2020;234
49016 Aspariegos;4901601 Aspariegos distrito 01;;Población;2019;242
49016 Aspariegos;4901601 Aspariegos distrito 01;;Población;2018;247
49016 Aspariegos;4901601 Aspariegos distrito 01;;Población;2017;260
49016 Aspariegos;4901601 Aspariegos distrito 01;;Población;2016;263
49016 Aspariegos;4901601 Aspariegos distrito 01;;Población;2015;278
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población española;2023;95,6
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población española;2022;97,4
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población española;2021;98,3
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población española;2020;98,7
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población española;2019;98,4
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población española;2018;97,2
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población española;2017;96,2
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población española;2016;99,5
49016 Aspariegos;4901601 Aspariegos distrito 01;;Porcentaje de población española;2015;99,5
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Edad media de la población;2023;57,4
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Edad media de la población;2022;57,1
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Edad media de la población;2021;56,7
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Edad media de la población;2020;56,3
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Edad media de la población;2019;56,5
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Edad media de la población;2018;55,2
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Edad media de la población;2017;53,7
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Edad media de la población;2016;53,5
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Edad media de la población;2015;52,6
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población menor de 18 años;2023;4,9
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población menor de 18 años;2022;4,8
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población menor de 18 años;2021;5,6
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población menor de 18 años;2020;6
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población menor de 18 años;2019;5,4
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población menor de 18 años;2018;6,1
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población menor de 18 años;2017;7,3
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población menor de 18 años;2016;8,7
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población menor de 18 años;2015;9
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población de 65 y más años;2023;40,4
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población de 65 y más años;2022;39
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población de 65 y más años;2021;39
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población de 65 y más años;2020;40,2
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población de 65 y más años;2019;38,8
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población de 65 y más años;2018;37,7
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población de 65 y más años;2017;36,9
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población de 65 y más años;2016;37,6
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población de 65 y más años;2015;36
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Tamaño medio del hogar;2023;2
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Tamaño medio del hogar;2022;2
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Tamaño medio del hogar;2021;2
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Tamaño medio del hogar;2020;2
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Tamaño medio del hogar;2019;2,1
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Tamaño medio del hogar;2018;2,1
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Tamaño medio del hogar;2017;2,2
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Tamaño medio del hogar;2016;2,2
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Tamaño medio del hogar;2015;2,2
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de hogares unipersonales;2023;34,5
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de hogares unipersonales;2022;36
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de hogares unipersonales;2021;37,7
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de hogares unipersonales;2020;38,8
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de hogares unipersonales;2019;35,7
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de hogares unipersonales;2018;35,9
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de hogares unipersonales;2017;34,5
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de hogares unipersonales;2016;35
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de hogares unipersonales;2015;36,3
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Población;2023;225
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Población;2022;228
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Población;2021;231
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Población;2020;234
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Población;2019;242
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Población;2018;247
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Población;2017;260
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Población;2016;263
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Población;2015;278
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población española;2023;95,6
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población española;2022;97,4
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población española;2021;98,3
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población española;2020;98,7
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población española;2019;98,4
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población española;2018;97,2
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población española;2017;96,2
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población española;2016;99,7
49016 Aspariegos;4901601 Aspariegos distrito 01;4901601001 Aspariegos sección 01001;Porcentaje de población española;2015;99,6
49017 Asturianos;;;Edad media de la población;2023;61,5
49017 Asturianos;;;Edad media de la población;2022;61,3
49017 Asturianos;;;Edad media de la población;2021;60,7
49017 Asturianos;;;Edad media de la población;2020;60
49017 Asturianos;;;Edad media de la población;2019;56,5
49017 Asturianos;;;Edad media de la población;2018;56,5
49017 Asturianos;;;Edad media de la población;2017;56,3
49017 Asturianos;;;Edad media de la población;2016;56,2
49017 Asturianos;;;Edad media de la población;2015;56,1
49017 Asturianos;;;Porcentaje de población menor de 18 años;2023;3,8
49017 Asturianos;;;Porcentaje de población menor de 18 años;2022;3
49017 Asturianos;;;Porcentaje de población menor de 18 años;2021;4,1
49017 Asturianos;;;Porcentaje de población menor de 18 años;2020;5
49017 Asturianos;;;Porcentaje de población menor de 18 años;2019;4,6
49017 Asturianos;;;Porcentaje de población menor de 18 años;2018;3,7
49017 Asturianos;;;Porcentaje de población menor de 18 años;2017;3,4
49017 Asturianos;;;Porcentaje de población menor de 18 años;2016;3,6
49017 Asturianos;;;Porcentaje de población menor de 18 años;2015;3,6
49017 Asturianos;;;Porcentaje de población de 65 y más años;2023;47,9
49017 Asturianos;;;Porcentaje de población de 65 y más años;2022;47,9
49017 Asturianos;;;Porcentaje de población de 65 y más años;2021;48,5
49017 Asturianos;;;Porcentaje de población de 65 y más años;2020;47
49017 Asturianos;;;Porcentaje de población de 65 y más años;2019;40,9
49017 Asturianos;;;Porcentaje de población de 65 y más años;2018;40,9
49017 Asturianos;;;Porcentaje de población de 65 y más años;2017;41,3
49017 Asturianos;;;Porcentaje de población de 65 y más años;2016;41,2
49017 Asturianos;;;Porcentaje de población de 65 y más años;2015;41,2
49017 Asturianos;;;Tamaño medio del hogar;2023;1,7
49017 Asturianos;;;Tamaño medio del hogar;2022;1,7
49017 Asturianos;;;Tamaño medio del hogar;2021;1,8
49017 Asturianos;;;Tamaño medio del hogar;2020;1,8
49017 Asturianos;;;Tamaño medio del hogar;2019;1,8
49017 Asturianos;;;Tamaño medio del hogar;2018;1,8
49017 Asturianos;;;Tamaño medio del hogar;2017;1,8
49017 Asturianos;;;Tamaño medio del hogar;2016;1,8
49017 Asturianos;;;Tamaño medio del hogar;2015;1,8
49017 Asturianos;;;Porcentaje de hogares unipersonales;2023;56,1
49017 Asturianos;;;Porcentaje de hogares unipersonales;2022;56,3
49017 Asturianos;;;Porcentaje de hogares unipersonales;2021;52,4
49017 Asturianos;;;Porcentaje de hogares unipersonales;2020;54,1
49017 Asturianos;;;Porcentaje de hogares unipersonales;2019;48
49017 Asturianos;;;Porcentaje de hogares unipersonales;2018;47,6
49017 Asturianos;;;Porcentaje de hogares unipersonales;2017;47,9
49017 Asturianos;;;Porcentaje de hogares unipersonales;2016;46,6
49017 Asturianos;;;Porcentaje de hogares unipersonales;2015;46,7
49017 Asturianos;;;Población;2023;261
49017 Asturianos;;;Población;2022;263
49017 Asturianos;;;Población;2021;266
49017 Asturianos;;;Población;2020;262
49017 Asturianos;;;Población;2019;261
49017 Asturianos;;;Población;2018;273
49017 Asturianos;;;Población;2017;261
49017 Asturianos;;;Población;2016;258
49017 Asturianos;;;Población;2015;265
49017 Asturianos;;;Porcentaje de población española;2023;95
49017 Asturianos;;;Porcentaje de población española;2022;94,7
49017 Asturianos;;;Porcentaje de población española;2021;95,9
49017 Asturianos;;;Porcentaje de población española;2020;95,4
49017 Asturianos;;;Porcentaje de población española;2019;96,2
49017 Asturianos;;;Porcentaje de población española;2018;98,5
49017 Asturianos;;;Porcentaje de población española;2017;97,3
49017 Asturianos;;;Porcentaje de población española;2016;97,3
49017 Asturianos;;;Porcentaje de población española;2015;98,1
49017 Asturianos;4901701 Asturianos distrito 01;;Edad media de la población;2023;61,5
49017 Asturianos;4901701 Asturianos distrito 01;;Edad media de la población;2022;61,3
49017 Asturianos;4901701 Asturianos distrito 01;;Edad media de la población;2021;60,7
49017 Asturianos;4901701 Asturianos distrito 01;;Edad media de la población;2020;60
49017 Asturianos;4901701 Asturianos distrito 01;;Edad media de la población;2019;56,6
49017 Asturianos;4901701 Asturianos distrito 01;;Edad media de la población;2018;56,8
49017 Asturianos;4901701 Asturianos distrito 01;;Edad media de la población;2017;56,5
49017 Asturianos;4901701 Asturianos distrito 01;;Edad media de la población;2016;56,3
49017 Asturianos;4901701 Asturianos distrito 01;;Edad media de la población;2015;56,1
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población menor de 18 años;2023;3,8
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población menor de 18 años;2022;3
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población menor de 18 años;2021;4,1
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población menor de 18 años;2020;5
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población menor de 18 años;2019;4,6
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población menor de 18 años;2018;3,7
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población menor de 18 años;2017;3,4
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población menor de 18 años;2016;3,5
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población menor de 18 años;2015;3,5
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población de 65 y más años;2023;47,9
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población de 65 y más años;2022;47,9
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población de 65 y más años;2021;48,5
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población de 65 y más años;2020;47
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población de 65 y más años;2019;41,6
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población de 65 y más años;2018;41,6
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población de 65 y más años;2017;41,8
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población de 65 y más años;2016;41,9
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población de 65 y más años;2015;41,9
49017 Asturianos;4901701 Asturianos distrito 01;;Tamaño medio del hogar;2023;1,7
49017 Asturianos;4901701 Asturianos distrito 01;;Tamaño medio del hogar;2022;1,7
49017 Asturianos;4901701 Asturianos distrito 01;;Tamaño medio del hogar;2021;1,8
49017 Asturianos;4901701 Asturianos distrito 01;;Tamaño medio del hogar;2020;1,8
49017 Asturianos;4901701 Asturianos distrito 01;;Tamaño medio del hogar;2019;1,8
49017 Asturianos;4901701 Asturianos distrito 01;;Tamaño medio del hogar;2018;1,8
49017 Asturianos;4901701 Asturianos distrito 01;;Tamaño medio del hogar;2017;1,8
49017 Asturianos;4901701 Asturianos distrito 01;;Tamaño medio del hogar;2016;1,8
49017 Asturianos;4901701 Asturianos distrito 01;;Tamaño medio del hogar;2015;1,8
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de hogares unipersonales;2023;56,1
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de hogares unipersonales;2022;56,3
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de hogares unipersonales;2021;52,4
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de hogares unipersonales;2020;54,1
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de hogares unipersonales;2019;48,5
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de hogares unipersonales;2018;48
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de hogares unipersonales;2017;48,6
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de hogares unipersonales;2016;48,1
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de hogares unipersonales;2015;47,9
49017 Asturianos;4901701 Asturianos distrito 01;;Población;2023;261
49017 Asturianos;4901701 Asturianos distrito 01;;Población;2022;263
49017 Asturianos;4901701 Asturianos distrito 01;;Población;2021;266
49017 Asturianos;4901701 Asturianos distrito 01;;Población;2020;262
49017 Asturianos;4901701 Asturianos distrito 01;;Población;2019;261
49017 Asturianos;4901701 Asturianos distrito 01;;Población;2018;273
49017 Asturianos;4901701 Asturianos distrito 01;;Población;2017;261
49017 Asturianos;4901701 Asturianos distrito 01;;Población;2016;258
49017 Asturianos;4901701 Asturianos distrito 01;;Población;2015;265
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población española;2023;95
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población española;2022;94,7
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población española;2021;95,9
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población española;2020;95,4
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población española;2019;96,2
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población española;2018;98,5
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población española;2017;97,3
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población española;2016;97,3
49017 Asturianos;4901701 Asturianos distrito 01;;Porcentaje de población española;2015;98,1
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Edad media de la población;2023;61,5
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Edad media de la población;2022;61,3
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Edad media de la población;2021;60,7
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Edad media de la población;2020;60
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Edad media de la población;2019;57
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Edad media de la población;2018;57
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Edad media de la población;2017;56,8
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Edad media de la población;2016;56,7
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Edad media de la población;2015;56,5
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población menor de 18 años;2023;3,8
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población menor de 18 años;2022;3
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población menor de 18 años;2021;4,1
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población menor de 18 años;2020;5
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población menor de 18 años;2019;4,6
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población menor de 18 años;2018;3,7
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población menor de 18 años;2017;3,4
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población menor de 18 años;2016;3,5
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población menor de 18 años;2015;3,5
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población de 65 y más años;2023;47,9
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población de 65 y más años;2022;47,9
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población de 65 y más años;2021;48,5
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población de 65 y más años;2020;47
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población de 65 y más años;2019;43,4
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población de 65 y más años;2018;43,2
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población de 65 y más años;2017;43,1
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población de 65 y más años;2016;43
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población de 65 y más años;2015;43,3
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Tamaño medio del hogar;2023;1,7
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Tamaño medio del hogar;2022;1,7
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Tamaño medio del hogar;2021;1,8
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Tamaño medio del hogar;2020;1,8
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Tamaño medio del hogar;2019;1,8
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Tamaño medio del hogar;2018;1,8
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Tamaño medio del hogar;2017;1,7
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Tamaño medio del hogar;2016;1,8
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Tamaño medio del hogar;2015;1,8
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de hogares unipersonales;2023;56,1
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de hogares unipersonales;2022;56,3
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de hogares unipersonales;2021;52,4
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de hogares unipersonales;2020;54,1
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de hogares unipersonales;2019;50,5
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de hogares unipersonales;2018;48
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de hogares unipersonales;2017;50,7
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de hogares unipersonales;2016;49,7
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de hogares unipersonales;2015;50,5
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Población;2023;261
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Población;2022;263
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Población;2021;266
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Población;2020;262
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Población;2019;261
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Población;2018;273
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Población;2017;261
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Población;2016;258
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Población;2015;265
49017 Asturianos;4901701 Asturianos distrito 01;4901701001 Asturianos sección 01001;Porcentaje de población española;2023;95
