servicio_id;distancia;Seccion_id
2311;4710,259;2720
308;3002,437;2721
2309;3002,437;2721
2310;3002,437;2721
2311;3002,437;2721
308;2925,411;2722
2309;2925,411;2722
2310;2925,411;2722
2311;2925,411;2722
308;4197,940;2723
2309;4197,940;2723
2310;4197,940;2723
2311;4197,940;2723
308;4573,480;2724
2309;4573,480;2724
2310;4573,480;2724
2311;4573,480;2724
308;6017,287;2725
2309;6017,287;2725
2310;6017,287;2725
2311;6017,287;2725
152;29660,434;2725
308;6570,529;2726
2309;6570,529;2726
2310;6570,529;2726
2311;6570,529;2726
152;29223,313;2726
308;9823,792;2727
2309;9823,792;2727
2310;9823,792;2727
2311;9823,792;2727
451;27899,176;2727
152;25422,499;2727
492;29710,450;2728
1859;29710,450;2728
4115;29710,450;2728
152;28842,439;2728
6098;29782,226;2728
451;28814,240;2732
1840;29933,879;2732
4116;29933,879;2732
4179;29273,548;2732
1453;25189,449;2732
2305;25189,449;2732
2306;25189,449;2732
4140;25189,449;2732
6054;25189,449;2732
6854;25189,449;2732
492;29865,452;2732
1859;29865,452;2732
4115;29865,452;2732
1479;26842,114;2732
6844;26842,114;2732
2308;15231,114;2733
6056;15231,114;2733
2308;20015,625;2734
6056;20015,625;2734
451;20816,847;2735
308;24687,477;2735
2309;24687,477;2735
2310;24687,477;2735
2311;24687,477;2735
1840;24098,212;2735
4116;24098,212;2735
4179;23559,388;2735
1453;19545,892;2735
2305;19545,892;2735
2306;19545,892;2735
4140;19545,892;2735
6054;19545,892;2735
6854;19545,892;2735
502;24381,309;2735
4117;24381,309;2735
5202;24381,309;2735
5712;24381,309;2735
6824;24381,309;2735
7630;24381,309;2735
7655;24381,309;2735
492;22909,072;2735
1859;22909,072;2735
4115;22909,072;2735
1479;20506,068;2735
6844;20506,068;2735
152;25916,741;2735
4129;25878,482;2735
6098;26896,928;2735
451;24428,176;2736
308;27318,549;2736
2309;27318,549;2736
2310;27318,549;2736
2311;27318,549;2736
1840;26572,013;2736
4116;26572,013;2736
4179;25960,875;2736
1453;21840,541;2736
2305;21840,541;2736
2306;21840,541;2736
4140;21840,541;2736
6054;21840,541;2736
6854;21840,541;2736
502;26834,364;2736
4117;26834,364;2736
5202;26834,364;2736
5712;26834,364;2736
6824;26834,364;2736
7630;26834,364;2736
7655;26834,364;2736
492;25971,080;2736
1859;25971,080;2736
4115;25971,080;2736
1479;23197,000;2736
6844;23197,000;2736
4129;27537,610;2736
6098;28965,671;2736
2308;11329,710;2737
6056;11329,710;2737
6098;29197,297;2738
1840;28060,874;2739
4116;28060,874;2739
4179;27365,227;2739
1453;24409,713;2739
2305;24409,713;2739
2306;24409,713;2739
4140;24409,713;2739
6054;24409,713;2739
6854;24409,713;2739
502;28160,596;2739
4117;28160,596;2739
5202;28160,596;2739
5712;28160,596;2739
6824;28160,596;2739
7630;28160,596;2739
7655;28160,596;2739
492;29958,649;2739
1859;29958,649;2739
4115;29958,649;2739
1479;26662,761;2739
6844;26662,761;2739
4129;25550,517;2739
6098;28142,838;2739
2308;27732,804;2740
6056;27732,804;2740
308;8181,137;2741
2309;8181,137;2741
2310;8181,137;2741
2311;8181,137;2741
152;21374,398;2743
1840;12808,517;2744
4116;12808,517;2744
4179;13449,867;2744
502;12558,681;2744
4117;12558,681;2744
5202;12558,681;2744
5712;12558,681;2744
6824;12558,681;2744
7630;12558,681;2744
7655;12558,681;2744
492;13864,936;2744
1859;13864,936;2744
4115;13864,936;2744
4129;13516,041;2744
6098;11129,942;2744
451;16898,849;2744
1453;17563,543;2744
2305;17563,543;2744
2306;17563,543;2744
4140;17563,543;2744
6054;17563,543;2744
6854;17563,543;2744
1479;16200,591;2744
6844;16200,591;2744
152;21931,419;2744
451;22949,562;2745
1840;23232,253;2745
4116;23232,253;2745
4179;23939,294;2745
1453;27425,883;2745
2305;27425,883;2745
2306;27425,883;2745
4140;27425,883;2745
6054;27425,883;2745
6854;27425,883;2745
502;23107,294;2745
4117;23107,294;2745
5202;23107,294;2745
5712;23107,294;2745
6824;23107,294;2745
7630;23107,294;2745
7655;23107,294;2745
492;22092,864;2745
1859;22092,864;2745
4115;22092,864;2745
1479;25364,999;2745
6844;25364,999;2745
152;20704,765;2745
4129;25978,410;2745
6098;23285,143;2745
308;18461,423;2746
2309;18461,423;2746
2310;18461,423;2746
2311;18461,423;2746
308;14229,396;2747
2309;14229,396;2747
2310;14229,396;2747
2311;14229,396;2747
308;18144,983;2748
2309;18144,983;2748
2310;18144,983;2748
2311;18144,983;2748
152;29018,867;2748
308;14029,617;2749
2309;14029,617;2749
2310;14029,617;2749
2311;14029,617;2749
4179;29909,475;2750
1453;29078,037;2750
2305;29078,037;2750
2306;29078,037;2750
4140;29078,037;2750
6054;29078,037;2750
6854;29078,037;2750
4129;25969,690;2750
6098;28523,548;2750
308;18653,153;2751
2309;18653,153;2751
2310;18653,153;2751
2311;18653,153;2751
308;22565,950;2752
2309;22565,950;2752
2310;22565,950;2752
2311;22565,950;2752
308;17744,638;2753
2309;17744,638;2753
2310;17744,638;2753
2311;17744,638;2753
308;14256,363;2754
2309;14256,363;2754
2310;14256,363;2754
2311;14256,363;2754
4129;13312,414;2755
451;24913,434;2755
1840;18087,805;2755
4116;18087,805;2755
4179;17713,626;2755
1453;18075,156;2755
2305;18075,156;2755
2306;18075,156;2755
4140;18075,156;2755
6054;18075,156;2755
6854;18075,156;2755
502;17956,224;2755
4117;17956,224;2755
5202;17956,224;2755
5712;17956,224;2755
6824;17956,224;2755
7630;17956,224;2755
7655;17956,224;2755
492;21598,433;2755
1859;21598,433;2755
4115;21598,433;2755
1479;19655,002;2755
6844;19655,002;2755
6098;15630,045;2755
451;23592,882;2758
1840;20717,099;2758
4116;20717,099;2758
4179;20013,802;2758
1453;16931,711;2758
2305;16931,711;2758
2306;16931,711;2758
4140;16931,711;2758
6054;16931,711;2758
6854;16931,711;2758
502;20834,598;2758
4117;20834,598;2758
5202;20834,598;2758
5712;20834,598;2758
6824;20834,598;2758
7630;20834,598;2758
7655;20834,598;2758
492;22485,369;2758
1859;22485,369;2758
4115;22485,369;2758
1479;19179,502;2758
6844;19179,502;2758
4129;18611,691;2758
6098;21096,238;2758
1453;14591,537;2759
2305;14591,537;2759
2306;14591,537;2759
4140;14591,537;2759
6054;14591,537;2759
6854;14591,537;2759
451;16616,782;2759
308;28762,813;2759
2309;28762,813;2759
2310;28762,813;2759
2311;28762,813;2759
1840;19212,277;2759
4116;19212,277;2759
4179;18649,130;2759
502;19489,584;2759
4117;19489,584;2759
5202;19489,584;2759
5712;19489,584;2759
6824;19489,584;2759
7630;19489,584;2759
7655;19489,584;2759
492;18288,165;2759
1859;18288,165;2759
4115;18288,165;2759
1479;15686,868;2759
6844;15686,868;2759
152;23262,117;2759
4129;20850,081;2759
6098;21916,350;2759
308;28509,833;2760
2309;28509,833;2760
2310;28509,833;2760
2311;28509,833;2760
1453;29384,990;2760
2305;29384,990;2760
2306;29384,990;2760
4140;29384,990;2760
6054;29384,990;2760
6854;29384,990;2760
308;28603,972;2761
2309;28603,972;2761
2310;28603,972;2761
2311;28603,972;2761
152;24712,209;2762
152;14661,908;2767
451;19629,826;2767
1840;22127,135;2767
4116;22127,135;2767
4179;22780,892;2767
1453;25530,909;2767
2305;25530,909;2767
2306;25530,909;2767
4140;25530,909;2767
6054;25530,909;2767
6854;25530,909;2767
502;22090,842;2767
4117;22090,842;2767
5202;22090,842;2767
5712;22090,842;2767
6824;22090,842;2767
7630;22090,842;2767
7655;22090,842;2767
492;19975,587;2767
1859;19975,587;2767
4115;19975,587;2767
1479;23295,730;2767
6844;23295,730;2767
4129;25904,852;2767
6098;23251,357;2767
1840;25586,285;2769
4116;25586,285;2769
4179;25279,126;2769
1453;25918,084;2769
2305;25918,084;2769
2306;25918,084;2769
4140;25918,084;2769
6054;25918,084;2769
6854;25918,084;2769
502;25424,884;2769
4117;25424,884;2769
5202;25424,884;2769
5712;25424,884;2769
6824;25424,884;2769
7630;25424,884;2769
7655;25424,884;2769
492;29169,162;2769
1859;29169,162;2769
4115;29169,162;2769
1479;27424,573;2769
6844;27424,573;2769
4129;20737,617;2769
6098;22791,534;2769
308;24779,645;2772
2309;24779,645;2772
2310;24779,645;2772
2311;24779,645;2772
152;24406,346;2772
451;23579,337;2773
1840;22487,470;2773
4116;22487,470;2773
4179;21781,547;2773
1453;18044,472;2773
2305;18044,472;2773
2306;18044,472;2773
4140;18044,472;2773
6054;18044,472;2773
6854;18044,472;2773
502;22669,663;2773
4117;22669,663;2773
5202;22669,663;2773
5712;22669,663;2773
6824;22669,663;2773
7630;22669,663;2773
7655;22669,663;2773
492;23417,609;2773
1859;23417,609;2773
4115;23417,609;2773
1479;20108,224;2773
6844;20108,224;2773
4129;21533,637;2773
6098;23697,946;2773
451;24755,809;2774
1840;24981,462;2774
4116;24981,462;2774
4179;24298,959;2774
1453;20299,811;2774
2305;20299,811;2774
2306;20299,811;2774
4140;20299,811;2774
6054;20299,811;2774
6854;20299,811;2774
502;25200,117;2774
4117;25200,117;2774
5202;25200,117;2774
5712;25200,117;2774
6824;25200,117;2774
7630;25200,117;2774
7655;25200,117;2774
492;25302,156;2774
1859;25302,156;2774
4115;25302,156;2774
1479;22129,844;2774
6844;22129,844;2774
4129;24778,679;2774
6098;26689,419;2774
308;8674,771;2775
2309;8674,771;2775
2310;8674,771;2775
2311;8674,771;2775
308;12371,494;2776
2309;12371,494;2776
2310;12371,494;2776
2311;12371,494;2776
451;26396,429;2776
1453;28389,641;2776
2305;28389,641;2776
2306;28389,641;2776
4140;28389,641;2776
6054;28389,641;2776
6854;28389,641;2776
492;29728,884;2776
1859;29728,884;2776
4115;29728,884;2776
1479;28466,695;2776
6844;28466,695;2776
152;26195,714;2776
308;24397,779;2778
2309;24397,779;2778
2310;24397,779;2778
2311;24397,779;2778
2308;23817,934;2780
6056;23817,934;2780
1453;29969,855;2781
2305;29969,855;2781
2306;29969,855;2781
4140;29969,855;2781
6054;29969,855;2781
6854;29969,855;2781
4129;27990,877;2781
3202;20918,442;2782
4778;20918,442;2782
1609;19459,489;2782
3360;19459,489;2782
3804;19459,489;2782
3833;19459,489;2782
4773;19459,489;2782
1607;19824,123;2782
1013;19771,429;2782
3810;19771,429;2782
5583;19771,429;2782
8028;19771,429;2782
1840;24744,800;2782
4116;24744,800;2782
4179;25136,919;2782
1453;28882,119;2782
2305;28882,119;2782
2306;28882,119;2782
4140;28882,119;2782
6054;28882,119;2782
6854;28882,119;2782
502;24445,595;2782
4117;24445,595;2782
5202;24445,595;2782
5712;24445,595;2782
6824;24445,595;2782
7630;24445,595;2782
7655;24445,595;2782
492;27232,378;2782
1859;27232,378;2782
4115;27232,378;2782
1479;28430,124;2782
6844;28430,124;2782
4129;22449,758;2782
6098;21532,877;2782
308;12193,301;2784
2309;12193,301;2784
2310;12193,301;2784
2311;12193,301;2784
4129;4692,176;2785
1840;8929,812;2785
4116;8929,812;2785
4179;8449,539;2785
1453;8627,115;2785
2305;8627,115;2785
2306;8627,115;2785
4140;8627,115;2785
6054;8627,115;2785
6854;8627,115;2785
502;8857,013;2785
4117;8857,013;2785
5202;8857,013;2785
5712;8857,013;2785
6824;8857,013;2785
7630;8857,013;2785
7655;8857,013;2785
492;12263,881;2785
1859;12263,881;2785
4115;12263,881;2785
1479;10151,062;2785
6844;10151,062;2785
6098;7391,584;2785
451;15429,472;2785
152;26191,464;2785
4129;3507,915;2786
451;13347,347;2786
1840;7051,654;2786
4116;7051,654;2786
4179;6515,525;2786
1453;6561,964;2786
2305;6561,964;2786
2306;6561,964;2786
4140;6561,964;2786
6054;6561,964;2786
6854;6561,964;2786
502;7014,597;2786
4117;7014,597;2786
5202;7014,597;2786
5712;7014,597;2786
6824;7014,597;2786
7630;7014,597;2786
7655;7014,597;2786
492;10258,817;2786
1859;10258,817;2786
4115;10258,817;2786
1479;8058,730;2786
6844;8058,730;2786
6098;6119,911;2786
152;24135,223;2786
2308;20415,569;2787
6056;20415,569;2787
152;2203,479;2788
451;9164,830;2788
492;12022,597;2788
1859;12022,597;2788
4115;12022,597;2788
1479;14424,453;2788
6844;14424,453;2788
1840;15557,366;2788
4116;15557,366;2788
4179;15905,107;2788
1453;16514,931;2788
2305;16514,931;2788
2306;16514,931;2788
4140;16514,931;2788
6054;16514,931;2788
6854;16514,931;2788
502;15713,972;2788
4117;15713,972;2788
5202;15713,972;2788
5712;15713,972;2788
6824;15713,972;2788
7630;15713,972;2788
7655;15713,972;2788
4129;20401,170;2788
6098;18505,239;2788
308;7489,858;2790
2309;7489,858;2790
2310;7489,858;2790
2311;7489,858;2790
451;27706,324;2791
308;15421,234;2791
2309;15421,234;2791
2310;15421,234;2791
2311;15421,234;2791
152;21727,169;2791
2308;9039,515;2792
6056;9039,515;2792
308;16232,908;2793
2309;16232,908;2793
2310;16232,908;2793
2311;16232,908;2793
152;20631,111;2794
4129;14935,812;2796
1609;28891,398;2796
3360;28891,398;2796
3804;28891,398;2796
3833;28891,398;2796
4773;28891,398;2796
1607;27758,623;2796
1013;29620,544;2796
3810;29620,544;2796
5583;29620,544;2796
8028;29620,544;2796
451;27006,928;2796
1840;19616,767;2796
4116;19616,767;2796
4179;19499,229;2796
1453;21309,697;2796
2305;21309,697;2796
2306;21309,697;2796
4140;21309,697;2796
6054;21309,697;2796
6854;21309,697;2796
502;19392,880;2796
4117;19392,880;2796
5202;19392,880;2796
5712;19392,880;2796
6824;19392,880;2796
7630;19392,880;2796
7655;19392,880;2796
492;23224,471;2796
1859;23224,471;2796
4115;23224,471;2796
1479;22263,294;2796
6844;22263,294;2796
6098;16318,251;2796
1453;27050,570;2797
2305;27050,570;2797
2306;27050,570;2797
4140;27050,570;2797
6054;27050,570;2797
6854;27050,570;2797
1479;29149,849;2797
6844;29149,849;2797
4129;29965,453;2797
451;14128,434;2798
152;9276,600;2798
308;25818,503;2798
2309;25818,503;2798
2310;25818,503;2798
2311;25818,503;2798
1840;21487,729;2798
4116;21487,729;2798
4179;21501,878;2798
1453;19962,224;2798
2305;19962,224;2798
2306;19962,224;2798
4140;19962,224;2798
6054;19962,224;2798
6854;19962,224;2798
502;21745,025;2798
4117;21745,025;2798
5202;21745,025;2798
5712;21745,025;2798
6824;21745,025;2798
7630;21745,025;2798
7655;21745,025;2798
492;18043,728;2798
1859;18043,728;2798
4115;18043,728;2798
1479;18694,462;2798
6844;18694,462;2798
4129;26005,811;2798
6098;25000,037;2798
308;18158,893;2799
2309;18158,893;2799
2310;18158,893;2799
2311;18158,893;2799
152;13201,280;2801
451;21159,928;2801
1840;25255,188;2801
4116;25255,188;2801
4179;25838,610;2801
1453;27919,266;2801
2305;27919,266;2801
2306;27919,266;2801
4140;27919,266;2801
6054;27919,266;2801
6854;27919,266;2801
502;25280,428;2801
4117;25280,428;2801
5202;25280,428;2801
5712;25280,428;2801
6824;25280,428;2801
7630;25280,428;2801
7655;25280,428;2801
492;22503,537;2801
1859;22503,537;2801
4115;22503,537;2801
1479;25658,064;2801
6844;25658,064;2801
4129;29527,681;2801
6098;27001,244;2801
152;12862,424;2803
451;23463,294;2803
1840;29355,432;2803
4116;29355,432;2803
4179;29801,202;2803
502;29463,652;2803
4117;29463,652;2803
5202;29463,652;2803
5712;29463,652;2803
6824;29463,652;2803
7630;29463,652;2803
7655;29463,652;2803
492;26014,497;2803
1859;26014,497;2803
4115;26014,497;2803
1479;28666,209;2803
6844;28666,209;2803
2308;21133,213;2805
6056;21133,213;2805
1840;27561,970;2806
4116;27561,970;2806
4179;26915,194;2806
1453;24716,622;2806
2305;24716,622;2806
2306;24716,622;2806
4140;24716,622;2806
6054;24716,622;2806
6854;24716,622;2806
502;27598,064;2806
4117;27598,064;2806
5202;27598,064;2806
5712;27598,064;2806
6824;27598,064;2806
7630;27598,064;2806
7655;27598,064;2806
1479;26958,144;2806
6844;26958,144;2806
4129;24171,315;2806
6098;26871,115;2806
4129;3241,702;2807
6098;1933,280;2807
451;12735,970;2807
1840;5475,562;2807
4116;5475,562;2807
4179;5666,700;2807
1453;9165,320;2807
2305;9165,320;2807
2306;9165,320;2807
4140;9165,320;2807
6054;9165,320;2807
6854;9165,320;2807
502;5192,872;2807
4117;5192,872;2807
5202;5192,872;2807
5712;5192,872;2807
6824;5192,872;2807
7630;5192,872;2807
7655;5192,872;2807
492;8825,762;2807
1859;8825,762;2807
4115;8825,762;2807
1479;8956,707;2807
6844;8956,707;2807
152;22194,696;2807
4129;3640,373;2808
6098;3963,510;2808
451;14829,365;2808
1840;7442,021;2808
4116;7442,021;2808
4179;7484,540;2808
1453;10427,639;2808
2305;10427,639;2808
2306;10427,639;2808
4140;10427,639;2808
6054;10427,639;2808
6854;10427,639;2808
502;7184,455;2808
4117;7184,455;2808
5202;7184,455;2808
5712;7184,455;2808
6824;7184,455;2808
7630;7184,455;2808
7655;7184,455;2808
492;10954,067;2808
1859;10954,067;2808
4115;10954,067;2808
1479;10637,792;2808
6844;10637,792;2808
152;24498,452;2808
308;7987,665;2809
2309;7987,665;2809
2310;7987,665;2809
2311;7987,665;2809
1840;26148,268;2810
4116;26148,268;2810
4179;25565,621;2810
1453;24085,379;2810
2305;24085,379;2810
2306;24085,379;2810
4140;24085,379;2810
6054;24085,379;2810
6854;24085,379;2810
502;26130,648;2810
4117;26130,648;2810
5202;26130,648;2810
5712;26130,648;2810
6824;26130,648;2810
7630;26130,648;2810
7655;26130,648;2810
492;29067,619;2810
1859;29067,619;2810
4115;29067,619;2810
1479;26222,284;2810
6844;26222,284;2810
4129;22162,649;2810
6098;24845,543;2810
451;21389,779;2811
308;17238,828;2811
2309;17238,828;2811
2310;17238,828;2811
2311;17238,828;2811
1840;28344,120;2811
4116;28344,120;2811
4179;28207,363;2811
1453;25775,636;2811
2305;25775,636;2811
2306;25775,636;2811
4140;25775,636;2811
6054;25775,636;2811
6854;25775,636;2811
502;28627,441;2811
4117;28627,441;2811
5202;28627,441;2811
5712;28627,441;2811
6824;28627,441;2811
7630;28627,441;2811
7655;28627,441;2811
492;25222,173;2811
1859;25222,173;2811
4115;25222,173;2811
1479;25061,154;2811
6844;25061,154;2811
152;17790,081;2811
451;16882,088;2812
308;20774,985;2812
2309;20774,985;2812
2310;20774,985;2812
2311;20774,985;2812
1840;23305,876;2812
4116;23305,876;2812
4179;23080,069;2812
1453;20265,903;2812
2305;20265,903;2812
2306;20265,903;2812
4140;20265,903;2812
6054;20265,903;2812
6854;20265,903;2812
502;23599,440;2812
4117;23599,440;2812
5202;23599,440;2812
5712;23599,440;2812
6824;23599,440;2812
7630;23599,440;2812
7655;23599,440;2812
492;20492,589;2812
1859;20492,589;2812
4115;20492,589;2812
1479;19824,304;2812
6844;19824,304;2812
152;16381,962;2812
4129;27046,634;2812
6098;26812,347;2812
308;24201,649;2813
2309;24201,649;2813
2310;24201,649;2813
2311;24201,649;2813
451;4061,117;2814
1840;11243,996;2814
4116;11243,996;2814
4179;11437,144;2814
1453;11342,440;2814
2305;11342,440;2814
2306;11342,440;2814
4140;11342,440;2814
6054;11342,440;2814
6854;11342,440;2814
502;11458,376;2814
4117;11458,376;2814
5202;11458,376;2814
5712;11458,376;2814
6824;11458,376;2814
7630;11458,376;2814
7655;11458,376;2814
492;7624,212;2814
1859;7624,212;2814
4115;7624,212;2814
1479;9393,706;2814
6844;9393,706;2814
152;6907,811;2814
6098;14575,583;2814
4129;16048,014;2814
451;2729,487;2815
1840;9472,688;2815
4116;9472,688;2815
4179;9417,235;2815
1453;8066,357;2815
2305;8066,357;2815
2306;8066,357;2815
4140;8066,357;2815
6054;8066,357;2815
6854;8066,357;2815
502;9746,671;2815
4117;9746,671;2815
5202;9746,671;2815
5712;9746,671;2815
6824;9746,671;2815
7630;9746,671;2815
7655;9746,671;2815
492;6314,169;2815
1859;6314,169;2815
4115;6314,169;2815
1479;6573,822;2815
6844;6573,822;2815
152;10767,036;2815
4129;13875,184;2815
6098;13023,912;2815
451;5133,837;2816
1840;12383,149;2816
4116;12383,149;2816
4179;12378,710;2816
1453;11064,614;2816
2305;11064,614;2816
2306;11064,614;2816
4140;11064,614;2816
6054;11064,614;2816
6854;11064,614;2816
502;12646,433;2816
4117;12646,433;2816
5202;12646,433;2816
5712;12646,433;2816
6824;12646,433;2816
7630;12646,433;2816
7655;12646,433;2816
492;9027,977;2816
1859;9027,977;2816
4115;9027,977;2816
1479;9610,496;2816
6844;9610,496;2816
152;8674,998;2816
4129;16883,530;2816
6098;15914,850;2816
152;27763,076;2818
152;11081,039;2820
451;20978,676;2820
308;29106,834;2820
2309;29106,834;2820
2310;29106,834;2820
2311;29106,834;2820
1840;28194,226;2820
4116;28194,226;2820
4179;28409,387;2820
1453;27924,650;2820
2305;27924,650;2820
2306;27924,650;2820
4140;27924,650;2820
6054;27924,650;2820
6854;27924,650;2820
502;28396,576;2820
4117;28396,576;2820
5202;28396,576;2820
5712;28396,576;2820
6824;28396,576;2820
7630;28396,576;2820
7655;28396,576;2820
492;24567,978;2820
1859;24567,978;2820
4115;24567,978;2820
1479;26210,448;2820
6844;26210,448;2820
451;23869,455;2821
308;23570,483;2821
2309;23570,483;2821
2310;23570,483;2821
2311;23570,483;2821
492;27705,179;2821
1859;27705,179;2821
4115;27705,179;2821
1479;28766,477;2821
6844;28766,477;2821
152;15502,860;2821
451;27247,851;2822
308;27796,499;2822
2309;27796,499;2822
2310;27796,499;2822
2311;27796,499;2822
152;17439,653;2822
152;9229,069;2823
451;17103,306;2823
308;26560,613;2823
2309;26560,613;2823
2310;26560,613;2823
2311;26560,613;2823
1840;24502,025;2823
4116;24502,025;2823
4179;24614,225;2823
1453;23574,185;2823
2305;23574,185;2823
2306;23574,185;2823
4140;23574,185;2823
6054;23574,185;2823
6854;23574,185;2823
502;24735,324;2823
4117;24735,324;2823
5202;24735,324;2823
5712;24735,324;2823
6824;24735,324;2823
7630;24735,324;2823
7655;24735,324;2823
492;20923,466;2823
1859;20923,466;2823
4115;20923,466;2823
1479;22076,516;2823
6844;22076,516;2823
4129;29206,016;2823
6098;27911,107;2823
152;9707,052;2824
451;15807,256;2824
308;25334,720;2824
2309;25334,720;2824
2310;25334,720;2824
2311;25334,720;2824
1840;23202,007;2824
4116;23202,007;2824
4179;23244,992;2824
1453;21833,830;2824
2305;21833,830;2824
2306;21833,830;2824
4140;21833,830;2824
6054;21833,830;2824
6854;21833,830;2824
502;23452,664;2824
4117;23452,664;2824
5202;23452,664;2824
5712;23452,664;2824
6824;23452,664;2824
7630;23452,664;2824
7655;23452,664;2824
492;19707,808;2824
1859;19707,808;2824
4115;19707,808;2824
1479;20507,177;2824
6844;20507,177;2824
4129;27780,581;2824
6098;26689,907;2824
152;9504,054;2825
451;18676,603;2825
308;27988,914;2825
2309;27988,914;2825
2310;27988,914;2825
2311;27988,914;2825
1840;25994,059;2825
4116;25994,059;2825
4179;26166,622;2825
1453;25456,358;2825
2305;25456,358;2825
2306;25456,358;2825
4140;25456,358;2825
6054;25456,358;2825
6854;25456,358;2825
502;26210,037;2825
4117;26210,037;2825
5202;26210,037;2825
5712;26210,037;2825
6824;26210,037;2825
7630;26210,037;2825
7655;26210,037;2825
492;22375,934;2825
1859;22375,934;2825
4115;22375,934;2825
1479;23823,626;2825
6844;23823,626;2825
6098;29307,283;2825
308;28342,090;2826
2309;28342,090;2826
2310;28342,090;2826
2311;28342,090;2826
152;21802,697;2826
152;13805,724;2828
451;22803,070;2828
1840;27427,674;2828
4116;27427,674;2828
4179;27980,887;2828
1453;29795,460;2828
2305;29795,460;2828
2306;29795,460;2828
4140;29795,460;2828
6054;29795,460;2828
6854;29795,460;2828
502;27473,874;2828
4117;27473,874;2828
5202;27473,874;2828
5712;27473,874;2828
6824;27473,874;2828
7630;27473,874;2828
7655;27473,874;2828
492;24498,009;2828
1859;24498,009;2828
4115;24498,009;2828
1479;27549,610;2828
6844;27549,610;2828
6098;29368,477;2828
152;9668,697;2831
451;18669,251;2831
1840;23626,558;2831
4116;23626,558;2831
4179;24147,283;2831
1453;25753,471;2831
2305;25753,471;2831
2306;25753,471;2831
4140;25753,471;2831
6054;25753,471;2831
6854;25753,471;2831
502;23694,139;2831
4117;23694,139;2831
5202;23694,139;2831
5712;23694,139;2831
6824;23694,139;2831
7630;23694,139;2831
7655;23694,139;2831
492;20554,935;2831
1859;20554,935;2831
4115;20554,935;2831
1479;23523,308;2831
6844;23523,308;2831
4129;28168,286;2831
6098;25790,620;2831
451;26622,268;2833
1840;22041,880;2833
4116;22041,880;2833
4179;21401,790;2833
1453;19357,113;2833
2305;19357,113;2833
2306;19357,113;2833
4140;19357,113;2833
6054;19357,113;2833
6854;19357,113;2833
502;22072,276;2833
4117;22072,276;2833
5202;22072,276;2833
5712;22072,276;2833
6824;22072,276;2833
7630;22072,276;2833
7655;22072,276;2833
492;24623,825;2833
1859;24623,825;2833
4115;24623,825;2833
1479;21575,745;2833
6844;21575,745;2833
4129;18638,233;2833
6098;21335,486;2833
3202;25228,877;2834
4778;25228,877;2834
1609;23747,844;2834
3360;23747,844;2834
3804;23747,844;2834
3833;23747,844;2834
4773;23747,844;2834
1607;23762,713;2834
1013;24164,871;2834
3810;24164,871;2834
5583;24164,871;2834
8028;24164,871;2834
451;26215,949;2834
1840;19784,904;2834
4116;19784,904;2834
4179;20140,250;2834
1453;23803,282;2834
2305;23803,282;2834
2306;23803,282;2834
4140;23803,282;2834
6054;23803,282;2834
6854;23803,282;2834
502;19485,630;2834
4117;19485,630;2834
5202;19485,630;2834
5712;19485,630;2834
6824;19485,630;2834
7630;19485,630;2834
7655;19485,630;2834
492;22456,819;2834
1859;22456,819;2834
4115;22456,819;2834
1479;23448,174;2834
6844;23448,174;2834
4129;17304,471;2834
6098;16485,797;2834
1840;14572,903;2835
4116;14572,903;2835
4179;13883,345;2835
1453;11257,271;2835
2305;11257,271;2835
2306;11257,271;2835
4140;11257,271;2835
6054;11257,271;2835
6854;11257,271;2835
502;14663,984;2835
4117;14663,984;2835
5202;14663,984;2835
5712;14663,984;2835
6824;14663,984;2835
7630;14663,984;2835
7655;14663,984;2835
1479;13514,488;2835
6844;13514,488;2835
4129;12239,255;2835
6098;14737,513;2835
451;18396,660;2835
492;16706,613;2835
1859;16706,613;2835
4115;16706,613;2835
152;29033,736;2835
1453;12962,083;2836
2305;12962,083;2836
2306;12962,083;2836
4140;12962,083;2836
6054;12962,083;2836
6854;12962,083;2836
4129;13086,277;2836
451;20205,194;2836
1840;15925,939;2836
4116;15925,939;2836
4179;15257,427;2836
502;15987,811;2836
4117;15987,811;2836
5202;15987,811;2836
5712;15987,811;2836
6824;15987,811;2836
7630;15987,811;2836
7655;15987,811;2836
492;18303,941;2836
1859;18303,941;2836
4115;18303,941;2836
1479;15195,868;2836
6844;15195,868;2836
6098;15699,255;2836
1840;14922,350;2837
4116;14922,350;2837
4179;14218,005;2837
1453;11201,290;2837
2305;11201,290;2837
2306;11201,290;2837
4140;11201,290;2837
6054;11201,290;2837
6854;11201,290;2837
1479;13461,426;2837
6844;13461,426;2837
4129;13078,270;2837
451;18092,771;2837
502;15043,692;2837
4117;15043,692;2837
5202;15043,692;2837
5712;15043,692;2837
6824;15043,692;2837
7630;15043,692;2837
7655;15043,692;2837
492;16740,681;2837
1859;16740,681;2837
4115;16740,681;2837
152;28541,449;2837
6098;15454,628;2837
1840;14272,887;2838
4116;14272,887;2838
4179;13582,878;2838
1453;10957,708;2838
2305;10957,708;2838
2306;10957,708;2838
4140;10957,708;2838
6054;10957,708;2838
6854;10957,708;2838
502;14364,797;2838
4117;14364,797;2838
5202;14364,797;2838
5712;14364,797;2838
6824;14364,797;2838
7630;14364,797;2838
7655;14364,797;2838
1479;13214,342;2838
6844;13214,342;2838
4129;11967,316;2838
6098;14455,969;2838
