Municipios;Distritos;Secciones;Índice de Gini y Distribución de la renta P80/P20;Periodo;Total
42028 Ausejo de la Sierra;4202801 Ausejo de la Sierra distrito 01;4202801001 Ausejo de la Sierra sección 01001;Distribución de la renta P80/P20;2016;.
42028 Ausejo de la Sierra;4202801 Ausejo de la Sierra distrito 01;4202801001 Ausejo de la Sierra sección 01001;Distribución de la renta P80/P20;2015;.
42029 Baraona;;;Índice de Gini;2023;35,3
42029 Baraona;;;Índice de Gini;2022;34,0
42029 Baraona;;;Índice de Gini;2021;32,5
42029 Baraona;;;Índice de Gini;2020;30,3
42029 Baraona;;;Índice de Gini;2019;28,7
42029 Baraona;;;Índice de Gini;2018;26,2
42029 Baraona;;;Índice de Gini;2017;26,6
42029 Baraona;;;Índice de Gini;2016;26,4
42029 Baraona;;;Índice de Gini;2015;30,6
42029 Baraona;;;Distribución de la renta P80/P20;2023;4,1
42029 Baraona;;;Distribución de la renta P80/P20;2022;3,2
42029 Baraona;;;Distribución de la renta P80/P20;2021;3,0
42029 Baraona;;;Distribución de la renta P80/P20;2020;2,7
42029 Baraona;;;Distribución de la renta P80/P20;2019;2,4
42029 Baraona;;;Distribución de la renta P80/P20;2018;2,5
42029 Baraona;;;Distribución de la renta P80/P20;2017;2,3
42029 Baraona;;;Distribución de la renta P80/P20;2016;2,5
42029 Baraona;;;Distribución de la renta P80/P20;2015;2,8
42029 Baraona;4202901 Baraona distrito 01;;Índice de Gini;2023;35,3
42029 Baraona;4202901 Baraona distrito 01;;Índice de Gini;2022;34,0
42029 Baraona;4202901 Baraona distrito 01;;Índice de Gini;2021;32,5
42029 Baraona;4202901 Baraona distrito 01;;Índice de Gini;2020;30,3
42029 Baraona;4202901 Baraona distrito 01;;Índice de Gini;2019;28,7
42029 Baraona;4202901 Baraona distrito 01;;Índice de Gini;2018;26,2
42029 Baraona;4202901 Baraona distrito 01;;Índice de Gini;2017;26,6
42029 Baraona;4202901 Baraona distrito 01;;Índice de Gini;2016;26,4
42029 Baraona;4202901 Baraona distrito 01;;Índice de Gini;2015;30,6
42029 Baraona;4202901 Baraona distrito 01;;Distribución de la renta P80/P20;2023;4,1
42029 Baraona;4202901 Baraona distrito 01;;Distribución de la renta P80/P20;2022;3,2
42029 Baraona;4202901 Baraona distrito 01;;Distribución de la renta P80/P20;2021;3,0
42029 Baraona;4202901 Baraona distrito 01;;Distribución de la renta P80/P20;2020;2,7
42029 Baraona;4202901 Baraona distrito 01;;Distribución de la renta P80/P20;2019;2,4
42029 Baraona;4202901 Baraona distrito 01;;Distribución de la renta P80/P20;2018;2,5
42029 Baraona;4202901 Baraona distrito 01;;Distribución de la renta P80/P20;2017;2,3
42029 Baraona;4202901 Baraona distrito 01;;Distribución de la renta P80/P20;2016;2,5
42029 Baraona;4202901 Baraona distrito 01;;Distribución de la renta P80/P20;2015;2,8
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Índice de Gini;2023;35,3
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Índice de Gini;2022;34,0
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Índice de Gini;2021;32,5
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Índice de Gini;2020;30,3
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Índice de Gini;2019;28,7
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Índice de Gini;2018;26,2
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Índice de Gini;2017;26,6
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Índice de Gini;2016;26,4
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Índice de Gini;2015;30,6
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Distribución de la renta P80/P20;2023;4,1
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Distribución de la renta P80/P20;2022;3,2
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Distribución de la renta P80/P20;2021;3,0
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Distribución de la renta P80/P20;2020;2,7
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Distribución de la renta P80/P20;2019;2,4
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Distribución de la renta P80/P20;2018;2,5
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Distribución de la renta P80/P20;2017;2,3
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Distribución de la renta P80/P20;2016;2,5
42029 Baraona;4202901 Baraona distrito 01;4202901001 Baraona sección 01001;Distribución de la renta P80/P20;2015;2,8
42030 Barca;;;Índice de Gini;2023;29,8
42030 Barca;;;Índice de Gini;2022;31,2
42030 Barca;;;Índice de Gini;2021;26,6
42030 Barca;;;Índice de Gini;2020;27,3
42030 Barca;;;Índice de Gini;2019;27,8
42030 Barca;;;Índice de Gini;2018;.
42030 Barca;;;Índice de Gini;2017;25,6
42030 Barca;;;Índice de Gini;2016;30,4
42030 Barca;;;Índice de Gini;2015;28,4
42030 Barca;;;Distribución de la renta P80/P20;2023;3,0
42030 Barca;;;Distribución de la renta P80/P20;2022;2,5
42030 Barca;;;Distribución de la renta P80/P20;2021;2,3
42030 Barca;;;Distribución de la renta P80/P20;2020;2,2
42030 Barca;;;Distribución de la renta P80/P20;2019;2,7
42030 Barca;;;Distribución de la renta P80/P20;2018;.
42030 Barca;;;Distribución de la renta P80/P20;2017;2,4
42030 Barca;;;Distribución de la renta P80/P20;2016;2,4
42030 Barca;;;Distribución de la renta P80/P20;2015;2,3
42030 Barca;4203001 Barca distrito 01;;Índice de Gini;2023;29,8
42030 Barca;4203001 Barca distrito 01;;Índice de Gini;2022;31,2
42030 Barca;4203001 Barca distrito 01;;Índice de Gini;2021;26,6
42030 Barca;4203001 Barca distrito 01;;Índice de Gini;2020;27,3
42030 Barca;4203001 Barca distrito 01;;Índice de Gini;2019;27,8
42030 Barca;4203001 Barca distrito 01;;Índice de Gini;2018;.
42030 Barca;4203001 Barca distrito 01;;Índice de Gini;2017;25,6
42030 Barca;4203001 Barca distrito 01;;Índice de Gini;2016;30,4
42030 Barca;4203001 Barca distrito 01;;Índice de Gini;2015;28,4
42030 Barca;4203001 Barca distrito 01;;Distribución de la renta P80/P20;2023;3,0
42030 Barca;4203001 Barca distrito 01;;Distribución de la renta P80/P20;2022;2,5
42030 Barca;4203001 Barca distrito 01;;Distribución de la renta P80/P20;2021;2,3
42030 Barca;4203001 Barca distrito 01;;Distribución de la renta P80/P20;2020;2,2
42030 Barca;4203001 Barca distrito 01;;Distribución de la renta P80/P20;2019;2,7
42030 Barca;4203001 Barca distrito 01;;Distribución de la renta P80/P20;2018;.
42030 Barca;4203001 Barca distrito 01;;Distribución de la renta P80/P20;2017;2,4
42030 Barca;4203001 Barca distrito 01;;Distribución de la renta P80/P20;2016;2,4
42030 Barca;4203001 Barca distrito 01;;Distribución de la renta P80/P20;2015;2,3
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Índice de Gini;2023;29,8
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Índice de Gini;2022;31,2
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Índice de Gini;2021;26,6
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Índice de Gini;2020;27,3
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Índice de Gini;2019;27,8
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Índice de Gini;2018;.
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Índice de Gini;2017;25,6
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Índice de Gini;2016;30,4
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Índice de Gini;2015;28,4
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Distribución de la renta P80/P20;2023;3,0
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Distribución de la renta P80/P20;2022;2,5
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Distribución de la renta P80/P20;2021;2,3
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Distribución de la renta P80/P20;2020;2,2
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Distribución de la renta P80/P20;2019;2,7
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Distribución de la renta P80/P20;2018;.
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Distribución de la renta P80/P20;2017;2,4
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Distribución de la renta P80/P20;2016;2,4
42030 Barca;4203001 Barca distrito 01;4203001001 Barca sección 01001;Distribución de la renta P80/P20;2015;2,3
42031 Barcones;;;Índice de Gini;2023;.
42031 Barcones;;;Índice de Gini;2022;.
42031 Barcones;;;Índice de Gini;2021;.
42031 Barcones;;;Índice de Gini;2020;.
42031 Barcones;;;Índice de Gini;2019;.
42031 Barcones;;;Índice de Gini;2018;.
42031 Barcones;;;Índice de Gini;2017;.
42031 Barcones;;;Índice de Gini;2016;.
42031 Barcones;;;Índice de Gini;2015;.
42031 Barcones;;;Distribución de la renta P80/P20;2023;.
42031 Barcones;;;Distribución de la renta P80/P20;2022;.
42031 Barcones;;;Distribución de la renta P80/P20;2021;.
42031 Barcones;;;Distribución de la renta P80/P20;2020;.
42031 Barcones;;;Distribución de la renta P80/P20;2019;.
42031 Barcones;;;Distribución de la renta P80/P20;2018;.
42031 Barcones;;;Distribución de la renta P80/P20;2017;.
42031 Barcones;;;Distribución de la renta P80/P20;2016;.
42031 Barcones;;;Distribución de la renta P80/P20;2015;.
42031 Barcones;4203101 Barcones distrito 01;;Índice de Gini;2023;.
42031 Barcones;4203101 Barcones distrito 01;;Índice de Gini;2022;.
42031 Barcones;4203101 Barcones distrito 01;;Índice de Gini;2021;.
42031 Barcones;4203101 Barcones distrito 01;;Índice de Gini;2020;.
42031 Barcones;4203101 Barcones distrito 01;;Índice de Gini;2019;.
42031 Barcones;4203101 Barcones distrito 01;;Índice de Gini;2018;.
42031 Barcones;4203101 Barcones distrito 01;;Índice de Gini;2017;.
42031 Barcones;4203101 Barcones distrito 01;;Índice de Gini;2016;.
42031 Barcones;4203101 Barcones distrito 01;;Índice de Gini;2015;.
42031 Barcones;4203101 Barcones distrito 01;;Distribución de la renta P80/P20;2023;.
42031 Barcones;4203101 Barcones distrito 01;;Distribución de la renta P80/P20;2022;.
42031 Barcones;4203101 Barcones distrito 01;;Distribución de la renta P80/P20;2021;.
42031 Barcones;4203101 Barcones distrito 01;;Distribución de la renta P80/P20;2020;.
42031 Barcones;4203101 Barcones distrito 01;;Distribución de la renta P80/P20;2019;.
42031 Barcones;4203101 Barcones distrito 01;;Distribución de la renta P80/P20;2018;.
42031 Barcones;4203101 Barcones distrito 01;;Distribución de la renta P80/P20;2017;.
42031 Barcones;4203101 Barcones distrito 01;;Distribución de la renta P80/P20;2016;.
42031 Barcones;4203101 Barcones distrito 01;;Distribución de la renta P80/P20;2015;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Índice de Gini;2023;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Índice de Gini;2022;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Índice de Gini;2021;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Índice de Gini;2020;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Índice de Gini;2019;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Índice de Gini;2018;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Índice de Gini;2017;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Índice de Gini;2016;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Índice de Gini;2015;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Distribución de la renta P80/P20;2023;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Distribución de la renta P80/P20;2022;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Distribución de la renta P80/P20;2021;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Distribución de la renta P80/P20;2020;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Distribución de la renta P80/P20;2019;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Distribución de la renta P80/P20;2018;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Distribución de la renta P80/P20;2017;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Distribución de la renta P80/P20;2016;.
42031 Barcones;4203101 Barcones distrito 01;4203101001 Barcones sección 01001;Distribución de la renta P80/P20;2015;.
42032 Bayubas de Abajo;;;Índice de Gini;2023;33,7
42032 Bayubas de Abajo;;;Índice de Gini;2022;31,7
42032 Bayubas de Abajo;;;Índice de Gini;2021;30,6
42032 Bayubas de Abajo;;;Índice de Gini;2020;29,5
42032 Bayubas de Abajo;;;Índice de Gini;2019;31,2
42032 Bayubas de Abajo;;;Índice de Gini;2018;28,9
42032 Bayubas de Abajo;;;Índice de Gini;2017;29,0
42032 Bayubas de Abajo;;;Índice de Gini;2016;28,9
42032 Bayubas de Abajo;;;Índice de Gini;2015;29,1
42032 Bayubas de Abajo;;;Distribución de la renta P80/P20;2023;3,1
42032 Bayubas de Abajo;;;Distribución de la renta P80/P20;2022;2,3
42032 Bayubas de Abajo;;;Distribución de la renta P80/P20;2021;2,3
42032 Bayubas de Abajo;;;Distribución de la renta P80/P20;2020;2,2
42032 Bayubas de Abajo;;;Distribución de la renta P80/P20;2019;2,2
42032 Bayubas de Abajo;;;Distribución de la renta P80/P20;2018;2,6
42032 Bayubas de Abajo;;;Distribución de la renta P80/P20;2017;2,7
42032 Bayubas de Abajo;;;Distribución de la renta P80/P20;2016;2,7
42032 Bayubas de Abajo;;;Distribución de la renta P80/P20;2015;2,8
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Índice de Gini;2023;33,7
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Índice de Gini;2022;31,7
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Índice de Gini;2021;30,6
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Índice de Gini;2020;29,5
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Índice de Gini;2019;31,2
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Índice de Gini;2018;28,9
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Índice de Gini;2017;29,0
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Índice de Gini;2016;28,9
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Índice de Gini;2015;29,1
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Distribución de la renta P80/P20;2023;3,1
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Distribución de la renta P80/P20;2022;2,3
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Distribución de la renta P80/P20;2021;2,3
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Distribución de la renta P80/P20;2020;2,2
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Distribución de la renta P80/P20;2019;2,2
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Distribución de la renta P80/P20;2018;2,6
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Distribución de la renta P80/P20;2017;2,7
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Distribución de la renta P80/P20;2016;2,7
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;;Distribución de la renta P80/P20;2015;2,8
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Índice de Gini;2023;33,7
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Índice de Gini;2022;31,7
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Índice de Gini;2021;30,6
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Índice de Gini;2020;29,5
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Índice de Gini;2019;31,2
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Índice de Gini;2018;28,9
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Índice de Gini;2017;29,0
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Índice de Gini;2016;28,9
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Índice de Gini;2015;29,1
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Distribución de la renta P80/P20;2023;3,1
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Distribución de la renta P80/P20;2022;2,3
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Distribución de la renta P80/P20;2021;2,3
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Distribución de la renta P80/P20;2020;2,2
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Distribución de la renta P80/P20;2019;2,2
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Distribución de la renta P80/P20;2018;2,6
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Distribución de la renta P80/P20;2017;2,7
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Distribución de la renta P80/P20;2016;2,7
42032 Bayubas de Abajo;4203201 Bayubas de Abajo distrito 01;4203201001 Bayubas de Abajo sección 01001;Distribución de la renta P80/P20;2015;2,8
42033 Bayubas de Arriba;;;Índice de Gini;2023;.
42033 Bayubas de Arriba;;;Índice de Gini;2022;.
42033 Bayubas de Arriba;;;Índice de Gini;2021;.
42033 Bayubas de Arriba;;;Índice de Gini;2020;.
42033 Bayubas de Arriba;;;Índice de Gini;2019;.
42033 Bayubas de Arriba;;;Índice de Gini;2018;.
42033 Bayubas de Arriba;;;Índice de Gini;2017;.
42033 Bayubas de Arriba;;;Índice de Gini;2016;.
42033 Bayubas de Arriba;;;Índice de Gini;2015;.
42033 Bayubas de Arriba;;;Distribución de la renta P80/P20;2023;.
42033 Bayubas de Arriba;;;Distribución de la renta P80/P20;2022;.
42033 Bayubas de Arriba;;;Distribución de la renta P80/P20;2021;.
42033 Bayubas de Arriba;;;Distribución de la renta P80/P20;2020;.
42033 Bayubas de Arriba;;;Distribución de la renta P80/P20;2019;.
42033 Bayubas de Arriba;;;Distribución de la renta P80/P20;2018;.
42033 Bayubas de Arriba;;;Distribución de la renta P80/P20;2017;.
42033 Bayubas de Arriba;;;Distribución de la renta P80/P20;2016;.
42033 Bayubas de Arriba;;;Distribución de la renta P80/P20;2015;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Índice de Gini;2023;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Índice de Gini;2022;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Índice de Gini;2021;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Índice de Gini;2020;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Índice de Gini;2019;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Índice de Gini;2018;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Índice de Gini;2017;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Índice de Gini;2016;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Índice de Gini;2015;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Distribución de la renta P80/P20;2023;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Distribución de la renta P80/P20;2022;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Distribución de la renta P80/P20;2021;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Distribución de la renta P80/P20;2020;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Distribución de la renta P80/P20;2019;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Distribución de la renta P80/P20;2018;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Distribución de la renta P80/P20;2017;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Distribución de la renta P80/P20;2016;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;;Distribución de la renta P80/P20;2015;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Índice de Gini;2023;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Índice de Gini;2022;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Índice de Gini;2021;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Índice de Gini;2020;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Índice de Gini;2019;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Índice de Gini;2018;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Índice de Gini;2017;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Índice de Gini;2016;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Índice de Gini;2015;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Distribución de la renta P80/P20;2023;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Distribución de la renta P80/P20;2022;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Distribución de la renta P80/P20;2021;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Distribución de la renta P80/P20;2020;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Distribución de la renta P80/P20;2019;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Distribución de la renta P80/P20;2018;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Distribución de la renta P80/P20;2017;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Distribución de la renta P80/P20;2016;.
42033 Bayubas de Arriba;4203301 Bayubas de Arriba distrito 01;4203301001 Bayubas de Arriba sección 01001;Distribución de la renta P80/P20;2015;.
42034 Beratón;;;Índice de Gini;2023;.
42034 Beratón;;;Índice de Gini;2022;.
42034 Beratón;;;Índice de Gini;2021;.
42034 Beratón;;;Índice de Gini;2020;.
42034 Beratón;;;Índice de Gini;2019;.
42034 Beratón;;;Índice de Gini;2018;.
42034 Beratón;;;Índice de Gini;2017;.
42034 Beratón;;;Índice de Gini;2016;.
42034 Beratón;;;Índice de Gini;2015;.
42034 Beratón;;;Distribución de la renta P80/P20;2023;.
42034 Beratón;;;Distribución de la renta P80/P20;2022;.
42034 Beratón;;;Distribución de la renta P80/P20;2021;.
42034 Beratón;;;Distribución de la renta P80/P20;2020;.
42034 Beratón;;;Distribución de la renta P80/P20;2019;.
42034 Beratón;;;Distribución de la renta P80/P20;2018;.
42034 Beratón;;;Distribución de la renta P80/P20;2017;.
42034 Beratón;;;Distribución de la renta P80/P20;2016;.
42034 Beratón;;;Distribución de la renta P80/P20;2015;.
42034 Beratón;4203401 Beratón distrito 01;;Índice de Gini;2023;.
42034 Beratón;4203401 Beratón distrito 01;;Índice de Gini;2022;.
42034 Beratón;4203401 Beratón distrito 01;;Índice de Gini;2021;.
42034 Beratón;4203401 Beratón distrito 01;;Índice de Gini;2020;.
42034 Beratón;4203401 Beratón distrito 01;;Índice de Gini;2019;.
42034 Beratón;4203401 Beratón distrito 01;;Índice de Gini;2018;.
42034 Beratón;4203401 Beratón distrito 01;;Índice de Gini;2017;.
42034 Beratón;4203401 Beratón distrito 01;;Índice de Gini;2016;.
42034 Beratón;4203401 Beratón distrito 01;;Índice de Gini;2015;.
42034 Beratón;4203401 Beratón distrito 01;;Distribución de la renta P80/P20;2023;.
42034 Beratón;4203401 Beratón distrito 01;;Distribución de la renta P80/P20;2022;.
42034 Beratón;4203401 Beratón distrito 01;;Distribución de la renta P80/P20;2021;.
42034 Beratón;4203401 Beratón distrito 01;;Distribución de la renta P80/P20;2020;.
42034 Beratón;4203401 Beratón distrito 01;;Distribución de la renta P80/P20;2019;.
42034 Beratón;4203401 Beratón distrito 01;;Distribución de la renta P80/P20;2018;.
42034 Beratón;4203401 Beratón distrito 01;;Distribución de la renta P80/P20;2017;.
42034 Beratón;4203401 Beratón distrito 01;;Distribución de la renta P80/P20;2016;.
42034 Beratón;4203401 Beratón distrito 01;;Distribución de la renta P80/P20;2015;.
42034 Beratón;4203401 Beratón distrito 01;4203401001 Beratón sección 01001;Índice de Gini;2023;.
42034 Beratón;4203401 Beratón distrito 01;4203401001 Beratón sección 01001;Índice de Gini;2022;.
42034 Beratón;4203401 Beratón distrito 01;4203401001 Beratón sección 01001;Índice de Gini;2021;.
42034 Beratón;4203401 Beratón distrito 01;4203401001 Beratón sección 01001;Índice de Gini;2020;.
42034 Beratón;4203401 Beratón distrito 01;4203401001 Beratón sección 01001;Índice de Gini;2019;.
42034 Beratón;4203401 Beratón distrito 01;4203401001 Beratón sección 01001;Índice de Gini;2018;.
42034 Beratón;4203401 Beratón distrito 01;4203401001 Beratón sección 01001;Índice de Gini;2017;.
42034 Beratón;4203401 Beratón distrito 01;4203401001 Beratón sección 01001;Índice de Gini;2016;.
42034 Beratón;4203401 Beratón distrito 01;4203401001 Beratón sección 01001;Índice de Gini;2015;.
42034 Beratón;4203401 Beratón distrito 01;4203401001 Beratón sección 01001;Distribución de la renta P80/P20;2023;.
