Municipios;Distritos;Secciones;Índice de Gini y Distribución de la renta P80/P20;Periodo;Total
34048 Castil de Vela;3404801 Castil de Vela distrito 01;;Distribución de la renta P80/P20;2019;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;;Distribución de la renta P80/P20;2018;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;;Distribución de la renta P80/P20;2017;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;;Distribución de la renta P80/P20;2016;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;;Distribución de la renta P80/P20;2015;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Índice de Gini;2023;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Índice de Gini;2022;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Índice de Gini;2021;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Índice de Gini;2020;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Índice de Gini;2019;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Índice de Gini;2018;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Índice de Gini;2017;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Índice de Gini;2016;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Índice de Gini;2015;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Distribución de la renta P80/P20;2023;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Distribución de la renta P80/P20;2022;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Distribución de la renta P80/P20;2021;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Distribución de la renta P80/P20;2020;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Distribución de la renta P80/P20;2019;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Distribución de la renta P80/P20;2018;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Distribución de la renta P80/P20;2017;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Distribución de la renta P80/P20;2016;.
34048 Castil de Vela;3404801 Castil de Vela distrito 01;3404801001 Castil de Vela sección 01001;Distribución de la renta P80/P20;2015;.
34049 Castrejón de la Peña;;;Índice de Gini;2023;25,7
34049 Castrejón de la Peña;;;Índice de Gini;2022;24
34049 Castrejón de la Peña;;;Índice de Gini;2021;24,1
34049 Castrejón de la Peña;;;Índice de Gini;2020;24,2
34049 Castrejón de la Peña;;;Índice de Gini;2019;23,6
34049 Castrejón de la Peña;;;Índice de Gini;2018;21,4
34049 Castrejón de la Peña;;;Índice de Gini;2017;22,9
34049 Castrejón de la Peña;;;Índice de Gini;2016;24,3
34049 Castrejón de la Peña;;;Índice de Gini;2015;26,6
34049 Castrejón de la Peña;;;Distribución de la renta P80/P20;2023;2,5
34049 Castrejón de la Peña;;;Distribución de la renta P80/P20;2022;2,1
34049 Castrejón de la Peña;;;Distribución de la renta P80/P20;2021;2,1
34049 Castrejón de la Peña;;;Distribución de la renta P80/P20;2020;2
34049 Castrejón de la Peña;;;Distribución de la renta P80/P20;2019;2,1
34049 Castrejón de la Peña;;;Distribución de la renta P80/P20;2018;2
34049 Castrejón de la Peña;;;Distribución de la renta P80/P20;2017;2,2
34049 Castrejón de la Peña;;;Distribución de la renta P80/P20;2016;2,1
34049 Castrejón de la Peña;;;Distribución de la renta P80/P20;2015;2,2
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Índice de Gini;2023;25,7
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Índice de Gini;2022;24
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Índice de Gini;2021;24,1
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Índice de Gini;2020;24,2
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Índice de Gini;2019;23,6
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Índice de Gini;2018;21,4
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Índice de Gini;2017;22,9
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Índice de Gini;2016;24,3
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Índice de Gini;2015;26,6
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Distribución de la renta P80/P20;2023;2,5
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Distribución de la renta P80/P20;2022;2,1
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Distribución de la renta P80/P20;2021;2,1
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Distribución de la renta P80/P20;2020;2
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Distribución de la renta P80/P20;2019;2,1
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Distribución de la renta P80/P20;2018;2
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Distribución de la renta P80/P20;2017;2,2
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Distribución de la renta P80/P20;2016;2,1
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;;Distribución de la renta P80/P20;2015;2,2
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Índice de Gini;2023;25,7
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Índice de Gini;2022;24
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Índice de Gini;2021;24,1
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Índice de Gini;2020;24,2
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Índice de Gini;2019;23,6
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Índice de Gini;2018;21,4
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Índice de Gini;2017;22,9
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Índice de Gini;2016;24,3
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Índice de Gini;2015;26,6
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Distribución de la renta P80/P20;2023;2,5
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Distribución de la renta P80/P20;2022;2,1
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Distribución de la renta P80/P20;2021;2,1
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Distribución de la renta P80/P20;2020;2
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Distribución de la renta P80/P20;2019;2,1
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Distribución de la renta P80/P20;2018;2
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Distribución de la renta P80/P20;2017;2,2
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Distribución de la renta P80/P20;2016;2,1
34049 Castrejón de la Peña;3404901 Castrejón de la Peña distrito 01;3404901001 Castrejón de la Peña sección 01001;Distribución de la renta P80/P20;2015;2,2
34050 Castrillo de Don Juan;;;Índice de Gini;2023;30,8
34050 Castrillo de Don Juan;;;Índice de Gini;2022;31,9
34050 Castrillo de Don Juan;;;Índice de Gini;2021;30,1
34050 Castrillo de Don Juan;;;Índice de Gini;2020;28,5
34050 Castrillo de Don Juan;;;Índice de Gini;2019;28,6
34050 Castrillo de Don Juan;;;Índice de Gini;2018;28,3
34050 Castrillo de Don Juan;;;Índice de Gini;2017;29,8
34050 Castrillo de Don Juan;;;Índice de Gini;2016;31,3
34050 Castrillo de Don Juan;;;Índice de Gini;2015;32,3
34050 Castrillo de Don Juan;;;Distribución de la renta P80/P20;2023;2,9
34050 Castrillo de Don Juan;;;Distribución de la renta P80/P20;2022;2,7
34050 Castrillo de Don Juan;;;Distribución de la renta P80/P20;2021;2,5
34050 Castrillo de Don Juan;;;Distribución de la renta P80/P20;2020;2,5
34050 Castrillo de Don Juan;;;Distribución de la renta P80/P20;2019;2,2
34050 Castrillo de Don Juan;;;Distribución de la renta P80/P20;2018;2,2
34050 Castrillo de Don Juan;;;Distribución de la renta P80/P20;2017;2,6
34050 Castrillo de Don Juan;;;Distribución de la renta P80/P20;2016;2,7
34050 Castrillo de Don Juan;;;Distribución de la renta P80/P20;2015;2,7
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Índice de Gini;2023;30,8
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Índice de Gini;2022;31,9
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Índice de Gini;2021;30,1
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Índice de Gini;2020;28,5
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Índice de Gini;2019;28,6
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Índice de Gini;2018;28,3
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Índice de Gini;2017;29,8
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Índice de Gini;2016;31,3
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Índice de Gini;2015;32,3
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Distribución de la renta P80/P20;2023;2,9
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Distribución de la renta P80/P20;2022;2,7
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Distribución de la renta P80/P20;2021;2,5
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Distribución de la renta P80/P20;2020;2,5
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Distribución de la renta P80/P20;2019;2,2
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Distribución de la renta P80/P20;2018;2,2
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Distribución de la renta P80/P20;2017;2,6
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Distribución de la renta P80/P20;2016;2,7
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;;Distribución de la renta P80/P20;2015;2,7
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Índice de Gini;2023;30,8
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Índice de Gini;2022;31,9
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Índice de Gini;2021;30,1
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Índice de Gini;2020;28,5
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Índice de Gini;2019;28,6
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Índice de Gini;2018;28,3
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Índice de Gini;2017;29,8
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Índice de Gini;2016;31,3
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Índice de Gini;2015;32,3
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Distribución de la renta P80/P20;2023;2,9
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Distribución de la renta P80/P20;2022;2,7
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Distribución de la renta P80/P20;2021;2,5
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Distribución de la renta P80/P20;2020;2,5
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Distribución de la renta P80/P20;2019;2,2
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Distribución de la renta P80/P20;2018;2,2
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Distribución de la renta P80/P20;2017;2,6
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Distribución de la renta P80/P20;2016;2,7
34050 Castrillo de Don Juan;3405001 Castrillo de Don Juan distrito 01;3405001001 Castrillo de Don Juan sección 01001;Distribución de la renta P80/P20;2015;2,7
34051 Castrillo de Onielo;;;Índice de Gini;2023;.
34051 Castrillo de Onielo;;;Índice de Gini;2022;.
34051 Castrillo de Onielo;;;Índice de Gini;2021;26,3
34051 Castrillo de Onielo;;;Índice de Gini;2020;21,9
34051 Castrillo de Onielo;;;Índice de Gini;2019;.
34051 Castrillo de Onielo;;;Índice de Gini;2018;.
34051 Castrillo de Onielo;;;Índice de Gini;2017;25,3
34051 Castrillo de Onielo;;;Índice de Gini;2016;26,6
34051 Castrillo de Onielo;;;Índice de Gini;2015;26
34051 Castrillo de Onielo;;;Distribución de la renta P80/P20;2023;.
34051 Castrillo de Onielo;;;Distribución de la renta P80/P20;2022;.
34051 Castrillo de Onielo;;;Distribución de la renta P80/P20;2021;2,3
34051 Castrillo de Onielo;;;Distribución de la renta P80/P20;2020;2
34051 Castrillo de Onielo;;;Distribución de la renta P80/P20;2019;.
34051 Castrillo de Onielo;;;Distribución de la renta P80/P20;2018;.
34051 Castrillo de Onielo;;;Distribución de la renta P80/P20;2017;2,4
34051 Castrillo de Onielo;;;Distribución de la renta P80/P20;2016;2,5
34051 Castrillo de Onielo;;;Distribución de la renta P80/P20;2015;2,3
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Índice de Gini;2023;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Índice de Gini;2022;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Índice de Gini;2021;26,3
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Índice de Gini;2020;21,9
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Índice de Gini;2019;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Índice de Gini;2018;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Índice de Gini;2017;25,3
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Índice de Gini;2016;26,6
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Índice de Gini;2015;26
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Distribución de la renta P80/P20;2023;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Distribución de la renta P80/P20;2022;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Distribución de la renta P80/P20;2021;2,3
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Distribución de la renta P80/P20;2020;2
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Distribución de la renta P80/P20;2019;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Distribución de la renta P80/P20;2018;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Distribución de la renta P80/P20;2017;2,4
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Distribución de la renta P80/P20;2016;2,5
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;;Distribución de la renta P80/P20;2015;2,3
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Índice de Gini;2023;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Índice de Gini;2022;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Índice de Gini;2021;26,3
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Índice de Gini;2020;21,9
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Índice de Gini;2019;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Índice de Gini;2018;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Índice de Gini;2017;25,3
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Índice de Gini;2016;26,6
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Índice de Gini;2015;26
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Distribución de la renta P80/P20;2023;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Distribución de la renta P80/P20;2022;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Distribución de la renta P80/P20;2021;2,3
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Distribución de la renta P80/P20;2020;2
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Distribución de la renta P80/P20;2019;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Distribución de la renta P80/P20;2018;.
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Distribución de la renta P80/P20;2017;2,4
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Distribución de la renta P80/P20;2016;2,5
34051 Castrillo de Onielo;3405101 Castrillo de Onielo distrito 01;3405101001 Castrillo de Onielo sección 01001;Distribución de la renta P80/P20;2015;2,3
34052 Castrillo de Villavega;;;Índice de Gini;2023;28,7
34052 Castrillo de Villavega;;;Índice de Gini;2022;27,9
34052 Castrillo de Villavega;;;Índice de Gini;2021;27,7
34052 Castrillo de Villavega;;;Índice de Gini;2020;29
34052 Castrillo de Villavega;;;Índice de Gini;2019;30,2
34052 Castrillo de Villavega;;;Índice de Gini;2018;25,3
34052 Castrillo de Villavega;;;Índice de Gini;2017;30,4
34052 Castrillo de Villavega;;;Índice de Gini;2016;29,4
34052 Castrillo de Villavega;;;Índice de Gini;2015;29,7
34052 Castrillo de Villavega;;;Distribución de la renta P80/P20;2023;2,2
34052 Castrillo de Villavega;;;Distribución de la renta P80/P20;2022;2,6
34052 Castrillo de Villavega;;;Distribución de la renta P80/P20;2021;2,6
34052 Castrillo de Villavega;;;Distribución de la renta P80/P20;2020;2,4
34052 Castrillo de Villavega;;;Distribución de la renta P80/P20;2019;2,3
34052 Castrillo de Villavega;;;Distribución de la renta P80/P20;2018;2,3
34052 Castrillo de Villavega;;;Distribución de la renta P80/P20;2017;2,2
34052 Castrillo de Villavega;;;Distribución de la renta P80/P20;2016;2,5
34052 Castrillo de Villavega;;;Distribución de la renta P80/P20;2015;2,7
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Índice de Gini;2023;28,7
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Índice de Gini;2022;27,9
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Índice de Gini;2021;27,7
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Índice de Gini;2020;29
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Índice de Gini;2019;30,2
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Índice de Gini;2018;25,3
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Índice de Gini;2017;30,4
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Índice de Gini;2016;29,4
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Índice de Gini;2015;29,7
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Distribución de la renta P80/P20;2023;2,2
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Distribución de la renta P80/P20;2022;2,6
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Distribución de la renta P80/P20;2021;2,6
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Distribución de la renta P80/P20;2020;2,4
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Distribución de la renta P80/P20;2019;2,3
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Distribución de la renta P80/P20;2018;2,3
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Distribución de la renta P80/P20;2017;2,2
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Distribución de la renta P80/P20;2016;2,5
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;;Distribución de la renta P80/P20;2015;2,7
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Índice de Gini;2023;28,7
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Índice de Gini;2022;27,9
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Índice de Gini;2021;27,7
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Índice de Gini;2020;29
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Índice de Gini;2019;30,2
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Índice de Gini;2018;25,3
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Índice de Gini;2017;30,4
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Índice de Gini;2016;29,4
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Índice de Gini;2015;29,7
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Distribución de la renta P80/P20;2023;2,2
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Distribución de la renta P80/P20;2022;2,6
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Distribución de la renta P80/P20;2021;2,6
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Distribución de la renta P80/P20;2020;2,4
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Distribución de la renta P80/P20;2019;2,3
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Distribución de la renta P80/P20;2018;2,3
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Distribución de la renta P80/P20;2017;2,2
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Distribución de la renta P80/P20;2016;2,5
34052 Castrillo de Villavega;3405201 Castrillo de Villavega distrito 01;3405201001 Castrillo de Villavega sección 01001;Distribución de la renta P80/P20;2015;2,7
34053 Castromocho;;;Índice de Gini;2023;26,6
34053 Castromocho;;;Índice de Gini;2022;30
34053 Castromocho;;;Índice de Gini;2021;27,8
34053 Castromocho;;;Índice de Gini;2020;28,5
34053 Castromocho;;;Índice de Gini;2019;28,7
34053 Castromocho;;;Índice de Gini;2018;25,7
34053 Castromocho;;;Índice de Gini;2017;29,2
34053 Castromocho;;;Índice de Gini;2016;30,4
34053 Castromocho;;;Índice de Gini;2015;31,6
34053 Castromocho;;;Distribución de la renta P80/P20;2023;2,3
34053 Castromocho;;;Distribución de la renta P80/P20;2022;2,9
34053 Castromocho;;;Distribución de la renta P80/P20;2021;2,7
34053 Castromocho;;;Distribución de la renta P80/P20;2020;2,4
34053 Castromocho;;;Distribución de la renta P80/P20;2019;2,4
34053 Castromocho;;;Distribución de la renta P80/P20;2018;2,3
34053 Castromocho;;;Distribución de la renta P80/P20;2017;2,6
34053 Castromocho;;;Distribución de la renta P80/P20;2016;2,6
34053 Castromocho;;;Distribución de la renta P80/P20;2015;2,8
34053 Castromocho;3405301 Castromocho distrito 01;;Índice de Gini;2023;26,6
34053 Castromocho;3405301 Castromocho distrito 01;;Índice de Gini;2022;30
34053 Castromocho;3405301 Castromocho distrito 01;;Índice de Gini;2021;27,8
34053 Castromocho;3405301 Castromocho distrito 01;;Índice de Gini;2020;28,5
34053 Castromocho;3405301 Castromocho distrito 01;;Índice de Gini;2019;28,7
34053 Castromocho;3405301 Castromocho distrito 01;;Índice de Gini;2018;25,7
34053 Castromocho;3405301 Castromocho distrito 01;;Índice de Gini;2017;29,2
34053 Castromocho;3405301 Castromocho distrito 01;;Índice de Gini;2016;30,4
34053 Castromocho;3405301 Castromocho distrito 01;;Índice de Gini;2015;31,6
34053 Castromocho;3405301 Castromocho distrito 01;;Distribución de la renta P80/P20;2023;2,3
34053 Castromocho;3405301 Castromocho distrito 01;;Distribución de la renta P80/P20;2022;2,9
34053 Castromocho;3405301 Castromocho distrito 01;;Distribución de la renta P80/P20;2021;2,7
