Municipios;Distritos;Secciones;Índice de Gini y Distribución de la renta P80/P20;Periodo;Total
47004 Alaejos;4700401 Alaejos distrito 01;;Índice de Gini;2015;35
47004 Alaejos;4700401 Alaejos distrito 01;;Distribución de la renta P80/P20;2023;2,5
47004 Alaejos;4700401 Alaejos distrito 01;;Distribución de la renta P80/P20;2022;2,2
47004 Alaejos;4700401 Alaejos distrito 01;;Distribución de la renta P80/P20;2021;2,6
47004 Alaejos;4700401 Alaejos distrito 01;;Distribución de la renta P80/P20;2020;2,4
47004 Alaejos;4700401 Alaejos distrito 01;;Distribución de la renta P80/P20;2019;2,4
47004 Alaejos;4700401 Alaejos distrito 01;;Distribución de la renta P80/P20;2018;2,4
47004 Alaejos;4700401 Alaejos distrito 01;;Distribución de la renta P80/P20;2017;2,5
47004 Alaejos;4700401 Alaejos distrito 01;;Distribución de la renta P80/P20;2016;2,4
47004 Alaejos;4700401 Alaejos distrito 01;;Distribución de la renta P80/P20;2015;2,6
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Índice de Gini;2023;30,9
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Índice de Gini;2022;31,3
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Índice de Gini;2021;30,2
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Índice de Gini;2020;29,4
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Índice de Gini;2019;29,9
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Índice de Gini;2018;33,2
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Índice de Gini;2017;31,3
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Índice de Gini;2016;31,7
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Índice de Gini;2015;36,3
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Distribución de la renta P80/P20;2023;2,6
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Distribución de la renta P80/P20;2022;2,6
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Distribución de la renta P80/P20;2021;2,4
