Provincias;Municipios;Secciones;Sexo;Edad;Periodo;Total
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 75 a 79 años;2023;31
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 75 a 79 años;2022;29
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 75 a 79 años;2021;27
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 80 a 84 años;2024;20
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 80 a 84 años;2023;13
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 80 a 84 años;2022;13
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 80 a 84 años;2021;9
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 85 a 89 años;2024;6
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 85 a 89 años;2023;8
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 85 a 89 años;2022;8
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 85 a 89 años;2021;9
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 90 a 94 años;2024;2
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 90 a 94 años;2023;2
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 90 a 94 años;2022;4
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 90 a 94 años;2021;4
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 95 a 99 años;2024;3
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 95 a 99 años;2023;2
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 95 a 99 años;2022;2
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 95 a 99 años;2021;1
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;100 y más años;2024;0
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;100 y más años;2023;1
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;100 y más años;2022;0
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;100 y más años;2021;0
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;Todas las edades;2024;418
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;Todas las edades;2023;427
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;Todas las edades;2022;434
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;Todas las edades;2021;429
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 0 a 4 años;2024;13
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 0 a 4 años;2023;19
