CUSEC;Código postal;Entidad;Calle;Seccion_id
0911301001;09346;COVARRUBIAS;COLEGIATA;573
0911301001;09346;COVARRUBIAS;CAMINO DE BURGOS;573
0911301001;09346;COVARRUBIAS;DE LA VIÑA VIEJA;573
0911301001;09346;COVARRUBIAS;VICTOR BARBADILLO;573
0911301001;09346;COVARRUBIAS;DISEMINADO;573
0911301001;09347;URA;REAL;573
0911301001;09347;URA;CARRETERA;573
0911401001;09352;CUBILLO DEL CAMPO;REAL;574
0911401001;09352;CUBILLO DEL CAMPO;REAL;574
0911401001;09352;CUBILLO DEL CAMPO;FUENTE;574
0911401001;09352;CUBILLO DEL CAMPO;FUENTE;574
0911401001;09352;CUBILLO DEL CAMPO;ERAS;574
0911401001;09352;CUBILLO DEL CAMPO;ERAS;574
0911401001;09352;CUBILLO DEL CAMPO;MONTAÑA;574
0911401001;09352;CUBILLO DEL CAMPO;MONTAÑA;574
0911401001;09352;CUBILLO DEL CAMPO;POZA;574
0911401001;09352;CUBILLO DEL CAMPO;POZA;574
0911401001;09352;CUBILLO DEL CAMPO;ESCUELAS;574
0911401001;09352;CUBILLO DEL CAMPO;PLAZA;574
0911401001;09352;CUBILLO DEL CAMPO;LA VENTA;574
0911401001;09352;CUBILLO DEL CAMPO;LA VENTA;574
0911401001;09352;CUBILLO DEL CAMPO;MONTE NEGREDO;574
0911401001;09352;CUBILLO DEL CAMPO;MONTE NEGREDO;574
0911401001;09352;CUBILLO DEL CAMPO;CAMPAMENTO;574
0911401001;09352;CUBILLO DEL CAMPO;CAMPAMENTO;574
0911501001;09251;CUBO DE BUREBA;GENERAL SANTOCILDES;575
0911501001;09251;CUBO DE BUREBA;CANTON;575
0911501001;09251;CUBO DE BUREBA;CANTON;575
0911501001;09251;CUBO DE BUREBA;CATALUÑA;575
0911501001;09251;CUBO DE BUREBA;LUCIANO SABANDO;575
0911501001;09251;CUBO DE BUREBA;LUCIANO SABANDO;575
0911501001;09251;CUBO DE BUREBA;MERCADO;575
0911501001;09251;CUBO DE BUREBA;MERCADO;575
0911501001;09251;CUBO DE BUREBA;HUERTAS;575
0911501001;09251;CUBO DE BUREBA;HUERTAS;575
0911501001;09251;CUBO DE BUREBA;INGENIO;575
0911501001;09251;CUBO DE BUREBA;INGENIO;575
0911501001;09251;CUBO DE BUREBA;CONSTITUCION;575
0911501001;09251;CUBO DE BUREBA;POSADAS;575
0911501001;09251;CUBO DE BUREBA;REAL;575
0911501001;09251;CUBO DE BUREBA;REAL;575
0911501001;09251;CUBO DE BUREBA;REAL;575
0911501001;09251;CUBO DE BUREBA;AYUNTAMIENTO;575
0911501001;09251;CUBO DE BUREBA;SAN MILLAN;575
0911501001;09251;CUBO DE BUREBA;SAN MILLAN;575
0911501001;09251;CUBO DE BUREBA;SAN ROMAN;575
0911501001;09251;CUBO DE BUREBA;SAN ROMAN;575
0911501001;09251;CUBO DE BUREBA;CAMPO;575
0911501001;09251;CUBO DE BUREBA;CAMPO;575
0911501001;09251;CUBO DE BUREBA;BARCELONA;575
0911501001;09251;CUBO DE BUREBA;RIO SAN CRISTOBAL;575
0911501001;09251;CUBO DE BUREBA;RIO SAN CRISTOBAL;575
0911501001;09251;CUBO DE BUREBA;LERIDA;575
0911501001;09251;CUBO DE BUREBA;CAMPILLO;575
0911501001;09251;CUBO DE BUREBA;MERCADO;575
0911501001;09251;CUBO DE BUREBA;MERCADO;575
0911501001;09251;CUBO DE BUREBA;AYUNTAMIENTO;575
0911501001;09251;CUBO DE BUREBA;CUBO DE BUREBA;575
0911501001;09251;CUBO DE BUREBA;TARRAGONA;575
0911701001;09315;CUEVA DE ROA (LA);CUEVA DE ROA (LA);576
0911701001;09315;CUEVA DE ROA (LA);CUEVA DE ROA (LA);576
0911701001;09315;CUEVA DE ROA (LA);CUEVA DE ROA (LA);576
0911701001;09315;CUEVA DE ROA (LA);LA VEGA;576
0911701001;09315;CUEVA DE ROA (LA);LA VEGA;576
0911701001;09315;CUEVA DE ROA (LA);ROA;576
0911701001;09315;CUEVA DE ROA (LA);ROA;576
0911701001;09315;CUEVA DE ROA (LA);LAS ERAS;576
0911701001;09315;CUEVA DE ROA (LA);LAS ERAS;576
0911701001;09315;CUEVA DE ROA (LA);LAS ERAS;576
0911701001;09315;CUEVA DE ROA (LA);LOS ARRABALES;576
0911701001;09315;CUEVA DE ROA (LA);LOS ARRABALES;576
0911701001;09315;CUEVA DE ROA (LA);LA PLAZA;576
0911701001;09315;CUEVA DE ROA (LA);MAYOR;576
0911701001;09315;CUEVA DE ROA (LA);MAYOR;576
0911701001;09315;CUEVA DE ROA (LA);REAL;576
0911701001;09315;CUEVA DE ROA (LA);REAL;576
0911701001;09315;CUEVA DE ROA (LA);VALLADOLID;576
0911701001;09315;CUEVA DE ROA (LA);VALLADOLID;576
0911701001;09315;CUEVA DE ROA (LA);CORTA;576
0911701001;09315;CUEVA DE ROA (LA);DISEMINADO;576
0911901001;09641;CUEVAS DE SAN CLEMENTE;CARRETAS;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;CARRETAS;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;CASAS QUEMADAS;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;CASAS QUEMADAS;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;CERRILLO;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;CERRILLO;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;SORIA;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;SORIA;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;HUERTAS;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;HUERTAS;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;REAL;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;REAL;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;REAL;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;BURGOS;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;BURGOS;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;ERAS;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;ERAS;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;SOLANA;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;SOLANA;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;CUEVAS DE SAN CLEMENTE;577
0911901001;09641;CUEVAS DE SAN CLEMENTE;MAYOR;577
0912001001;09219;ENCIO;ENCIO;578
0912001001;09219;ENCIO;ENCIO;578
0912001001;09219;MORIANA;MORIANA;578
0912001001;09219;MORIANA;MORIANA;578
0912001001;09219;MORIANA;MORIANA;578
0912001001;09280;OBARENES;OBARENES;578
0912001001;09280;OBARENES;OBARENES;578
0912201001;09610;ESPINOSA DE CERVERA;ALTA;579
0912201001;09610;ESPINOSA DE CERVERA;ALTA;579
0912201001;09610;ESPINOSA DE CERVERA;LA ERA;579
0912201001;09610;ESPINOSA DE CERVERA;LA FUENTE;579
0912201001;09610;ESPINOSA DE CERVERA;LA FUENTE;579
0912201001;09610;ESPINOSA DE CERVERA;MAYOR;579
0912201001;09610;ESPINOSA DE CERVERA;MAYOR;579
0912201001;09610;ESPINOSA DE CERVERA;REAL;579
0912201001;09610;ESPINOSA DE CERVERA;SANTIAGO;579
0912201001;09610;ESPINOSA DE CERVERA;SANTIAGO;579
0912201001;09610;ESPINOSA DE CERVERA;LOS SOPORTALES;579
0912201001;09610;ESPINOSA DE CERVERA;LA SOLANA;579
0912201001;09610;ESPINOSA DE CERVERA;LA SOLANA;579
0912201001;09610;ESPINOSA DE CERVERA;LA TAHONA;579
0912201001;09610;ESPINOSA DE CERVERA;LA TAHONA;579
0912201001;09610;ESPINOSA DE CERVERA;SAN ROQUE;579
0912201001;09610;ESPINOSA DE CERVERA;SAN ROQUE;579
0912201001;09610;ESPINOSA DE CERVERA;LA IGLESIA;579
0912201001;09610;ESPINOSA DE CERVERA;LA IGLESIA;579
0912301001;09258;ESPINOSA DEL CAMINO;CALZADILLA;580
0912301001;09258;ESPINOSA DEL CAMINO;CALZADILLA;580
0912301001;09258;ESPINOSA DEL CAMINO;BARRUELO;580
0912301001;09258;ESPINOSA DEL CAMINO;BARRUELO;580
0912301001;09258;ESPINOSA DEL CAMINO;CALLEJA EL HORNO;580
0912301001;09258;ESPINOSA DEL CAMINO;LAS HUERTAS;580
0912301001;09258;ESPINOSA DEL CAMINO;LAS CRUCES;580
0912301001;09258;ESPINOSA DEL CAMINO;MAYOR;580
0912301001;09258;ESPINOSA DEL CAMINO;MAYOR;580
0912301001;09258;ESPINOSA DEL CAMINO;SANTA CECILIA;580
0912301001;09258;ESPINOSA DEL CAMINO;LA FRAGUA;580
0912301001;09258;ESPINOSA DEL CAMINO;LA FRAGUA;580
0912301001;09258;ESPINOSA DEL CAMINO;ESPINOSA DEL CAMINO;580
0912301001;09258;ESPINOSA DEL CAMINO;ESPINOSA DEL CAMINO;580
0912401001;09566;BARCENAS;BARCENAS;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;ALISAL;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;ALISAL;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;BAJO LA IGLESIA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;BAJO LA IGLESIA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;BARRANCAS;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;BARRANCAS;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;BILBAO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;BUENA VISTA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;BUENOS AIRES;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;BUENOS AIRES;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;BURGOS;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CAGIGAL;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CAGIGAL;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CAMPIO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CAMPIO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CAMPO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CAMPO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CASTELLANA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CASTELLANA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CASTILLA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CASTILLA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PEDRERO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PEDRERO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;ESPAÑA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;ESPAÑA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CID;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CID;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;COBE;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;COMUNEROS DE CASTILLA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;COMUNEROS DE CASTILLA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;DESENGAÑO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;DOCTOR BERMEJILLO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;DOCTOR BERMEJILLO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;ESTACION;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;ESTACION;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;FELIPE II;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;FELIPE II;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;FERNAN GONZALEZ;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;FERNAN GONZALEZ;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;FLORIDA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;FLORIDA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;GALLEMO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;GALLEMO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;LAMA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;LAMA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;LLUEZA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;LLUEZA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;MEDIAVILLA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;MEDIAVILLA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;MONTEROS;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;MONTEROS;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;NUÑO RASURA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;NUÑO RASURA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;NUESTRA SEÑORA DE BERRUEZ;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;NUESTRA SEÑORA DE BERRUEZ;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PALACIO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PALACIO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PROGRESO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PROGRESO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PUMAREJO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PUMAREJO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;RIO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;RIO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;RIVA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;RIVA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;RUCABAO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;SANCHO GARCIA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;SANCHO GARCIA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;SOL;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;SOL;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;SUBIDA AL VALLE;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;SUBIDA AL VALLE;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;VALLE;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;VALLE;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;VIRGEN DE LORETO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;VIRGEN DE LORETO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;COLON;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;COLON;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PUENTE ILUSTRE;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PUENTE ILUSTRE;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PEÑA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PEÑA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;FIELATO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CONSTITUCION;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CONDESTABLES;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CONDESTABLES;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;GARITA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;GARITA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;VIRGEN DE BEGOÑA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;VIRGEN DE BEGOÑA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PEROGIL;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;ROMANCERO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;GOYA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;MERINDADES DE CASTILLA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;MERINDADES DE CASTILLA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;LAIN CALVO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;LAIN CALVO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;CASTILLA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;LAMA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;LAMA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;MIGUEL DE CERVANTES;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;OLLERIAS;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;OLLERIAS;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PUENTE EL CANTO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PIZARRO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;URBANIZACION NUESTRA SEÑO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;URBANIZACION NUESTRA SEÑO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;SAN ISIDRO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;SAN ISIDRO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;SAN NICOLAS;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;SAN NICOLAS;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;BAJADA FUENTE ZANCOS;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;BAJADA FUENTE ZANCOS;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;VELAZQUEZ;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;VELAZQUEZ;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;LAGO (EL);581
0912401001;09560;ESPINOSA DE LOS MONTEROS;LAGO (EL);581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PUENTE VADO;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;JUAN SALAZAR DE ESPINOSA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;GONZALO GOMEZ DE ESPINOSA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;SORRIBA;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;TRUEBA CLUB DE FUTBOL;581
0912401001;09560;ESPINOSA DE LOS MONTEROS;PEDRALBA;581
0912401001;09567;PARA;PARA;581
0912401001;09569;QUINTANA DE LOS PRADOS;QUINTANA DE LOS PRADOS;581
0912401001;09569;QUINTANA DE LOS PRADOS;SONCILLO BERCEDO;581
0912401001;09567;SANTA OLALLA;SANTA OLALLA;581
0912401001;09566;RIO DE LA SIA;RIO LA SIA;581
0912401001;09566;RIO DE LA SIA;BEROLUNCHO;581
0912401001;09566;RIO DE LA SIA;BEROLUNCHO;581
0912401001;09566;RIO DE LA SIA;RIO DE LA SIA;581
0912401001;09566;RIO DE LA SIA;RIO DE LA SIA;581
0912401001;09566;RIO DE LA SIA;RIO DE LA SIA;581
0912401001;09566;RIO DE LUNADA;RIO LUNADA;581
0912401001;09566;RIO DE LUNADA;RIO DE LUNADA;581
0912401001;09566;RIO DE LUNADA;RIO DE LUNADA;581
0912401001;09566;RIO DE LUNADA;RIO DE LUNADA;581
0912401001;09566;RIO TRUEBA;RIO TRUEBA;581
0912401001;09566;RIO TRUEBA;LA BARCENA;581
0912401001;09566;RIO TRUEBA;LA BARCENA;581
0912401001;09566;RIO TRUEBA;RIO TRUEBA;581
0912401001;09566;RIO TRUEBA;RIO TRUEBA;581
0912401001;09566;RIO TRUEBA;RIO TRUEBA;581
0912401001;09566;RIOSECO;RIOSECO;581
0912401001;09566;RIOSECO;RIOSECO;581
0912401001;09566;RIOSECO;RIOSECO;581
0912401001;09566;RIOSECO;RIOSECO;581
0912501001;09239;ARENILLAS DE MUÑO;ALTA;582
0912501001;09239;ARENILLAS DE MUÑO;ALTA;582
0912501001;09239;ARENILLAS DE MUÑO;FUENTE;582
0912501001;09239;ARENILLAS DE MUÑO;FUENTE;582
0912501001;09239;ARENILLAS DE MUÑO;TORRE;582
0912501001;09239;ARENILLAS DE MUÑO;TORRE;582
0912501001;09239;ARENILLAS DE MUÑO;VILLAFUERTES;582
0912501001;09239;ARENILLAS DE MUÑO;VILLAFUERTES;582
0912501001;09239;ARENILLAS DE MUÑO;MAYOR;582
0912501001;09239;ARENILLAS DE MUÑO;SAN PEDRO;582
0912501001;09239;ARENILLAS DE MUÑO;SAN PEDRO;582
0912501001;09239;ARENILLAS DE MUÑO;IGLESIA (LA);582
0912501001;09239;ARENILLAS DE MUÑO;ALTA;582
0912501001;09239;ARENILLAS DE MUÑO;ALTA;582
0912501001;09239;ARENILLAS DE MUÑO;CALLE MAYOR;582
0912501001;09239;ARROYO DE MUÑO;REAL;582
0912501001;09239;ARROYO DE MUÑO;REAL;582
0912501001;09239;ARROYO DE MUÑO;BAJA;582
0912501001;09239;ARROYO DE MUÑO;CORTA;582
0912501001;09239;ARROYO DE MUÑO;NORTE;582
0912501001;09239;ARROYO DE MUÑO;SUR;582
0912501001;09239;ARROYO DE MUÑO;SUR;582
0912501001;09230;ESTEPAR;MAYOR;582
0912501001;09230;ESTEPAR;MAYOR;582
0912501001;09230;ESTEPAR;BODEGAS (LAS);582
0912501001;09230;ESTEPAR;BODEGAS (LAS);582
0912501001;09230;ESTEPAR;BODEGAS (LAS);582
0912501001;09230;ESTEPAR;FUENTE;582
0912501001;09230;ESTEPAR;FUENTE;582
0912501001;09230;ESTEPAR;IGLESIA (LA);582
0912501001;09230;ESTEPAR;IGLESIA (LA);582
0912501001;09230;ESTEPAR;SANTA MARIA;582
0912501001;09230;ESTEPAR;SANTA MARIA;582
0912501001;09230;ESTEPAR;SANTA MARIA;582
0912501001;09230;ESTEPAR;SANTA MARIA;582
0912501001;09230;ESTEPAR;CARRETERA VALLADOLID;582
0912501001;09230;ESTEPAR;CARRETERA VALLADOLID;582
0912501001;09230;ESTEPAR;TRASERAS CARRETERA VALLAD;582
0912501001;09230;ESTEPAR;TRASERAS CARRETERA VALLAD;582
0912501001;09230;ESTEPAR;VALLADOLID;582
0912501001;09230;ESTEPAR;VALLADOLID;582
0912501001;09230;ESTEPAR;VALLADOLID;582
0912501001;09230;ESTEPAR;FUENTE;582
0912501001;09230;ESTEPAR;FUENTE;582
0912501001;09230;ESTEPAR;IGLESIA (LA);582
0912501001;09230;ESTEPAR;IGLESIA (LA);582
0912501001;09230;ESTEPAR;DISEMINADOS;582
0912501001;09230;HORMAZA;REAL;582
0912501001;09230;HORMAZA;REAL;582
0912501001;09230;HORMAZA;ALTEZA;582
0912501001;09230;HORMAZA;CASTILLO;582
0912501001;09230;HORMAZA;CASTILLO;582
0912501001;09230;HORMAZA;ROLLO;582
0912501001;09230;HORMAZA;ESTIAL;582
0912501001;09230;HORMAZA;ESTIAL;582
0912501001;09230;HORMAZA;HUERTOS;582
0912501001;09230;HORMAZA;SAN ESTEBAN;582
0912501001;09230;HORMAZA;SANTA JULIANA;582
0912501001;09230;HORMAZA;SANTA JULIANA;582
0912501001;09239;MAZUELO DE MUÑO;FRAGUA (LA);582
0912501001;09239;MAZUELO DE MUÑO;MAYOR;582
0912501001;09239;MAZUELO DE MUÑO;MAYOR;582
0912501001;09239;MAZUELO DE MUÑO;REAL;582
0912501001;09239;MAZUELO DE MUÑO;REAL;582
0912501001;09239;MAZUELO DE MUÑO;CASTILLO;582
0912501001;09239;MAZUELO DE MUÑO;CASTILLO;582
0912501001;09239;MAZUELO DE MUÑO;ESCUELAS;582
0912501001;09239;MAZUELO DE MUÑO;ESCUELAS;582
0912501001;09239;MAZUELO DE MUÑO;HOSPITAL;582
0912501001;09239;MAZUELO DE MUÑO;HOSPITAL;582
0912501001;09239;MAZUELO DE MUÑO;IGLESIA (LA);582
0912501001;09239;MAZUELO DE MUÑO;IGLESIA (LA);582
0912501001;09239;MAZUELO DE MUÑO;SANTA MARIA;582
0912501001;09239;MAZUELO DE MUÑO;SANTA MARIA;582
0912501001;09239;MAZUELO DE MUÑO;SANTA MARIA;582
0912501001;09239;MAZUELO DE MUÑO;SAN PEDRO;582
0912501001;09239;MAZUELO DE MUÑO;SAN PEDRO;582
0912501001;09239;MAZUELO DE MUÑO;CASTILLO;582
0912501001;09239;MAZUELO DE MUÑO;CASTILLO;582
0912501001;09239;MAZUELO DE MUÑO;BODEGAS (LAS);582
0912501001;09239;MAZUELO DE MUÑO;BODEGAS (LAS);582
0912501001;09239;MAZUELO DE MUÑO;ESCUELAS (LAS);582
0912501001;09239;MAZUELO DE MUÑO;ESCUELAS (LAS);582
0912501001;09239;MAZUELO DE MUÑO;REAL;582
0912501001;09239;MAZUELO DE MUÑO;ESTEPAR;582
0912501001;09230;MEDINILLA DE LA DEHESA;REAL;582
0912501001;09230;MEDINILLA DE LA DEHESA;REAL;582
0912501001;09230;MEDINILLA DE LA DEHESA;POZO;582
0912501001;09230;MEDINILLA DE LA DEHESA;SAN ROQUE;582
0912501001;09230;MEDINILLA DE LA DEHESA;SAN ROQUE;582
0912501001;09230;MEDINILLA DE LA DEHESA;ERILLA (LA);582
0912501001;09239;PEDROSA DE MUÑO;ROA;582
0912501001;09239;PEDROSA DE MUÑO;ROA;582
0912501001;09239;PEDROSA DE MUÑO;CERCA;582
0912501001;09239;PEDROSA DE MUÑO;CERCA;582
0912501001;09239;PEDROSA DE MUÑO;IGLESIA (LA);582
0912501001;09239;PEDROSA DE MUÑO;IGLESIA (LA);582
0912501001;09239;PEDROSA DE MUÑO;SAN BLAS;582
0912501001;09239;PEDROSA DE MUÑO;CERCA;582
0912501001;09239;PEDROSA DE MUÑO;CERCA;582
0912501001;09239;PEDROSA DE MUÑO;JARAMA;582
0912501001;09239;PEDROSA DE MUÑO;VILLANGOMEZ;582
0912501001;09239;PEDROSA DE MUÑO;VILLANGOMEZ;582
0912501001;09239;PEDROSA DE MUÑO;TRASERAS CARRETERA;582
0912501001;09239;PEDROSA DE MUÑO;TRASERAS CARRETERA;582
0912501001;09239;PEDROSA DE MUÑO;SEGADERO;582
0912501001;09239;QUINTANILLA-SOMUÑO;RIO;582
0912501001;09239;QUINTANILLA-SOMUÑO;RIO;582
0912501001;09239;QUINTANILLA-SOMUÑO;REAL;582
0912501001;09239;QUINTANILLA-SOMUÑO;REAL;582
0912501001;09239;QUINTANILLA-SOMUÑO;CONSISTORIAL;582
0912501001;09239;QUINTANILLA-SOMUÑO;CONSISTORIAL;582
0912501001;09239;QUINTANILLA-SOMUÑO;CONSISTORIAL;582
0912501001;09239;QUINTANILLA-SOMUÑO;IGLESIA (LA);582
0912501001;09239;QUINTANILLA-SOMUÑO;IGLESIA (LA);582
0912501001;09239;QUINTANILLA-SOMUÑO;MAZUELO;582
0912501001;09239;QUINTANILLA-SOMUÑO;MAZUELO;582
0912501001;09239;QUINTANILLA-SOMUÑO;NUÑO;582
0912501001;09239;QUINTANILLA-SOMUÑO;NUÑO;582
0912501001;09239;QUINTANILLA-SOMUÑO;NUÑO;582
0912501001;09239;QUINTANILLA-SOMUÑO;SANTA ANA;582
0912501001;09239;QUINTANILLA-SOMUÑO;SANTA ANA;582
0912501001;09239;QUINTANILLA-SOMUÑO;SANTA ANA;582
0912501001;09239;QUINTANILLA-SOMUÑO;BODEGAS (LAS);582
0912501001;09239;QUINTANILLA-SOMUÑO;ESTEPAR;582
0912501001;09239;QUINTANILLA-SOMUÑO;ESTEPAR;582
0912501001;09239;QUINTANILLA-SOMUÑO;QUINTANILLA;582
0912501001;09239;QUINTANILLA-SOMUÑO;QUINTANILLA;582
0912501001;09230;VILVIESTRE DE MUÑO;REAL;582
0912501001;09230;VILVIESTRE DE MUÑO;BAJA;582
0912501001;09230;VILVIESTRE DE MUÑO;CARRERA;582
