CUSEC;Periodo;DA;DH;DS;DD;IVST_pond;IVST_pond_grado;Seccion_id;cluster_k2
4716501002;2021;51,707;40,451;53,251;39,769;46,900;Medio-alto;2821;1
4716501002;2022;51,708;40,451;51,561;38,870;46,124;Medio-alto;2821;1
4716501002;2023;51,706;40,451;49,545;39,250;45,633;Medio-alto;2821;1
4716501003;2021;58,722;51,437;47,432;35,855;47,382;Medio-alto;2822;1
4716501003;2022;58,722;51,437;44,174;35,615;46,333;Medio-alto;2822;1
4716501003;2023;58,722;50,976;42,731;37,177;46,299;Medio-alto;2822;1
4716502001;2021;40,883;58,646;40,292;34,274;41,387;Medio-bajo;2823;0
4716502001;2022;40,884;58,646;37,149;34,638;40,554;Medio-bajo;2823;0
4716502001;2023;40,883;58,144;35,879;35,943;40,489;Medio-bajo;2823;0
4716502002;2021;39,187;43,301;31,557;40,190;37,816;Bajo;2824;0
4716502002;2022;39,186;43,301;26,797;40,691;36,538;Bajo;2824;0
4716502002;2023;39,187;42,967;27,200;41,525;36,859;Bajo;2824;0
4716502003;2021;44,194;53,557;39,001;32,369;40,493;Medio-bajo;2825;0
4716502003;2022;44,194;53,139;37,208;33,668;40,282;Medio-bajo;2825;0
4716502003;2023;44,194;53,139;36,510;33,745;40,096;Medio-bajo;2825;0
4716601001;2021;62,623;24,355;37,339;42,782;43,345;Medio-bajo;2826;1
4716601001;2022;62,624;24,355;35,191;43,181;42,821;Medio-bajo;2826;1
4716601001;2023;62,628;24,355;35,579;43,470;43,025;Medio-bajo;2826;1
4716701001;2021;65,784;15,106;41,511;54,878;47,629;Medio-alto;2827;1
4716701001;2022;65,791;15,444;39,557;58,687;48,237;Alto;2827;1
4716701001;2023;65,791;15,444;37,407;55,960;46,774;Medio-alto;2827;1
4716801001;2021;55,562;14,030;38,337;47,558;41,764;Medio-bajo;2828;0
4716801001;2022;55,626;14,807;38,337;41,647;40,123;Medio-bajo;2828;0
4716801001;2023;56,320;13,511;38,337;51,999;43,208;Medio-bajo;2828;1
4716901001;2021;68,979;24,760;38,337;61,128;50,798;Alto;2829;1
4716901001;2022;69,020;24,760;38,337;56,240;49,342;Alto;2829;1
4716901001;2023;69,005;24,760;38,337;58,685;50,072;Alto;2829;1
4717001001;2021;61,176;31,568;38,337;47,172;45,682;Medio-alto;2830;1
4717001001;2022;61,149;31,153;38,337;46,284;45,347;Medio-alto;2830;1
4717001001;2023;61,089;31,153;38,337;46,673;45,448;Medio-alto;2830;1
4717101001;2021;51,538;30,394;37,303;48,004;43,036;Medio-bajo;2831;1
4717101001;2022;51,538;30,079;37,002;49,120;43,233;Medio-bajo;2831;1
4717101001;2023;51,540;30,079;34,460;48,875;42,397;Medio-bajo;2831;1
