Provincia;CMuni;CUSEC;Periodo;Fuente_de_ingreso_otras_prestaciones;Fuente_de_ingreso_otros_ingresos;Fuente_de_ingreso_pensiones;Fuente_de_ingreso_prestaciones_por_desempleo;Fuente_de_ingreso_salario
Valladolid;47186;4718605002;2023;2,5;26,5;22,8;0,6;47,7
Valladolid;47186;4718605004;2021;2,7;17,6;27,9;1;50,8
Valladolid;47186;4718605004;2022;2,4;18,2;28;0,5;50,9
Valladolid;47186;4718605004;2023;2,9;18,5;27,3;0,5;50,7
Valladolid;47186;4718605006;2021;1,9;19,7;29,3;1,3;47,8
Valladolid;47186;4718605006;2022;2;19,2;29;0,5;49,3
Valladolid;47186;4718605006;2023;2,3;19,4;28,4;0,5;49,5
Valladolid;47186;4718605007;2021;3,1;18,6;26;1,3;51
Valladolid;47186;4718606001;2021;3,9;12,2;39,2;1;43,7
Valladolid;47186;4718606001;2022;3,6;11,4;39,5;0,8;44,7
Valladolid;47186;4718606001;2023;4,6;12,5;37;0,7;45,2
Valladolid;47186;4718606002;2021;4,6;10,5;29;2,3;53,6
Valladolid;47186;4718606002;2022;4,4;11,5;29,3;1,1;53,7
Valladolid;47186;4718606002;2023;5,2;10,9;29,7;1,5;52,8
Valladolid;47186;4718606003;2021;3,8;8,1;28,5;2,1;57,6
Valladolid;47186;4718606003;2022;4;8,2;28,7;1,3;57,8
Valladolid;47186;4718606003;2023;4,6;8,2;26,9;1,2;59,2
Valladolid;47186;4718606005;2021;4,7;5,8;47,7;2,2;39,6
Valladolid;47186;4718606005;2022;4,7;5,7;48,9;1,6;39,2
Valladolid;47186;4718606005;2023;4,5;6,4;48,1;1,1;40
Valladolid;47186;4718606006;2021;3,4;14;31,2;1,4;50
Valladolid;47186;4718606006;2022;3,7;12,5;30,5;0,8;52,5
Valladolid;47186;4718606006;2023;3,8;13,6;28,8;1;52,9
Valladolid;47186;4718606007;2021;4,2;10,5;30,1;2,1;53,2
Valladolid;47186;4718606007;2022;4,4;9,6;30,8;1,1;54,1
Valladolid;47186;4718606007;2023;4,8;8,9;29,5;1,2;55,6
Valladolid;47186;4718606009;2021;4,2;10,5;32,3;2,3;50,9
Valladolid;47186;4718606009;2022;3,9;11;32,6;1,4;51,1
Valladolid;47186;4718606009;2023;4;10,1;32,8;1,3;51,8
Valladolid;47186;4718606010;2021;6,2;6,1;39,1;2,9;45,7
Valladolid;47186;4718606010;2022;5,9;6,1;39,2;1,9;47,1
Valladolid;47186;4718606010;2023;5,7;7,8;38,2;1,7;46,6
Valladolid;47186;4718606012;2021;5,9;4,5;49,5;1,5;38,7
Valladolid;47186;4718606012;2022;5,8;4,7;49,4;1,2;38,9
Valladolid;47186;4718606012;2023;6;4,8;48,1;1,2;39,9
Valladolid;47186;4718606013;2021;6,5;1,5;34,2;3,6;54,2
Valladolid;47186;4718606013;2022;5,7;1,9;34,1;2,7;55,6
Valladolid;47186;4718606013;2023;6,8;2,8;33;2,3;55,2
Valladolid;47186;4718606014;2021;4,5;6,1;40,8;2,5;46,1
Valladolid;47186;4718606014;2022;4,8;5,3;41,8;1,4;46,7
Valladolid;47186;4718606014;2023;4,6;6;41,4;1,4;46,7
Valladolid;47186;4718606015;2021;4,2;5,8;32;2,3;55,7
Valladolid;47186;4718606015;2022;4,1;5,2;32;1,9;56,8
Valladolid;47186;4718606015;2023;4,2;5,8;29,9;1,6;58,5
Valladolid;47186;4718606016;2021;5;4,6;32,2;4,5;53,8
Valladolid;47186;4718606016;2022;5,2;3,8;30,7;2,7;57,6
Valladolid;47186;4718606016;2023;5,3;4,5;30,1;2,7;57,5
Valladolid;47186;4718606017;2021;4,6;7;26,9;3,3;58,2
Valladolid;47186;4718606017;2022;4,3;6,6;27,5;2,3;59,3
Valladolid;47186;4718606017;2023;4,6;7,9;26,9;1,5;59,2
Valladolid;47186;4718606018;2021;2,5;8,1;26,8;1,8;60,9
Valladolid;47186;4718606018;2022;3,1;8,7;27,2;0,8;60,3
Valladolid;47186;4718606018;2023;3,3;8;26,9;0,6;61,1
Valladolid;47186;4718606019;2021;6,8;3,9;31,5;4,1;53,7
Valladolid;47186;4718606019;2022;7,5;2,9;30,7;2,5;56,4
Valladolid;47186;4718606019;2023;8;2,2;29;2,8;58
Valladolid;47186;4718606020;2021;5,8;4,8;28,7;3,7;57
Valladolid;47186;4718606020;2022;6;5,2;28,9;2,4;57,5
Valladolid;47186;4718606020;2023;6,2;4,8;29,1;2,5;57,4
Valladolid;47186;4718606021;2021;3,2;13,6;37,5;1;44,8
Valladolid;47186;4718606021;2022;3,7;12,8;38;0,5;44,9
Valladolid;47186;4718606021;2023;3,3;13,1;35,1;0,9;47,6
Valladolid;47186;4718606022;2021;5,5;3,9;18,6;4,1;68
Valladolid;47186;4718606022;2022;5,4;4,3;20,3;2,8;67,3
Valladolid;47186;4718606022;2023;5,9;4,4;20,4;2,4;67
Valladolid;47186;4718606023;2021;11,3;4;26,5;5;53,3
Valladolid;47186;4718606023;2022;11,1;4;26,1;4,2;54,7
Valladolid;47186;4718606023;2023;13,7;3,9;25,5;3,7;53,2
Valladolid;47186;4718606024;2021;7,7;4,9;36,6;3,7;47,2
Valladolid;47186;4718606024;2022;7,4;5,1;37;2,7;47,9
Valladolid;47186;4718606024;2023;9,1;5,1;35,1;2,1;48,6
Valladolid;47186;4718606025;2021;7,9;4,5;29,9;4,3;53,4
Valladolid;47186;4718606025;2022;7,4;5;30,9;2,8;53,9
Valladolid;47186;4718606025;2023;7,5;4,8;29;2,9;55,9
Valladolid;47186;4718606026;2021;23,7;3;24,3;7;42
Valladolid;47186;4718606026;2022;24,6;2,8;24,9;5,9;41,8
Valladolid;47186;4718606026;2023;27,8;2;23,3;3,7;43,3
Valladolid;47186;4718606027;2021;7,3;6,7;39,6;3,4;43
Valladolid;47186;4718606027;2022;7,2;5,8;38,9;2,7;45,5
Valladolid;47186;4718606027;2023;7,7;5,6;37,3;2,4;47,1
Valladolid;47186;4718606028;2021;9,1;3,1;33;4,9;49,9
Valladolid;47186;4718606028;2022;8,7;3,8;33,3;3,3;50,9
Valladolid;47186;4718606028;2023;9,4;3,3;31,6;3,5;52,2
Valladolid;47186;4718606029;2021;4,5;4,5;42;3;46
Valladolid;47186;4718606029;2022;4,5;4,6;41,2;1,5;48,2
Valladolid;47186;4718606029;2023;4,8;5,8;39,7;1,6;48,2
Valladolid;47186;4718606030;2021;6,5;4,3;36,9;4;48,3
Valladolid;47186;4718606030;2022;7;3,9;39,3;2,5;47,3
Valladolid;47186;4718606030;2023;7,4;4,2;39;2;47,3
Valladolid;47186;4718606031;2021;4,8;6,1;9,3;3,3;76,5
Valladolid;47186;4718606031;2022;5,1;6,4;10,2;1,8;76,5
Valladolid;47186;4718606031;2023;5,3;5,6;10,4;1,9;76,8
Valladolid;47186;4718606032;2021;4,4;6,4;34,5;2,4;52,2
Valladolid;47186;4718606032;2022;4,5;6,4;35;1,2;52,9
Valladolid;47186;4718606032;2023;5,2;6,8;35;1,4;51,7
Valladolid;47186;4718606034;2021;5,2;5,8;39,4;2;47,6
Valladolid;47186;4718606034;2022;5;5,9;39,2;1,6;48,4
Valladolid;47186;4718606034;2023;5,1;6,3;39,2;1,9;47,5
Valladolid;47186;4718606036;2021;7,2;7,6;15,4;4,3;65,6
Valladolid;47186;4718606036;2022;6,7;7,7;16,7;2,7;66,1
Valladolid;47186;4718606036;2023;8,1;7,4;16,5;3;65,1
Valladolid;47186;4718606037;2021;4;5;38,2;2,8;50,1
Valladolid;47186;4718606037;2022;4,4;6,3;38,9;1,8;48,6
Valladolid;47186;4718606037;2023;4,5;6,1;39,7;1,5;48,2
Valladolid;47186;4718606038;2021;5;4,5;20,4;2,9;67,2
Valladolid;47186;4718606038;2022;4,8;4,6;21,3;2,1;67,2
Valladolid;47186;4718606038;2023;4,9;4,8;21;1,6;67,7
Valladolid;47186;4718606039;2021;3,9;3,2;8,4;2,9;81,6
Valladolid;47186;4718606039;2022;4,4;2,5;8,5;2,2;82,4
Valladolid;47186;4718606039;2023;4,7;3,5;8,5;2;81,3
Valladolid;47186;4718607001;2021;3;17,8;34,1;1,5;43,6
Valladolid;47186;4718607001;2022;3,2;17,6;33,8;0,9;44,5
Valladolid;47186;4718607001;2023;3,3;17,7;32,5;0,9;45,6
Valladolid;47186;4718607003;2021;3,4;12;35,3;1,1;48,2
Valladolid;47186;4718607003;2022;2,9;14;33,9;0,9;48,3
Valladolid;47186;4718607003;2023;3,4;15;31,1;0,6;49,8
Valladolid;47186;4718607004;2021;3,1;10,5;29,2;1,6;55,7
Valladolid;47186;4718607004;2022;3,1;9,4;30;0,9;56,6
Valladolid;47186;4718607004;2023;3,2;9,4;29,6;0,8;57,1
Valladolid;47186;4718607005;2021;4,8;8,7;34,9;2;49,6
Valladolid;47186;4718607005;2022;4,7;9,2;35,6;1,2;49,3
Valladolid;47186;4718607005;2023;5,1;9,8;33,5;1,3;50,4
Valladolid;47186;4718607006;2021;4,9;6;33,5;2,8;52,8
Valladolid;47186;4718607006;2022;4,3;5,9;35;1,7;53,1
Valladolid;47186;4718607006;2023;4,6;6,8;35,7;1,7;51,2
Valladolid;47186;4718607007;2021;5,2;6,1;34,6;2,4;51,8
Valladolid;47186;4718607007;2022;4,4;5,4;34,7;1,4;54
Valladolid;47186;4718607007;2023;4,1;5,3;35,4;1,6;53,6
Valladolid;47186;4718607008;2021;6,8;5,4;26,3;3;58,4
Valladolid;47186;4718607008;2022;6,6;5,2;26;2;60,2
Valladolid;47186;4718607008;2023;6,9;5,5;23,7;2;61,9
Valladolid;47186;4718607010;2021;4,4;7,1;43,1;3,1;42,3
Valladolid;47186;4718607010;2022;4,6;7,7;43,5;1,5;42,8
Valladolid;47186;4718607010;2023;5,3;8;44,3;0,9;41,5
Valladolid;47186;4718607011;2021;3,8;5,2;17,2;3,5;70,3
Valladolid;47186;4718607011;2022;4,4;5,3;18;1,8;70,6
Valladolid;47186;4718607011;2023;3,8;5,4;15,7;1,3;73,9
Valladolid;47186;4718607013;2021;6,7;4,7;26,2;4,3;58,1
Valladolid;47186;4718607013;2022;6,9;5;26,6;2,7;58,8
Valladolid;47186;4718607013;2023;8,1;3,5;26,8;2,2;59,4
Valladolid;47186;4718607014;2021;4,3;5,9;21,6;2,1;66,1
Valladolid;47186;4718607014;2022;4,3;5,6;21,4;1,6;67,1
Valladolid;47186;4718607014;2023;4,5;6,6;21,9;1,4;65,6
Valladolid;47186;4718607015;2021;4,8;4,8;46,4;1,8;42,2
Valladolid;47186;4718607015;2022;5,2;5,7;46,9;0,9;41,4
Valladolid;47186;4718607015;2023;5;6,1;43,1;0,9;44,9
Valladolid;47186;4718607016;2021;2,8;3,8;49,9;1,7;41,8
Valladolid;47186;4718607016;2022;2,9;4;51,4;1,1;40,6
Valladolid;47186;4718607016;2023;3,5;4,7;49,2;0,8;41,8
Valladolid;47186;4718607018;2021;2,6;11,3;36,6;0,8;48,7
Valladolid;47186;4718607018;2022;2,7;12;37;0,7;47,7
Valladolid;47186;4718607018;2023;2,7;12,7;36,1;0,6;47,9
Valladolid;47186;4718607019;2021;4,5;6,4;48,9;1,8;38,3
Valladolid;47186;4718607019;2022;4,5;4,5;51,5;1,1;38,5
Valladolid;47186;4718607019;2023;4,1;4,7;51,4;1,3;38,6
Valladolid;47186;4718607020;2021;3,5;6;45,4;2,2;43,1
Valladolid;47186;4718607020;2022;4,3;5,1;46,8;1,3;42,5
Valladolid;47186;4718607020;2023;3,8;4,9;46,2;1,2;43,9
Valladolid;47186;4718607021;2021;6,5;4,1;32,1;4,4;52,9
Valladolid;47186;4718607021;2022;6,8;3,7;31,8;2,9;54,7
Valladolid;47186;4718607021;2023;6,9;3,5;29,3;2,7;57,7
Valladolid;47186;4718607022;2021;5,4;4,7;4,1;2,4;83,4
Valladolid;47186;4718607022;2022;4,9;4,8;4,5;1,4;84,5
Valladolid;47186;4718607022;2023;5;5,6;4,7;1,5;83,2
Valladolid;47186;4718608001;2021;4;9,1;33,6;1,9;51,4
Valladolid;47186;4718608001;2022;4,1;9,1;33,1;1,2;52,5
Valladolid;47186;4718608001;2023;3,7;9,3;32,6;1;53,5
Valladolid;47186;4718608002;2021;4,4;7,3;37,1;2,4;48,8
Valladolid;47186;4718608002;2022;3,9;7;38,4;1,5;49,3
Valladolid;47186;4718608002;2023;6,2;6,8;36,7;1,3;49,1
Valladolid;47186;4718608004;2021;4,8;7,2;40,1;2,7;45,3
Valladolid;47186;4718608004;2022;4,6;8,8;39,1;1,5;46,1
Valladolid;47186;4718608004;2023;5,2;8;37,1;1,5;48,3
Valladolid;47186;4718608005;2021;4,1;8,7;39,6;2,1;45,5
Valladolid;47186;4718608005;2022;4,6;7,7;40,3;1,4;46
Valladolid;47186;4718608005;2023;5;9,1;40,4;1;44,5
Valladolid;47186;4718608006;2021;5,5;4,8;38,3;3,2;48,2
Valladolid;47186;4718608006;2022;5;4,5;38,7;2;49,8
Valladolid;47186;4718608006;2023;5,3;4,5;37,8;1,9;50,5
Valladolid;47186;4718608009;2021;6;6,7;32,4;2,9;52,1
Valladolid;47186;4718608009;2022;5,9;5,9;32,4;2;53,8
Valladolid;47186;4718608009;2023;6,1;5,8;31,1;1,4;55,6
Valladolid;47186;4718608012;2021;3,9;8,7;38,1;2;47,3
Valladolid;47186;4718608012;2022;3,7;8,4;39,1;1,2;47,6
Valladolid;47186;4718608012;2023;4,2;8,1;38,1;1,2;48,4
Valladolid;47186;4718608013;2021;5,4;8,9;35;2,3;48,4
Valladolid;47186;4718608013;2022;5,7;9,8;35;1,1;48,4
Valladolid;47186;4718608013;2023;5,4;7,9;35,8;1,5;49,5
Valladolid;47186;4718608014;2021;5,9;4,7;34,1;2,8;52,5
Valladolid;47186;4718608014;2022;5,7;4,7;34,2;2;53,5
Valladolid;47186;4718608014;2023;6,2;4,6;33,3;1,9;54,1
Valladolid;47186;4718608015;2021;6,8;4,6;34,7;4;49,9
Valladolid;47186;4718608015;2022;7,1;4,2;34;2,4;52,4
Valladolid;47186;4718608015;2023;7,4;4;32,4;1,6;54,6
Valladolid;47186;4718608016;2021;7,6;4,5;32;3,3;52,6
Valladolid;47186;4718608017;2021;3,5;4,6;38,1;2,8;51
Valladolid;47186;4718608017;2022;3,3;5,4;37,9;2,2;51,3
Valladolid;47186;4718608017;2023;3,4;6,1;36,4;1,9;52,2
Valladolid;47186;4718608018;2021;6,1;4,9;31,5;2,8;54,7
Valladolid;47186;4718608018;2022;6;5,5;31,8;2;54,7
Valladolid;47186;4718608018;2023;6,4;4,6;30,7;2,1;56,2
Valladolid;47186;4718608020;2021;5,3;3;37,8;3,5;50,4
Valladolid;47186;4718608020;2022;5,5;3,2;37,2;2,1;52,1
Valladolid;47186;4718608020;2023;5,8;3,6;34,8;1,6;54,2
Valladolid;47186;4718608021;2021;6;5;30;3,6;55,5
Valladolid;47186;4718608021;2022;5,5;4,8;31,1;2,2;56,3
Valladolid;47186;4718608021;2023;6,2;4,8;30,3;1,8;57
Valladolid;47186;4718608023;2021;6;3,5;34,3;3,9;52,3
Valladolid;47186;4718608023;2022;5,9;3,6;34,7;2,3;53,5
Valladolid;47186;4718608023;2023;6,5;3,2;32,4;1,8;56,2
Valladolid;47186;4718608024;2021;4,8;6,4;43,7;1,5;43,6
Valladolid;47186;4718608024;2022;5,2;6,9;44,6;1;42,3
Valladolid;47186;4718608024;2023;5,1;7,8;44,3;0,8;42,1
Valladolid;47186;4718608025;2021;5,6;5,6;41,3;2,3;45,3
Valladolid;47186;4718608025;2022;6,2;5,1;43,5;1,3;43,9
Valladolid;47186;4718608025;2023;5,9;5,4;43,4;1,1;44,3
Valladolid;47186;4718608026;2021;6,5;7,7;31,1;3,9;50,9
Valladolid;47186;4718608026;2022;6,8;7,1;31;2,8;52,3
Valladolid;47186;4718608026;2023;6,1;6,3;30,5;2,4;54,7
Valladolid;47186;4718608027;2021;4,4;5,1;35,1;3,3;52,1
Valladolid;47186;4718608027;2022;3,6;4,1;36,8;2,3;53,1
Valladolid;47186;4718608027;2023;4,2;3,5;35,2;1,8;55,3
Valladolid;47186;4718608028;2021;5,1;6;37,2;2,7;49
Valladolid;47186;4718608028;2022;5;5,2;38,1;1,7;49,9
Valladolid;47186;4718608028;2023;5,3;6;37,7;1,8;49,2
Valladolid;47186;4718608030;2021;6,3;4,5;34,6;3;51,6
Valladolid;47186;4718608030;2022;6,9;4,6;36;2,1;50,4
Valladolid;47186;4718608030;2023;7,2;4,7;36;2;50,2
Valladolid;47186;4718608031;2021;4,7;4,2;23,4;4;63,8
Valladolid;47186;4718608031;2022;5,1;4,3;25,1;2,1;63,4
Valladolid;47186;4718608031;2023;4,8;4,6;25,8;1,6;63,1
Valladolid;47186;4718608032;2021;8,2;4,1;33,8;2,8;51,1
Valladolid;47186;4718608032;2022;8;5,3;33,7;2,5;50,6
Valladolid;47186;4718608032;2023;9,3;5;34,8;2,1;48,9
Valladolid;47186;4718608033;2021;7,3;6;23,1;4,4;59,3
Valladolid;47186;4718608033;2022;7,3;6,2;22,4;2,8;61,4
Valladolid;47186;4718608033;2023;8;6,8;22,5;2,4;60,3
Valladolid;47186;4718608034;2021;8,8;6,6;33,4;5,2;45,9
Valladolid;47186;4718608034;2022;8,9;7,6;33,8;3,2;46,5
Valladolid;47186;4718608034;2023;8,8;9,6;30,9;2,7;48
Valladolid;47186;4718608035;2021;5;4,2;12,1;2;76,6
Valladolid;47186;4718608035;2022;4,8;4,4;12,6;1,2;77,1
Valladolid;47186;4718608035;2023;4,8;4,6;12,3;1,2;77,2
Valladolid;47186;4718608036;2021;5,9;5;24,7;3;61,5
Valladolid;47186;4718608036;2022;5,9;5,5;26,3;2,3;60
Valladolid;47186;4718608036;2023;5,8;6,9;24,4;1,8;61,1
Valladolid;47186;4718608037;2021;5,6;6,8;47,2;1,6;38,9
Valladolid;47186;4718608037;2022;5,6;7,1;47,2;0,8;39,3
Valladolid;47186;4718608037;2023;5,6;8,2;46,3;0,9;39,1
Valladolid;47186;4718608038;2021;5,2;7,5;37,9;3;46,4
Valladolid;47186;4718608038;2022;5,4;7,6;38,7;1,4;47
Valladolid;47186;4718608038;2023;5,4;7,4;38;1,2;48,1
Valladolid;47186;4718608039;2021;6,2;3,5;40,4;3,2;46,7
Valladolid;47186;4718608039;2022;6,7;3,3;41,1;1,8;47,2
Valladolid;47186;4718608039;2023;7,3;3,6;38,8;1,7;48,6
Valladolid;47186;4718609001;2021;2,7;19,6;26;1,3;50,4
Valladolid;47186;4718609001;2022;3,2;21;25,4;0,5;49,9
Valladolid;47186;4718609001;2023;2,7;24,6;24,5;0,4;47,9
Valladolid;47186;4718609002;2021;2,9;19,6;30,8;1,2;45,5
Valladolid;47186;4718609002;2022;3;19,5;33,3;0,6;43,7
Valladolid;47186;4718609002;2023;2,8;19,4;32,8;0,5;44,6
Valladolid;47186;4718609003;2021;2,5;14,8;36,7;1,2;44,8
Valladolid;47186;4718609003;2022;2,2;15,9;37,1;0,6;44,2
Valladolid;47186;4718609003;2023;2,2;14,9;36,6;0,4;45,8
Valladolid;47186;4718609004;2021;2,8;21;28,3;0,8;47,1
Valladolid;47186;4718609004;2022;2,8;20,7;29,2;0,5;46,8
Valladolid;47186;4718609004;2023;2,7;19,4;28,4;0,4;49,2
Valladolid;47186;4718609006;2021;4,7;12,8;34,6;1,9;45,9
Valladolid;47186;4718609006;2022;3,9;14,3;32,3;1;48,5
Valladolid;47186;4718609006;2023;3,5;15,3;30,6;0,9;49,7
Valladolid;47186;4718609007;2021;3,1;14,4;33,8;1,4;47,3
Valladolid;47186;4718609007;2022;3,1;15,2;34,3;0,6;46,9
Valladolid;47186;4718609007;2023;3,1;14,5;34,4;0,8;47,2
Valladolid;47186;4718609009;2021;3,1;24,6;28,6;0,8;42,9
Valladolid;47186;4718609009;2022;2,8;25,5;28,4;0,5;42,8
Valladolid;47186;4718609009;2023;2,8;25,8;29,4;0,4;41,7
Valladolid;47186;4718609010;2021;3,8;9,9;35,2;1,6;49,6
Valladolid;47186;4718609010;2022;3,5;9,4;35,3;1,1;50,8
Valladolid;47186;4718609010;2023;3,6;11,2;33,6;0,9;50,7
Valladolid;47186;4718609011;2021;4,3;10,1;30;2,3;53,4
Valladolid;47186;4718609011;2022;4,3;9,7;30,3;1,3;54,4
Valladolid;47186;4718609011;2023;4,9;10,5;32,1;1,2;51,2
Valladolid;47186;4718610001;2021;3,2;7,3;19,8;2,3;67,3
Valladolid;47186;4718610001;2022;3,5;7,5;18,6;1,3;69,1
Valladolid;47186;4718610001;2023;3,2;8,4;17,8;1;69,6
Valladolid;47186;4718610002;2021;3,7;5,3;35;3,1;53
Valladolid;47186;4718610002;2022;4,1;5,7;37;1,8;51,4
Valladolid;47186;4718610002;2023;4,4;5,4;36,1;1,3;52,8
Valladolid;47186;4718610003;2021;3,4;9,2;30,5;3;54
Valladolid;47186;4718610003;2022;3,3;8,2;29,6;1,7;57,2
Valladolid;47186;4718610003;2023;3,1;8;29,1;1,3;58,6
Valladolid;47186;4718610004;2021;3,6;6,9;41,9;2;45,6
Valladolid;47186;4718610004;2022;3,2;7,2;43;1,2;45,4
Valladolid;47186;4718610004;2023;3,5;8,3;40,9;0,8;46,4
Valladolid;47186;4718610005;2021;4;8,1;35,9;2,3;49,8
Valladolid;47186;4718610005;2022;4,3;6,6;38,4;1,6;49,1
Valladolid;47186;4718610005;2023;4,2;6,6;38;1,4;49,8
Valladolid;47186;4718610006;2021;4,8;7,2;26,1;2,9;59
Valladolid;47186;4718610006;2022;4,1;7,7;25,8;1,9;60,6
Valladolid;47186;4718610006;2023;4,7;7,6;23,8;1,3;62,6
Valladolid;47186;4718610007;2021;3,8;7,4;24,3;1,5;63
Valladolid;47186;4718610007;2022;4;8;25,6;1;61,4
Valladolid;47186;4718610007;2023;4;10,5;26,4;1,1;58,1
Valladolid;47186;4718610008;2021;4,7;10,5;18;2,2;64,6
Valladolid;47186;4718610008;2022;5;9,4;19,2;1,4;65,1
Valladolid;47186;4718610008;2023;4;9,9;18,5;1,3;66,3
Valladolid;47186;4718610009;2021;5,3;5,7;42,3;2,9;43,8
Valladolid;47186;4718610009;2022;4,9;6,7;45,5;2,1;40,8
Valladolid;47186;4718610009;2023;5,9;7,5;45,3;1,7;39,6
Valladolid;47186;4718610010;2021;2,1;16,8;35,8;1,1;44,2
Valladolid;47186;4718610010;2022;2,4;18,5;35,6;0,5;43,1
Valladolid;47186;4718610010;2023;2,6;16,9;35,5;0,5;44,5
Valladolid;47186;4718610011;2021;2,9;22,1;29,2;0,7;45,1
Valladolid;47186;4718610011;2022;2,6;25,2;27,7;0,5;44,1
Valladolid;47186;4718610011;2023;2,4;23,8;27,4;0,2;46,2
Valladolid;47186;4718610013;2021;3,2;9,7;42,5;1,4;43,2
Valladolid;47186;4718610013;2022;3,2;8,4;42,2;0,7;45,5
Valladolid;47186;4718610013;2023;3,4;9,5;41,7;0,6;44,8
Valladolid;47186;4718610014;2021;4,4;5,8;29,1;2,3;58,5
Valladolid;47186;4718610014;2022;4,5;5,7;30,7;1,5;57,7
Valladolid;47186;4718610014;2023;4,6;5,6;31,4;1,2;57,3
Valladolid;47186;4718610015;2021;4,4;3,3;34,4;3,3;54,7
Valladolid;47186;4718610015;2022;4,5;3,6;35,7;1,9;54,2
Valladolid;47186;4718610015;2023;4,9;4,1;34,2;2,4;54,4
Valladolid;47186;4718610016;2021;4,5;5,7;36,9;2,1;50,9
Valladolid;47186;4718610016;2022;3,6;5,8;38,4;1,2;51,1
Valladolid;47186;4718610016;2023;3,9;6,6;37,7;1,4;50,5
Valladolid;47186;4718610017;2021;16,2;1,9;32,4;6;43,5
Valladolid;47186;4718610017;2022;15,5;2,4;34;3,9;44,3
Valladolid;47186;4718610017;2023;17,1;2,7;33,1;4;43,2
Valladolid;47186;4718610018;2021;3,6;13,3;43,2;1;39
Valladolid;47186;4718610018;2022;3,6;12,6;44,3;0,7;38,9
Valladolid;47186;4718610018;2023;3,9;12,5;43;0,7;40
Valladolid;47186;4718610019;2021;9,2;4,3;38,5;3,9;44,2
Valladolid;47186;4718610019;2022;9,7;4,1;39,1;2,2;44,8
Valladolid;47186;4718610019;2023;10,9;6;37,5;1,8;43,9
Valladolid;47186;4718610020;2021;2,9;27,6;30,5;0,8;38,2
Valladolid;47186;4718610020;2022;3,5;14,2;36,1;0,5;45,7
Valladolid;47186;4718610020;2023;3,4;16,4;34,6;0,6;45,1
Valladolid;47186;4718610021;2021;3;7,7;44,2;1,4;43,8
Valladolid;47186;4718610021;2022;2,9;7,6;44,6;0,7;44,2
Valladolid;47186;4718610021;2023;3,1;8;44,3;0,4;44,2
Valladolid;47186;4718610022;2021;11,7;3,7;35,7;5,9;43,1
Valladolid;47186;4718610022;2022;12,5;3,7;36,1;3,3;44,3
Valladolid;47186;4718610022;2023;13,6;3;34,6;3,1;45,8
Valladolid;47186;4718610024;2021;3,1;6,2;35,4;2,2;53,1
Valladolid;47186;4718610024;2022;3,1;6,1;38,6;1,1;51,1
Valladolid;47186;4718610024;2023;3,2;6,5;39,5;1,1;49,7
Valladolid;47186;4718610025;2021;3,3;6;40,3;3,1;47,3
Valladolid;47186;4718610025;2022;3,4;6,8;39,3;1,6;48,8
Valladolid;47186;4718610025;2023;3,9;7,3;37,2;1,5;50,1
Valladolid;47186;4718610026;2021;5;4,9;32,8;2,1;55,3
Valladolid;47186;4718610026;2022;4,7;4,6;32;1,3;57,5
Valladolid;47186;4718610026;2023;4,9;5,3;31,9;1,7;56,2
Valladolid;47186;4718610027;2021;3,3;5,2;32,2;2,5;56,8
Valladolid;47186;4718610027;2022;3,2;6;33,4;1,4;56
Valladolid;47186;4718610027;2023;3,3;5,7;32,7;0,9;57,5
Valladolid;47186;4718610028;2021;3,3;7,9;49;1,4;38,5
Valladolid;47186;4718610028;2022;3,6;7,1;51,5;1;36,8
Valladolid;47186;4718610028;2023;3,7;7,5;50,8;0,7;37,3
Valladolid;47186;4718610029;2021;3;10,4;26,4;1,3;58,9
Valladolid;47186;4718610029;2022;2,9;9,2;27,7;0,8;59,4
Valladolid;47186;4718610029;2023;2,8;10,9;28;0,9;57,5
Valladolid;47186;4718610030;2021;2;9,6;8,3;1,4;78,7
Valladolid;47186;4718610030;2022;2,1;10,6;9,1;0,9;77,4
Valladolid;47186;4718610030;2023;2,2;13,2;9,4;0,8;74,4
Valladolid;47186;4718610031;2021;10,2;3;34,9;6;45,9
Valladolid;47186;4718610031;2022;10;3;38;3,8;45,1
Valladolid;47186;4718610031;2023;11,1;3,2;37,4;2,8;45,5
Valladolid;47186;4718610032;2021;3,3;8,4;40,9;1,3;46,1
Valladolid;47186;4718610032;2022;3,7;9,1;41,4;1;44,9
Valladolid;47186;4718610032;2023;3,3;9,5;31,8;1,5;54
Valladolid;47186;4718610033;2021;4,7;8,4;31,3;2,5;53,2
Valladolid;47186;4718610033;2022;4,5;8,4;32,2;1,6;53,3
Valladolid;47186;4718610033;2023;4,7;8,2;32,8;1,6;52,8
Valladolid;47186;4718610034;2021;2,6;9,7;44;0,9;42,9
Valladolid;47186;4718610034;2022;2,7;9,7;46,4;0,6;40,6
Valladolid;47186;4718610034;2023;2,7;11,4;48;0,5;37,5
Valladolid;47186;4718610035;2021;3,4;6,2;35,6;1,6;53,2
Valladolid;47186;4718610035;2022;3,7;6,4;38;1,1;50,9
Valladolid;47186;4718610035;2023;3,7;7,8;39,4;0,9;48,2
Valladolid;47186;4718610036;2021;7,6;4;26,4;3,4;58,6
Valladolid;47186;4718610036;2022;7,7;3,8;27,8;2,5;58,3
Valladolid;47186;4718610036;2023;9,1;4,7;28,5;2;55,7
Valladolid;47186;4718610037;2021;4,2;4,8;26;2,2;62,8
